cost,model,era,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,T1_BAND60,2020—2021,-0.05613051479999846,-0.028355057626031327,-0.015066644157750709,0.16514228027731903,-0.09123432310883497,-0.2201889301627382,486,0.5821684179933957,13,502.9029600000001,1516.7000000000176,False,3.305444806755986e-11
BASE,T1_BAND60,2022—2023,-0.10886949468254618,-0.056002910323631444,-0.05483084253577902,0.07483386911749776,-0.7327008904175235,-0.1567885309370676,484,0.275407184406048,9,322.81878,955.6999999999896,False,3.728928277269006e-11
BASE,T1_BAND60,2024—终点,0.11912998076285782,0.04389752535548435,0.05532669154330946,0.15726705463891738,0.35180090115083956,-0.18034853787475777,634,0.6552192896836,14,509.5951400000001,1590.5000000000032,False,3.234390533179976e-11
BASE,T2_CHANNEL20,2020—2021,-0.10559853929999963,-0.054054801169226195,-0.04798197131199255,0.12362343464075456,-0.38813006167824493,-0.20697802567432375,486,0.3899847268434916,32,1243.40786,3731.299999999992,False,2.8990143619012088e-11
BASE,T2_CHANNEL20,2022—2023,-0.034169488806603976,-0.017233236625598933,-0.015398929859151866,0.06305118094478006,-0.2442290473930723,-0.12563163316886716,484,0.22247853792992006,14,513.94814,1590.8999999999455,False,2.7057467377744615e-11
BASE,T2_CHANNEL20,2024—终点,0.22765746482607566,0.0814366399653756,0.08711530186950446,0.13322076889840942,0.6539168223532492,-0.17584354785090195,634,0.3873842981247434,26,1014.6651000000002,3054.199999999977,False,2.8762769943568856e-11
BASE,T3_EMA10_40,2020—2021,-0.08142595919999972,-0.04140980879659835,-0.02671751680626158,0.17607404991540027,-0.1517402298583963,-0.2530363090043798,486,0.5948050444903439,11,423.39184000000006,1257.5000000000268,False,3.0098590286797844e-11
BASE,T3_EMA10_40,2022—2023,-0.11472564738300153,-0.059109808417051,-0.0581645388874214,0.07431732172000183,-0.7826511712378751,-0.16933305670889587,484,0.2847861308761587,9,315.7003,1062.699999999976,False,2.6830093702301383e-11
BASE,T3_EMA10_40,2024—终点,-0.11396043707049533,-0.045133468599061234,-0.03672414832506541,0.13704133857349096,-0.26797861657905075,-0.24943897709862353,634,0.6525959243547885,14,414.09846000000005,1311.900000000027,False,3.04964942188235e-11
BASE,T4_PULLBACK20,2020—2021,0.047452150399999705,0.023353473426953153,0.03032478187220415,0.12077634097787424,0.2510821376660147,-0.12641607431047686,486,0.2977032842564353,22,887.5699200000001,2686.3999999999896,False,3.1661784305470064e-11
BASE,T4_PULLBACK20,2022—2023,-0.011391479596890073,-0.005712053576475299,-0.005227252821523309,0.03170132149181789,-0.16489069147708757,-0.05661352822706653,484,0.07784786020300409,8,332.60596,1219.2000000000462,False,3.54702933691442e-11
BASE,T4_PULLBACK20,2024—终点,-0.05839974781461504,-0.02270702355957643,-0.01858189587819851,0.09368303652853559,-0.19834856519129287,-0.12126113765164866,634,0.34769552423926103,36,1446.8227800000002,4468.099999999883,False,2.8535396268125623e-11
BASE,R1_RSI2_BULL,2020—2021,-0.13842785049999873,-0.07150627998983321,-0.07003688288178053,0.09061664488797921,-0.7728920328970522,-0.1556616468737623,486,0.15767591099817427,56,2081.4701000000005,6325.500000000018,False,3.716138508025324e-11
BASE,R1_RSI2_BULL,2022—2023,-0.01875901804553272,-0.009423914101260327,-0.008444921838713815,0.045295591146153016,-0.18644026107231956,-0.05090582392340199,484,0.09065432102267244,32,1107.5495,3855.499999999919,False,3.623767952376511e-11
BASE,R1_RSI2_BULL,2024—终点,0.1822339909143867,0.06598515328023029,0.06639086149915416,0.07071242067001532,0.9388854301703511,-0.08241081240515072,634,0.22943852287670616,108,3914.61592,11934.29999999988,False,4.2163605940004345e-11
BASE,R2_Z_CONFIRM,2020—2021,0.2264571892,0.10699022078897015,0.1035213548627969,0.06117230132272791,1.6922913250663443,-0.04751130662582452,486,0.10217261996402936,12,542.3621600000001,1627.9999999999795,False,3.282707439211663e-11
BASE,R2_Z_CONFIRM,2022—2023,-0.10578549487294232,-0.05437084164718267,-0.05147716956270543,0.093996147837387,-0.54765190645643,-0.1509812390674045,484,0.19333684738005769,22,1000.97614,2919.800000000105,False,3.085176558670355e-11
BASE,R2_Z_CONFIRM,2024—终点,0.06472877745520488,0.024229352841041905,0.025260595264913272,0.05154463695457733,0.4900722317080953,-0.05500078789883014,634,0.11321240296133,16,716.6853000000001,2155.5999999999785,False,3.1889157980913296e-11
BASE,R3_SHOCK_RECOVERY,2020—2021,0.13580150340000013,0.06546068374878634,0.06509007692012637,0.0581235470409299,1.1198572735812342,-0.032461597230073,486,0.09829438980349553,32,1374.6993200000002,4107.200000000066,False,3.7545078157563694e-11
BASE,R3_SHOCK_RECOVERY,2022—2023,-0.10635605441477988,-0.0546725722876649,-0.054332239993652054,0.06111076461106927,-0.8890780591511468,-0.11875019190963262,484,0.08027712347660862,26,1075.7733,3174.5000000000227,False,3.888089850079268e-11
BASE,R3_SHOCK_RECOVERY,2024—终点,0.04412405813921188,0.016617877580142996,0.017773110844719133,0.05103193515329218,0.34827428729346455,-0.05511479663694333,634,0.053432706599941523,20,839.89734,2594.9999999999595,False,2.886224592657527e-11
BASE,R4_BAND_REENTRY,2020—2021,0.1571992456999995,0.07540883852408782,0.0743537962474233,0.05752469775161123,1.292554314122245,-0.04956636361877054,486,0.09178671989277852,12,526.45086,1544.3999999999846,False,2.5920599000528455e-11
BASE,R4_BAND_REENTRY,2022—2023,-0.03635171795722597,-0.018344112204906074,-0.014401845840592786,0.09066703790506883,-0.158843237557534,-0.11374836706062524,484,0.20784180859454873,28,1251.23612,3785.0000000000814,False,2.972910806420259e-11
BASE,R4_BAND_REENTRY,2024—终点,0.016498920241729956,0.006265855842378638,0.007581784968891779,0.05178460642132119,0.146410014342991,-0.06727000072065041,634,0.10845661110068502,22,983.2016999999998,2960.7999999999756,False,2.546585164964199e-11
BASE,S1_TREND_REBOUND,2020—2021,0.3504494421000014,0.1613702343213158,0.15585809040783788,0.1120317264250908,1.391196006535267,-0.06768272529122243,486,0.22730550978730193,32,1534.0115799999999,4648.399999999943,False,5.2523319027386606e-11
BASE,S1_TREND_REBOUND,2022—2023,-0.1378100115400084,-0.07145813855271362,-0.0693173728590476,0.09806197063227731,-0.7068731375895033,-0.14876172502448617,484,0.24695664836722445,32,1581.69064,4954.200000000179,False,4.1040948417503387e-11
BASE,S1_TREND_REBOUND,2024—终点,0.16653065953746476,0.0605581739761413,0.06508019522400056,0.1124307872693502,0.5788467447807518,-0.08937472003726152,634,0.23610590483828248,42,2135.00552,6693.899999999941,False,4.8487436288269237e-11
BASE,S2_PULLBACK_SHOCK,2020—2021,0.0550416052999996,0.027038947608462954,0.029069792714304026,0.06919542988413747,0.4201114548024227,-0.07612216509341278,486,0.10616939783042062,48,2019.1789400000002,6057.20000000005,False,3.518607627484016e-11
BASE,S2_PULLBACK_SHOCK,2022—2023,-0.09080942393049724,-0.04648514638234252,-0.04560833729946384,0.06277994411935972,-0.7264794185345476,-0.10957501146803336,484,0.09677307132808187,32,1236.14408,3794.800000000013,False,3.5072389437118545e-11
BASE,S2_PULLBACK_SHOCK,2024—终点,0.08029132384958344,0.029918059210056178,0.03150572876867858,0.0639685835328945,0.49251878076176914,-0.057139164664174014,634,0.12410901644929857,62,2463.2682999999997,7833.399999999978,False,3.6706637729366776e-11
BASE,D1_DRAWDOWN_RECOVERY,2020—2021,-0.1100263057999978,-0.05638953834715772,-0.047021384093287065,0.14876615537386936,-0.3160758169431481,-0.23540382148139077,486,0.5911316363108176,50,1950.0611600000002,5873.499999999974,False,3.396394276933279e-11
BASE,D1_DRAWDOWN_RECOVERY,2022—2023,-0.06883532816671369,-0.035031258623738466,-0.03147797369048011,0.09158429501915255,-0.3437049298015264,-0.14996658449689673,484,0.3886999737394237,31,1098.32626,3474.100000000086,False,2.6361135496699717e-11
