cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,T1_BAND60,2020,0.07818411740000046,0.07785016165265896,0.0948362989024315,0.1990059040871374,0.4765501774304453,-0.19381158248748617,243,0.7471013624844968,7,257.5765200000001,795.7999999999903,False,3.0098590286797844e-11
BASE,T1_BAND60,2021,-0.12457485695846972,-0.12409541916907886,-0.12496958721793293,0.12228267909279056,-1.0219729249070795,-0.2201889301627382,243,0.4172354735022945,6,245.32644000000002,720.9000000000274,False,3.305444806755986e-11
BASE,T1_BAND60,2022,-0.04649987629454822,-0.04649987629454822,-0.0450904398830434,0.07109232130912631,-0.6342519002436205,-0.10497208139026022,242,0.2682861834800629,4,146.06286,467.30000000000416,False,2.7284841053187847e-11
BASE,T1_BAND60,2023,-0.0654112326127655,-0.0654112326127655,-0.06457124518851465,0.07854010058248555,-0.822143652855393,-0.1413002404147842,242,0.2825281853320331,5,176.75592,488.39999999998537,False,3.728928277269006e-11
BASE,T1_BAND60,2024,0.1500270703961089,0.1500270703961089,0.1559884085465305,0.18064238841241928,0.8635205165157471,-0.08825954396128333,242,0.575703913920188,5,176.21942000000004,520.0000000000059,False,2.7284841053187847e-11
BASE,T1_BAND60,2025,0.0194848233924996,0.019403865983600357,0.02799013259154756,0.13197309563481452,0.21208968734809125,-0.13477074459882885,243,0.688604158906749,6,219.86492,702.70000000002,False,3.234390533179976e-11
BASE,T1_BAND60,2026,-0.045465341289691055,-0.07278922664405933,-0.06358170905737076,0.15503337428620634,-0.4101162691588773,-0.09839409134808993,149,0.7299186031971604,3,113.51080000000002,367.79999999997716,False,2.7284841053187847e-11
BASE,T2_CHANNEL20,2020,0.005538377600000216,0.005515523184099557,0.015621006621497745,0.14321499607841526,0.10907381942701513,-0.13061305693567418,243,0.5052280835593863,17,667.1244800000001,2047.6999999999944,False,2.5409008230781183e-11
BASE,T2_CHANNEL20,2021,-0.11052478888499444,-0.11009596713390443,-0.11158494924548285,0.10042187637281844,-1.1111617635107838,-0.17534640264618895,243,0.27474137012759686,15,576.2833800000001,1683.5999999999976,False,2.8990143619012088e-11
BASE,T2_CHANNEL20,2022,0.026234854403788633,0.026234854403788633,0.02784613088798993,0.06259687561446227,0.4448485745438133,-0.07094745586210727,242,0.19397493684530961,6,223.00158000000002,642.5999999999499,False,2.546585164964199e-11
BASE,T2_CHANNEL20,2023,-0.058860155598092316,-0.058860155598092316,-0.05864399060629366,0.06350991933992049,-0.9233831693662969,-0.10225440466707769,242,0.2509821390145305,8,290.94656,948.2999999999954,False,2.7057467377744615e-11
BASE,T2_CHANNEL20,2024,0.09398166457218206,0.09398166457218206,0.10469069864064151,0.17345863688658034,0.6035484915582253,-0.1500898775619508,242,0.27246352628989734,10,368.77164000000005,1099.39999999999,False,2.1827872842550278e-11
BASE,T2_CHANNEL20,2025,0.1207473037365418,0.12022166419406077,0.11873851287858302,0.10212276837956415,1.1627036239094342,-0.059562252366507557,243,0.5545693107801793,11,431.04712000000006,1285.5000000000014,False,2.8762769943568856e-11
BASE,T2_CHANNEL20,2026,0.0012890413231960826,0.0020944528313215924,0.006996601910972529,0.09911974599775827,0.07058736723488745,-0.06943837146040173,149,0.3013767055660979,5,214.84634000000003,669.2999999999859,False,2.8336444302112795e-11
BASE,T3_EMA10_40,2020,0.09495030630000074,0.0945416507865398,0.11301309002869295,0.21263314160573138,0.5314932995640166,-0.22442634267557326,243,0.7926725156547927,5,175.03874000000002,539.2999999999995,False,3.0098590286797844e-11
BASE,T3_EMA10_40,2021,-0.16108152533058961,-0.16047493120882675,-0.1664481236412161,0.12945025866464074,-1.285807578588341,-0.2530363090043798,243,0.39693757332589497,6,248.35310000000004,718.2000000000272,False,2.7284841053187847e-11
BASE,T3_EMA10_40,2022,-0.04706792330245413,-0.04706792330245413,-0.04571341295099762,0.07073274373035827,-0.6462836098266264,-0.11480468443360546,242,0.25462820998101626,4,142.77450000000002,500.10000000001895,False,2.4783730623312294e-11
BASE,T3_EMA10_40,2023,-0.07099952424208458,-0.07099952424208458,-0.07061566482384518,0.07787578762654686,-0.9067730417377275,-0.14442224401256146,242,0.3149440517713012,5,172.9258,562.5999999999569,False,2.6830093702301383e-11
BASE,T3_EMA10_40,2024,-0.0811414261256819,-0.0811414261256819,-0.07652625967342352,0.12681709178068554,-0.6034380586945348,-0.1536198824827658,242,0.5565378475204011,5,155.97990000000001,484.1000000000004,False,2.5011104298755527e-11
BASE,T3_EMA10_40,2025,0.030745335194222997,0.03061689380515498,0.038986059308322635,0.13239339191609298,0.2944713383658215,-0.1350055781450245,243,0.7009886510024024,6,170.87628000000004,544.3000000000156,False,3.04964942188235e-11
BASE,T3_EMA10_40,2026,-0.06448002671891571,-0.10260114001828223,-0.095552802745271,0.15940764873275665,-0.5994242026959643,-0.10318252401086798,149,0.7296873472980877,3,87.24228,283.50000000001074,False,2.8606450541701633e-11
BASE,T4_PULLBACK20,2020,0.053571853400000105,0.05334561487305863,0.06285699750554655,0.1484283683766591,0.4234837194062361,-0.12641607431047686,243,0.4767735849925143,17,675.4293200000001,2094.799999999967,False,3.1661784305470064e-11
BASE,T4_PULLBACK20,2021,-0.005808529318860795,-0.005784695176979726,-0.002207433761138244,0.08481958672501097,-0.026025047354862108,-0.07823579447758236,243,0.11863298352035623,5,212.1406,591.6000000000224,False,2.05773176276125e-11
BASE,T4_PULLBACK20,2022,-0.014018624520836057,-0.014018624520836057,-0.01399832498079967,0.015461151302762901,-0.9053869732390611,-0.018662417416012857,242,0.024781213707609835,2,83.16767999999999,295.2000000000112,False,2.114575181622058e-11
BASE,T4_PULLBACK20,2023,0.0026644975141333206,0.0026644975141333206,0.0035438193377530514,0.042124006781760974,0.08412825864626602,-0.05661352822706653,242,0.13091450669839835,6,249.43828000000002,924.000000000035,False,3.54702933691442e-11
BASE,T4_PULLBACK20,2024,-0.044607860031956846,-0.044607860031956846,-0.04272662997174448,0.07645558522588235,-0.5588424945739651,-0.07788073212956137,242,0.23517692172797414,13,527.66732,1619.4999999999868,False,2.646061147970613e-11
BASE,T4_PULLBACK20,2025,0.0599157108075319,0.05966193113101127,0.06282812907031986,0.09894900381353126,0.6349546397528069,-0.07268866505889007,243,0.45182067288161526,12,472.84452000000005,1440.6999999999218,False,2.8535396268125623e-11
BASE,T4_PULLBACK20,2026,-0.07014855025622566,-0.11141586693199378,-0.11213632817250614,0.1091970298744457,-1.0269173832057523,-0.10995058762893545,149,0.36062901878717607,11,446.3109400000001,1407.8999999999746,False,2.6489033189136535e-11
BASE,R1_RSI2_BULL,2020,-0.09649844629999914,-0.09612106284429714,-0.09572535357113908,0.10270853293577696,-0.9320097448085991,-0.12550711504604178,243,0.2416040356951112,40,1496.3892600000001,4695.300000000016,False,3.716138508025324e-11
BASE,R1_RSI2_BULL,2021,-0.04640767249186365,-0.046221177792738,-0.04434841219242199,0.07682554911181,-0.5772612458373504,-0.09984927328843242,243,0.07374778630123731,16,585.0808400000001,1630.2000000000019,False,3.515765456540976e-11
BASE,R1_RSI2_BULL,2022,-0.005208438321275765,-0.005208438321275766,-0.005127850341492435,0.013766194285292615,-0.3724958572588849,-0.016666248628763584,242,0.028855577040914192,8,273.88908000000004,947.9999999998961,False,2.660272002685815e-11
BASE,R1_RSI2_BULL,2023,-0.013621526605422912,-0.013621526605422912,-0.011761993335935195,0.06262822827982173,-0.18780657954082355,-0.05090582392340199,242,0.1524530650044307,24,833.66042,2907.5000000000227,False,3.623767952376511e-11
BASE,R1_RSI2_BULL,2024,-0.006576309299012461,-0.006576309299012461,-0.004619422607262891,0.06335328331549783,-0.07291528339988754,-0.08241081240515072,242,0.2020727429188659,34,1141.7354,3291.9000000000624,False,4.2163605940004345e-11
BASE,R1_RSI2_BULL,2025,0.137716003588616,0.13711208473636152,0.13149177949394614,0.07731562430454371,1.7007141916878836,-0.04095676425633829,243,0.23806108162775025,46,1690.63668,5247.599999999972,False,3.3651303965598345e-11
BASE,R1_RSI2_BULL,2026,0.04600813479495467,0.07579144754515153,0.07555170499592247,0.07080209126476916,1.06708295823342,-0.041820124202891336,149,0.2598226636370661,28,1082.24384,3394.7999999998433,False,3.348077370901592e-11
BASE,R2_Z_CONFIRM,2020,0.1764320664999997,0.1756456876358069,0.1638352977123721,0.06318526453097857,2.5929352188127135,-0.011956439321317229,243,0.10162776929364736,6,260.48670000000004,791.0000000000291,False,2.7284841053187847e-11
BASE,R2_Z_CONFIRM,2021,0.042522746637491664,0.04234410231769363,0.04320741201322172,0.0589660733089683,0.7327503696375556,-0.04751130662582449,243,0.10271747063441138,6,281.87546000000003,836.9999999999505,False,3.282707439211663e-11
BASE,R2_Z_CONFIRM,2022,-0.08833537187765074,-0.08833537187765074,-0.08503711879062748,0.12195985355234788,-0.6972550090356385,-0.1509812390674045,242,0.22583070122977342,14,642.61038,1958.6000000000488,False,3.085176558670355e-11
BASE,R2_Z_CONFIRM,2023,-0.01914094553743036,-0.019140945537430357,-0.01791722033478338,0.05313812184201338,-0.33718204019430026,-0.04696839354345931,242,0.16084299353034198,8,358.36576,961.2000000000562,False,2.3646862246096134e-11
BASE,R2_Z_CONFIRM,2024,-0.032484716663951994,-0.032484716663951994,-0.03273620500159835,0.023918754881557678,-1.3686416857275159,-0.047022839152800644,242,0.08243598893373776,4,172.80046000000004,504.00000000000045,False,2.8194335754960775e-11
BASE,R2_Z_CONFIRM,2025,0.08596221087804315,0.08559373258156,0.0830159817185043,0.042131362667103614,1.970408182010301,-0.016975310321235944,243,0.1146356489700165,6,263.18346,741.3999999999872,False,2.710009994189022e-11
BASE,R2_Z_CONFIRM,2026,0.01336627135830847,0.021799382509533508,0.025265070139230007,0.08651013200884902,0.29204752729594347,-0.03926189872333444,149,0.1608771238644609,6,280.70138000000003,910.1999999999907,False,3.1889157980913296e-11
BASE,R3_SHOCK_RECOVERY,2020,0.07460446759999996,0.07428632274337847,0.07291533506843818,0.050337150695852796,1.4485391815084514,-0.013739325548884403,243,0.06543968725184804,12,503.50648,1540.400000000042,False,3.7545078157563694e-11
BASE,R3_SHOCK_RECOVERY,2021,0.056948428603387856,0.056707550474516505,0.057264818771814566,0.06508699292992315,0.8798197027395253,-0.03246159723007299,243,0.131149092355143,20,871.19284,2566.8000000000243,False,2.830802259268239e-11
BASE,R3_SHOCK_RECOVERY,2022,-0.0783259954610825,-0.0783259954610825,-0.07853358155985035,0.0772878585020936,-1.0161179657697852,-0.1028466077482028,242,0.08631600695735302,16,664.75668,2055.4000000000287,False,3.888089850079268e-11
