cycle_id,entry,natural_exit,cost,variant,mature_model_at_entry,entry_model_fit,entry_quantity,actual_exit,cycle_return,profit,entry_period,exit_reason
16,2018-10-09,2018-10-19,STRESS,WITHIN_ENTRY_FIXED,True,2018-10-08,59600,2018-10-19,-0.08003540959999988,-16007.081919999968,earlier,研究终点统一退出
16,2018-10-09,2018-10-19,STRESS,TIME20,True,2018-10-08,59600,2018-10-19,-0.08003540959999988,-16007.081919999968,earlier,研究终点统一退出
16,2018-10-09,2018-10-19,STRESS,PROFIT08,True,2018-10-08,59600,2018-10-19,-0.08003540959999988,-16007.081919999968,earlier,研究终点统一退出
17,2019-02-28,2019-05-07,BASE,PRICE_ORIGINAL,True,2019-02-01,54400,2019-05-07,0.003679779199999844,735.9558399999805,earlier,研究终点统一退出
17,2019-02-28,2019-05-07,BASE,RIDGE_MONTHLY,True,2019-02-01,54400,2019-03-11,-0.0036627519999999913,-732.5504000000074,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
17,2019-02-28,2019-05-07,BASE,WITHIN_MONTHLY,True,2019-02-01,54400,2019-03-06,0.03658519679999972,7317.039359999966,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
17,2019-02-28,2019-05-07,BASE,WITHIN_ENTRY_FIXED,True,2019-02-01,54400,2019-03-06,0.03658519679999972,7317.039359999966,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
17,2019-02-28,2019-05-07,BASE,TIME20,True,2019-02-01,54400,2019-03-28,0.010750364800000023,2150.0729599999904,earlier,预定最长持有交易日到期
17,2019-02-28,2019-05-07,BASE,PROFIT08,True,2019-02-01,54400,2019-04-02,0.08064038399999984,16128.07679999998,earlier,持仓含分红收益达到预定止盈
17,2019-02-28,2019-05-07,STRESS,PRICE_ORIGINAL,True,2019-02-01,54400,2019-05-07,0.002191558400000071,438.31168000001344,earlier,研究终点统一退出
17,2019-02-28,2019-05-07,STRESS,RIDGE_MONTHLY,True,2019-02-01,54400,2019-03-11,-0.005149504000000027,-1029.900800000003,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
17,2019-02-28,2019-05-07,STRESS,WITHIN_MONTHLY,True,2019-02-01,54400,2019-03-06,0.03509039359999999,7018.07871999999,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
17,2019-02-28,2019-05-07,STRESS,WITHIN_ENTRY_FIXED,True,2019-02-01,54400,2019-03-06,0.03509039359999999,7018.07871999999,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
17,2019-02-28,2019-05-07,STRESS,TIME20,True,2019-02-01,54400,2019-03-28,0.009260729600000017,1852.14592000001,earlier,预定最长持有交易日到期
17,2019-02-28,2019-05-07,STRESS,PROFIT08,True,2019-02-01,54400,2019-04-02,0.07913676800000014,15827.353600000031,earlier,持仓含分红收益达到预定止盈
18,2019-05-10,2019-07-05,BASE,PRICE_ORIGINAL,True,2019-05-06,54900,2019-07-05,0.07123082850000007,14246.165700000012,earlier,研究终点统一退出
18,2019-05-10,2019-07-05,BASE,RIDGE_MONTHLY,True,2019-05-06,54900,2019-07-01,0.07726862069999996,15453.724140000006,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
18,2019-05-10,2019-07-05,BASE,WITHIN_MONTHLY,True,2019-05-06,54900,2019-06-24,0.058880799000000206,11776.159800000023,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
18,2019-05-10,2019-07-05,BASE,WITHIN_ENTRY_FIXED,True,2019-05-06,54900,2019-06-24,0.058880799000000206,11776.159800000023,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
18,2019-05-10,2019-07-05,BASE,TIME20,True,2019-05-06,54900,2019-06-10,-0.016591603499999885,-3318.320699999982,earlier,预定最长持有交易日到期
18,2019-05-10,2019-07-05,BASE,PROFIT08,True,2019-05-06,54900,2019-07-02,0.08605086389999994,17210.172779999994,earlier,持仓含分红收益达到预定止盈
18,2019-05-10,2019-07-05,STRESS,PRICE_ORIGINAL,True,2019-05-06,54900,2019-07-05,0.06971915699999998,13943.831399999995,earlier,研究终点统一退出
18,2019-05-10,2019-07-05,STRESS,RIDGE_MONTHLY,True,2019-05-06,54900,2019-07-01,0.07575574140000008,15151.148280000023,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
18,2019-05-10,2019-07-05,STRESS,WITHIN_MONTHLY,True,2019-05-06,54900,2019-06-24,0.057371598000000024,11474.319600000017,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
18,2019-05-10,2019-07-05,STRESS,WITHIN_ENTRY_FIXED,True,2019-05-06,54900,2019-06-24,0.057371598000000024,11474.319600000017,earlier,连续两个收盘预测继续持有收益为负，学习条件请求退出
18,2019-05-10,2019-07-05,STRESS,TIME20,True,2019-05-06,54900,2019-06-10,-0.018085707000000006,-3617.141399999993,earlier,预定最长持有交易日到期
18,2019-05-10,2019-07-05,STRESS,PROFIT08,True,2019-05-06,54900,2019-07-02,0.08453622780000014,16907.24556000001,earlier,持仓含分红收益达到预定止盈
19,2020-02-05,2020-03-17,BASE,PRICE_ORIGINAL,True,2020-02-03,52800,2020-03-17,-0.008054270399999952,-1610.85407999999,main,研究终点统一退出
19,2020-02-05,2020-03-17,BASE,RIDGE_MONTHLY,True,2020-02-03,52800,2020-03-02,0.04183175040000009,8366.350080000033,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
19,2020-02-05,2020-03-17,BASE,WITHIN_MONTHLY,True,2020-02-03,52800,2020-02-24,0.08775856319999997,17551.712640000012,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
19,2020-02-05,2020-03-17,BASE,WITHIN_ENTRY_FIXED,True,2020-02-03,52800,2020-02-24,0.08775856319999997,17551.712640000012,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
19,2020-02-05,2020-03-17,BASE,TIME20,True,2020-02-03,52800,2020-03-04,0.07244962560000001,14489.92512,main,预定最长持有交易日到期
19,2020-02-05,2020-03-17,BASE,PROFIT08,True,2020-02-03,52800,2020-02-21,0.08775856319999997,17551.712640000012,main,持仓含分红收益达到预定止盈
19,2020-02-05,2020-03-17,STRESS,PRICE_ORIGINAL,True,2020-02-03,52700,2020-03-17,-0.009490532200000068,-1898.1064400000032,main,研究终点统一退出
19,2020-02-05,2020-03-17,STRESS,RIDGE_MONTHLY,True,2020-02-03,52700,2020-03-02,0.040291047199999985,8058.209439999977,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
19,2020-02-05,2020-03-17,STRESS,WITHIN_MONTHLY,True,2020-02-03,52700,2020-02-24,0.08612170760000004,17224.341519999987,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
19,2020-02-05,2020-03-17,STRESS,WITHIN_ENTRY_FIXED,True,2020-02-03,52700,2020-02-24,0.08612170760000004,17224.341519999987,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
19,2020-02-05,2020-03-17,STRESS,TIME20,True,2020-02-03,52700,2020-03-04,0.0708448208000001,14168.964160000003,main,预定最长持有交易日到期
19,2020-02-05,2020-03-17,STRESS,PROFIT08,True,2020-02-03,52700,2020-02-21,0.08612170760000004,17224.341519999987,main,持仓含分红收益达到预定止盈
20,2020-03-20,2020-05-26,BASE,PRICE_ORIGINAL,True,2020-03-02,55300,2020-05-26,0.05986523620000006,11973.047240000014,main,研究终点统一退出
20,2020-03-20,2020-05-26,BASE,RIDGE_MONTHLY,True,2020-03-02,55300,2020-04-16,0.042172775400000306,8434.55508000005,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
20,2020-03-20,2020-05-26,BASE,WITHIN_MONTHLY,True,2020-03-02,55300,2020-05-07,0.08308659100000004,16617.31820000001,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
20,2020-03-20,2020-05-26,BASE,WITHIN_ENTRY_FIXED,True,2020-03-02,55300,2020-05-07,0.08308659100000004,16617.31820000001,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
20,2020-03-20,2020-05-26,BASE,TIME20,True,2020-03-02,55300,2020-04-20,0.05765367860000015,11530.735720000026,main,预定最长持有交易日到期
20,2020-03-20,2020-05-26,BASE,PROFIT08,True,2020-03-02,55300,2020-05-06,0.06843502190000006,13687.004380000028,main,持仓含分红收益达到预定止盈
20,2020-03-20,2020-05-26,STRESS,PRICE_ORIGINAL,True,2020-03-02,55200,2020-05-26,0.058241961599999836,11648.392319999984,main,研究终点统一退出
20,2020-03-20,2020-05-26,STRESS,RIDGE_MONTHLY,True,2020-03-02,55200,2020-04-16,0.04058502720000012,8117.005440000008,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
20,2020-03-20,2020-05-26,STRESS,WITHIN_MONTHLY,True,2020-03-02,55200,2020-05-07,0.08141668800000001,16283.337599999999,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
20,2020-03-20,2020-05-26,STRESS,WITHIN_ENTRY_FIXED,True,2020-03-02,55200,2020-05-07,0.08141668800000001,16283.337599999999,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
20,2020-03-20,2020-05-26,STRESS,TIME20,True,2020-03-02,55200,2020-04-20,0.056034844800000094,11206.968959999998,main,预定最长持有交易日到期
20,2020-03-20,2020-05-26,STRESS,PROFIT08,True,2020-03-02,55200,2020-05-06,0.0667945392,13358.90784,main,持仓含分红收益达到预定止盈
21,2020-07-01,2020-09-23,BASE,PRICE_ORIGINAL,True,2020-07-01,47700,2020-09-23,0.12121094699999979,24242.189399999974,main,研究终点统一退出
21,2020-07-01,2020-09-23,BASE,RIDGE_MONTHLY,True,2020-07-01,47700,2020-07-15,0.15864795809999999,31729.591619999992,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
21,2020-07-01,2020-09-23,BASE,WITHIN_MONTHLY,True,2020-07-01,47700,2020-07-07,0.14934831839999996,29869.663679999998,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
21,2020-07-01,2020-09-23,BASE,WITHIN_ENTRY_FIXED,True,2020-07-01,47700,2020-07-07,0.14934831839999996,29869.663679999998,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
21,2020-07-01,2020-09-23,BASE,TIME20,True,2020-07-01,47700,2020-07-29,0.0978426215999999,19568.524319999997,main,预定最长持有交易日到期
21,2020-07-01,2020-09-23,BASE,PROFIT08,True,2020-07-01,47700,2020-07-07,0.14934831839999996,29869.663679999998,main,持仓含分红收益达到预定止盈
21,2020-07-01,2020-09-23,STRESS,PRICE_ORIGINAL,True,2020-07-01,47600,2020-09-23,0.11958167200000003,23916.334399999992,main,研究终点统一退出
21,2020-07-01,2020-09-23,STRESS,RIDGE_MONTHLY,True,2020-07-01,47600,2020-07-15,0.15693272560000016,31386.545120000024,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
21,2020-07-01,2020-09-23,STRESS,WITHIN_MONTHLY,True,2020-07-01,47600,2020-07-07,0.14765443840000003,29530.887679999985,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
21,2020-07-01,2020-09-23,STRESS,WITHIN_ENTRY_FIXED,True,2020-07-01,47600,2020-07-07,0.14765443840000003,29530.887679999985,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
21,2020-07-01,2020-09-23,STRESS,TIME20,True,2020-07-01,47600,2020-07-29,0.09626700160000001,19253.400320000015,main,预定最长持有交易日到期
21,2020-07-01,2020-09-23,STRESS,PROFIT08,True,2020-07-01,47600,2020-07-07,0.14765443840000003,29530.887679999985,main,持仓含分红收益达到预定止盈
22,2021-01-05,2021-03-01,BASE,PRICE_ORIGINAL,True,2021-01-04,37400,2021-03-01,0.023161745199999917,4632.349040000001,main,研究终点统一退出
22,2021-01-05,2021-03-01,BASE,RIDGE_MONTHLY,True,2021-01-04,37400,2021-01-21,0.04223193040000006,8446.386079999997,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
22,2021-01-05,2021-03-01,BASE,WITHIN_MONTHLY,True,2021-01-04,37400,2021-01-14,0.05924283419999998,11848.566839999985,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
22,2021-01-05,2021-03-01,BASE,WITHIN_ENTRY_FIXED,True,2021-01-04,37400,2021-01-14,0.05924283419999998,11848.566839999985,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
22,2021-01-05,2021-03-01,BASE,TIME20,True,2021-01-04,37400,2021-02-02,0.030453286599999796,6090.657319999969,main,预定最长持有交易日到期
22,2021-01-05,2021-03-01,BASE,PROFIT08,True,2021-01-04,37400,2021-02-10,0.08392459019999987,16784.91803999999,main,持仓含分红收益达到预定止盈
22,2021-01-05,2021-03-01,STRESS,PRICE_ORIGINAL,True,2021-01-04,37400,2021-03-01,0.021639490399999906,4327.8980799999845,main,研究终点统一退出
22,2021-01-05,2021-03-01,STRESS,RIDGE_MONTHLY,True,2021-01-04,37400,2021-01-21,0.04070586080000016,8141.172160000016,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
22,2021-01-05,2021-03-01,STRESS,WITHIN_MONTHLY,True,2021-01-04,37400,2021-01-14,0.05771066839999994,11542.133679999999,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
22,2021-01-05,2021-03-01,STRESS,WITHIN_ENTRY_FIXED,True,2021-01-04,37400,2021-01-14,0.05771066839999994,11542.133679999999,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
22,2021-01-05,2021-03-01,STRESS,TIME20,True,2021-01-04,37400,2021-02-02,0.028929573199999892,5785.914639999974,main,预定最长持有交易日到期
22,2021-01-05,2021-03-01,STRESS,PROFIT08,True,2021-01-04,37400,2021-02-10,0.08239018040000001,16478.03607999999,main,持仓含分红收益达到预定止盈
23,2021-06-08,2021-07-28,BASE,PRICE_ORIGINAL,True,2021-06-01,37700,2021-07-28,-0.09312246840000005,-18624.493680000014,main,研究终点统一退出
23,2021-06-08,2021-07-28,BASE,RIDGE_MONTHLY,True,2021-06-01,37700,2021-07-21,-0.022072181299999993,-4414.436259999988,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
23,2021-06-08,2021-07-28,BASE,WITHIN_MONTHLY,True,2021-06-01,37700,2021-07-28,-0.09312246840000005,-18624.493680000014,main,研究终点统一退出
23,2021-06-08,2021-07-28,BASE,WITHIN_ENTRY_FIXED,True,2021-06-01,37700,2021-07-28,-0.09312246840000005,-18624.493680000014,main,研究终点统一退出
23,2021-06-08,2021-07-28,BASE,TIME20,True,2021-06-01,37700,2021-07-07,-0.036206853799999994,-7241.370759999991,main,预定最长持有交易日到期
23,2021-06-08,2021-07-28,BASE,PROFIT08,True,2021-06-01,37700,2021-07-28,-0.09312246840000005,-18624.493680000014,main,研究终点统一退出
23,2021-06-08,2021-07-28,STRESS,PRICE_ORIGINAL,True,2021-06-01,37700,2021-07-28,-0.09444551219999997,-18889.102439999988,main,研究终点统一退出
23,2021-06-08,2021-07-28,STRESS,RIDGE_MONTHLY,True,2021-06-01,37700,2021-07-21,-0.023597862599999964,-4719.572519999987,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
23,2021-06-08,2021-07-28,STRESS,WITHIN_MONTHLY,True,2021-06-01,37700,2021-07-28,-0.09444551219999997,-18889.102439999988,main,研究终点统一退出
23,2021-06-08,2021-07-28,STRESS,WITHIN_ENTRY_FIXED,True,2021-06-01,37700,2021-07-28,-0.09444551219999997,-18889.102439999988,main,研究终点统一退出
23,2021-06-08,2021-07-28,STRESS,TIME20,True,2021-06-01,37700,2021-07-07,-0.03772970759999994,-7545.941519999993,main,预定最长持有交易日到期
23,2021-06-08,2021-07-28,STRESS,PROFIT08,True,2021-06-01,37700,2021-07-28,-0.09444551219999997,-18889.102439999988,main,研究终点统一退出
24,2021-10-29,2022-01-17,BASE,PRICE_ORIGINAL,True,2021-10-08,40300,2022-01-17,-0.0314236832,-6284.736639999988,main,研究终点统一退出
24,2021-10-29,2022-01-17,BASE,RIDGE_MONTHLY,True,2021-10-08,40300,2021-11-22,0.0040332240000002795,806.6448000000382,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
24,2021-10-29,2022-01-17,BASE,WITHIN_MONTHLY,True,2021-10-08,40300,2021-12-13,0.04291494610000002,8582.989219999989,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
24,2021-10-29,2022-01-17,BASE,WITHIN_ENTRY_FIXED,True,2021-10-08,40300,2021-12-13,0.04291494610000002,8582.989219999989,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
24,2021-10-29,2022-01-17,BASE,TIME20,True,2021-10-08,40300,2021-11-26,0.002220086699999957,444.01733999999124,main,预定最长持有交易日到期
24,2021-10-29,2022-01-17,BASE,PROFIT08,True,2021-10-08,40300,2022-01-17,-0.0314236832,-6284.736639999988,main,研究终点统一退出
24,2021-10-29,2022-01-17,STRESS,PRICE_ORIGINAL,True,2021-10-08,40300,2022-01-17,-0.03262236640000016,-6524.473280000035,main,研究终点统一退出
24,2021-10-29,2022-01-17,STRESS,RIDGE_MONTHLY,True,2021-10-08,40300,2021-11-22,0.002827447999999899,565.4895999999717,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
24,2021-10-29,2022-01-17,STRESS,WITHIN_MONTHLY,True,2021-10-08,40300,2021-12-13,0.04149997280000006,8299.994559999992,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
24,2021-10-29,2022-01-17,STRESS,WITHIN_ENTRY_FIXED,True,2021-10-08,40300,2021-12-13,0.04149997280000006,8299.994559999992,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
24,2021-10-29,2022-01-17,STRESS,TIME20,True,2021-10-08,40300,2021-11-26,0.0010146733999998325,202.93467999997665,main,预定最长持有交易日到期
24,2021-10-29,2022-01-17,STRESS,PROFIT08,True,2021-10-08,40300,2022-01-17,-0.03262236640000016,-6524.473280000035,main,研究终点统一退出
25,2022-05-13,2022-08-04,BASE,PRICE_ORIGINAL,True,2022-05-05,50100,2022-08-04,0.03616588740000015,7233.177480000013,main,研究终点统一退出
25,2022-05-13,2022-08-04,BASE,RIDGE_MONTHLY,True,2022-05-05,50100,2022-05-23,0.021138893400000303,4227.778680000047,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
25,2022-05-13,2022-08-04,BASE,WITHIN_MONTHLY,True,2022-05-05,50100,2022-06-08,0.04768658279999993,9537.316560000007,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
25,2022-05-13,2022-08-04,BASE,WITHIN_ENTRY_FIXED,True,2022-05-05,50100,2022-06-08,0.04768658279999993,9537.316560000007,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
25,2022-05-13,2022-08-04,BASE,TIME20,True,2022-05-05,50100,2022-06-13,0.05394783029999983,10789.566059999983,main,预定最长持有交易日到期
25,2022-05-13,2022-08-04,BASE,PROFIT08,True,2022-05-05,50100,2022-06-20,0.0842522682000002,16850.45364000002,main,持仓含分红收益达到预定止盈
25,2022-05-13,2022-08-04,STRESS,PRICE_ORIGINAL,True,2022-05-05,50000,2022-08-04,0.034687400000000146,6937.48000000004,main,研究终点统一退出
25,2022-05-13,2022-08-04,STRESS,RIDGE_MONTHLY,True,2022-05-05,50000,2022-05-23,0.019693399999999972,3938.679999999993,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
25,2022-05-13,2022-08-04,STRESS,WITHIN_MONTHLY,True,2022-05-05,50000,2022-06-08,0.04618279999999997,9236.559999999998,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
25,2022-05-13,2022-08-04,STRESS,WITHIN_ENTRY_FIXED,True,2022-05-05,50000,2022-06-08,0.04618279999999997,9236.559999999998,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
25,2022-05-13,2022-08-04,STRESS,TIME20,True,2022-05-05,50000,2022-06-13,0.05243029999999993,10486.059999999998,main,预定最长持有交易日到期
25,2022-05-13,2022-08-04,STRESS,PROFIT08,True,2022-05-05,50000,2022-06-20,0.0826682000000003,16533.640000000043,main,持仓含分红收益达到预定止盈
26,2022-08-10,2022-09-08,BASE,PRICE_ORIGINAL,True,2022-08-01,47400,2022-09-08,-0.02053960499999996,-4107.921000000002,main,研究终点统一退出
26,2022-08-10,2022-09-08,BASE,RIDGE_MONTHLY,True,2022-08-01,47400,2022-08-26,-0.007270259400000034,-1454.0518800000136,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
26,2022-08-10,2022-09-08,BASE,WITHIN_MONTHLY,True,2022-08-01,47400,2022-09-08,-0.02053960499999996,-4107.921000000002,main,研究终点统一退出
26,2022-08-10,2022-09-08,BASE,WITHIN_ENTRY_FIXED,True,2022-08-01,47400,2022-09-08,-0.02053960499999996,-4107.921000000002,main,研究终点统一退出
26,2022-08-10,2022-09-08,BASE,TIME20,True,2022-08-01,47400,2022-09-07,-0.026700372600000022,-5340.074519999995,main,预定最长持有交易日到期
26,2022-08-10,2022-09-08,BASE,PROFIT08,True,2022-08-01,47400,2022-09-08,-0.02053960499999996,-4107.921000000002,main,研究终点统一退出
26,2022-08-10,2022-09-08,STRESS,PRICE_ORIGINAL,True,2022-08-01,47400,2022-09-08,-0.021882209999999902,-4376.441999999981,main,研究终点统一退出
26,2022-08-10,2022-09-08,STRESS,RIDGE_MONTHLY,True,2022-08-01,47400,2022-08-26,-0.0086155188,-1723.1037599999981,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
26,2022-08-10,2022-09-08,STRESS,WITHIN_MONTHLY,True,2022-08-01,47400,2022-09-08,-0.021882209999999902,-4376.441999999981,main,研究终点统一退出
26,2022-08-10,2022-09-08,STRESS,WITHIN_ENTRY_FIXED,True,2022-08-01,47400,2022-09-08,-0.021882209999999902,-4376.441999999981,main,研究终点统一退出
26,2022-08-10,2022-09-08,STRESS,TIME20,True,2022-08-01,47400,2022-09-07,-0.028041745199999912,-5608.349039999972,main,预定最长持有交易日到期
26,2022-08-10,2022-09-08,STRESS,PROFIT08,True,2022-08-01,47400,2022-09-08,-0.021882209999999902,-4376.441999999981,main,研究终点统一退出
27,2024-02-19,2024-05-20,BASE,PRICE_ORIGINAL,True,2024-02-01,59200,2024-05-20,0.08956628480000006,17913.25696,main,研究终点统一退出
27,2024-02-19,2024-05-20,BASE,RIDGE_MONTHLY,True,2024-02-01,59200,2024-02-23,0.028306539200000147,5661.307840000023,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
27,2024-02-19,2024-05-20,BASE,WITHIN_MONTHLY,True,2024-02-01,59200,2024-02-26,0.028602479999999986,5720.496000000014,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
27,2024-02-19,2024-05-20,BASE,WITHIN_ENTRY_FIXED,True,2024-02-01,59200,2024-02-26,0.028602479999999986,5720.496000000014,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
27,2024-02-19,2024-05-20,BASE,TIME20,True,2024-02-01,59200,2024-03-18,0.05375744800000004,10751.48960000003,main,预定最长持有交易日到期
27,2024-02-19,2024-05-20,BASE,PROFIT08,True,2024-02-01,59200,2024-05-07,0.07861647520000004,15723.295039999997,main,持仓含分红收益达到预定止盈
27,2024-02-19,2024-05-20,STRESS,PRICE_ORIGINAL,True,2024-02-01,59100,2024-05-20,0.08781598079999986,17563.196159999963,main,研究终点统一退出
27,2024-02-19,2024-05-20,STRESS,RIDGE_MONTHLY,True,2024-02-01,59100,2024-02-23,0.026671948199999962,5334.389639999979,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
27,2024-02-19,2024-05-20,STRESS,WITHIN_MONTHLY,True,2024-02-01,59100,2024-02-26,0.026967329999999956,5393.465999999986,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
27,2024-02-19,2024-05-20,STRESS,WITHIN_ENTRY_FIXED,True,2024-02-01,59100,2024-02-26,0.026967329999999956,5393.465999999986,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
27,2024-02-19,2024-05-20,STRESS,TIME20,True,2024-02-01,59100,2024-03-18,0.0520747829999999,10414.956599999976,main,预定最长持有交易日到期
27,2024-02-19,2024-05-20,STRESS,PROFIT08,True,2024-02-01,59100,2024-05-08,0.07629609060000009,15259.218120000005,main,持仓含分红收益达到预定止盈
28,2024-05-23,2024-07-09,BASE,PRICE_ORIGINAL,True,2024-05-06,54300,2024-07-09,-0.06717452999999995,-13434.905999999988,main,研究终点统一退出
28,2024-05-23,2024-07-09,BASE,RIDGE_MONTHLY,True,2024-05-06,54300,2024-05-27,-0.019400086799999827,-3880.017359999969,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
28,2024-05-23,2024-07-09,BASE,WITHIN_MONTHLY,True,2024-05-06,54300,2024-07-09,-0.06717452999999995,-13434.905999999988,main,研究终点统一退出
28,2024-05-23,2024-07-09,BASE,WITHIN_ENTRY_FIXED,True,2024-05-06,54300,2024-07-09,-0.06717452999999995,-13434.905999999988,main,研究终点统一退出
28,2024-05-23,2024-07-09,BASE,TIME20,True,2024-05-06,54300,2024-06-21,-0.04328730840000006,-8657.461680000008,main,预定最长持有交易日到期
28,2024-05-23,2024-07-09,BASE,PROFIT08,True,2024-05-06,54300,2024-07-09,-0.06717452999999995,-13434.905999999988,main,研究终点统一退出
28,2024-05-23,2024-07-09,STRESS,PRICE_ORIGINAL,True,2024-05-06,54200,2024-07-09,-0.06851963999999988,-13703.927999999985,main,研究终点统一退出
28,2024-05-23,2024-07-09,STRESS,RIDGE_MONTHLY,True,2024-05-06,54200,2024-05-27,-0.02084271839999985,-4168.543679999973,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
28,2024-05-23,2024-07-09,STRESS,WITHIN_MONTHLY,True,2024-05-06,54200,2024-07-09,-0.06851963999999988,-13703.927999999985,main,研究终点统一退出
28,2024-05-23,2024-07-09,STRESS,WITHIN_ENTRY_FIXED,True,2024-05-06,54200,2024-07-09,-0.06851963999999988,-13703.927999999985,main,研究终点统一退出
28,2024-05-23,2024-07-09,STRESS,TIME20,True,2024-05-06,54200,2024-06-21,-0.04468117919999992,-8936.23583999998,main,预定最长持有交易日到期
28,2024-05-23,2024-07-09,STRESS,PROFIT08,True,2024-05-06,54200,2024-07-09,-0.06851963999999988,-13703.927999999985,main,研究终点统一退出
29,2024-07-12,2024-09-09,BASE,PRICE_ORIGINAL,True,2024-07-01,56900,2024-09-09,-0.06383059070000008,-12766.118140000006,main,研究终点统一退出
29,2024-07-12,2024-09-09,BASE,RIDGE_MONTHLY,True,2024-07-01,56900,2024-07-24,-0.006088641400000094,-1217.7282800000103,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
29,2024-07-12,2024-09-09,BASE,WITHIN_MONTHLY,True,2024-07-01,56900,2024-07-22,0.022355668600000156,4471.1337200000125,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
29,2024-07-12,2024-09-09,BASE,WITHIN_ENTRY_FIXED,True,2024-07-01,56900,2024-07-22,0.022355668600000156,4471.1337200000125,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
29,2024-07-12,2024-09-09,BASE,TIME20,True,2024-07-01,56900,2024-08-09,-0.028559646299999852,-5711.929259999975,main,预定最长持有交易日到期
29,2024-07-12,2024-09-09,BASE,PROFIT08,True,2024-07-01,56900,2024-09-09,-0.06383059070000008,-12766.118140000006,main,研究终点统一退出
29,2024-07-12,2024-09-09,STRESS,PRICE_ORIGINAL,True,2024-07-01,56800,2024-09-09,-0.06524082079999993,-13048.164159999986,main,研究终点统一退出
29,2024-07-12,2024-09-09,STRESS,RIDGE_MONTHLY,True,2024-07-01,56800,2024-07-24,-0.007611881599999926,-1522.3763199999812,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
29,2024-07-12,2024-09-09,STRESS,WITHIN_MONTHLY,True,2024-07-01,56800,2024-07-22,0.02077675840000004,4155.351680000022,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
29,2024-07-12,2024-09-09,STRESS,WITHIN_ENTRY_FIXED,True,2024-07-01,56800,2024-07-22,0.02077675840000004,4155.351680000022,main,连续两个收盘预测继续持有收益为负，学习条件请求退出
