period,cost,model,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,BAYESIAN_RUN_LENGTH,11,2021-09-27,2021-09-24,186576.90792,-1206.3999999999942,74.32932,226.20000000000857,0.0,23,1,1,2021-11-04,2021-11-03,False,-1506.929320000003,-0.008076719336811715
evaluation,BASE,BAYESIAN_RUN_LENGTH,12,2021-11-15,2021-11-12,185181.42888000002,-2380.8000000000175,73.53696000000001,223.20000000000846,0.0,4,1,1,2021-11-19,2021-11-18,False,-2677.536960000026,-0.014458992870905563
evaluation,BASE,BAYESIAN_RUN_LENGTH,13,2021-11-23,2021-11-22,182267.84628,-1610.3999999999942,72.52656000000002,219.60000000000832,0.0,5,1,1,2021-11-30,2021-11-29,False,-1902.5265600000025,-0.010438081092357561
evaluation,BASE,BAYESIAN_RUN_LENGTH,14,2021-12-07,2021-12-06,180463.88556000002,-108.29999999998836,72.10614000000001,216.6000000000082,0.0,11,1,1,2021-12-22,2021-12-21,False,-397.00613999999655,-0.0021999201600255984
evaluation,BASE,BAYESIAN_RUN_LENGTH,15,2021-12-27,2021-12-24,180036.0,-3492.0,71.2584,216.00000000000819,0.0,8,1,1,2022-01-07,2022-01-06,False,-3779.2584000000084,-0.020991681663667314
evaluation,BASE,BAYESIAN_RUN_LENGTH,16,2022-06-07,2022-06-06,175755.94415999998,-928.3999999999651,70.052,253.2000000000096,0.0,42,1,1,2022-08-04,2022-08-03,False,-1251.6519999999746,-0.0071215343866864
evaluation,BASE,BAYESIAN_RUN_LENGTH,17,2022-08-09,2022-08-08,174962.9856,-5283.200000000012,68.86464000000001,249.60000000000946,0.0,19,1,1,2022-09-05,2022-09-02,False,-5601.664640000021,-0.0320162840202472
evaluation,BASE,BAYESIAN_RUN_LENGTH,18,2022-09-14,2022-09-13,167995.79244000002,-5684.0,66.00748000000002,203.0000000000137,0.0,3,1,1,2022-09-19,2022-09-16,False,-5953.007480000014,-0.03543545581432428
evaluation,BASE,BAYESIAN_RUN_LENGTH,19,2022-11-03,2022-11-02,162552.80406,5462.5,66.06566000000001,174.80000000000015,0.0,6,1,1,2022-11-11,2022-11-10,False,5221.63434,0.032122696192140976
evaluation,BASE,BAYESIAN_RUN_LENGTH,20,2022-11-15,2022-11-14,168400.87344,-657.0,67.18044,175.19999999998072,0.0,5,1,1,2022-11-22,2022-11-21,False,-899.3804399999807,-0.005340711254211062
evaluation,BASE,BAYESIAN_RUN_LENGTH,21,2022-12-01,2022-11-30,168074.00808,-3333.8000000000175,66.51563999999999,168.80000000000015,0.0,14,1,1,2022-12-21,2022-12-20,False,-3569.1156400000177,-0.02123538125122349
evaluation,BASE,BAYESIAN_RUN_LENGTH,22,2023-01-05,2023-01-04,164282.95002000002,-578.2000000000116,65.55136,165.1999999999818,2643.2000000000003,42,1,1,2023-03-13,2023-03-10,False,1834.2486400000068,0.011165179586662542
evaluation,BASE,BAYESIAN_RUN_LENGTH,23,2023-03-15,2023-03-14,166005.79452,-2152.8000000000175,65.91708,207.00000000001398,0.0,3,1,1,2023-03-20,2023-03-17,False,-2425.7170800000317,-0.014612243428091825
evaluation,BASE,BAYESIAN_RUN_LENGTH,24,2023-03-23,2023-03-22,163294.6524,0.0,65.27199999999999,164.00000000000014,0.0,22,1,1,2023-04-25,2023-04-24,False,-229.27200000000013,-0.001404038629742661
evaluation,BASE,BAYESIAN_RUN_LENGTH,25,2023-05-04,2023-04-28,163082.20992,-2963.7999999999884,64.58648000000001,202.99999999999568,0.0,11,1,1,2023-05-19,2023-05-18,False,-3231.3864799999837,-0.01981446340214019
evaluation,BASE,BAYESIAN_RUN_LENGTH,26,2023-06-19,2023-06-16,160466.38686,-5521.100000000006,63.03726,161.20000000000016,0.0,4,1,1,2023-06-27,2023-06-26,False,-5745.337260000006,-0.03580399217820343
evaluation,BASE,BAYESIAN_RUN_LENGTH,27,2023-07-05,2023-07-04,154479.8898,-2082.899999999994,61.33158,157.20000000000013,0.0,2,1,1,2023-07-07,2023-07-06,False,-2301.4315799999945,-0.014897936443245666
evaluation,BASE,BAYESIAN_RUN_LENGTH,28,2023-07-17,2023-07-14,152028.3996,-1386.0,60.491200000000006,154.0000000000001,0.0,2,1,1,2023-07-19,2023-07-18,False,-1600.4912,-0.01052758040083979
evaluation,BASE,BAYESIAN_RUN_LENGTH,29,2023-07-27,2023-07-26,150738.74172000002,-2192.399999999994,59.81472000000001,151.20000000000013,0.0,13,1,1,2023-08-15,2023-08-14,False,-2403.4147199999943,-0.01594424029666097
evaluation,BASE,BAYESIAN_RUN_LENGTH,30,2024-02-08,2024-02-07,148276.44936000003,7425.600000000006,60.74848000000001,176.80000000000015,0.0,27,1,1,2024-03-26,2024-03-25,False,7188.051520000005,0.048477364753644406
evaluation,BASE,BAYESIAN_RUN_LENGTH,31,2024-04-03,2024-04-02,155413.0764,-1870.5,61.743900000000004,174.00000000001947,0.0,2,1,1,2024-04-09,2024-04-08,False,-2106.2439000000195,-0.01355255264736539
evaluation,BASE,BAYESIAN_RUN_LENGTH,32,2024-05-08,2024-05-07,153120.618,-336.0,61.135200000000005,168.00000000000017,0.0,7,1,1,2024-05-17,2024-05-16,False,-565.1352000000002,-0.0036907844768494873
evaluation,BASE,BAYESIAN_RUN_LENGTH,33,2024-05-21,2024-05-20,152423.87868,-3063.600000000006,60.31152,165.60000000000014,0.0,4,1,1,2024-05-27,2024-05-24,False,-3289.5115200000064,-0.021581339803758932
evaluation,BASE,BAYESIAN_RUN_LENGTH,34,2024-07-18,2024-07-17,148835.7612,-3234.0,58.842,168.00000000000017,0.0,5,1,1,2024-07-25,2024-07-24,False,-3460.842,-0.023252758423759786
evaluation,BASE,BAYESIAN_RUN_LENGTH,35,2024-09-26,2024-09-25,145769.148,20832.0,62.428799999999995,168.00000000000017,0.0,21,1,1,2024-11-01,2024-10-31,False,20601.5712,0.14133012014311835
evaluation,BASE,BAYESIAN_RUN_LENGTH,36,2024-11-06,2024-11-05,166461.2856,-8964.599999999977,64.73808,201.00000000001359,0.0,14,1,1,2024-11-26,2024-11-25,False,-9230.338079999989,-0.055450359203521545
evaluation,BASE,BAYESIAN_RUN_LENGTH,37,2024-12-04,2024-12-03,157318.4574,-1443.0,62.5872,194.99999999999585,0.0,9,1,1,2024-12-17,2024-12-16,False,-1700.5871999999958,-0.010809839024012675
evaluation,BASE,BAYESIAN_RUN_LENGTH,38,2024-12-20,2024-12-19,155473.28844,-4439.0,61.25048000000001,192.99999999999588,0.0,9,1,1,2025-01-03,2025-01-02,False,-4693.250479999995,-0.03018686056679895
evaluation,BASE,BAYESIAN_RUN_LENGTH,39,2025-02-11,2025-02-10,150792.45246000003,-1394.8999999999942,59.99578000000001,150.80000000000013,0.0,15,1,1,2025-03-04,2025-03-03,False,-1605.6957799999943,-0.010648382951566686
evaluation,BASE,BAYESIAN_RUN_LENGTH,40,2025-03-10,2025-03-07,149105.8152,-1808.0999999999767,59.231880000000004,184.49999999999608,0.0,16,1,1,2025-04-01,2025-03-31,False,-2051.831879999973,-0.01376091118409963
evaluation,BASE,BAYESIAN_RUN_LENGTH,41,2025-04-15,2025-04-14,147331.26036000001,10647.400000000023,61.011900000000004,191.50000000001293,3370.3999999999996,75,1,1,2025-08-04,2025-08-01,False,13765.28810000001,0.09343087180795777
evaluation,BASE,BAYESIAN_RUN_LENGTH,42,2025-08-06,2025-08-05,161116.2168,12666.5,66.92070000000001,231.00000000000875,4735.5,151,1,1,2026-03-25,2026-03-24,False,17104.079299999994,0.10615988656953118
evaluation,BASE,BAYESIAN_RUN_LENGTH,43,2026-03-27,2026-03-26,176819.45682,11671.799999999988,73.00036,238.20000000000903,0.0,72,1,1,2026-07-14,2026-07-13,False,11360.599639999979,0.06424971462029164
evaluation,BASE,BAYESIAN_EXPANDING,1,2020-01-02,2019-12-31,199593.11064,29862.800000000017,85.73576,290.400000000011,23764.4,1603,1,1,2026-08-14,2026-08-13,True,53251.06424000001,0.2667981077565714
evaluation,STRESS,BAYESIAN_RUN_LENGTH,1,2020-01-02,2019-12-31,199729.86,-22748.0,150.44656,435.599999999995,0.0,17,1,1,2020-02-04,2020-02-03,False,-23334.046559999995,-0.11682803242339426
evaluation,STRESS,BAYESIAN_RUN_LENGTH,2,2020-02-13,2020-02-12,176516.17824,-6082.799999999988,138.58128,355.20000000000033,0.0,21,1,1,2020-03-13,2020-03-12,False,-6576.581279999989,-0.037257668648695466
evaluation,STRESS,BAYESIAN_RUN_LENGTH,3,2020-04-20,2020-04-17,169736.8676,38186.59999999998,150.85036000000002,398.69999999999544,0.0,79,1,1,2020-08-14,2020-08-13,False,37637.04963999998,0.22173762348846351
evaluation,STRESS,BAYESIAN_RUN_LENGTH,4,2020-08-18,2020-08-17,207291.68352000002,-10175.99999999997,161.52704,424.00000000002865,0.0,29,1,1,2020-09-28,2020-09-25,False,-10761.52704,-0.05191490009275602
evaluation,STRESS,BAYESIAN_RUN_LENGTH,5,2020-10-13,2020-10-12,196777.27944,-6070.200000000012,154.76999999999998,401.9999999999914,0.0,10,1,1,2020-10-27,2020-10-26,False,-6626.970000000004,-0.03367751611801633
evaluation,STRESS,BAYESIAN_RUN_LENGTH,6,2020-10-30,2020-10-29,189921.53824,18110.399999999994,158.94816000000003,431.1999999999699,2822.3999999999996,85,1,1,2021-03-08,2021-03-05,False,20342.651840000024,0.10711082075532385
evaluation,STRESS,BAYESIAN_RUN_LENGTH,7,2021-04-29,2021-04-28,210578.1976,-5084.000000000029,166.1648,491.99999999998226,0.0,4,1,1,2021-05-10,2021-05-07,False,-5742.164800000011,-0.027268562773566124
evaluation,STRESS,BAYESIAN_RUN_LENGTH,8,2021-05-13,2021-05-12,202969.95552000002,3393.600000000006,163.47456,484.7999999999825,0.0,24,1,1,2021-06-17,2021-06-16,False,2745.3254400000233,0.013525772486704356
evaluation,STRESS,BAYESIAN_RUN_LENGTH,9,2021-06-29,2021-06-28,207254.8688,-18659.199999999983,158.10144000000003,431.2000000000047,0.0,21,1,1,2021-07-28,2021-07-27,False,-19248.501439999985,-0.09287357904520305
evaluation,STRESS,BAYESIAN_RUN_LENGTH,10,2021-08-04,2021-08-03,187661.43456,-3609.600000000006,148.47487999999998,375.999999999992,0.0,32,1,1,2021-09-17,2021-09-16,False,-4134.074879999997,-0.022029432364155947
evaluation,STRESS,BAYESIAN_RUN_LENGTH,11,2021-09-27,2021-09-24,184213.656,-1190.3999999999942,146.68704000000002,371.99999999999204,0.0,23,1,1,2021-11-04,2021-11-03,False,-1709.0870399999862,-0.009277743448075242
evaluation,STRESS,BAYESIAN_RUN_LENGTH,12,2021-11-15,2021-11-12,182304.29256,-2342.399999999994,144.70176,365.9999999999922,0.0,4,1,1,2021-11-19,2021-11-18,False,-2853.1017599999864,-0.015650217117410842
evaluation,STRESS,BAYESIAN_RUN_LENGTH,13,2021-11-23,2021-11-22,179387.7264,-1584.0,142.67520000000002,359.9999999999923,0.0,5,1,1,2021-11-30,2021-11-29,False,-2086.6751999999924,-0.011632207185385188
evaluation,STRESS,BAYESIAN_RUN_LENGTH,14,2021-12-07,2021-12-06,177571.0,-106.5,141.8154,354.99999999999244,0.0,11,1,1,2021-12-22,2021-12-21,False,-603.3153999999925,-0.003397600959616111
evaluation,STRESS,BAYESIAN_RUN_LENGTH,15,2021-12-27,2021-12-24,176641.22824,-3424.100000000006,139.74564000000004,352.9999999999925,0.0,8,1,1,2022-01-07,2022-01-06,False,-3916.8456399999986,-0.022174017238366543
evaluation,STRESS,BAYESIAN_RUN_LENGTH,16,2022-06-07,2022-06-06,172124.62232000002,-908.5999999999767,137.116,413.00000000002785,0.0,42,1,1,2022-08-04,2022-08-03,False,-1458.7160000000044,-0.00847476659840147
evaluation,STRESS,BAYESIAN_RUN_LENGTH,17,2022-08-09,2022-08-08,171293.38996,-5168.899999999994,134.74956,406.9999999999913,0.0,19,1,1,2022-09-05,2022-09-02,False,-5710.649559999985,-0.03333841172349687
evaluation,STRESS,BAYESIAN_RUN_LENGTH,18,2022-09-14,2022-09-13,164384.02732000002,-5558.0,129.08852000000002,357.2999999999959,0.0,3,1,1,2022-09-19,2022-09-16,False,-6044.388519999996,-0.03676992599915817
evaluation,STRESS,BAYESIAN_RUN_LENGTH,19,2022-11-03,2022-11-02,158950.25468,5337.5,129.10772000000003,341.6000000000003,0.0,6,1,1,2022-11-11,2022-11-10,False,4866.79228,0.030618335842228544
evaluation,STRESS,BAYESIAN_RUN_LENGTH,20,2022-11-15,2022-11-14,164289.88968000002,-640.5,130.98652,341.6000000000003,0.0,5,1,1,2022-11-22,2022-11-21,False,-1113.0865200000003,-0.006775137059060932
evaluation,STRESS,BAYESIAN_RUN_LENGTH,21,2022-12-01,2022-11-30,163409.3376,-3239.0,129.2484,327.99999999998204,0.0,14,1,1,2022-12-21,2022-12-20,False,-3696.248399999982,-0.022619566631178745
evaluation,STRESS,BAYESIAN_RUN_LENGTH,22,2023-01-05,2023-01-04,159621.72316,-561.3999999999942,127.29344,320.79999999998245,2566.4,42,1,1,2023-03-13,2023-03-10,False,1556.9065600000235,0.00975372605418767
evaluation,STRESS,BAYESIAN_RUN_LENGTH,23,2023-03-15,2023-03-14,161306.69688,-2090.399999999994,128.01288,361.79999999999586,0.0,3,1,1,2023-03-20,2023-03-17,False,-2580.21287999999,-0.015995695962452653
evaluation,STRESS,BAYESIAN_RUN_LENGTH,24,2023-03-23,2023-03-22,158228.06592,0.0,126.40480000000001,317.6000000000003,0.0,22,1,1,2023-04-25,2023-04-24,False,-444.00480000000033,-0.0028061064730734234
evaluation,STRESS,BAYESIAN_RUN_LENGTH,25,2023-05-04,2023-04-28,157970.56295999998,-2868.899999999994,125.03688,353.69999999999595,0.0,11,1,1,2023-05-19,2023-05-18,False,-3347.63687999999,-0.02119152339064368
evaluation,STRESS,BAYESIAN_RUN_LENGTH,26,2023-06-19,2023-06-16,155000.67548,-5329.299999999988,121.69476,311.2000000000003,0.0,4,1,1,2023-06-27,2023-06-26,False,-5762.194759999989,-0.037175288057009113
evaluation,STRESS,BAYESIAN_RUN_LENGTH,27,2023-07-05,2023-07-04,149082.40912,-2008.7000000000116,118.29347999999999,303.2000000000003,0.0,2,1,1,2023-07-07,2023-07-06,False,-2430.1934800000117,-0.016301007572556002
evaluation,STRESS,BAYESIAN_RUN_LENGTH,28,2023-07-17,2023-07-14,146603.618,-1335.6000000000058,116.58304000000001,296.80000000000024,0.0,2,1,1,2023-07-19,2023-07-18,False,-1748.983040000006,-0.011930012805004622
evaluation,STRESS,BAYESIAN_RUN_LENGTH,29,2023-07-27,2023-07-26,144858.62027999997,-2105.399999999994,114.88224,290.40000000000026,0.0,13,1,1,2023-08-15,2023-08-14,False,-2510.682239999994,-0.01733194914563627
evaluation,STRESS,BAYESIAN_RUN_LENGTH,30,2024-02-08,2024-02-07,142687.052,7140.0,116.82400000000001,340.0000000000003,0.0,27,1,1,2024-03-26,2024-03-25,False,6683.176,0.04683799900778664
evaluation,STRESS,BAYESIAN_RUN_LENGTH,31,2024-04-03,2024-04-02,149095.41432,-1793.1000000000058,118.37796,333.6000000000188,0.0,2,1,1,2024-04-09,2024-04-08,False,-2245.0779600000246,-0.015057994709223359
evaluation,STRESS,BAYESIAN_RUN_LENGTH,32,2024-05-08,2024-05-07,146668.04376000003,-321.6000000000058,117.03024000000002,321.60000000000025,0.0,7,1,1,2024-05-17,2024-05-16,False,-760.2302400000061,-0.0051833393322134125
evaluation,STRESS,BAYESIAN_RUN_LENGTH,33,2024-05-21,2024-05-20,145905.13872000002,-2930.399999999994,115.37856000000002,316.80000000001786,0.0,4,1,1,2024-05-27,2024-05-24,False,-3362.578560000012,-0.02304633400508933
evaluation,STRESS,BAYESIAN_RUN_LENGTH,34,2024-07-18,2024-07-17,142211.3618,-3087.7000000000116,112.3602,320.8000000000003,0.0,5,1,1,2024-07-25,2024-07-24,False,-3520.860200000012,-0.024757938855487504
evaluation,STRESS,BAYESIAN_RUN_LENGTH,35,2024-09-26,2024-09-25,138935.552,19840.0,118.912,320.0000000000003,0.0,21,1,1,2024-11-01,2024-10-31,False,19401.088,0.13964091782641783
evaluation,STRESS,BAYESIAN_RUN_LENGTH,36,2024-11-06,2024-11-05,158702.05544,-8540.899999999965,123.35664,344.70000000003006,0.0,14,1,1,2024-11-26,2024-11-25,False,-9008.956639999995,-0.05676647737814577
evaluation,STRESS,BAYESIAN_RUN_LENGTH,37,2024-12-04,2024-12-03,149354.718,-1369.0,118.7552,332.9999999999962,0.0,9,1,1,2024-12-17,2024-12-16,False,-1820.7551999999962,-0.01219081140777887
evaluation,STRESS,BAYESIAN_RUN_LENGTH,38,2024-12-20,2024-12-19,147520.38456,-4209.0,116.15376,329.39999999997997,0.0,9,1,1,2025-01-03,2025-01-02,False,-4654.55375999998,-0.03155193618755016
evaluation,STRESS,BAYESIAN_RUN_LENGTH,39,2025-02-11,2025-02-10,143293.09432,-1324.6000000000058,113.94424000000001,286.4000000000161,0.0,15,1,1,2025-03-04,2025-03-03,False,-1724.944240000022,-0.012037874177997038
evaluation,STRESS,BAYESIAN_RUN_LENGTH,40,2025-03-10,2025-03-07,141526.588,-1715.0,112.364,314.99999999999636,0.0,16,1,1,2025-04-01,2025-03-31,False,-2142.3639999999964,-0.015137537266142505
evaluation,STRESS,BAYESIAN_RUN_LENGTH,41,2025-04-15,2025-04-14,139353.31904,10063.600000000006,115.3332,325.79999999999626,3185.6,75,1,1,2025-08-04,2025-08-01,False,12808.066800000011,0.09191074090114482
evaluation,STRESS,BAYESIAN_RUN_LENGTH,42,2025-08-06,2025-08-05,152012.58072,11942.700000000012,126.19332,362.99999999999227,4464.9,151,1,1,2026-03-25,2026-03-24,False,15918.40668000002,0.10471769247389448
evaluation,STRESS,BAYESIAN_RUN_LENGTH,43,2026-03-27,2026-03-26,166683.6468,10995.600000000006,137.54224,373.99999999999204,0.0,72,1,1,2026-07-14,2026-07-13,False,10484.057760000012,0.06289793846771063
evaluation,STRESS,BAYESIAN_EXPANDING,1,2020-01-02,2019-12-31,199729.86,29862.800000000017,171.47152,483.99999999998965,23764.4,1603,1,1,2026-08-14,2026-08-13,True,52971.72848000003,0.26521687082742673
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,1,2015-01-05,2014-12-31,199812.35447999998,32464.400000000023,86.34644,276.9999999999941,1939.0000000000002,118,1,1,2015-06-30,2015-06-29,False,34040.05356000003,0.17036010435184193
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,2,2015-10-26,2015-10-23,233698.33032,-25862.199999999983,88.23724000000001,254.80000000000024,0.0,55,1,1,2016-01-12,2016-01-11,False,-26205.23723999998,-0.11213275338389238
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,3,2016-03-22,2016-03-21,206443.2804,-1346.0999999999767,82.2403,256.4000000000002,0.0,4,1,1,2016-03-28,2016-03-25,False,-1684.7402999999767,-0.008160790202207894
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,4,2016-04-05,2016-04-01,204904.37268,-9201.600000000006,80.05392,255.59999999997186,0.0,24,1,1,2016-05-10,2016-05-09,False,-9537.253919999977,-0.04654490187427257
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,5,2016-06-02,2016-06-01,196591.3104,-6157.799999999988,77.33948000000001,248.80000000002784,0.0,7,1,1,2016-06-15,2016-06-14,False,-6483.9394800000155,-0.03298182135724762
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,6,2016-06-17,2016-06-16,189936.77976,15702.699999999983,79.05118000000002,244.4000000000002,0.0,52,1,1,2016-08-30,2016-08-29,False,15379.248819999983,0.0809703567651977
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,7,2016-09-06,2016-09-05,205484.28864,8390.400000000023,83.80672000000001,243.20000000002722,0.0,59,1,1,2016-12-07,2016-12-06,False,8063.393279999996,0.03924092364125575
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,8,2016-12-09,2016-12-08,212961.88386000003,-4763.6999999999825,84.16674,241.200000000027,0.0,3,1,1,2016-12-14,2016-12-13,False,-5089.066740000009,-0.02389660838718695
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,9,2017-01-05,2017-01-04,208403.27232000002,-3283.2000000000116,82.63936000000001,243.20000000000022,0.0,9,1,1,2017-01-18,2017-01-17,False,-3609.039360000012,-0.01731757529439551
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,10,2017-01-20,2017-01-19,204313.65456000002,-2416.0,81.17760000000001,241.6000000000002,3322.0,69,1,1,2017-05-09,2017-05-08,False,583.2223999999999,0.002854544407499339
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,11,2017-05-16,2017-05-15,204978.18744,45239.59999999998,90.9624,301.9999999999667,0.0,132,1,1,2017-11-27,2017-11-24,False,44846.63760000002,0.21878736542700308
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,12,2018-01-04,2018-01-03,250126.11522000004,-7091.8000000000175,98.53996000000001,360.60000000001367,2764.6,25,1,1,2018-02-08,2018-02-07,False,-4786.339960000031,-0.019135706624596856
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,13,2018-02-26,2018-02-23,245288.84795999998,-5860.399999999994,96.86404000000002,298.99999999999363,0.0,3,1,1,2018-03-01,2018-02-28,False,-6256.264039999988,-0.025505701103134607
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,14,2018-03-13,2018-03-12,238769.44434000002,-3474.000000000029,94.7244,347.3999999999618,0.0,2,1,1,2018-03-15,2018-03-14,False,-3916.124399999991,-0.016401279530657013
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,15,2019-02-11,2019-02-01,234480.28668,25558.800000000017,98.82736,288.80000000000024,0.0,79,1,1,2019-06-06,2019-06-05,False,25171.17264000002,0.10734877970510003
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,16,2019-06-13,2019-06-12,259951.07982,-1335.6999999999825,103.63626,281.2000000000315,0.0,38,1,1,2019-08-06,2019-08-05,False,-1720.536260000014,-0.006618692490877047
earlier_diagnostic,BASE,BAYESIAN_RUN_LENGTH,17,2019-08-20,2019-08-19,258202.6302,14606.0,106.1146,335.0000000000226,4154.0,89,1,1,2019-12-31,2019-12-30,True,18318.885399999977,0.07094771027626803
earlier_diagnostic,BASE,BAYESIAN_EXPANDING,1,2015-01-05,2014-12-31,199812.35447999998,25761.0,85.00576000000001,276.9999999999941,17063.2,1218,1,1,2019-12-31,2019-12-30,True,42462.194240000004,0.21251035427967102
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,1,2015-01-05,2014-12-31,199963.15328,32464.400000000023,172.69288,498.5999999999943,1939.0000000000002,118,1,1,2015-06-30,2015-06-29,False,33732.10712000003,0.1686916142633857
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,2,2015-10-26,2015-10-23,233505.3648,-25821.600000000006,176.19744000000003,508.7999999999722,0.0,55,1,1,2016-01-12,2016-01-11,False,-26506.59743999998,-0.11351601048953706
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,3,2016-03-22,2016-03-21,205645.82544000002,-1339.7999999999884,163.7108,510.40000000000043,0.0,4,1,1,2016-03-28,2016-03-25,False,-2013.9107999999887,-0.009793103242874118
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,4,2016-04-05,2016-04-01,204110.41152000002,-9158.400000000023,159.35616000000002,508.80000000000047,0.0,24,1,1,2016-05-10,2016-05-09,False,-9826.556160000024,-0.04814333618173689
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,5,2016-06-02,2016-06-01,195173.43816,-6108.299999999988,153.43556,493.6000000000004,0.0,7,1,1,2016-06-15,2016-06-14,False,-6755.335559999989,-0.03461196166694607
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,6,2016-06-17,2016-06-16,188541.3864,15574.199999999983,156.80856,484.8000000000004,0.0,52,1,1,2016-08-30,2016-08-29,False,14932.591439999982,0.07920060271711242
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,7,2016-09-06,2016-09-05,203279.37924,8293.800000000017,165.68368,480.8000000000271,0.0,59,1,1,2016-12-07,2016-12-06,False,7647.31631999999,0.03761973471480968
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,8,2016-12-09,2016-12-08,210651.02672,-4708.399999999994,166.37936000000002,476.8000000000004,0.0,3,1,1,2016-12-14,2016-12-13,False,-5351.579359999994,-0.025404952652395
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,9,2017-01-05,2017-01-04,205479.25884,-3234.600000000006,162.83216000000002,479.20000000002705,0.0,9,1,1,2017-01-18,2017-01-17,False,-3876.632160000033,-0.018866294252203042
earlier_diagnostic,STRESS,BAYESIAN_RUN_LENGTH,10,2017-01-20,2017-01-19,201428.5392,-2380.0,159.936,476.0000000000004,3272.5,69,1,1,2017-05-09,2017-05-08,False,256.56399999999957,0.0012737221896111511
