period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-07-01,2020-06-30,115667.12880000002,17498.399999999994,49.72416000000001,165.59999999998178,0.0,4,1,1,2020-07-07,2020-07-06,False,17283.075840000012,0.1494208079625126
evaluation,BASE,2,2020-08-19,2020-08-18,103311.45816,-3629.2999999999884,40.5649,127.80000000000484,0.0,30,2,2,2020-09-30,2020-09-29,False,-3797.664899999993,-0.03675937759119122
evaluation,BASE,3,2021-01-05,2021-01-04,71888.3748,4387.5,29.6109,81.00000000000307,0.0,7,1,1,2021-01-14,2021-01-13,False,4276.889099999998,0.05949347320618517
evaluation,BASE,4,2021-02-03,2021-02-02,40663.73112,1857.4000000000087,16.62484,44.40000000000168,0.0,7,1,1,2021-02-19,2021-02-18,False,1796.375160000007,0.044176348567199736
evaluation,BASE,5,2021-06-08,2021-06-07,13235.0,-272.5,10.0,14.999999999998348,0.0,30,1,1,2021-07-21,2021-07-20,False,-297.49999999999835,-0.022478277295050877
evaluation,BASE,6,2024-06-18,2024-06-17,123599.51496,-924.5,49.21718,139.20000000000414,0.0,22,1,2,2024-07-18,2024-07-17,False,-1112.917180000004,-0.009004219639212765
evaluation,BASE,7,2025-06-03,2025-05-30,39438.68,-1075.8000000000102,17.942600000000002,39.59999999999564,871.1999999999999,13,2,1,2025-06-20,2025-06-19,False,-262.14260000000587,-0.0066468401072248325
evaluation,BASE,8,2025-06-23,2025-06-20,48854.858400000005,722.4000000000015,24.361040000000003,49.60000000000537,0.0,3,2,1,2025-06-26,2025-06-25,False,648.4389599999961,0.013272763062598418
evaluation,BASE,9,2025-12-19,2025-12-18,195182.42868,4394.399999999987,79.70222000000001,249.5999999999916,1389.9,31,2,4,2026-02-04,2026-02-03,False,5454.997779999995,0.027948201161813697
evaluation,BASE,10,2026-05-06,2026-04-30,131311.15698,79.00000000000728,52.497600000000006,160.79999999999865,0.0,8,2,3,2026-05-18,2026-05-15,False,-134.29759999999138,-0.0010227432541809547
evaluation,BASE,11,2026-06-05,2026-06-04,99242.24448,2473.9999999999927,40.15952000000001,121.19999999998666,0.0,11,1,2,2026-06-23,2026-06-22,False,2312.640480000006,0.023302984451002273
evaluation,BASE,12,2026-07-23,2026-07-22,76925.08194,-1513.3999999999942,30.441880000000005,96.59999999998936,0.0,6,1,1,2026-07-31,2026-07-30,False,-1640.4418799999837,-0.021325188594267536
evaluation,STRESS,1,2020-07-01,2020-06-30,115745.47968000002,17498.399999999994,99.44832000000001,275.9999999999941,0.0,4,1,1,2020-07-07,2020-07-06,False,17122.951680000002,0.14793624534918856
evaluation,STRESS,2,2020-08-19,2020-08-18,103374.73335999998,-3629.2999999999884,81.1298,213.00000000000176,0.0,30,2,2,2020-09-30,2020-09-29,False,-3923.4297999999903,-0.037953469600126966
evaluation,STRESS,3,2021-01-05,2021-01-04,71943.2658,4387.5,59.2218,162.00000000000614,0.0,7,1,1,2021-01-14,2021-01-13,False,4166.278199999993,0.05791060711063792
evaluation,STRESS,4,2021-02-03,2021-02-02,40144.15124,1832.300000000003,32.80036,87.60000000000332,0.0,7,1,1,2021-02-19,2021-02-18,False,1711.8996399999996,0.04264381204040122
evaluation,STRESS,5,2021-06-08,2021-06-07,12713.0832,-261.59999999999854,10.083200000000001,28.79999999999896,0.0,30,1,1,2021-07-21,2021-07-20,False,-300.4831999999975,-0.02363574557586452
evaluation,STRESS,6,2024-06-18,2024-06-17,123338.41563999999,-916.6000000000058,98.15360000000001,277.60000000000025,0.0,22,1,2,2024-07-18,2024-07-17,False,-1292.353600000006,-0.010478110921840655
