period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,0.6758098626411441,12,172,26258.7,1731.2468399999611,24527.453160000034
evaluation,STRESS,0.6398066665994899,12,172,26216.6,3133.299800000029,23083.300199999998
earlier_diagnostic,BASE,1.1831409547425453,7,174,53300.000000000015,1306.6479200000222,51993.35208000001
earlier_diagnostic,STRESS,1.2154377785110708,7,180,57914.500000000015,2530.6736000000124,55383.82640000005
