period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,TWO_CLOSE_ZERO_EXIT,456,57,56,0,0,0.2009038511904916
evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,456,57,56,0,0,0.20108400228607892
earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,460,31,32,0,0,0.2786482398033253
earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,466,32,32,0,0,0.2826993080596191
