period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.230423970532244,28,456,203963.5,13991.091919999813,189972.4080800003
evaluation,STRESS,1.161128163111062,28,456,199814.80000000002,25198.98832000004,174615.81167999998
earlier_diagnostic,BASE,1.1826547969585695,16,460,148982.69999999998,7476.044320000085,141506.65567999997
earlier_diagnostic,STRESS,1.1867365818784206,16,466,157813.8,14371.246919999974,143442.55308000004
