cost,model,name,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,PANIC_PROFIT_LIMIT_THROUGH,事前止盈限价：穿价情景,0.1574279152999997,0.022302708822555264,0.022252289104237266,0.019797173135827444,1.124013461496012,-0.009122623314605205,1604,0.016762057443527326,6,258.11694,758.8000000000279,False,2.8705926524708048e-11,-0.013954762823061712,False
BASE,PANIC_PROFIT_LIMIT_CLOSE_CONFIRM,事前止盈限价：收盘仍在价上情景,0.1574279152999997,0.022302708822555264,0.022252289104237266,0.019797173135827444,1.124013461496012,-0.009122623314605205,1604,0.016762057443527326,6,258.11694,758.8000000000279,False,2.8705926524708048e-11,-0.013954762823061712,False
BASE,PANIC_ONLY,原急跌回升收盘退出,0.16894225230000004,0.02383065663551943,0.023775592340672485,0.021265966052220572,1.1180113935237783,-0.009116443854439313,1604,0.017382967485236236,6,260.24954,763.600000000028,False,2.4101609596982598e-11,-0.012426815010097545,False
BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,原91连续风险预算,0.24479840689999874,0.03358895008381669,0.03340280679001166,0.02708670020680005,1.2331811012411902,-0.0230773650701304,1604,0.044585779150991024,45,761.1186200000001,2262.4999999999645,False,4.695266397902742e-11,-0.002668521561800287,True
BASE,BUY_HOLD,买入持有,0.26625532120000167,0.036257471645616976,0.051838074484355,0.1800562146602094,0.28789939065519343,-0.4095181596707963,1604,0.9526549098848204,2,85.73576,290.400000000011,False,8.185452315956354e-11,0.0,False
STRESS,PANIC_PROFIT_LIMIT_THROUGH,事前止盈限价：穿价情景,0.15384496660000063,0.021824619931119345,0.021782459916790127,0.01969297598774476,1.1061030049671359,-0.009109633884335949,1604,0.016752697586536094,6,515.30668,1418.8000000000113,False,2.4101609596982598e-11,-0.014260324582623302,False
STRESS,PANIC_PROFIT_LIMIT_CLOSE_CONFIRM,事前止盈限价：收盘仍在价上情景,0.15384496660000063,0.021824619931119345,0.021782459916790127,0.01969297598774476,1.1061030049671359,-0.009109633884335949,1604,0.016752697586536094,6,515.30668,1418.8000000000113,False,2.4101609596982598e-11,-0.014260324582623302,False
STRESS,PANIC_ONLY,原急跌回升收盘退出,0.16389669379999985,0.023162693362054825,0.023120531019077118,0.021152070533780154,1.0930623071700383,-0.010235433232663753,1604,0.017377163704915606,6,519.1612400000001,1427.2000000000112,False,2.8421709430404007e-11,-0.012922251151687821,False
STRESS,CONTINUOUS_REFERENCE_MIN_VARIANCE,原91连续风险预算,0.23100648979999944,0.03185300250380885,0.03171986770924186,0.027020129920864125,1.173934685071545,-0.023569045524213978,1604,0.04460440927006789,45,1490.30204,4072.0000000000236,False,3.998934516857844e-11,-0.004231942009933799,False
STRESS,BUY_HOLD,买入持有,0.26485864240000195,0.036084944513742646,0.05169164368473765,0.18016774072774588,0.28690843031022767,-0.4097147841252319,1604,0.9532622781788082,2,171.47152,483.99999999998965,False,6.184563972055912e-11,0.0,False
