cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,Y1_EPS_DAILY_EXIT,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y1_EPS_DAILY_EXIT,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y1_EPS_DAILY_EXIT,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y1_EPS_DAILY_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y1_EPS_DAILY_EXIT,2024,-0.03021053689999996,-0.03021053689999996,-0.027241329535249492,0.08307127889346833,-0.32792717167848257,-0.07631994846049867,242,0.3383773314751215,3,116.40737999999999,315.800000000011,False,2.7057467377744615e-11
BASE,Y1_EPS_DAILY_EXIT,2025,0.13019955681553824,0.12963044135203605,0.12851742253308182,0.11515447958952757,1.1160436223687256,-0.06270401932582852,243,0.6494520303172986,6,238.96833999999998,661.0999999999897,False,2.773958840407431e-11
BASE,Y1_EPS_DAILY_EXIT,2026,-0.07719667245711884,-0.12232921419953889,-0.11970770747855149,0.1467499000728711,-0.815725989722028,-0.10214153836216464,149,0.5419352533365818,5,213.06936,680.6999999999844,False,2.660272002685815e-11
BASE,Y2_EPS_MONTHLY_EXIT,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y2_EPS_MONTHLY_EXIT,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y2_EPS_MONTHLY_EXIT,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y2_EPS_MONTHLY_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y2_EPS_MONTHLY_EXIT,2024,-0.03021053689999996,-0.03021053689999996,-0.027241329535249492,0.08307127889346833,-0.32792717167848257,-0.07631994846049867,242,0.3383773314751215,3,116.40737999999999,315.800000000011,False,2.7057467377744615e-11
BASE,Y2_EPS_MONTHLY_EXIT,2025,0.18227599672504585,0.18146161915329603,0.1743344043442867,0.12298994112212891,1.417468800730401,-0.06267330953703432,243,0.7519576656790438,2,76.7318,192.6000000000002,False,2.6830093702301383e-11
BASE,Y2_EPS_MONTHLY_EXIT,2026,-0.0739624606228248,-0.11732777952367168,-0.10983210884574812,0.17310618666149838,-0.6344782411533334,-0.11119511217937648,149,0.7831197113289367,3,130.66208,419.99999999993236,False,3.001332515850663e-11
BASE,Y3_PRICE_EPS_DAILY_EXIT,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y3_PRICE_EPS_DAILY_EXIT,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y3_PRICE_EPS_DAILY_EXIT,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y3_PRICE_EPS_DAILY_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y3_PRICE_EPS_DAILY_EXIT,2024,-0.043487772300000276,-0.043487772300000276,-0.04389151144834669,0.03370613738699777,-1.302181586231769,-0.055913552335081385,242,0.16114540704302807,2,78.25446,219.6000000000002,False,2.5920599000528455e-11
BASE,Y3_PRICE_EPS_DAILY_EXIT,2025,0.1437221386396316,0.14309026332088176,0.13886881996993516,0.10121357201118275,1.3720375361773816,-0.05358383407522409,243,0.5916027967832697,5,201.3034,612.7000000000162,False,3.54702933691442e-11
BASE,Y3_PRICE_EPS_DAILY_EXIT,2026,-0.06748074503997069,-0.10727151391702397,-0.10299767266723518,0.14475789138107578,-0.7115168070256934,-0.10608321891124894,149,0.561434286484415,5,213.97392000000002,684.8999999999434,False,2.773958840407431e-11
BASE,Y4_PRICE_EPS_MONTHLY_EXIT,2020,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y4_PRICE_EPS_MONTHLY_EXIT,2021,0.0,0.0,0.0,0.0,,0.0,243,0.0,0,0.0,0.0,False,0.0
BASE,Y4_PRICE_EPS_MONTHLY_EXIT,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,Y4_PRICE_EPS_MONTHLY_EXIT,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
