period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.1296649312143976,30,435,138880.49999999997,9026.985719999902,129853.51428000018
evaluation,STRESS,1.0699472458450847,30,435,137178.69999999998,16316.59923999989,120862.10076000018
earlier_diagnostic,BASE,0.9990629805758391,16,445,92978.89999999995,4899.020920000006,88079.87907999987
earlier_diagnostic,STRESS,1.0051093031612548,16,451,98705.89999999997,9262.39867999996,89443.5013200001
