period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,ENTRY_SHARES_PRESERVATION,435,30,30,0,0,0.17624454087505673
evaluation,STRESS,ENTRY_SHARES_PRESERVATION,435,30,30,0,0,0.17635445677910916
earlier_diagnostic,BASE,ENTRY_SHARES_PRESERVATION,445,16,16,0,0,0.2633430112886721
earlier_diagnostic,STRESS,ENTRY_SHARES_PRESERVATION,451,16,16,0,0,0.2645586684230094
