period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,PRICE_VOLUME_COHERENCE,519,48,51,0,0,0.21970703447413004
evaluation,STRESS,PRICE_VOLUME_COHERENCE,519,48,51,0,0,0.22007108185777385
earlier_diagnostic,BASE,PRICE_VOLUME_COHERENCE,471,47,38,0,0,0.2614999693402914
earlier_diagnostic,STRESS,PRICE_VOLUME_COHERENCE,471,47,39,0,0,0.26131065428333505
