period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.5651807593465024,30,443,56863.9,2855.8028199999953,54008.09718000016
evaluation,STRESS,1.4997866189232487,30,443,56556.9,5204.262000000001,51352.638000000035
earlier_diagnostic,BASE,0.9904897334222184,16,448,43893.999999999985,2331.3651599999966,41562.63484000013
earlier_diagnostic,STRESS,0.9894898022436331,16,454,46282.59999999999,4528.979679999973,41753.62032000002
