period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,RUNS_NET_PROFIT_BUDGET,12369.592880000186,11460.599999999999,1068.3000000000002,30.60712000000001,128.69999999999118,0.29016444973338995
evaluation,BASE,RUNS_OPPORTUNITY_CAPPED_SUM,-71522.07924000011,-71001.69999999998,-5013.899999999999,-1087.42076,-3406.0999999999804,-0.023764842269407227
evaluation,BASE,RUNS_COVARIANCE_BUDGET,-10688.123419999902,-10359.999999999993,-823.4000000000001,-130.27657999999997,-364.99999999998727,-0.10038769386481827
evaluation,BASE,RUNS_REFERENCE_BLEND,-1219.412559999968,-1328.2999999999956,72.10000000000036,-8.587440000000015,-28.200000000001637,-0.021347763704996137
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-12393.975459999929,-14076.400000000001,556.7000000000003,-277.5245399999999,-848.1999999999571,0.2741890710314925
evaluation,BASE,RETURN_RUNS_STATE,9176.202220000268,10706.199999999997,-1092.6999999999998,149.29778,287.9999999999652,0.5577868444365695
evaluation,BASE,BUY_HOLD,757.0329400001501,23757.799999999967,-20521.100000000002,641.36706,1838.2999999999843,1.277281368691309
evaluation,STRESS,RUNS_NET_PROFIT_BUDGET,12152.981960000005,11389.799999999996,1051.2000000000003,75.31803999999966,212.7000000000171,0.2885060168341722
evaluation,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,-66741.25671999983,-69980.29999999999,-4952.5,-2160.2432800000006,-6031.30000000001,-0.01614300930007717
evaluation,STRESS,RUNS_COVARIANCE_BUDGET,-10199.921240000054,-10278.199999999997,-824.2000000000003,-236.17876000000024,-666.300000000012,-0.09654647923799842
evaluation,STRESS,RUNS_REFERENCE_BLEND,-1163.6641999999993,-1304.4000000000015,72.09999999999991,-16.9358000000002,-51.69999999999618,-0.019472063679065066
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-11397.19619999989,-14073.5,551.9000000000001,-570.6038000000003,-1553.800000000022,0.267937844410324
evaluation,STRESS,RETURN_RUNS_STATE,8719.787199999933,10632.699999999997,-1112.1999999999994,249.31279999999992,551.4000000000156,0.5363375538598587
evaluation,STRESS,BUY_HOLD,-1619.0904799999844,23476.699999999968,-20547.0,1224.99048,3323.8000000000116,1.212878188613021
earlier_diagnostic,BASE,RUNS_NET_PROFIT_BUDGET,2147.8354600000894,2906.300000000003,0.0,191.56454000000002,566.9000000000026,0.14432034275304606
earlier_diagnostic,BASE,RUNS_OPPORTUNITY_CAPPED_SUM,-49384.598379999865,-52184.999999999985,-574.0000000000001,-844.4016200000001,-2530.0000000000073,-0.046211243802063984
earlier_diagnostic,BASE,RUNS_COVARIANCE_BUDGET,1504.965160000138,1362.8999999999942,0.0,-44.26516000000004,-97.80000000001155,0.059731148471186435
earlier_diagnostic,BASE,RUNS_REFERENCE_BLEND,-3163.8408999998937,-3225.7000000000044,0.0,-16.75909999999999,-45.10000000000127,-0.0620670981773378
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-17251.83801999985,-17069.500000000007,0.0,35.53801999999996,146.7999999999697,-0.03163294642036585
earlier_diagnostic,BASE,RETURN_RUNS_STATE,13326.356160000083,12865.300000000007,0.0,-107.95615999999995,-353.0999999999883,0.3786559389479852
earlier_diagnostic,BASE,BUY_HOLD,-899.5593999998819,17488.999999999967,-16419.199999999997,497.35940000000005,1472.0000000000025,0.7117677472696663
earlier_diagnostic,STRESS,RUNS_NET_PROFIT_BUDGET,4481.821240000048,5470.700000000004,0.0,258.27876000000003,730.5999999999804,0.1836240860638011
earlier_diagnostic,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,-48837.65356000021,-54633.69999999998,-574.0000000000001,-1657.2464399999997,-4712.7999999999765,-0.03716315882380106
earlier_diagnostic,STRESS,RUNS_COVARIANCE_BUDGET,1807.6389600000985,1592.1999999999898,0.0,-61.238959999999906,-154.20000000000982,0.06681864610705768
earlier_diagnostic,STRESS,RUNS_REFERENCE_BLEND,-2715.5982800000347,-2767.100000000006,0.0,-12.501719999999978,-39.00000000000455,-0.050444843278445006
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-19606.24067999996,-19277.20000000002,0.0,88.34068000000002,240.6999999999657,-0.05430010058924206
earlier_diagnostic,STRESS,RETURN_RUNS_STATE,16585.890199999965,15870.80000000001,0.0,-187.5902000000001,-527.49999999998,0.4365213745514105
earlier_diagnostic,STRESS,BUY_HOLD,-401.96815999998944,19877.599999999973,-16419.199999999997,1006.56816,2853.799999999979,0.7117820280629086
