model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
CONFIRMED_RISK_DAILY_30_10,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-14683.017720000003,-15299.099999999948,682.7999999999975,16.017719999999372,50.70000000005166,-0.01962484355104044
CONFIRMED_RISK_DAILY_30_10,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,6682.113940000301,5014.100000000064,1588.8999999999996,-30.41393999999991,-48.70000000006439,-0.09563765139747704
CONFIRMED_RISK_DAILY_30_10,evaluation,BASE,BUY_HOLD,122038.3261200003,144807.80000000005,-9087.800000000003,3354.57388,10327.099999999853,0.9228997363260101
CONFIRMED_RISK_DAILY_30_10,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-14458.979919999896,-14851.29999999996,527.7999999999993,30.479919999999765,104.99999999998181,-0.024941678953704693
CONFIRMED_RISK_DAILY_30_10,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,6216.0118800000055,4545.000000000029,1412.800000000001,-61.81188000000111,-196.39999999997963,-0.08649629478203491
CONFIRMED_RISK_DAILY_30_10,evaluation,STRESS,BUY_HOLD,107185.10328000007,141397.0,-9532.900000000001,6543.39672,18135.60000000003,0.8492780538471296
CONFIRMED_RISK_DAILY_30_10,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-26356.651300000085,-27083.699999999968,602.6000000000004,-29.948700000000144,-94.50000000001455,-0.10022436086584263
CONFIRMED_RISK_DAILY_30_10,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-6395.21021999995,-9271.999999999927,2994.6000000000004,34.41021999999998,83.40000000004238,0.013663278540389845
CONFIRMED_RISK_DAILY_30_10,earlier_diagnostic,BASE,BUY_HOLD,72687.81013999987,92528.0,-12850.599999999997,1761.28986,5228.300000000076,0.8037084499401748
CONFIRMED_RISK_DAILY_30_10,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-27153.75848000002,-28007.699999999983,593.3999999999996,-70.04151999999931,-190.49999999999454,-0.10354654540661667
CONFIRMED_RISK_DAILY_30_10,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-4540.107320000068,-7260.299999999959,2953.2,66.20731999999998,166.8000000000411,0.02746211412233257
CONFIRMED_RISK_DAILY_30_10,earlier_diagnostic,STRESS,BUY_HOLD,74133.20612000002,100467.3,-12891.999999999996,3497.6938800000003,9944.399999999985,0.8054822622910793
CONFIRMED_RISK_DAILY_30_12,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-5306.558640000061,-7439.700000000012,2537.999999999998,99.15863999999965,305.70000000001346,-0.046923916911323804
CONFIRMED_RISK_DAILY_30_12,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,16058.573020000244,12873.5,3444.1000000000004,52.72698000000037,206.2999999998974,-0.12293672475776041
CONFIRMED_RISK_DAILY_30_12,evaluation,BASE,BUY_HOLD,131414.78520000025,152667.19999999995,-7232.600000000002,3437.7148,10582.099999999815,0.8956006629657267
CONFIRMED_RISK_DAILY_30_12,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-5235.6621599998325,-6586.399999999965,2002.8999999999996,171.66216000000077,480.49999999996726,-0.046172349729675766
CONFIRMED_RISK_DAILY_30_12,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,15439.329640000069,12809.900000000023,2887.9000000000015,79.37035999999989,179.10000000000582,-0.10772696555800598
CONFIRMED_RISK_DAILY_30_12,evaluation,STRESS,BUY_HOLD,116408.42104000013,149661.90000000002,-8057.800000000001,6684.578960000001,18511.100000000017,0.8280473830711585
CONFIRMED_RISK_DAILY_30_12,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-13818.764440000057,-14440.199999999968,717.6000000000004,27.264439999999922,68.89999999999964,-0.07048983716202506
CONFIRMED_RISK_DAILY_30_12,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,6142.676640000078,3371.5000000000728,3109.6000000000004,91.62336000000005,246.80000000005657,0.04339780224420742
CONFIRMED_RISK_DAILY_30_12,earlier_diagnostic,BASE,BUY_HOLD,85225.6969999999,105171.5,-12735.599999999997,1818.5030000000002,5391.70000000009,0.8334429736439923
CONFIRMED_RISK_DAILY_30_12,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-13510.055760000076,-14064.699999999983,703.8000000000002,42.85576000000037,106.30000000000655,-0.06850894442923527
CONFIRMED_RISK_DAILY_30_12,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,9103.595399999875,6682.700000000041,3063.6000000000004,179.10459999999966,463.6000000000422,0.06249971509971397
CONFIRMED_RISK_DAILY_30_12,earlier_diagnostic,STRESS,BUY_HOLD,87776.90883999996,114410.3,-12781.599999999997,3610.59116,10241.199999999986,0.8405198632684607
CONFIRMED_RISK_DAILY_30_15,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,11927.66748000012,7037.8000000000175,5587.899999999996,163.63251999999966,534.399999999976,-0.07599134007862629
CONFIRMED_RISK_DAILY_30_15,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,33292.799140000425,27351.00000000003,6493.999999999998,117.20086000000038,434.99999999985994,-0.1520041479250629
CONFIRMED_RISK_DAILY_30_15,evaluation,BASE,BUY_HOLD,148649.01132000043,167144.7,-4182.700000000004,3502.18868,10810.799999999777,0.8665332397984242
CONFIRMED_RISK_DAILY_30_15,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,10234.754040000087,6612.3000000000175,4679.700000000001,278.5459600000004,778.6999999999534,-0.07392243306688884
CONFIRMED_RISK_DAILY_30_15,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,30909.74583999999,26008.600000000006,5564.700000000003,186.2541599999995,477.299999999992,-0.13547704889521905
CONFIRMED_RISK_DAILY_30_15,evaluation,STRESS,BUY_HOLD,131878.83724000005,162860.59999999998,-5381.0,6791.46276,18809.300000000003,0.8002972997339455
CONFIRMED_RISK_DAILY_30_15,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-1228.2924000000348,-1668.2999999999593,823.4000000000005,101.79240000000004,281.6000000000149,-0.0881830358242297
CONFIRMED_RISK_DAILY_30_15,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,18733.1486800001,16143.400000000081,3215.4000000000005,166.15132000000017,459.50000000007185,0.025704603582002772
CONFIRMED_RISK_DAILY_30_15,earlier_diagnostic,BASE,BUY_HOLD,97816.16903999992,117943.40000000001,-12629.799999999996,1893.0309600000003,5604.400000000105,0.8157497749817877
CONFIRMED_RISK_DAILY_30_15,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-863.8289199999999,-985.2999999999884,809.6000000000004,191.12892000000056,497.00000000001273,-0.08609496120218574
CONFIRMED_RISK_DAILY_30_15,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,21749.82223999995,19762.100000000035,3169.4000000000005,327.37775999999985,854.3000000000484,0.04491369832676351
CONFIRMED_RISK_DAILY_30_15,earlier_diagnostic,STRESS,BUY_HOLD,100423.13568000004,127489.7,-12675.799999999996,3758.86432,10631.899999999992,0.8229338464955103
CONFIRMED_RISK_DAILY_120_10,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-35194.775980000384,-36665.29999999999,-358.0000000000018,-464.02402000000075,-1364.4999999999618,-0.0009025773505861867
CONFIRMED_RISK_DAILY_120_10,evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-13829.64432000008,-16352.099999999977,548.1000000000004,-510.45568000000003,-1463.9000000000779,-0.07691538519702279
CONFIRMED_RISK_DAILY_120_10,evaluation,BASE,BUY_HOLD,101526.56785999992,123441.59999999999,-10128.600000000002,2874.53214,8911.89999999984,0.9416220025264643
CONFIRMED_RISK_DAILY_120_10,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-33650.28343999991,-36896.899999999994,-256.2000000000007,-910.6165599999995,-2592.1999999999953,-0.012060022266057624
CONFIRMED_RISK_DAILY_120_10,evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-12975.29164000001,-17500.600000000006,628.8000000000011,-1002.9083600000004,-2893.5999999999567,-0.07361463809438784
CONFIRMED_RISK_DAILY_120_10,evaluation,STRESS,BUY_HOLD,87993.79976000005,119351.39999999998,-10316.900000000001,5602.3002400000005,15438.400000000054,0.8621597105347767
CONFIRMED_RISK_DAILY_120_10,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,1540.9555600001477,583.8000000000466,846.4000000000005,-21.35555999999997,-89.39999999997053,-0.008423246474947632
CONFIRMED_RISK_DAILY_120_10,earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,21502.396640000283,18395.500000000087,3238.4000000000005,43.00336000000016,88.5000000000864,0.10546439293128484
CONFIRMED_RISK_DAILY_120_10,earlier_diagnostic,BASE,BUY_HOLD,100585.4170000001,120195.50000000001,-12606.799999999996,1769.8830000000003,5233.40000000012,0.8955095643310698
CONFIRMED_RISK_DAILY_120_10,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,2921.319360000023,1841.000000000029,837.1999999999998,-44.519359999999324,-198.59999999998763,-0.0015657094355319146
CONFIRMED_RISK_DAILY_120_10,earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,25534.970519999973,22588.400000000052,3197.0,91.72947999999997,158.70000000004802,0.12944295009341733
CONFIRMED_RISK_DAILY_120_10,earlier_diagnostic,STRESS,BUY_HOLD,104208.28396000006,130316.00000000001,-12648.199999999997,3523.2160400000002,9936.299999999992,0.9074630982621641
CONFIRMED_RISK_DAILY_120_12,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-24205.642940000107,-28186.399999999965,2868.399999999996,-283.65706000000046,-828.6999999999589,-0.024886295278491843
