period,cost,model,name,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target,joint_point_pass
evaluation,BASE,CONFIRMED_RISK_DAILY_30_10,30日、10%预算、每日调整、两次零确认,0.8764469518000015,0.09961085017137157,0.09820154459869324,0.08110473687202925,1.2107991269812035,-0.0762555112964021,1604,0.21335370269419332,108,3440.30964,10617.499999999864,False,1.1368683772161603e-10,0.0633533785257546,True,False
evaluation,STRESS,CONFIRMED_RISK_DAILY_30_10,30日、10%预算、每日调整、两次零确认,0.8007841588000033,0.09280386103055041,0.0919783475866853,0.08095356604677464,1.1361864841573572,-0.08197335447169823,1604,0.2134277090782189,108,6714.86824,18619.60000000002,False,8.731149137020111e-11,0.056718916516807764,False,False
earlier_diagnostic,BASE,CONFIRMED_RISK_DAILY_30_10,30日、10%预算、每日调整、两次零确认,0.5757500218999991,0.09447501194543442,0.0940773493981968,0.08691306735404623,1.0824304360927268,-0.07722420897422679,1219,0.2581372614540536,73,1846.29562,5505.30000000007,False,1.1004885891452432e-10,0.0555137837487905,False,False
earlier_diagnostic,STRESS,CONFIRMED_RISK_DAILY_30_10,30日、10%预算、每日调整、两次零确认,0.5814439730000005,0.09525901173129005,0.09485005454366258,0.08756547914030927,1.083190036471804,-0.0790128343397348,1219,0.26258075379763957,74,3667.7054000000003,10442.99999999998,False,6.627942639170215e-11,0.05655873964560337,False,False
evaluation,BASE,CONFIRMED_RISK_DAILY_30_12,30日、12%预算、每日调整、两次零确认,0.9233292472000054,0.10371252881058785,0.10235864655718993,0.08648807935751544,1.1835000536209201,-0.07914101344809076,1604,0.22142269544357754,107,3523.45056,10872.499999999825,False,1.0197709343628958e-10,0.06745505716497087,False,False
evaluation,STRESS,CONFIRMED_RISK_DAILY_30_12,30日、12%预算、每日调整、两次零确认,0.8469007476000028,0.09698096145384104,0.09622376588386741,0.08630276171397722,1.1149558133813862,-0.08492782571700552,1604,0.2212500638983528,106,6856.050480000001,18995.100000000006,False,9.913492249324918e-11,0.06089601694009839,False,False
earlier_diagnostic,BASE,CONFIRMED_RISK_DAILY_30_12,30日、12%预算、每日调整、两次零确认,0.6384394562000022,0.10298459623661002,0.10227351603475654,0.09195894469959394,1.1121649597965444,-0.07812084980580619,1219,0.2759156958179654,69,1903.5087600000002,5668.700000000084,False,7.969447324285284e-11,0.0640233680399661,False,False
earlier_diagnostic,STRESS,CONFIRMED_RISK_DAILY_30_12,30日、12%预算、每日调整、两次零确认,0.6496624865999987,0.10448039086709197,0.10370029846861198,0.09273630430487759,1.1182276374491853,-0.07978673021395374,1219,0.28103704437114585,69,3780.60268,10739.799999999981,False,8.458300726488233e-11,0.0657801187814053,False,False
evaluation,BASE,CONFIRMED_RISK_DAILY_30_15,30日、15%预算、每日调整、两次零确认,1.0095003778000056,0.11103503629109175,0.10970129288456136,0.09502615396574143,1.1544326304536177,-0.07910524414150392,1604,0.22987700042610912,102,3587.9244400000002,11101.199999999788,False,1.0322764865122736e-10,0.07477756464547478,False,False
evaluation,STRESS,CONFIRMED_RISK_DAILY_30_15,30日、15%预算、每日调整、两次零确认,0.9242528285999998,0.1037924754093928,0.10314494483467096,0.09487159788100104,1.087205730044173,-0.08492112574531484,1604,0.22939166552847426,102,6962.93428,19293.299999999992,False,8.43556335894391e-11,0.06770753089565015,False,False
earlier_diagnostic,BASE,CONFIRMED_RISK_DAILY_30_15,30日、15%预算、每日调整、两次零确认,0.7013918164000001,0.11127119580490849,0.11064324270810545,0.10109282544981502,1.0944717611343397,-0.081987377232777,1219,0.29859312898327345,69,1978.0367200000003,5881.4000000001,False,1.0180656317970715e-10,0.07230996760826457,False,False
earlier_diagnostic,STRESS,CONFIRMED_RISK_DAILY_30_15,30日、15%预算、每日调整、两次零确认,0.7128936208000041,0.112758569120583,0.112053132731246,0.10180710108200386,1.1006416206762348,-0.08286009809805557,1219,0.3036716565729069,69,3928.87584,11130.499999999987,False,1.0055600796476938e-10,0.07405829703489633,False,False
evaluation,BASE,CONFIRMED_RISK_DAILY_120_10,120日、10%预算、每日调整、两次零确认,0.7738881605000016,0.09032558355642,0.08907753760921923,0.07244895298544701,1.2295213931816578,-0.058174003056921574,1604,0.19049419548861493,99,2960.2679,9202.29999999985,False,9.161738034890732e-11,0.05406811191080302,True,False
evaluation,STRESS,CONFIRMED_RISK_DAILY_120_10,120日、10%预算、每日调整、两次零确认,0.7048276412000016,0.08381282699437724,0.0830739063814358,0.07229676241858445,1.1490681408450043,-0.06128509542557772,1604,0.18958235864285208,98,5773.7717600000005,15922.400000000043,False,9.686118573881686e-11,0.047727882480634594,False,False
earlier_diagnostic,BASE,CONFIRMED_RISK_DAILY_120_10,120日、10%预算、每日调整、两次零确认,0.7152380561999991,0.11306076073606072,0.11166752642770132,0.09509838701038961,1.1742315504836218,-0.08171522512028806,1219,0.2972562967398182,59,1854.8887600000003,5510.400000000114,False,7.66249286243692e-11,0.0740995325394168,False,False
earlier_diagnostic,STRESS,CONFIRMED_RISK_DAILY_120_10,120日、10%预算、每日调整、两次零确认,0.7318193622000042,0.11518864936971836,0.11365370828829413,0.0958964744501607,1.1851708724428887,-0.08296725473856757,1219,0.3025230366865414,59,3693.2275600000003,10434.899999999987,False,8.094502845779061e-11,0.07648837728403168,False,False
evaluation,BASE,CONFIRMED_RISK_DAILY_120_12,120日、12%预算、每日调整、两次零确认,0.8288338257000016,0.095355182161338,0.09409124784477474,0.0780491972803501,1.205537675253752,-0.06127607617607818,1604,0.20328842239614164,97,3140.63486,9738.099999999853,False,1.2445866559573915e-10,0.05909771051572102,True,False
evaluation,STRESS,CONFIRMED_RISK_DAILY_120_12,120日、12%预算、每日调整、两次零确认,0.7618318340000019,0.08920430733414395,0.08845218839768683,0.07796493128937,1.1345124908709654,-0.06432737140539806,1604,0.2035339815784606,97,6149.633200000001,16954.00000000003,False,8.799361239653081e-11,0.0531193628204013,False,False
