period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,DOWNSIDE_REFERENCE_RISK,-18503.602519999928,-10725.60000000005,-10678.599999999999,-708.1974800000003,-2192.400000000014,0.4334511982721695
evaluation,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,10695.066139999893,9224.99999999997,1897.3999999999999,105.53385999999989,321.7999999999729,0.04212188673257167
evaluation,BASE,EQUAL_REFERENCE_PAIR,-4896.459460000071,-1714.4000000000233,-4079.4000000000005,-214.34054000000015,-683.0000000000118,0.1616824865881834
evaluation,STRESS,DOWNSIDE_REFERENCE_RISK,-15717.75475999969,-10578.90000000003,-10476.4,-1424.7452400000002,-3912.800000000053,0.42983256383171686
evaluation,STRESS,CONTINUOUS_REFERENCE_MIN_VARIANCE,10292.617560000217,9154.09999999997,1876.3,199.68244000000004,538.0999999999831,0.04477506841133305
evaluation,STRESS,EQUAL_REFERENCE_PAIR,-3951.8017599998275,-1627.8000000000247,-4024.9,-446.4982399999999,-1254.4000000000315,0.16547019423487352
earlier_diagnostic,BASE,DOWNSIDE_REFERENCE_RISK,-23951.19020000004,-23433.500000000015,-119.0,86.89019999999994,311.79999999997335,-0.20004985451507162
earlier_diagnostic,BASE,CONTINUOUS_REFERENCE_MIN_VARIANCE,17785.356079999823,17944.300000000003,-189.0,14.143919999999866,-44.19999999995025,0.2995678679086382
earlier_diagnostic,BASE,EQUAL_REFERENCE_PAIR,-4414.221500000189,-4113.599999999991,0.0,80.62149999999997,220.00000000001683,-0.06479326671678076
earlier_diagnostic,STRESS,DOWNSIDE_REFERENCE_RISK,-24674.16160000011,-23931.5,-119.0,151.36160000000018,472.3000000000111,-0.1992169203582792
earlier_diagnostic,STRESS,CONTINUOUS_REFERENCE_MIN_VARIANCE,23825.23471999995,24005.800000000025,-189.0,9.565280000000257,-17.99999999998363,0.3593307101036904
earlier_diagnostic,STRESS,EQUAL_REFERENCE_PAIR,-1114.3506400000479,-572.4999999999854,0.0,142.3506400000001,399.5000000000209,-0.03377442669316466
