period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,199940.78016,4540.8000000000175,80.82624,211.20000000002364,0.0,2,1,1,2020-02-07,2020-02-06,False,4248.773759999994,0.02125016095565881
evaluation,BASE,2,2020-07-01,2020-06-30,204093.81060000003,9691.299999999988,83.50102000000001,292.2000000000111,0.0,2,1,1,2020-07-03,2020-07-02,False,9315.598979999977,0.04564371135319464
evaluation,BASE,3,2020-08-19,2020-08-18,213348.6612,-4380.0,84.39384000000001,262.80000000000996,0.0,2,1,1,2020-08-21,2020-08-20,False,-4727.19384000001,-0.02215712914911889
evaluation,BASE,4,2021-01-05,2021-01-04,208210.03368,6607.900000000023,84.54202000000001,234.6000000000089,0.0,2,1,1,2021-01-07,2021-01-06,False,6288.757980000015,0.03020391413828436
evaluation,BASE,5,2021-02-03,2021-02-02,214858.36307999998,-3988.1999999999534,85.08160000000001,234.6000000000089,0.0,12,1,1,2021-02-26,2021-02-25,False,-4307.881599999962,-0.020049866983283184
evaluation,BASE,6,2021-06-08,2021-06-07,210663.72432,-1592.0,83.88248000000002,238.7999999999737,0.0,2,1,1,2021-06-10,2021-06-09,False,-1914.6824799999736,-0.009088809600135781
evaluation,BASE,7,2021-07-07,2021-07-06,207937.17912000004,610.4999999999709,83.23150000000001,244.20000000000925,0.0,2,1,1,2021-07-09,2021-07-08,False,283.06849999996166,0.0013613173997931534
evaluation,BASE,8,2021-10-29,2021-10-28,208889.56955999997,675.2000000000116,83.62352000000001,253.1999999999721,0.0,2,1,1,2021-11-02,2021-11-01,False,338.3764800000396,0.0016198821258179034
evaluation,BASE,9,2021-11-25,2021-11-24,209083.60836,-4096.399999999994,82.74728000000002,250.8000000000095,0.0,2,1,1,2021-11-29,2021-11-26,False,-4429.947280000003,-0.021187444174832315
evaluation,BASE,10,2021-12-02,2021-12-01,204837.75936,2579.2000000000116,82.38463999999999,249.60000000000946,0.0,2,1,1,2021-12-06,2021-12-03,False,2247.215360000002,0.010970708559892744
evaluation,BASE,11,2022-05-13,2022-05-12,207122.4162,-1453.2000000000116,82.50024,207.6000000000002,0.0,2,1,1,2022-05-17,2022-05-16,False,-1743.3002400000119,-0.00841676276273573
evaluation,BASE,12,2022-06-08,2022-06-07,205253.0424,-1273.999999999971,81.7712,294.00000000001114,0.0,2,1,1,2022-06-10,2022-06-09,False,-1649.771199999982,-0.00803774297671498
evaluation,BASE,13,2022-08-10,2022-08-09,203142.1203,2414.999999999971,81.66564,289.800000000011,0.0,2,1,1,2022-08-12,2022-08-11,False,2043.5343599999596,0.010059628977890311
evaluation,BASE,14,2024-02-19,2024-02-08,205977.1872,854.0,82.49640000000001,243.9999999999731,0.0,2,1,1,2024-02-21,2024-02-20,False,527.5036000000268,0.00256098069485642
evaluation,BASE,15,2024-06-18,2024-06-17,206354.36262,-4589.899999999994,81.56078000000001,232.400000000026,0.0,29,1,1,2024-07-29,2024-07-26,False,-4903.86078000002,-0.023764269956484722
evaluation,BASE,16,2024-08-02,2024-08-01,200143.62072,-1849.6000000000058,79.62528,231.20000000000022,0.0,2,1,1,2024-08-06,2024-08-05,False,-2160.425280000006,-0.010794374920509862
evaluation,BASE,17,2024-08-28,2024-08-27,198987.7896,-1652.0,79.2016,236.00000000000023,0.0,2,1,1,2024-08-30,2024-08-29,False,-1967.2016000000003,-0.009886041771479632
evaluation,BASE,18,2024-09-04,2024-09-03,196686.3294,-4012.0,77.8092,236.00000000000023,0.0,4,1,1,2024-09-10,2024-09-09,False,-4325.809200000001,-0.02199344109575925
evaluation,BASE,19,2024-09-25,2024-09-24,193090.91046,11668.300000000017,79.51034000000001,221.20000000002474,0.0,2,1,1,2024-09-27,2024-09-26,False,11367.589659999992,0.05887169744509988
evaluation,BASE,20,2025-04-10,2025-04-09,204357.3633,12358.5,84.1448,267.4999999999943,4708.0,60,1,1,2025-07-09,2025-07-08,False,16714.85520000001,0.08179228254898907
evaluation,BASE,21,2025-12-19,2025-12-18,221081.80752,-1321.6000000000058,88.09408,283.20000000001073,5805.6,31,1,1,2026-02-04,2026-02-03,False,4112.705919999984,0.018602642913655078
evaluation,BASE,22,2026-05-06,2026-04-30,224992.78955999998,-1755.5999999999767,89.57256000000001,277.2000000000105,0.0,12,1,1,2026-05-22,2026-05-21,False,-2122.372559999987,-0.009433069229243024
evaluation,BASE,23,2026-06-05,2026-06-04,222066.80448,-4474.8000000000175,87.85976000000001,271.19999999997015,0.0,5,1,1,2026-06-12,2026-06-11,False,-4833.859759999988,-0.0217675927355245
evaluation,BASE,24,2026-06-23,2026-06-22,217553.10192000002,-5649.599999999977,85.82256000000001,256.80000000000973,0.0,5,1,1,2026-06-30,2026-06-29,False,-5992.222559999986,-0.02754372384082799
evaluation,BASE,25,2026-07-23,2026-07-22,212141.21976,-6393.600000000006,83.50752,266.4000000000101,0.0,5,1,1,2026-07-30,2026-07-29,False,-6743.507520000016,-0.031787822883403295
evaluation,BASE,26,2026-08-07,2026-08-06,205353.46248000002,1351.6000000000058,82.34296,261.6000000000099,0.0,5,1,1,2026-08-14,2026-08-13,True,1007.657039999996,0.00490693961441305
