cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,A1_PRIMARY_CONTEXT4_BLEND,0.07169857789999948,0.010501927176882815,0.014924376177661056,0.09460299988937872,0.15775795899826056,-0.300222082813013,1604,0.4590450563000918,168,1316.88442,4033.500000000009,False,5.32054400537163e-11,-0.02575554446873416,False
BASE,A2_GLOBAL,0.08059296569999949,0.011762785772489159,0.016590869560843994,0.09886337910998615,0.16781612878502306,-0.2880251915949514,1604,0.46352879357118304,144,1134.8068600000001,3437.6000000000113,False,5.616129783447832e-11,-0.024494685873127815,False
BASE,A3_CONTEXT4_ONLY,0.062672726200002,0.009213315995844568,0.013547491407482827,0.0935485396971848,0.14481777536384696,-0.301091440208942,1604,0.4597690679673029,181,1425.15476,4350.000000000001,False,5.32054400537163e-11,-0.02704415564977241,False
BASE,A4_CONTEXT2_BLEND,0.04572046050000431,0.006767731123423144,0.011457058920175825,0.09697415168016682,0.11814549260469609,-0.3093149044090801,1604,0.45927766486239546,162,1261.0079,3815.900000000014,False,4.764899586007232e-11,-0.02948974052219383,False
BASE,A5_CONTEXT4_HARD,-0.059369308199997764,-0.009191618959467825,0.0009292083352934076,0.14224679045728555,0.0065323676710472706,-0.4543618691792238,1604,0.5179740327040429,78,2480.1616400000003,7627.90000000012,False,4.8203219193965197e-11,-0.0454490906050848,False
BASE,A6_EQUAL_FAMILIES,0.09741899600000395,0.014124112306384754,0.017679929924565227,0.08545143636636097,0.20690032463310531,-0.2604146242560322,1604,0.44067521398450676,153,1206.7008,3691.2000000000035,False,5.1372239795455243e-11,-0.022133359339232224,False
BASE,CASH,0.0,0.0,0.0,0.0,,0.0,1604,0.0,0,0.0,0.0,False,0.0,-0.036257471645616976,False
BASE,BUY_HOLD,0.26625532120000167,0.036257471645616976,0.051838074484355,0.1800562146602094,0.28789939065519343,-0.4095181596707963,1604,0.9526549098848204,2,85.73576,290.400000000011,False,8.185452315956354e-11,0.0,False
BASE,F_TREND,-0.013710068399998573,-0.0020806195846222145,0.005886479104935417,0.1258962958703008,0.04675657106702891,-0.3216961063119674,1604,0.4995923107872329,170,1722.1136800000002,5047.400000000087,False,5.4001247917767614e-11,-0.038338091230239194,False
BASE,F_REVERSAL,-0.05732880899999794,-0.0088676388694241,-0.004015863470268318,0.09864783688778285,-0.040709087973581984,-0.24188886238821597,1604,0.35039388968041246,167,4548.7618,13912.300000000112,False,4.638422979041934e-11,-0.045125110515041075,False
BASE,F_MIXED,0.0231376891999983,0.003457037437144653,0.011687743993774079,0.1278973565788884,0.09138378076301334,-0.3296959281835205,1604,0.37920195172595395,122,4672.96216,14461.100000000166,False,3.871036824421026e-11,-0.032800434208472326,False
BASE,F_PREDICTION,-0.04619488619999701,-0.00711026903792245,-0.0024637535772612036,0.09653563945146325,-0.025521699460021124,-0.32221427016202503,1604,0.4507842158733549,115,899.77724,2664.3999999999796,False,4.4565240386873484e-11,-0.04336774068353943,False
STRESS,A1_PRIMARY_CONTEXT4_BLEND,0.047631966999997395,0.007045167668161729,0.011496936179538115,0.09459508770215026,0.12153840605062174,-0.30815476339743175,1604,0.4592045537857488,168,2575.6066,7158.199999999981,False,5.32054400537163e-11,-0.029039776845580918,False
STRESS,A2_GLOBAL,0.05370519239999952,0.007923793977754768,0.012805937299758352,0.0990259914961678,0.12931895057323337,-0.29969531543713773,1604,0.46282143453465235,145,2227.66152,6177.899999999981,False,4.524736141320318e-11,-0.02816115053598788,False
STRESS,A3_CONTEXT4_ONLY,0.046787803999998975,0.006922698675413652,0.011295226508560477,0.0937627824807895,0.12046599097967992,-0.3067244657748071,1604,0.46087464254203786,177,2760.2392,7653.899999999995,False,5.3432813729159534e-11,-0.029162245838328993,False
STRESS,A4_CONTEXT2_BLEND,0.02360205780000125,0.0035257371428302395,0.008230525103105629,0.09696121043729497,0.08488471901274715,-0.3172086235844408,1604,0.459498128327735,163,2458.68844,6820.199999999985,False,4.9112713895738125e-11,-0.032559207370912405,False
STRESS,A5_CONTEXT4_HARD,-0.10360848199999992,-0.016366752135863225,-0.006328001434915221,0.1423164767915102,-0.04446429238257193,-0.4701146573870365,1604,0.5180872604791311,78,4852.196400000001,13431.299999999996,False,5.4569682106375694e-11,-0.052451696649605875,False
STRESS,A6_EQUAL_FAMILIES,0.07749331820000095,0.01132438693548377,0.014907775164045916,0.08536285365172534,0.17464007500110795,-0.2658023921272636,1604,0.4395240640643512,154,2394.53636,6644.8999999999805,False,4.3655745685100555e-11,-0.024760557578258874,False
STRESS,CASH,0.0,0.0,0.0,0.0,,0.0,1604,0.0,0,0.0,0.0,False,0.0,-0.036084944513742646,False
STRESS,BUY_HOLD,0.26485864240000195,0.036084944513742646,0.05169164368473765,0.18016774072774588,0.28690843031022767,-0.4097147841252319,1604,0.9532622781788082,2,171.47152,483.99999999998965,False,6.184563972055912e-11,0.0,False
STRESS,F_TREND,-0.04240822799999605,-0.006516554571930621,0.0014250291550226182,0.12584199359320405,0.011323955655289104,-0.3341259010311373,1604,0.49962729841342085,170,3280.5456000000004,9045.400000000041,False,5.6843418860808015e-11,-0.04260149908567327,False
STRESS,F_REVERSAL,-0.13198887500000142,-0.021129732125369727,-0.016461865852420716,0.09866573468195262,-0.16684481097196782,-0.2848308296744841,1604,0.35047489489071004,167,8743.175000000001,24031.20000000001,False,6.065192792448215e-11,-0.05721467663911237,False
STRESS,F_MIXED,-0.061092327799998576,-0.009465656302764639,-0.0012675286623459806,0.12794144606714175,-0.009907099703100124,-0.3481676857983108,1604,0.37916623064487504,122,8966.36556,25128.199999999953,False,3.7545078157563694e-11,-0.04555060081650729,False
