cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2020,0.215111944600001,0.2141380642816668,0.21138817112447117,0.18624418108666504,1.135005506701473,-0.155866870511416,243,0.5867665648806262,86,3545.01108,10679.099999999922,False,3.859668140648864e-11
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2021,-0.12050010959953031,-0.12003525673924131,-0.11928088087907397,0.13089174887378194,-0.9112941182724646,-0.1917345139006673,243,0.615213580967221,109,4982.124500000001,14609.39999999999,False,3.501554601825774e-11
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2022,-0.07521260998766056,-0.07521260998766056,-0.06325123059001025,0.17305560436313677,-0.3654965744841468,-0.18890943373317368,242,0.71641264660258,91,3732.2052000000003,12065.299999999825,False,3.463185294094728e-11
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2023,0.008509456259842632,0.008509456259842632,0.014193708062784971,0.10737845736795813,0.1321839446263119,-0.09803389940962826,242,0.6057158015691544,107,4433.5008,12957.699999999935,False,3.75734998669941e-11
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2024,0.08174369643141748,0.08174369643141748,0.08970357896045122,0.15049801163845594,0.5960449442743984,-0.12259887588941362,242,0.6017535480954309,116,4489.5552800000005,13541.699999999943,False,3.538502824085299e-11
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2025,0.10554736014775139,0.10509094721667894,0.10642643549509599,0.11413880820052312,0.9324298822896612,-0.07096457745977904,243,0.7110858933369599,64,2807.2197,8438.599999999942,False,3.015543370565865e-11
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,2026,-0.08193354898021694,-0.12963466342335594,-0.13143468810620992,0.12156531613345894,-1.0811857550052846,-0.12305722239603561,149,0.4333208634485029,51,2335.0321400000003,7393.499999999767,False,3.6351366361486726e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2020,0.26897267280000153,0.2677293357914891,0.2559057347560451,0.1924726263014709,1.3295695064461717,-0.1289661605525855,243,0.6693568374562869,17,765.9654400000001,2394.6999999999957,False,2.637534635141492e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2021,-0.06689115157437242,-0.06662526054306601,-0.055919927190935484,0.1613828986093064,-0.3465046648239516,-0.19594546718253836,243,0.7516598789421596,18,873.10868,2567.700000000055,False,8.185452315956354e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2022,-0.16528706192551737,-0.16528706192551737,-0.16297895786833483,0.18803477983159633,-0.8667490025744096,-0.2620804238081613,242,0.8922480935360967,6,236.23918,733.1000000000279,False,2.7284841053187847e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2023,-0.0016154353432922394,-0.0016154353432922394,0.005691007346734889,0.12133395598709673,0.046903666005418135,-0.1398858426624539,242,0.891185136001791,4,167.43116,524.700000000036,False,2.6432189770275727e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2024,0.048465563927360227,0.048465563927360227,0.05864481052943382,0.1517147497608993,0.3865465330289729,-0.15452711449568246,242,0.7496272916197311,12,441.14686000000006,1333.1999999999207,False,2.546585164964199e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2025,0.05155579508514741,0.051338276322172395,0.05890633252002801,0.13251038478917995,0.4445412532289165,-0.10066397432564593,243,0.7108703475583316,20,823.9435,2497.9000000000874,False,3.204547738278052e-11
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,2026,0.012856246364259962,0.020964257434804165,0.025811688819976152,0.10085282162697826,0.25593422577154246,-0.06158439178742037,149,0.3663815220924531,9,397.0278,1257.6000000000072,False,2.6943780540023e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2020,0.14844301020000125,0.14778907015382559,0.16074024632483191,0.21356778190522896,0.752642767045081,-0.22063904516209806,243,0.8313052764420524,5,200.19796000000002,639.8000000000314,False,2.773958840407431e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2021,-0.039112955193289556,-0.03895517322325074,-0.02383681835548703,0.17840345534732033,-0.13361186479869974,-0.16960201351395135,243,0.9856381566666531,0,0.0,0.0,False,2.7284841053187847e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2022,-0.1956595398054526,-0.19565953980545261,-0.19965552309486057,0.18991546097615478,-1.0512863042779268,-0.2690072868883007,242,0.9653237173199224,0,0.0,0.0,False,2.702904566831421e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2023,-0.051786433409057336,-0.051786433409057336,-0.04610709510175304,0.11924558239849635,-0.3866566305800057,-0.1698234757814109,242,0.8274717365604384,4,146.22098,414.00000000001586,False,2.8194335754960775e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2024,0.0969999340407916,0.0969999340407916,0.11423751075142408,0.2093142821193975,0.5457702627585654,-0.12415077688066085,242,0.8314837603231399,4,140.43874,466.4000000000103,False,2.319211489520967e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2025,0.04705714683347779,0.046859028275716405,0.05364022836582748,0.12465800536652774,0.4302991068091529,-0.100729530643973,243,0.7484708038166946,4,145.89468,434.3000000000298,False,2.830802259268239e-11
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,2026,0.009883138031275638,0.016101256138836277,0.02058297328664942,0.09632129619714504,0.21369078385865306,-0.047050284994583656,149,0.42822081047591204,3,115.6363,361.4999999999782,False,2.935962584160734e-11
BASE,PRICE__C_ET_H1_EXPANDING_MAGNITUDE,2020,0.1441984899000007,0.14356439179365246,0.15585238283310737,0.2079753884939997,0.7493789720104495,-0.17651914062883137,243,0.6938453044724073,93,3661.0020200000004,11095.600000000159,False,3.888089850079268e-11
BASE,PRICE__C_ET_H1_EXPANDING_MAGNITUDE,2021,-0.14195534693826994,-0.1414145762062906,-0.14202262607116167,0.1442369483672623,-0.9846480231232955,-0.21646794428048838,243,0.6774867409959602,92,4061.2187200000008,11875.199999999906,False,3.2159164220502134e-11
BASE,PRICE__C_ET_H1_EXPANDING_MAGNITUDE,2022,-0.14728833460446789,-0.14728833460446789,-0.14554244038313568,0.1663139421191936,-0.8751066719278927,-0.19847069752962435,242,0.6506293546077127,115,4208.653700000001,13635.799999999923,False,4.1524117477820255e-11
BASE,PRICE__C_ET_H1_EXPANDING_MAGNITUDE,2023,0.027171882548796777,0.027171882548796777,0.03268548654913017,0.10879972509289887,0.3004188339742734,-0.09004519171815328,242,0.6139377910401622,112,3929.50504,11418.999999999822,False,3.4646063795662485e-11
BASE,PRICE__C_ET_H1_EXPANDING_MAGNITUDE,2024,0.0416298971049222,0.0416298971049222,0.06016623271119869,0.1980838091629572,0.3037412949874255,-0.12416116570611992,242,0.6474052500998905,93,3127.0479,9362.399999999852,False,3.480238319752971e-11
