cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,PRICE__C_LOGIT_H1_EXPANDING_MAGNITUDE,0.09433375650000457,0.013693449382543464,0.02400016987777758,0.1443998046332586,0.1662063874582957,-0.32889685583037026,1604,0.6203362214915144,624,26324.6487,79685.29999999932,False,3.859668140648864e-11,-0.02256402226307351,False
BASE,PRICE__C_LOGIT_H5_EXPANDING_MAGNITUDE,0.10192968689999914,0.01475190475236393,0.02673634151917749,0.15545149020292529,0.1719915420834889,-0.39040521022543856,1604,0.7391770881879155,86,3704.8626200000003,11308.900000000129,False,8.185452315956354e-11,-0.021505566893253045,False
BASE,PRICE__C_LOGIT_H20_EXPANDING_MAGNITUDE,-0.02371644329999961,-0.003614731431451545,0.010935096949764201,0.1705663995757156,0.06411049876743184,-0.4104152822513814,1604,0.8243616771639839,20,748.3886600000001,2316.0000000000655,False,2.935962584160734e-11,-0.03987220307706852,False
BASE,PRICE__C_ET_H1_EXPANDING_MAGNITUDE,-0.10759321669999444,-0.017027699693455724,-0.004149352730300456,0.16139894378066638,-0.025708673384747995,-0.3696152259411756,1604,0.6531283796549936,662,24594.543340000004,75032.89999999953,False,4.1524117477820255e-11,-0.0532851713390727,False
BASE,PRICE__C_ET_H5_EXPANDING_MAGNITUDE,0.2113155350999984,0.029345716311136916,0.04516708128750052,0.18018557653478354,0.2506697936434515,-0.4011738662851335,1604,0.9158708849921607,38,1531.49298,4711.300000000103,False,8.185452315956354e-11,-0.00691175533448006,False
BASE,PRICE__C_ET_H20_EXPANDING_MAGNITUDE,0.08800657160000155,0.012807014278205723,0.02884971668765583,0.17951514826143972,0.1607090931715695,-0.43482560418634963,1604,0.9265228261432301,10,374.68568000000005,1213.6000000000467,False,2.8535396268125623e-11,-0.023450457367411255,False
BASE,EXTERNAL__C_LOGIT_H1_EXPANDING_MAGNITUDE,0.3997395723000041,0.05204558651177327,0.061296473858321585,0.14545759710317135,0.42140441667577333,-0.34033312675878813,1604,0.6284932749193956,506,22450.685540000002,68691.29999999992,False,6.778577699151356e-11,0.01578811486615629,False
BASE,EXTERNAL__C_LOGIT_H5_EXPANDING_MAGNITUDE,0.2586300508999975,0.03531357226502468,0.045853787412178215,0.14946161917923073,0.30679305940872664,-0.44720396436870086,1604,0.7076106738532885,76,3490.08982,10859.29999999998,False,1.0038547770818695e-10,-0.0009438993805922988,False
BASE,EXTERNAL__C_LOGIT_H20_EXPANDING_MAGNITUDE,-0.002291152899997996,-0.00034600941971283576,0.014109970978174142,0.16996148765898958,0.08301863658950999,-0.46859740687481966,1604,0.7653168233648446,24,875.73058,2799.300000000057,False,3.456079866737127e-11,-0.03660348106532981,False
BASE,EXTERNAL__C_ET_H1_EXPANDING_MAGNITUDE,-0.0023016045999965417,-0.00034758937846761655,0.01238204743191692,0.159769458334538,0.07749946429680199,-0.4850717455175351,1604,0.6943626536705118,582,23299.12092,71029.89999999994,False,9.276845958083868e-11,-0.03660506102408459,False
