date,variance_status,variance_fit_index,next_variance_percent_squared,forecast_annual_volatility,realized_annual_volatility20
2015-09-28,CONDITIONAL_VARIANCE_AVAILABLE,796.0,9.165597197161683,0.47096438524724216,0.37339085634711455
2015-09-29,CONDITIONAL_VARIANCE_AVAILABLE,796.0,8.782881434030744,0.46102682210858836,0.3419038160685625
2015-09-30,CONDITIONAL_VARIANCE_AVAILABLE,796.0,8.190704774618297,0.4452134943437393,0.3435739837719422
2015-10-08,CONDITIONAL_VARIANCE_AVAILABLE,816.0,7.872041696829401,0.43646696216697944,0.36850733639290933
2015-10-09,CONDITIONAL_VARIANCE_AVAILABLE,816.0,7.394887883416079,0.4230322526459054,0.3710935232552732
2015-10-12,CONDITIONAL_VARIANCE_AVAILABLE,816.0,8.127966561074505,0.4435051192241224,0.3856674743197498
2015-10-13,CONDITIONAL_VARIANCE_AVAILABLE,816.0,7.5505872929280216,0.42746252758441655,0.37752209778494694
2015-10-14,CONDITIONAL_VARIANCE_AVAILABLE,816.0,7.069090781711356,0.4136085068242853,0.3746937641765768
2015-10-15,CONDITIONAL_VARIANCE_AVAILABLE,816.0,7.029085778615942,0.41243651128689585,0.37827339911958124
2015-10-16,CONDITIONAL_VARIANCE_AVAILABLE,816.0,6.642725218370053,0.4009413302274477,0.38024094916579537
2015-10-19,CONDITIONAL_VARIANCE_AVAILABLE,816.0,6.1475520375669905,0.38570812709757774,0.3541494420850182
2015-10-20,CONDITIONAL_VARIANCE_AVAILABLE,816.0,5.81652528223293,0.37517983931714255,0.33188471330365843
2015-10-21,CONDITIONAL_VARIANCE_AVAILABLE,816.0,6.050347836380457,0.38264659627443054,0.30784146792049744
2015-10-22,CONDITIONAL_VARIANCE_AVAILABLE,816.0,5.7205603850402875,0.37207198405412756,0.2984013321540513
2015-10-23,CONDITIONAL_VARIANCE_AVAILABLE,816.0,5.526706122560256,0.36571339620795706,0.30127492198779315
2015-10-26,CONDITIONAL_VARIANCE_AVAILABLE,816.0,5.119783675340018,0.35199256376126536,0.2977021718813044
2015-10-27,CONDITIONAL_VARIANCE_AVAILABLE,816.0,4.743260956726774,0.33880217701896176,0.2977526512504039
2015-10-28,CONDITIONAL_VARIANCE_AVAILABLE,816.0,4.624921899113656,0.3345491144190199,0.29177177327094234
2015-10-29,CONDITIONAL_VARIANCE_AVAILABLE,816.0,4.288773294537316,0.3221619371182807,0.2915525158329103
2015-10-30,CONDITIONAL_VARIANCE_AVAILABLE,816.0,3.9778316467124153,0.310263639265771,0.27641254698181567
2015-11-02,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.3068566352377533,0.28288854797031576,0.28668387353522023
2015-11-03,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.084810552663971,0.2732259419866059,0.27730265776765733
2015-11-04,CONDITIONAL_VARIANCE_AVAILABLE,833.0,5.880178980445776,0.3772271614382874,0.33783693032674594
2015-11-05,CONDITIONAL_VARIANCE_AVAILABLE,833.0,5.580433146956558,0.3674867101765025,0.3229741485167541
2015-11-06,CONDITIONAL_VARIANCE_AVAILABLE,833.0,5.577344598325872,0.36738500143512404,0.32813857125650947
2015-11-09,CONDITIONAL_VARIANCE_AVAILABLE,833.0,5.183010519608569,0.35415936324559794,0.3028344405356094
2015-11-10,CONDITIONAL_VARIANCE_AVAILABLE,833.0,4.741607861992978,0.3387431331558325,0.3009662555407435
2015-11-11,CONDITIONAL_VARIANCE_AVAILABLE,833.0,4.3363967396575775,0.32394567615529823,0.29613604739154553
2015-11-12,CONDITIONAL_VARIANCE_AVAILABLE,833.0,4.057687838326462,0.31336248289720386,0.2919989352173726
2015-11-13,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.7938456354549115,0.3030034065452216,0.29351847756922367
2015-11-16,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.5046679697979526,0.2912266554920934,0.2931544732865964
2015-11-17,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.225743056061952,0.27939753391305955,0.2918641401914694
2015-11-18,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.0250809819855107,0.27056784687772745,0.2702385244949374
2015-11-19,CONDITIONAL_VARIANCE_AVAILABLE,833.0,2.97224191746268,0.26819443395155845,0.27136100223110554
2015-11-20,CONDITIONAL_VARIANCE_AVAILABLE,833.0,2.739039932090315,0.25745828080795075,0.2673034243793343
2015-11-23,CONDITIONAL_VARIANCE_AVAILABLE,833.0,2.5416813725932412,0.24800945388584775,0.2686185127051332
2015-11-24,CONDITIONAL_VARIANCE_AVAILABLE,833.0,2.342560955301576,0.2380965667923377,0.26859932004753634
2015-11-25,CONDITIONAL_VARIANCE_AVAILABLE,833.0,2.1924645806574308,0.2303424469174317,0.258649710638743
2015-11-26,CONDITIONAL_VARIANCE_AVAILABLE,833.0,2.0443210487447665,0.22242430033524518,0.26015989659613314
2015-11-27,CONDITIONAL_VARIANCE_AVAILABLE,833.0,4.357049832471386,0.324716192922077,0.3277934143523002
2015-11-30,CONDITIONAL_VARIANCE_AVAILABLE,833.0,3.98668290133122,0.31060863834126623,0.32166417874924785
2015-12-01,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.836035874527257,0.30468355414029097,0.320614498295012
2015-12-02,CONDITIONAL_VARIANCE_AVAILABLE,854.0,4.897313218138107,0.3442600468816302,0.28473445109388085
2015-12-03,CONDITIONAL_VARIANCE_AVAILABLE,854.0,4.549627618604754,0.3318146898047689,0.27971316104494953
2015-12-04,CONDITIONAL_VARIANCE_AVAILABLE,854.0,4.4850251118718285,0.32945046320698695,0.27391620437209957
2015-12-07,CONDITIONAL_VARIANCE_AVAILABLE,854.0,4.167871954109374,0.3175885723533623,0.27074182231146876
2015-12-08,CONDITIONAL_VARIANCE_AVAILABLE,854.0,4.024493266891737,0.3120780944872293,0.2742084354777399
2015-12-09,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.7424092703093854,0.30094236049696815,0.274518728538744
2015-12-10,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.4834086754454137,0.2903420223560121,0.27299788413362924
2015-12-11,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.259132530403958,0.2808398248749201,0.27180620247723447
2015-12-14,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.7115433568335696,0.2996987641538957,0.2934252541204787
2015-12-15,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.5181422565690372,0.2917859534127212,0.2949345039578071
2015-12-16,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.273925651946398,0.2814764657606437,0.29354515347795535
2015-12-17,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.3020797567758837,0.2826841525695708,0.29624991416163315
2015-12-18,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.0842888850924526,0.2732028386002557,0.2963719407658752
2015-12-21,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.3684998937940827,0.2855130424863579,0.3090593057726166
2015-12-22,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.1369764695691105,0.2755264607321273,0.30904583966684873
2015-12-23,CONDITIONAL_VARIANCE_AVAILABLE,854.0,2.923350763296116,0.26597948881777705,0.30878954557421745
2015-12-24,CONDITIONAL_VARIANCE_AVAILABLE,854.0,2.8288968808007975,0.26164729028862366,0.31163401371705485
2015-12-25,CONDITIONAL_VARIANCE_AVAILABLE,854.0,2.657178478586482,0.2535817800666934,0.23787300033003242
2015-12-28,CONDITIONAL_VARIANCE_AVAILABLE,854.0,3.1318359517210856,0.2753006175649635,0.2655853834287889
2015-12-29,CONDITIONAL_VARIANCE_AVAILABLE,854.0,2.9794856453652883,0.26852104688057504,0.26602159296096817
2015-12-30,CONDITIONAL_VARIANCE_AVAILABLE,854.0,2.7769143379199166,0.25923218738741144,0.22113698348632688
2015-12-31,CONDITIONAL_VARIANCE_AVAILABLE,854.0,2.6474705937579674,0.2531181312528654,0.22333339083240725
2016-01-04,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.383618732900247,0.36094815879317904,0.3105659152908824
2016-01-05,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.028090293335618,0.3488262964553016,0.310209300035356
2016-01-06,CONDITIONAL_VARIANCE_AVAILABLE,877.0,4.8596491244881985,0.34293367990416807,0.3132605243077717
2016-01-07,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.046888755290734,0.34947776449730783,0.3259823444675635
2016-01-08,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.035399625180421,0.3490797486669288,0.33272670553904227
2016-01-11,CONDITIONAL_VARIANCE_AVAILABLE,877.0,6.494730016027413,0.39644982833627684,0.37196112430623257
2016-01-12,CONDITIONAL_VARIANCE_AVAILABLE,877.0,6.091544370167833,0.3839470976033828,0.3509804952980822
2016-01-13,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.812388688834256,0.37504640548842616,0.35167550430599004
2016-01-14,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.615434171344582,0.3686373650981936,0.3608094048425034
2016-01-15,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.828122789399687,0.3755536865795255,0.35680186981498785
2016-01-18,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.4379363746115175,0.3627644694090075,0.3555912886151769
2016-01-19,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.6353102146794525,0.36928919182023556,0.3588795786686245
2016-01-20,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.371265893738805,0.3605338189802436,0.35713469129052416
2016-01-21,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.574063471773252,0.36727692007109936,0.3616940574226823
2016-01-22,CONDITIONAL_VARIANCE_AVAILABLE,877.0,5.266200676320428,0.35699027489128377,0.3687647553812168
2016-01-25,CONDITIONAL_VARIANCE_AVAILABLE,877.0,4.9256354753217835,0.34525407818415,0.3681152500529262
2016-01-26,CONDITIONAL_VARIANCE_AVAILABLE,877.0,6.763689372377005,0.40457543525469203,0.3967433191004605
2016-01-27,CONDITIONAL_VARIANCE_AVAILABLE,877.0,6.387419518765848,0.39316097511596126,0.38957506749252113
2016-01-28,CONDITIONAL_VARIANCE_AVAILABLE,877.0,6.275796895866913,0.38971051420250297,0.38825788260124466
2016-01-29,CONDITIONAL_VARIANCE_AVAILABLE,877.0,6.403540626334472,0.39365680885422805,0.41455246011679947
2016-02-01,CONDITIONAL_VARIANCE_AVAILABLE,897.0,6.179429763944321,0.3867068660981501,0.36674698079971985
2016-02-02,CONDITIONAL_VARIANCE_AVAILABLE,897.0,6.07646785754452,0.38347167059976855,0.38109185333063994
2016-02-03,CONDITIONAL_VARIANCE_AVAILABLE,897.0,5.667138371368898,0.3703305936418531,0.3717499221349884
2016-02-04,CONDITIONAL_VARIANCE_AVAILABLE,897.0,5.39816417169253,0.36143543400579753,0.3725630410588893
2016-02-05,CONDITIONAL_VARIANCE_AVAILABLE,897.0,5.121734878240067,0.35205963138850443,0.3689616669235121
2016-02-15,CONDITIONAL_VARIANCE_AVAILABLE,897.0,4.7765183106706495,0.33998785730997766,0.3297161165890212
2016-02-16,CONDITIONAL_VARIANCE_AVAILABLE,897.0,5.021812836774828,0.3486084775933466,0.3463490374424987
2016-02-17,CONDITIONAL_VARIANCE_AVAILABLE,897.0,4.749803667344697,0.3390357632311695,0.34661953414003965
2016-02-18,CONDITIONAL_VARIANCE_AVAILABLE,897.0,4.423152829357395,0.32717013688668006,0.3401026453616567
2016-02-19,CONDITIONAL_VARIANCE_AVAILABLE,897.0,4.124253115386217,0.31592234076169173,0.32545467706055914
2016-02-22,CONDITIONAL_VARIANCE_AVAILABLE,897.0,4.151879438443684,0.3169786781635906,0.33416116225003006
2016-02-23,CONDITIONAL_VARIANCE_AVAILABLE,897.0,3.9110789499510314,0.30764933055154686,0.3178772827889303
2016-02-24,CONDITIONAL_VARIANCE_AVAILABLE,897.0,3.685090378905595,0.2986288451732608,0.3167806319784
2016-02-25,CONDITIONAL_VARIANCE_AVAILABLE,897.0,6.371734802955931,0.39267796249793996,0.3743802158763997
2016-02-26,CONDITIONAL_VARIANCE_AVAILABLE,897.0,5.991552495823344,0.3807828388976122,0.37433499657870195
2016-02-29,CONDITIONAL_VARIANCE_AVAILABLE,897.0,5.97144983930163,0.3801435072589027,0.3803758593004002
2016-03-01,CONDITIONAL_VARIANCE_AVAILABLE,913.0,5.807709008066494,0.37489539607096956,0.33572333963584994
2016-03-02,CONDITIONAL_VARIANCE_AVAILABLE,913.0,6.828787545447716,0.4065177223686991,0.3677035357335936
2016-03-03,CONDITIONAL_VARIANCE_AVAILABLE,913.0,6.366200705930612,0.3925073974889146,0.35750160160295263
2016-03-04,CONDITIONAL_VARIANCE_AVAILABLE,913.0,6.036689565466628,0.3822144522179825,0.3474093313661196
2016-03-07,CONDITIONAL_VARIANCE_AVAILABLE,913.0,5.669444638966005,0.3704059398322026,0.3441314222447514
2016-03-08,CONDITIONAL_VARIANCE_AVAILABLE,913.0,5.294520416697907,0.35794887076800413,0.33865205330190756
2016-03-09,CONDITIONAL_VARIANCE_AVAILABLE,913.0,5.092821682731667,0.3510645022244578,0.34318687354168087
2016-03-10,CONDITIONAL_VARIANCE_AVAILABLE,913.0,4.877302117560957,0.34355597978346286,0.3445202093188627
2016-03-11,CONDITIONAL_VARIANCE_AVAILABLE,913.0,4.552753539824271,0.33192866050365005,0.3417490049519686
2016-03-14,CONDITIONAL_VARIANCE_AVAILABLE,913.0,4.578241721098877,0.33285650008763956,0.3485743757658781
2016-03-15,CONDITIONAL_VARIANCE_AVAILABLE,913.0,4.279663604520841,0.32181960665783615,0.3357326341425442
2016-03-16,CONDITIONAL_VARIANCE_AVAILABLE,913.0,4.0249693179245,0.3120965515570028,0.3346409560367829
2016-03-17,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.944007012248115,0.3089416930367353,0.33894314907460255
2016-03-18,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.82234832646068,0.3041394902020263,0.34136323521437656
2016-03-21,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.9128060814463863,0.30771725198792893,0.34234423240616646
2016-03-22,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.686530442918224,0.29868718874203665,0.34200793979451755
2016-03-23,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.4464059186135376,0.288795815811877,0.3415045898464816
2016-03-24,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.3899672581442006,0.28642138126733774,0.25247873751634414
2016-03-25,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.1803036337403365,0.27742268821514243,0.25178554229304223
2016-03-28,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.0360515905155143,0.271058016834912,0.23626640140919097
2016-03-29,CONDITIONAL_VARIANCE_AVAILABLE,913.0,2.8874643223391607,0.2643418933892388,0.23476310580304086
2016-03-30,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.2320223059852577,0.2796693401230161,0.20117145572616693
2016-03-31,CONDITIONAL_VARIANCE_AVAILABLE,913.0,3.0242588519993956,0.27053107810080784,0.20104018138599913
2016-04-01,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.7244863919136413,0.25677338390945065,0.19808903223250982
2016-04-05,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.6107215733266846,0.2513552507398757,0.19883876167271036
2016-04-06,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.442368716727023,0.2431158632109266,0.19827950182018003
2016-04-07,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.391343189654284,0.24056289237875753,0.19562028903144915
2016-04-08,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.2869407143057265,0.2352529814608065,0.19108590363455533
2016-04-11,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.22579708270845,0.2320868143638162,0.19223317307229865
2016-04-12,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.0846626137594035,0.2246081816251972,0.18084278692025577
2016-04-13,CONDITIONAL_VARIANCE_AVAILABLE,936.0,2.0681214792515914,0.2237153097083177,0.1830827659187358
2016-04-14,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.9472023095968183,0.2170767050888764,0.18267956893873105
2016-04-15,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.826218909292982,0.21022487389671604,0.17619397408347973
2016-04-18,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.8537158521701123,0.21180161383359836,0.17933304172149253
2016-04-19,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.7401541144719719,0.20521142650988447,0.16166010221938892
2016-04-20,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.8470178039410239,0.21141861520540897,0.17108245924996934
2016-04-21,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.748697495542784,0.2057145580461805,0.17135022839073755
2016-04-22,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.6557548922251981,0.20017309607399741,0.16379354249140066
2016-04-25,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.5628172934657851,0.19447410753586708,0.16339297966251892
2016-04-26,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.492687166517525,0.1900605941002082,0.1612399362301527
2016-04-27,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.4205582893340882,0.1854117326435545,0.15931133879174245
2016-04-28,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.3382930273628062,0.17996302748670323,0.12500441630707415
2016-04-29,CONDITIONAL_VARIANCE_AVAILABLE,936.0,1.2629751063307728,0.17482562047138486,0.12496249882472613
2016-05-03,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.401073516453374,0.18413576268115775,0.1430110077522723
2016-05-04,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.3240827812834322,0.1790050370996835,0.13898455425247397
2016-05-05,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.2426301078878785,0.17341178913466831,0.1389426202622607
2016-05-06,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.562095738173402,0.19442920784644557,0.15412669582123997
2016-05-09,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.7792291078143876,0.20750263711362366,0.16654404613539942
2016-05-10,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.6623398003993315,0.20057074355364946,0.15992345714159642
2016-05-11,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.5656668732899672,0.19465132502404706,0.16138249944417304
2016-05-12,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.4747370399080224,0.1889143625185077,0.15356385752511406
2016-05-13,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.3909628476267974,0.18347016354865034,0.1518678524345296
2016-05-16,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.3157613550244502,0.17844165654799243,0.15317825692551443
2016-05-17,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.2369621094791021,0.1730158462378353,0.14747287033078615
2016-05-18,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.1944111635511752,0.17001397047871813,0.14766359240665647
2016-05-19,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.126177469586571,0.16508632518774843,0.13729342780387702
2016-05-20,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.092975759759707,0.16263460082708384,0.13976876123764123
2016-05-23,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.0318922551034686,0.15802465811861116,0.13865997006767322
2016-05-24,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.0025359049208216,0.15576061408162167,0.1395564186250777
2016-05-25,CONDITIONAL_VARIANCE_AVAILABLE,956.0,0.9469557681246793,0.15138140436862527,0.1371127058121267
2016-05-26,CONDITIONAL_VARIANCE_AVAILABLE,956.0,0.8954677686005093,0.14720842367246625,0.13681604149611482
2016-05-27,CONDITIONAL_VARIANCE_AVAILABLE,956.0,0.848395167861986,0.1432869954401308,0.13700153695665027
2016-05-30,CONDITIONAL_VARIANCE_AVAILABLE,956.0,0.8050623025555643,0.13957975398260544,0.13720701280283873
2016-05-31,CONDITIONAL_VARIANCE_AVAILABLE,956.0,1.6909761917798227,0.2022909386034671,0.1732452283716711
2016-06-01,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.5928176646276868,0.19633183003270258,0.17333376873562284
2016-06-02,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.4980196524380407,0.1903997783323305,0.17341062623856207
2016-06-03,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.507090465695492,0.1909753629917506,0.15800135810138197
2016-06-06,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.4432311345361377,0.18688550895073308,0.13975933087959652
2016-06-07,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.3591511055797851,0.18136001972604326,0.13954821470814388
2016-06-08,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.2825802021680222,0.17617729959465872,0.1397555863948845
2016-06-13,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.9727525818834613,0.21849625278612847,0.18365416237783963
2016-06-14,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.8611907946883512,0.2122282196868694,0.18382571008550855
2016-06-15,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.8709067288185386,0.21278144382771874,0.18906245179008394
2016-06-16,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.7806065169400047,0.20758294176051198,0.19038772549464847
2016-06-17,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.6833500377947745,0.20183426595757606,0.18904028002708118
2016-06-20,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.5811094543442639,0.19560891798466445,0.18875254515745846
2016-06-21,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.4901347761822348,0.18989802943582665,0.18800078156313002
2016-06-22,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.428951639403022,0.18595867732792987,0.1889356555122491
2016-06-23,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.3531964582507319,0.18096230074152936,0.1877989410149122
2016-06-24,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.3553088487529645,0.18110349013705324,0.19206301760272018
2016-06-27,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.3911230616720116,0.18348072948531322,0.1965814835820044
2016-06-28,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.3295831026369602,0.17937645075041048,0.197043325415728
2016-06-29,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.2682162393359024,0.17518799328700824,0.19730376293242122
2016-06-30,CONDITIONAL_VARIANCE_AVAILABLE,977.0,1.1992064952995398,0.1703549153568774,0.15507893618953988
2016-07-01,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.11473456302517,0.16424547611794096,0.15442342539055207
2016-07-04,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.2407991399516878,0.1732839842190583,0.16501839316626196
2016-07-05,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.1787323337888826,0.16889441221571233,0.16035333228401635
2016-07-06,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.133086883110071,0.16559197616812152,0.15933599211849753
2016-07-07,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.0755864578741208,0.1613356509905784,0.15929961433819684
2016-07-08,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.0300846955526728,0.15788619202569515,0.1599705093314432
2016-07-11,CONDITIONAL_VARIANCE_AVAILABLE,997.0,0.982865888194933,0.15422501254439042,0.10193323379440382
2016-07-12,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.353032985908329,0.18095136987318322,0.12896612743096952
2016-07-13,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.281895285706214,0.17613025269410812,0.12415259972409902
2016-07-14,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.2143582933802266,0.17142774192003313,0.12078902327175207
2016-07-15,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.1510659521896673,0.16690055734775108,0.120981167207463
2016-07-18,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.0997854118975041,0.16314045166027827,0.12294411029617827
2016-07-19,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.0607956108557004,0.16022251334537213,0.12492010122895102
2016-07-20,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.0103464384256442,0.15636618499503205,0.12550246141559687
2016-07-21,CONDITIONAL_VARIANCE_AVAILABLE,997.0,0.9800350416025754,0.15400275324416224,0.12412483258581779
2016-07-22,CONDITIONAL_VARIANCE_AVAILABLE,997.0,0.9824493896729983,0.15419233194321488,0.12176562786592818
2016-07-25,CONDITIONAL_VARIANCE_AVAILABLE,997.0,0.9346580640770914,0.15039522981353368,0.11695635128733983
2016-07-26,CONDITIONAL_VARIANCE_AVAILABLE,997.0,0.9971925732303677,0.15534497182778365,0.12222641188253414
2016-07-27,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.1683463456147343,0.1681486888556571,0.14232986977442846
2016-07-28,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.1123311436734742,0.16406832015016815,0.14238731896200357
2016-07-29,CONDITIONAL_VARIANCE_AVAILABLE,997.0,1.0626877181853875,0.16036534158005084,0.14319852590143067
2016-08-01,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.0423229450355775,0.15882133128097428,0.13556390416651537
2016-08-02,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.9932821881619286,0.1550400882143669,0.135561349503068
2016-08-03,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.9447191769351233,0.15120252670451637,0.13453549261593714
2016-08-04,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.9048440054993162,0.14797710949022977,0.1348887311314944
2016-08-05,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.872041489176626,0.14527010717306693,0.13471824726125817
2016-08-08,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.8758727910981281,0.1455888785057935,0.13724797266730124
2016-08-09,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.8482632323893574,0.14327585359655845,0.10536219997370593
2016-08-10,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.815017328442647,0.14044009167012125,0.1054585714172024
2016-08-11,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.7791190710280229,0.1373123502052097,0.10542582396390442
2016-08-12,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.9478405169173635,0.1514521063220984,0.12270763003592104
2016-08-15,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.4727130833725357,0.18878468321772124,0.15806621927314665
2016-08-16,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.3944929759715763,0.1837028307308087,0.15695792020039676
2016-08-17,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.3198867718827954,0.17872117915782573,0.15703015978142973
2016-08-18,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.248445522111155,0.17381709247105118,0.15702039406523652
2016-08-19,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.181596567151825,0.16909948824604457,0.1526531323041117
2016-08-22,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.150789041753068,0.16688048061539207,0.15580842514552184
2016-08-23,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.0902325142290585,0.16243037537463004,0.15056965837072245
2016-08-24,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.0448527549470055,0.15901395117950354,0.1341468360485312
2016-08-25,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,1.0100998472706002,0.15634710200048008,0.13646013326169956
2016-08-26,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.9602624599470022,0.15244130519881235,0.1356652745240053
2016-08-29,CONDITIONAL_VARIANCE_AVAILABLE,1018.0,0.9131109323619276,0.14865155419018883,0.1309514614885165
