model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_threshold
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2022-06-07,0.8765522825835423,50600,5300,0.001436781609195359,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2022-06-08,0.8765918597212373,50100,5300,0.010043041606886627,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2022-08-09,0.9004755690180776,55900,1600,0.0016650808753568835,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-02-19,0.8979692823079319,45500,25300,0.00803093396787613,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-02-20,0.8975225242250525,45300,25300,0.0035408675125405686,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-02-21,0.8979927771256037,44700,25300,0.01411349603057932,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-02-22,0.8482923392320357,40500,25300,0.00753841693244417,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-05-22,0.998629568084892,6900,69400,0.002178649237472685,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-07-12,0.5899468256209791,7100,38700,0.0028498147620406034,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-07-15,0.5903471501852556,7100,38700,0.001989201477692326,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-07-16,0.7382612120855059,18300,38700,0.007090187180941676,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2024-07-17,0.7015764533758329,15500,38700,0.0014080540692762433,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-09,0.999123205585084,26800,61000,0.00965147453083115,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-10,0.9992244753970949,26300,61000,0.016728624535315983,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-11,0.9992266856300358,26200,61000,0.0028728127448418572,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-14,0.9992282851754507,26200,61000,0.002083333333333437,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-15,0.9992288833003055,26200,61000,0.0007796257796257589,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-16,0.9992306721246924,26100,61000,0.002337055310309033,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-17,0.9992312665565765,26100,61000,0.0007772020725389517,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-18,0.999233241378844,26000,61000,0.0025886616619208436,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-21,0.999233635126339,26000,61000,0.0005163955589981839,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-04-22,0.9496663999553224,21700,61000,0.0007741935483871476,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-04,0.23394198121134688,1700,18200,0.004296183977761103,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-05,0.40259741325171294,16000,18200,0.0025163563160544022,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-06,0.40281043979937936,16000,18200,0.0005020080321285203,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-09,0.5086917521468945,24900,18200,0.002257902659307476,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-11,0.5860506085925654,26500,23100,0.008056394763343189,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-12,0.5860059903104295,26400,23100,0.0004995004995007601,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-16,0.5488367137586745,9400,37200,0.002512562814070307,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-18,0.4101860617257652,1600,34000,0.0007520681875157198,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-23,0.3270650143774036,25200,3100,0.0033522434244455113,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-24,0.677491194512559,55000,3100,0.01156515034695449,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-06-25,0.6496901569836476,51700,3100,0.016514227642276502,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-19,0.9648051186897477,15600,60900,0.00428449014567267,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-22,0.9647710103968452,15400,60900,0.008959044368600733,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-23,0.9648286616958334,15400,60900,0.0021141649048626032,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-24,0.9649262362635718,15400,60900,0.0035864978902953037,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-25,0.964977674125153,15300,60900,0.001891948707168467,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-26,0.965080097726087,15300,60900,0.003776751993285643,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2025-12-30,0.965017576970723,100,76200,0.002099517111064486,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2026-01-15,0.7438473573198882,14100,44800,0.0018495684340320562,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2026-01-19,0.8707677780352414,10300,60500,0.0004116073266104969,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2026-02-03,0.20472842146777,1200,15500,0.013913043478260834,0.0
ADD_GATE_BAND00_UPPER00,evaluation,BASE,2026-05-11,0.9106751691719012,1800,69200,0.016373311502251298,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-07-01,0.937168177012258,17500,28500,0.022498803255146083,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-07-02,0.9366875647943408,17100,28500,0.02294007490636707,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-07-03,0.9374299472111915,16700,28500,0.01990846681922198,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-07-06,0.8901403050177483,13200,28500,0.07336773614538927,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-08-21,0.4860524301872658,7400,15100,0.008433480919249448,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-08-24,0.4880841927145654,7400,15100,0.006272214091574302,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-08-25,0.4885509180294201,7400,15100,0.0018699355911075966,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-09-10,0.3917080526898332,1000,17400,0.0008611410118408713,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-09-11,0.39342581537680504,1000,17400,0.007743600774360093,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-09-14,0.39474276982066375,1000,17400,0.005763073639274419,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-09-15,0.3964412639339209,1000,17400,0.007427843803056167,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-09-28,0.6148810396090972,11600,17300,0.002155636990730736,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2020-09-29,0.5831336509051069,10100,17300,0.0023661002366099915,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-01-04,0.9994886255289154,2100,41700,0.008889729525250578,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-01-05,0.9994552330731221,2100,41700,0.01856017997750281,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-01-06,0.9994600990689346,2100,41700,0.00901895821829557,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-01-07,0.9994713736289023,2000,41700,0.021342575702298472,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-06-17,0.05560237158231757,1200,1400,0.002152641878669259,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-06-18,0.05566013266966214,1200,1400,0.0009763718023823031,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-06-25,0.8584417338708618,37000,2600,0.015609944112545682,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-06-28,0.857482713240439,36900,2600,0.0017077798861480087,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-06-30,0.2616305579967599,11200,900,0.005933014354067012,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-11-11,0.8708789421222488,17200,26800,0.01635322976287812,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-11-24,0.8705240620308914,17200,26600,0.002206177296430134,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2021-12-09,0.8927612195836384,1000,43900,0.01655498620417828,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2022-05-13,0.8820808083375205,42700,14300,0.007846114907618329,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2022-06-06,0.18253096111327155,6200,5300,0.02002931118710305,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2022-06-07,0.8769950544235205,50000,5300,0.001436781609195359,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2022-06-08,0.8773979158404488,49500,5300,0.010043041606886627,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2022-08-09,0.9002922329931486,55300,1500,0.0016650808753568835,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-02-19,0.8972391832148725,44800,24900,0.00803093396787613,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-02-20,0.8972482408269088,44600,24900,0.0035408675125405686,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-02-21,0.8977199823038597,44000,24900,0.01411349603057932,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-02-22,0.8479875468636091,39800,24900,0.00753841693244417,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-05-22,0.9993979926040807,6800,68300,0.002178649237472685,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-07-12,0.5880751441899011,6900,37900,0.0028498147620406034,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-07-15,0.5885172171326009,6900,37900,0.001989201477692326,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-07-16,0.735940109063853,17900,37900,0.007090187180941676,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2024-07-17,0.6994327749517193,15100,37900,0.0014080540692762433,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-09,0.9989163566885229,26100,59500,0.00965147453083115,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-10,0.9991134123990578,25700,59500,0.016728624535315983,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-11,0.9991159419643881,25600,59500,0.0028728127448418572,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-14,0.9991177726006444,25500,59500,0.002083333333333437,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-15,0.9991184571361318,25500,59500,0.0007796257796257589,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-16,0.99912050438359,25500,59500,0.002337055310309033,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-17,0.9991211846879399,25400,59500,0.0007772020725389517,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-18,0.9991234447874953,25400,59500,0.0025886616619208436,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-21,0.9991238954131212,25400,59500,0.0005163955589981839,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-04-22,0.9495257683801769,21100,59500,0.0007741935483871476,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-04,0.24830845603362173,1800,18800,0.004296183977761103,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-05,0.4252347946151936,16400,18800,0.0025163563160544022,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-06,0.42552199727215245,16400,18800,0.0005020080321285203,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-09,0.5191540819943731,24100,18800,0.002257902659307476,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-11,0.6007925421327275,25700,23800,0.008056394763343189,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-12,0.6008794595517032,25700,23800,0.0004995004995007601,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-16,0.5616624160779415,9300,37100,0.002512562814070307,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-23,0.3328348854544628,25100,3000,0.0033522434244455113,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-24,0.6948572575048181,55100,3000,0.01156515034695449,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-06-25,0.6661193782324629,51800,3000,0.016514227642276502,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-12-19,0.9652457615344248,15100,59200,0.00428449014567267,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-12-22,0.9652952048475061,15000,59200,0.008959044368600733,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-12-23,0.9653517607601804,15000,59200,0.0021141649048626032,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-12-24,0.9654474836700292,14900,59200,0.0035864978902953037,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-12-25,0.9654979465542515,14900,59200,0.001891948707168467,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2025-12-26,0.9655984311323189,14800,59200,0.003776751993285643,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2026-01-15,0.7447259120027443,13700,43600,0.0018495684340320562,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2026-01-19,0.8714420858814458,10000,58800,0.0004116073266104969,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2026-02-03,0.20510073192714395,1200,15000,0.013913043478260834,0.0
ADD_GATE_BAND00_UPPER00,evaluation,STRESS,2026-05-11,0.9110004662005053,1800,67100,0.016373311502251298,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-02-10,0.427970174561979,12100,12100,0.020108043217286875,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-02-11,0.4297305865140611,12000,12100,0.006472491909385036,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-02-12,0.4307317113132826,12000,12100,0.004092370651856303,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-02-13,0.4322978252124893,12000,12100,0.006404657933042124,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-02-16,0.7107531213166244,27300,12100,0.008388776395718889,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-02-17,0.7135650117384137,27100,12100,0.00889271371199074,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-03-13,0.9761354673110618,6200,48000,0.005589714924538747,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-03-16,0.9774314883729338,6100,48000,0.02473596442468029,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-03-17,0.9777092269312162,6000,48000,0.01274749118524543,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-03-18,0.9782724511607019,5900,48000,0.02651312265666861,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-11-25,0.5904384849463754,6200,35000,0.006038330270412118,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-11-30,0.44200726447177296,1800,29800,0.00027716186252768615,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-12-01,0.443772177761284,1800,29800,0.00775838182321964,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-12-02,0.4534798284834922,1700,29800,0.04289249381358262,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-12-03,0.430869543386414,100,29800,0.0021091484313209286,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2015-12-25,0.45445411843552863,1200,29900,0.005161290322580614,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2016-05-03,0.954474854220419,12500,67000,0.019352791878172626,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2016-07-11,0.9968625368328003,31200,50300,0.0024790827393863513,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2016-07-12,0.729492898983317,8800,50300,0.025347758887171556,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2016-07-13,0.729888231989485,8800,50300,0.002110340669279287,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2017-05-25,0.9198282474580034,1200,69700,0.02134502923976611,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2017-06-26,0.9439096646476267,1700,70800,0.012342292923751996,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2017-06-27,0.9439324415395414,1700,70800,0.0005418585749119575,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2018-02-23,0.8983627544881494,13600,55300,0.005437469105288972,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2018-02-26,0.9007605394816798,13600,55300,0.012782694198623545,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2018-10-09,0.9028320329799165,50900,33200,0.0020951810835079243,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-06-03,0.9230254030463321,2600,77800,0.0022026431718060735,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-06-17,0.9610983531692715,3200,80400,0.0008174386920980492,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-06-18,0.9612220087023597,3200,80400,0.0021780560849442576,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-06-19,0.9616489777469152,3200,80400,0.014669926650366705,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-06-20,0.962475225806411,3100,80400,0.028915662650602414,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-06-21,0.9625275481061113,3100,80400,0.0018214936247722413,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-09-03,0.9291629090474509,1400,77900,0.0010245901639345245,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-09-04,0.9298857672722878,1400,77900,0.01253838280450359,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-09-05,0.9304131775516857,1400,77900,0.009350518069244362,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-09-06,0.9307929498574373,1300,77900,0.006760140210315457,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,BASE,2019-09-09,0.931016005903384,1300,77900,0.003979109674210335,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-02-10,0.4265458414765854,12000,12100,0.020108043217286875,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-02-11,0.4283746088174961,11900,12100,0.006472491909385036,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-02-12,0.4293749531428993,11900,12100,0.004092370651856303,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-02-13,0.4309398683342033,11900,12100,0.006404657933042124,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-02-16,0.7096718227755777,27200,12100,0.008388776395718889,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-02-17,0.7126393045725361,27100,12100,0.00889271371199074,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-03-13,0.9757547154073293,6100,48000,0.005589714924538747,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-03-16,0.9771254669714994,6000,48000,0.02473596442468029,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-03-17,0.9774068845196848,6000,48000,0.01274749118524543,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-03-18,0.9779775760069993,5800,48000,0.02651312265666861,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-11-25,0.5913658507960975,6200,34900,0.006038330270412118,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-11-30,0.44358235151019376,1800,29800,0.00027716186252768615,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-12-01,0.44536662074649486,1800,29800,0.00775838182321964,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-12-02,0.45508018614270573,1700,29800,0.04289249381358262,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-12-03,0.43240839864625963,100,29800,0.0021091484313209286,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2015-12-25,0.4560526355219738,1200,29900,0.005161290322580614,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2016-05-03,0.9545772958017789,12400,66700,0.019352791878172626,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2016-07-11,0.996694430334669,30900,50200,0.0024790827393863513,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2016-07-12,0.7333570544024027,8900,50200,0.025347758887171556,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2016-07-13,0.7339037086547447,8900,50200,0.002110340669279287,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2017-05-25,0.9203492102157396,1300,69000,0.02134502923976611,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2017-06-26,0.9445954043515125,1700,70100,0.012342292923751996,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2017-06-27,0.944628369579766,1700,70100,0.0005418585749119575,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2018-02-23,0.8982098563590677,13400,54600,0.005437469105288972,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2018-02-26,0.9007122546465738,13300,54600,0.012782694198623545,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2018-10-09,0.9036044954927029,50100,32800,0.0020951810835079243,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-03,0.9237718085475771,2500,76500,0.0022026431718060735,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-17,0.9618781583339593,3200,79000,0.0008174386920980492,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-18,0.9620213914413025,3200,79000,0.0021780560849442576,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-19,0.9624375107020992,3100,79000,0.014669926650366705,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-20,0.9632429363114134,3000,79000,0.028915662650602414,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-21,0.9632939476410377,3000,79000,0.0018214936247722413,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-06-24,0.9633375589002665,3000,79000,0.0015584415584415368,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-09-03,0.9561937517558987,16700,65700,0.0010245901639345245,0.0
ADD_GATE_BAND00_UPPER00,earlier_diagnostic,STRESS,2019-09-04,0.9559258370707893,16400,65700,0.01253838280450359,0.0
