first_fit_index,first_fit_origin,source_input_identity,feature,factor_chinese,mean,scale,coefficient,active,intercept
1218,2017-06-01,600a4d0e7767a561089d4f8962e38a9e57151d97bca4084ea0afb435d4359050,mom5,五日涨跌,0.0009775255752508109,0.04598855844173999,-0.0,False,0.0156781965468565
1218,2017-06-01,600a4d0e7767a561089d4f8962e38a9e57151d97bca4084ea0afb435d4359050,mom20,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.005096504398213343,True,0.0156781965468565
1218,2017-06-01,600a4d0e7767a561089d4f8962e38a9e57151d97bca4084ea0afb435d4359050,sma120,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.0,False,0.0156781965468565
1218,2017-06-01,600a4d0e7767a561089d4f8962e38a9e57151d97bca4084ea0afb435d4359050,vol20,二十日波动,0.23782635816521894,0.12583680944702452,0.0,False,0.0156781965468565
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,log_holding_days,持仓时间对数,2.768705657188581,1.087479792099638,-0.0,False,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,cycle_return,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,-0.09058550596106872,True,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,cycle_drawdown,持仓回撤,-0.017644083010476635,0.018925482570084213,0.0,False,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,entry_mode,入场模式,1.0,1.0,0.0,False,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,mom5,五日涨跌,0.0016471682817893157,0.04426292549376218,-0.0,False,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,mom20,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.0047013777801975494,True,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,sma120,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.0,False,0.015816763392372042
1284,2017-09-01,7a270df278db7b6093fd061517d7ddebc62889d594e06920b15ea062530e297c,vol20,二十日波动,0.22749212793213258,0.1252999022542777,0.0,False,0.015816763392372042
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,log_holding_days,持仓时间对数,2.801658120877688,1.0742378144917912,-0.0,False,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,cycle_return,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,-0.08733433949827432,True,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,cycle_drawdown,持仓回撤,-0.01652727765209776,0.018611377106140584,0.0,False,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,entry_mode,入场模式,1.0,1.0,0.0,False,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,mom5,五日涨跌,0.0021983720656263326,0.04266491856209668,-0.0,False,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,mom20,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.004405129831887259,True,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,sma120,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.0,False,0.01800962582160404
1344,2017-12-01,62c3890db920fa5d75accff65f5f30c09e89980787c11c5f241971cd0b689209,vol20,二十日波动,0.21612589190475612,0.12684677158422175,0.0,False,0.01800962582160404
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,log_holding_days,持仓时间对数,2.826534388272901,1.0605299754995186,-0.0,False,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,cycle_return,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.08563739810803356,True,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,cycle_drawdown,持仓回撤,-0.017617511704944078,0.019231283211702834,0.0,False,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,entry_mode,入场模式,1.0,1.0,0.0,False,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,mom5,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0,False,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,mom20,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.0041276620624059275,True,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,sma120,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.0,False,0.012829110380296957
1402,2018-03-01,16553e812c0ffc4155c3d7b8a440f7a4b8ac10e11094373039a9a1b13244b84c,vol20,二十日波动,0.21110887739806566,0.12382882508316785,0.0,False,0.012829110380296957
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,log_holding_days,持仓时间对数,2.739094980509424,1.081961265106954,-0.0,False,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,cycle_return,含分红浮盈浮亏,0.05166252523533914,0.09745127157213883,-0.084987567340224,True,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,cycle_drawdown,持仓回撤,-0.018792761301475842,0.01995189259140988,0.0,False,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,entry_mode,入场模式,1.0,1.0,0.0,False,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,mom5,五日涨跌,-0.0017868754067685755,0.04305534746426981,-0.0,False,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,mom20,二十日涨跌,0.027165440260966987,0.06358201580301936,-0.004010434405365794,True,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,sma120,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,-0.0,False,0.009225416556969042
1566,2018-11-01,c2a0d1da23bdde454b7cce8edafa92e2d429fa18500e599ab26019ce7799cdd9,vol20,二十日波动,0.21673291407001544,0.12162330667280107,0.0,False,0.009225416556969042
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,log_holding_days,持仓时间对数,2.750048740665604,1.0656676263948208,-0.0,False,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,cycle_return,含分红浮盈浮亏,0.051969994239496387,0.09482262040461319,-0.08307277823742537,True,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,cycle_drawdown,持仓回撤,-0.018705073863898972,0.019840188072434577,0.0,False,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,entry_mode,入场模式,1.0,1.0,0.0,False,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,mom5,五日涨跌,-0.0010842869616415301,0.04270508833650604,-0.0,False,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,mom20,二十日涨跌,0.03048118039022853,0.06411246643839055,-0.003320640677192179,True,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,sma120,一百二十日均线偏离,0.08543126063836476,0.13022428489694168,-0.0,False,0.005682071057997919
1707,2019-06-03,49fc07d4c718b5ebaad0d3882b655d5700aacaa895c94f99aac4cdd1680763ca,vol20,二十日波动,0.22064726707501262,0.11922722915040437,0.0,False,0.005682071057997919
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,log_holding_days,持仓时间对数,2.7533458120515952,1.049675439223375,-0.0,False,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,cycle_return,含分红浮盈浮亏,0.05010416650933405,0.09257425510055776,-0.08108764773862874,True,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,cycle_drawdown,持仓回撤,-0.018527329979130928,0.019527224139558583,0.0,False,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,entry_mode,入场模式,1.0,1.0,0.0,False,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,mom5,五日涨跌,-0.0006046006900619636,0.0418500790248099,-0.0,False,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,mom20,二十日涨跌,0.02738093522350076,0.06551475601045743,-0.003279539575321044,True,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,sma120,一百二十日均线偏离,0.08329103408050395,0.1267263750968347,-0.0,False,0.008349494540969607
1749,2019-08-01,fa40909a00422014d43f9e4734f7c01ccd63dd56e0ddf81feda3721aa31ad428,vol20,二十日波动,0.2213781718191927,0.11652789945768981,0.0,False,0.008349494540969607
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,log_holding_days,持仓时间对数,2.7417651696502525,1.0345940742374862,-0.0,False,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,cycle_return,含分红浮盈浮亏,0.05072731435195935,0.09019306026208801,-0.07898082802365176,True,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,cycle_drawdown,持仓回撤,-0.0183827485673336,0.019599377735460492,-0.0,False,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,entry_mode,入场模式,1.0,1.0,0.0,False,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,mom5,五日涨跌,-0.00042731184231017613,0.041619824842571394,-0.0,False,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,mom20,二十日涨跌,0.025566976229977532,0.06503464040417689,-0.002966181105652735,True,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,sma120,一百二十日均线偏离,0.07969892964360437,0.12414959678997099,-0.0,False,0.004488338295533729
1910,2020-04-01,5022f750a25dd3d9b21b7ba904dec1aeb9db160c8b3752e86fd9afcf324dc68d,vol20,二十日波动,0.2274879817962704,0.116719633155515,0.0,False,0.004488338295533729
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,log_holding_days,持仓时间对数,2.749758834299536,1.0225395378166666,-0.0,False,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,cycle_return,含分红浮盈浮亏,0.050802301764218266,0.0880397030231295,-0.07720454792596046,True,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,cycle_drawdown,持仓回撤,-0.0177245595718363,0.0193576722888817,-0.0,False,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,entry_mode,入场模式,1.0,1.0,0.0,False,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,mom5,五日涨跌,-8.490392271342762e-05,0.04081788470775817,-0.0,False,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,mom20,二十日涨跌,0.02367676064393769,0.06575581222458372,-0.0025312118153621925,True,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,sma120,一百二十日均线偏离,0.07377070892628886,0.12360547037474391,-0.0,False,0.004686170740688508
1949,2020-06-01,771821f762f178507f73d0d30034d907d73fad6d5e8a79742ac8242b6aee03dc,vol20,二十日波动,0.22641838062848324,0.11543370135390255,0.0,False,0.004686170740688508
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,log_holding_days,持仓时间对数,2.7721252768419076,1.0172841278881883,-0.0,False,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,cycle_return,含分红浮盈浮亏,0.05487539378661792,0.08786982358758184,-0.07711583688995445,True,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,cycle_drawdown,持仓回撤,-0.018037230847915826,0.01936977060236765,-0.0,False,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,entry_mode,入场模式,1.0,1.0,0.0,False,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,mom5,五日涨跌,0.0004954257786515497,0.04096684736543314,-0.0,False,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,mom20,二十日涨跌,0.02532354198505375,0.06640791129673496,-0.0021266462728405395,True,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,sma120,一百二十日均线偏离,0.07784012631785112,0.12203514934009216,-0.0,False,0.004022991410046481
2035,2020-10-09,c93c9330082689bd759ce894df874f48d5a0a8ea05466dcc0e01f46902b9c46e,vol20,二十日波动,0.22813596461717278,0.11424857297158479,0.0,False,0.004022991410046481
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,log_holding_days,持仓时间对数,2.746484267648495,1.009932788398791,-0.0,False,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,cycle_return,含分红浮盈浮亏,0.05588682655669166,0.08772101155307159,-0.07701300952998967,True,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,cycle_drawdown,持仓回撤,-0.01842444098233597,0.019590010985651128,-0.0,False,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,entry_mode,入场模式,1.0,1.0,0.0,False,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,mom5,五日涨跌,0.0008765510989177758,0.041585706575946,-0.0,False,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,mom20,二十日涨跌,0.026486437790216356,0.06702911840863293,-0.002088285102073777,True,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,sma120,一百二十日均线偏离,0.07944066691220683,0.12245092580078942,-0.0,False,0.0016895366652587263
2130,2021-03-01,43b20f45f70366a47c04997d21c287f7da0ea4e8e0c9eb76cd0c045e94791a47,vol20,二十日波动,0.23107667999801454,0.11294530434235088,0.0,False,0.0016895366652587263
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,log_holding_days,持仓时间对数,2.7278140971741247,1.0049202834684487,-0.0,False,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,cycle_return,含分红浮盈浮亏,0.04377254950056303,0.07257084784903244,-0.06466245416273242,True,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,cycle_drawdown,持仓回撤,-0.018939040380433876,0.019423428756445486,-0.0,False,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,entry_mode,入场模式,1.0,1.0,0.0,False,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,mom5,五日涨跌,-0.001050358885600466,0.03998802025947155,-0.0,False,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,mom20,二十日涨跌,0.0195381764626577,0.06059510793416421,-0.0007623415931101315,True,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,sma120,一百二十日均线偏离,0.06647481288280367,0.11509822631013239,-0.0,False,-0.006699609502699946
2235,2021-08-02,9936e2c850db8dce699d64cef87b101b27e039cc30dbb6173badab02a59e52d3,vol20,二十日波动,0.22415058588884512,0.11134447067538365,0.0,False,-0.006699609502699946
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,log_holding_days,持仓时间对数,2.812629831617495,0.9731742603704183,-0.0,False,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,cycle_return,含分红浮盈浮亏,0.04478535060165334,0.07184898654993524,-0.06436406605191262,True,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,cycle_drawdown,持仓回撤,-0.018820178116194897,0.01939467109360334,-0.0,False,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,entry_mode,入场模式,1.0,1.0,0.0,False,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,mom5,五日涨跌,-0.0016394476733186942,0.03861283671250381,-0.0,False,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,mom20,二十日涨跌,0.01786219381509234,0.06005224488634742,-0.00017542111661911127,True,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,sma120,一百二十日均线偏离,0.05251343613559079,0.10614215697024809,-0.0,False,-0.0067998619593508695
2357,2022-02-07,2e80c9ed490b8915b741733cc90e9aa8e6b62f8830b7727679adc91e51916958,vol20,二十日波动,0.20636719628954125,0.09808346025704169,0.0,False,-0.0067998619593508695
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,log_holding_days,持仓时间对数,2.8110704398316755,0.9724223300768199,-0.0,False,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,cycle_return,含分红浮盈浮亏,0.038108845005691956,0.055073032874735355,-0.045160503885833474,True,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,cycle_drawdown,持仓回撤,-0.019307995808157088,0.01959317024684575,-0.0,False,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,entry_mode,入场模式,1.0,1.0,0.0,False,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,mom5,五日涨跌,-0.002578725735368973,0.03775718581028246,-0.0,False,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,mom20,二十日涨跌,0.014541379217192637,0.056166393296668324,-0.0,False,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,sma120,一百二十日均线偏离,0.03788439778010362,0.09507124946491063,-0.0,False,-0.016945170667863642
2499,2022-09-01,05aebd7ebcc6c685b0842786c002e2e420dd13b7c6bc446d69cacfc5337cb21d,vol20,二十日波动,0.20267774157370005,0.09688115896122748,0.0,False,-0.016945170667863642
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,log_holding_days,持仓时间对数,2.8019973835558636,0.9753590671222689,-0.0,False,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,cycle_return,含分红浮盈浮亏,0.03402262204394627,0.054206029186210196,-0.04416102301999346,True,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,cycle_drawdown,持仓回撤,-0.01946042430844188,0.019176247731051674,-0.0,False,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,entry_mode,入场模式,1.0,1.0,0.0,False,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,mom5,五日涨跌,-0.0037233246220401755,0.03622666990363359,-0.0,False,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,mom20,二十日涨跌,0.009764358260961472,0.05376157759212489,-0.0,False,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,sma120,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,-0.0,False,-0.013593102466557311
2520,2022-10-10,cbe92f37f6c2ef14627c04cfd2a85d751327cd7ff02efe243391f653823a05df,vol20,二十日波动,0.1924379142481183,0.09037717633565118,0.0,False,-0.013593102466557311
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,log_holding_days,持仓时间对数,2.8019973835558636,0.9753590671222689,-0.0,False,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,cycle_return,含分红浮盈浮亏,0.02930275286826529,0.04696487729765452,-0.038524890842049894,True,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,cycle_drawdown,持仓回撤,-0.01890788827483454,0.018873890605531154,-0.0,False,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,entry_mode,入场模式,1.0,1.0,0.0,False,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,mom5,五日涨跌,-0.004003019188379859,0.035369339537239856,-0.0,False,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,mom20,二十日涨跌,0.009236105662133835,0.052759559856358836,-0.0,False,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,sma120,一百二十日均线偏离,0.0276392759306723,0.07106202448724018,-0.0,False,-0.012810687119074756
2920,2024-06-03,a61e22edffd724672ea1fc71eba64eae18770f6ca9e8f052b1821ff9309f980c,vol20,二十日波动,0.18430972302749984,0.0870619311835755,0.0,False,-0.012810687119074756
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,log_holding_days,持仓时间对数,2.8988851204248265,0.8642039448516767,-0.0,False,-0.013159803603156222
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,cycle_return,含分红浮盈浮亏,0.0287296488236361,0.04776698699048159,-0.039255660215174376,True,-0.013159803603156222
2962,2024-08-01,b0241f0284c63067107a6d781525d306f494260848746d675dadbba6bbbb24e9,cycle_drawdown,持仓回撤,-0.019480992319463743,0.019415191636656462,-0.0,False,-0.013159803603156222
