period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,-11174.56289999996,-12748.100000000006,484.5999999999999,-268.9370999999999,-819.9999999999554,0.2955368347364886
evaluation,BASE,RETURN_RUNS_STATE,10395.614780000236,12034.499999999993,-1164.8000000000002,157.88522,316.19999999996685,0.5791346081415656
evaluation,BASE,BUY_HOLD,1976.445500000118,25086.099999999962,-20593.2,649.9545,1866.499999999986,1.298629132396305
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,-10233.53199999989,-12769.099999999999,479.8000000000002,-553.6680000000001,-1502.1000000000258,0.28740990808938904
evaluation,STRESS,RETURN_RUNS_STATE,9883.451399999933,11937.099999999999,-1184.2999999999993,266.2486000000001,603.1000000000117,0.5558096175389238
evaluation,STRESS,BUY_HOLD,-455.4262799999851,24781.09999999997,-20619.100000000002,1241.9262800000001,3375.5000000000077,1.2323502522920862
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,-14087.997119999956,-13843.800000000003,0.0,52.29711999999995,191.899999999971,0.03043415175697195
earlier_diagnostic,BASE,RETURN_RUNS_STATE,16490.197059999977,16091.000000000011,0.0,-91.19705999999996,-307.99999999998704,0.440723037125323
earlier_diagnostic,BASE,BUY_HOLD,2264.281500000012,20714.69999999997,-16419.199999999997,514.1185,1517.1000000000038,0.7738348454470041
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,-16890.642399999924,-16510.100000000013,0.0,100.8424,279.69999999997026,-0.0038552573107970556
earlier_diagnostic,STRESS,RETURN_RUNS_STATE,19301.48848,18637.900000000016,0.0,-175.08848000000012,-488.49999999997544,0.4869662178298555
earlier_diagnostic,STRESS,BUY_HOLD,2313.6301200000453,22644.69999999998,-16419.199999999997,1019.06988,2892.7999999999834,0.7622268713413536
