period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,RUNS_REFERENCE_BLEND,443,34,38,0,0,0.06433153734952103
evaluation,STRESS,RUNS_REFERENCE_BLEND,443,34,38,0,0,0.06428423785975844
earlier_diagnostic,BASE,RUNS_REFERENCE_BLEND,448,27,24,0,0,0.11085701803802173
earlier_diagnostic,STRESS,RUNS_REFERENCE_BLEND,454,27,24,0,0,0.1129274411148366
