origin,is_monthly_training_origin,actual_index_members,forward_eps_growth_median,eps_growth_company_count,same_year_profit_revision_90_median,profit_revision_company_count,reported_forward_earnings_yield_median,reported_earnings_yield_company_count,raw_eps_revision_90_unadjusted_median,raw_eps_revision_unadjusted_company_count,all_eps_features_valid,eps_company_coverage_of_index,mom60,sma120,vol60,price_features_valid,origin_index,Y60,label_exit_date,price_prequential_prediction,eps_adjustment,combined_prediction,view_state
2015-01-30,True,300,,0,,0,,0,,0,False,0.0,0.30649098317435836,0.22434139065336733,0.38630448393011646,True,652,0.3660714285714286,2015-05-06,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-02-27,True,300,,0,,0,,0,,0,False,0.0,0.2649070339496729,0.2161611639137453,0.39294013566487074,True,667,0.44711135919620415,2015-05-27,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-03-31,True,300,,0,,0,,0,,0,False,0.0,0.15240474871055573,0.27349212108905374,0.3238660225905584,True,689,0.10111524163568752,2015-06-29,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-04-30,True,300,,0,,0,,0,,0,False,0.0,0.3027775010129217,0.34758783165985374,0.2291594646974792,True,710,-0.21460223675880985,2015-07-28,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-05-29,True,300,,0,,0,,0,,0,False,0.0,0.3144662578773125,0.24420508486634374,0.2846941468894741,True,730,-0.35554171855541716,2015-08-25,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-06-30,True,300,,0,,0,,0,,0,False,0.0,0.09172606626265134,0.07486089487471981,0.41933085726495034,True,751,-0.25169913910285446,2015-09-25,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-07-31,True,300,,0,,0,,0,,0,False,0.0,-0.14614303913164742,-0.09809126039267779,0.6203343498196965,True,774,-0.07564575645756455,2015-11-04,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-08-31,True,300,,0,,0,,0,,0,False,0.0,-0.42230822643109567,-0.21410975842652247,0.6913882221129495,True,795,0.14601635867918805,2015-12-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-09-30,True,300,,0,,0,,0,,0,False,0.0,-0.22283304052146544,-0.2355826279566493,0.6318863903451346,True,815,0.13293591654247394,2015-12-31,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-10-30,True,300,,0,,0,,0,,0,False,0.0,-0.10653137804800834,-0.11812456951687522,0.4721638664249142,True,832,-0.1204276871131118,2016-01-26,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-11-30,True,300,,0,,0,,0,,0,False,0.0,0.10262419936655448,-0.0706836616454235,0.32447272015397965,True,853,-0.17536071032186462,2016-03-02,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2015-12-31,True,300,,0,,0,,0,,0,False,0.0,0.12412256931008002,0.02103968758023278,0.27730750427099404,True,876,-0.1379766949152541,2016-04-05,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-01-29,True,300,,0,,0,,0,,0,False,0.0,-0.23531122683339525,-0.16581028055730918,0.32265998182375183,True,896,0.09221311475409832,2016-05-04,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-02-29,True,300,,0,,0,,0,,0,False,0.0,-0.21496907425444495,-0.16056624822362608,0.3412430904433561,True,912,0.06513409961685812,2016-05-26,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-03-31,True,300,,0,,0,,0,,0,False,0.0,-0.15622934481670206,-0.05134423361544993,0.3430036323750579,True,935,-0.013437499999999991,2016-06-30,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-04-29,True,300,,0,,0,,0,,0,False,0.0,0.10106911647986133,-0.054400195286916864,0.2451683683114945,True,955,0.027874564459930307,2016-07-28,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-05-31,True,300,,0,,0,,0,,0,False,0.0,0.02881121176641985,-0.01619426958921799,0.1711263515490287,True,976,0.06246056782334386,2016-08-26,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-06-30,True,300,,0,,0,,0,,0,False,0.0,-0.018182319083191057,0.012457324186754715,0.1549645094583222,True,996,0.03922809237583036,2016-09-27,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-07-29,True,300,,0,,0,,0,,0,False,0.0,0.016421747809119334,0.03623972995350533,0.15544114619232777,True,1017,0.05146379044684113,2016-11-02,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-08-31,True,300,,0,,0,,0,,0,False,0.0,0.06459753733753457,0.05773757350818287,0.14055924033279618,True,1040,0.046044864226682414,2016-12-05,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-09-30,True,300,,0,,0,,0,,0,False,0.0,0.026538083238238874,0.027549799975254308,0.1277701126712415,True,1060,0.00960960960960966,2017-01-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-10-31,True,300,,0,,0,,0,,0,False,0.0,0.03933850572070611,0.042287959159662325,0.11499958024479727,True,1076,0.006482027106658794,2017-01-25,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-11-30,True,300,,0,,0,,0,,0,False,0.0,0.06786161597051832,0.0799855881823095,0.1007145014618929,True,1098,-0.032509030286190566,2017-03-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-12-30,True,300,,0,,0,,0,,0,False,0.0,0.010778547464246136,-0.008005671915157109,0.11543419767474425,True,1120,0.06008328375966676,2017-04-06,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-01-26,True,300,,0,,0,,0,,0,False,0.0,0.014167134206955378,0.011432796508110021,0.11188766541102864,True,1138,0.010333628579864307,2017-05-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-02-28,True,300,,0,,0,,0,,0,False,0.0,-0.02833361510478731,0.02253783613171967,0.11164359601668314,True,1156,0.014795474325500546,2017-05-31,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-03-31,True,300,,0,,0,,0,,0,False,0.0,0.045312936484196785,0.016048626683810685,0.08588199048841862,True,1179,0.060736902705814666,2017-07-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-04-28,True,300,,0,,0,,0,,0,False,0.0,0.017049207796799432,0.0028847668184095454,0.09067668258507158,True,1197,0.09515469935785159,2017-07-27,-0.004882485991461485,,-0.004882485991461485,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-05-31,True,300,,0,,0,,0,,0,False,0.0,0.011530828249933204,0.02115563266693532,0.09864111186617851,True,1217,0.09474590869939714,2017-08-24,-0.000931124459485606,,-0.000931124459485606,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-06-30,True,300,0.14765100671140952,1,,0,,0,,0,False,0.0033333333333333335,0.0644661386685735,0.06754953276007103,0.10479001409318434,True,1239,0.05535956580732693,2017-09-25,-0.002990360060337779,,-0.002990360060337779,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-07-31,True,300,0.14765100671140952,1,,0,,0,,0,False,0.0033333333333333335,0.1097677506452334,0.07733707290265057,0.11425510004324593,True,1260,0.06912928759894443,2017-10-31,0.004540642508063925,,0.004540642508063925,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-08-31,True,300,0.2531645569620254,3,,0,0.05714285714285714,3,,0,False,0.01,0.08570149656281889,0.08243939031499115,0.11653029648660664,True,1283,0.043511843460350086,2017-12-01,0.011625227325056327,,0.011625227325056327,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-09-29,True,300,0.20040778183671745,4,0.0,1,0.05650438946528332,4,0.0,1,False,0.013333333333333334,0.058576490020079704,0.06530765468051469,0.10188508561758466,True,1304,0.028700906344411026,2018-01-02,0.015710024867310865,,0.015710024867310865,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-10-31,True,300,0.20040778183671745,4,0.0,1,0.052087550265835426,4,0.0,1,False,0.013333333333333334,0.06142504053970948,0.08556895269231979,0.08492951463127424,True,1321,0.09184929820241328,2018-01-25,0.019010886127922202,,0.019010886127922202,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-11-30,True,300,0.14750971388202055,6,0.0,4,0.0558659217877095,6,0.0,4,False,0.02,0.0428384976007297,0.047400874987081565,0.10994887883079109,True,1343,0.004441154700222327,2018-03-05,0.019611519938473914,,0.019611519938473914,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-12-29,True,300,0.14750971388202055,6,0.0,4,0.0558659217877095,6,0.0,4,False,0.02,0.043626873159558474,0.03230381542124072,0.13722323565514274,True,1364,-0.04429760156632412,2018-04-03,0.020430239691012327,,0.020430239691012327,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-01-31,True,300,0.12165232614444815,6,0.0,6,0.06231073841136735,6,0.0,6,False,0.02,0.046423397279029735,0.06665407548368729,0.14868696673115633,True,1386,-0.09133489461358302,2018-05-09,0.025124853297090504,,0.025124853297090504,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-02-28,True,300,0.12165232614444815,4,0.0,4,0.05907085027276834,4,0.0,4,False,0.013333333333333334,-0.010495271492326378,-0.005452598238729789,0.18486871106844888,True,1401,-0.0595,2018-05-30,0.027388003322984023,,0.027388003322984023,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-03-30,True,300,0.12165232614444815,4,0.0,4,0.05907085027276834,4,0.0,4,False,0.013333333333333334,-0.03154266244416513,-0.04310358112215196,0.19293515839837108,True,1423,-0.09391839876828323,2018-07-02,0.027009396347611393,,0.027009396347611393,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-04-27,True,300,0.1146496815286624,3,0.0,3,0.06289308176100629,3,0.0,3,False,0.01,-0.15673505341526314,-0.0735230392461822,0.20524238752825355,True,1441,-0.035809018567639295,2018-07-26,0.036230591304610996,,0.036230591304610996,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-05-31,True,300,,0,,0,,0,,0,False,0.0,-0.055989062404338055,-0.05079871551705106,0.17063650285029902,True,1463,-0.10327522451135762,2018-08-27,0.02043222576120575,,0.02043222576120575,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-06-29,True,300,0.295555108608206,2,0.0,1,0.04927548052089281,2,0.0,1,False,0.006666666666666667,-0.09667147555694548,-0.10499868995093431,0.17937632194442235,True,1483,-0.023789294817332274,2018-09-25,0.021877681721057782,,0.021877681721057782,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-07-31,True,300,0.15929203539823006,1,,0,0.01658374792703151,1,,0,False,0.0033333333333333335,-0.06916068957254133,-0.06374397653467456,0.1913240216131596,True,1505,-0.09847009735744094,2018-11-01,0.01416809301747539,,0.01416809301747539,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-08-31,True,300,0.1593412707243797,2,0.1658194394741932,1,0.08478186775732788,2,0.16541353383458643,1,False,0.006666666666666667,-0.1241214761931495,-0.08150409349331011,0.21919810558962913,True,1528,-0.021264028352037778,2018-12-04,0.013804293497497943,,0.013804293497497943,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-09-28,True,300,0.1593412707243797,2,0.1658194394741932,1,0.08478186775732788,2,0.16541353383458643,1,False,0.006666666666666667,0.04132097874132231,-0.024586916173700235,0.21050157829350144,True,1547,-0.1052171378606821,2019-01-02,0.0030207087732715366,,0.0030207087732715366,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-10-31,True,300,0.2060606060606061,3,0.1658194394741932,1,0.10101010101010101,3,0.16541353383458643,1,False,0.01,-0.10925308577333775,-0.08665389027022719,0.28441734609491165,True,1565,0.004628201172477642,2019-01-28,0.013325192382600319,,0.013325192382600319,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-11-30,True,300,0.2060606060606061,3,-0.042714618555469264,2,0.10101010101010101,3,-0.04306220095693784,2,False,0.01,-0.05444134797345927,-0.048909381791097495,0.2825344703680677,True,1587,0.1626089570183349,2019-03-06,0.008720282440095987,,0.008720282440095987,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-12-28,True,300,0.2060606060606061,3,-0.042714618555469264,2,0.10101010101010101,3,-0.04306220095693784,2,False,0.01,-0.13695800934116978,-0.08109393579072477,0.27545238669477135,True,1607,0.3026058631921824,2019-04-03,0.010700520919059646,,0.010700520919059646,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-01-31,True,300,0.19801980198019808,3,0.0,3,0.1234567901234568,3,0.0,3,False,0.01,-0.011163481430697515,-0.0013660396735412084,0.17028229191968175,True,1629,0.12923268095681895,2019-05-09,0.0010813468090202084,,0.0010813468090202084,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-02-28,True,300,0.1420721019470369,2,0.0,2,0.1352578068264343,2,0.0,2,False,0.006666666666666667,0.15819656855004438,0.13617600209603276,0.22972435990529408,True,1644,-0.01192411924119241,2019-05-30,0.004447155192999258,,0.004447155192999258,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-03-29,True,300,0.10970464135021088,3,0.07046764894298527,2,0.12195121951219513,3,0.06837606837606834,2,False,0.01,0.253588306790833,0.17098529868215073,0.25077419270675916,True,1665,0.007190549563431015,2019-07-01,0.0023661830875386118,,0.0023661830875386118,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-04-30,True,300,0.0904510261767236,2,0.14093529788597053,1,0.11715538503699643,2,0.13675213675213668,1,False,0.006666666666666667,0.20338370385162266,0.13057082132894537,0.2678829531336375,True,1686,0.03493912122816312,2019-07-30,0.0025969537567479047,,0.0025969537567479047,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-05-31,True,300,0.0904510261767236,2,0.14093529788597053,1,0.11715538503699643,2,0.13675213675213668,1,False,0.006666666666666667,-0.039146582991273327,0.03177663449702073,0.2563196415289819,True,1706,0.05596707818930047,2019-08-27,0.024690376897959485,,0.024690376897959485,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-06-28,True,300,0.0904510261767236,2,0.0,2,0.11715538503699643,2,0.0,2,False,0.006666666666666667,-0.0025879931628944096,0.06817924399728703,0.23360648942205683,True,1725,0.009688934217236156,2019-09-24,0.02245432972639811,,0.02245432972639811,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-07-31,True,300,0.0904510261767236,2,0.0,2,0.11715538503699643,2,0.0,2,False,0.006666666666666667,0.049727461611693155,0.03564458641336654,0.17992574360185018,True,1748,0.015725702500644534,2019-11-01,0.010529681236685868,,0.010529681236685868,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-08-30,True,300,0.10970464135021088,3,0.0,2,0.12195121951219513,3,0.0,2,False,0.01,0.07892100256433589,0.013782736460687284,0.16395382544414885,True,1770,0.006996631251619645,2019-12-03,0.004168847579590063,,0.004168847579590063,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-09-30,True,300,0.1578416701160039,2,0.08160727098780196,1,0.16967126193001061,2,0.09160305343511459,1,False,0.006666666666666667,-0.0133506475918189,0.009613816408942544,0.13872707035931778,True,1790,0.06633970056788852,2019-12-31,0.014054095620878315,,0.014054095620878315,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
