cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,REARM_NONE,2020,0.11214023259999929,0.11165389754212608,0.1201877913478097,0.16991952775197208,0.7073218301503595,-0.11282701299757676,243,0.36604294187994874,4,163.75348000000002,495.00000000001097,False,2.7284841053187847e-11
BASE,REARM_NONE,2021,-0.06126747904866779,-0.06102320415308489,-0.054985827444087636,0.12617879109203592,-0.4357770982603605,-0.16904963547943266,243,0.4706353038329117,5,216.80568000000002,631.8000000000239,False,2.7284841053187847e-11
BASE,REARM_NONE,2022,-0.02843483412254672,-0.02843483412254672,-0.02486979220867791,0.0893713974366792,-0.27827462613302517,-0.11206205692438281,242,0.3628872109189199,5,202.9059,669.4000000000328,False,2.773958840407431e-11
BASE,REARM_NONE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,REARM_NONE,2024,0.18863110100416952,0.18863110100416952,0.1885127767110818,0.1781254845048328,1.0583144642953501,-0.08839370275828329,242,0.4995856794180396,6,259.88464,785.2999999999938,False,2.5920599000528455e-11
BASE,REARM_NONE,2025,0.09768226802022144,0.09726134049280417,0.09370814159384479,0.04194555703372641,2.2340421303381084,-0.025453318128693805,243,0.2824519048241789,3,151.31864000000002,482.2999999999996,False,2.7284841053187847e-11
BASE,REARM_NONE,2026,-0.05538173761658867,-0.08838322821998315,-0.08062421535885561,0.15439327821913557,-0.5222002945259246,-0.12525382746917785,149,0.6013409371482554,5,255.63944,810.6000000000307,False,7.02584657119587e-11
BASE,REARM_RIDGE,2020,0.14651901299999998,0.1458740750762057,0.14288469424867903,0.11689409592113564,1.2223431228304151,-0.05909123879892578,243,0.1850578611758003,6,265.5974,806.4000000000228,False,2.6147972675971687e-11
BASE,REARM_RIDGE,2021,0.017270358341628506,0.017198679221842646,0.022025763444818554,0.09985505380594627,0.22057735292619654,-0.10591213630792772,243,0.32847385068446155,10,463.84116000000006,1335.599999999973,False,3.370814738445915e-11
BASE,REARM_RIDGE,2022,0.005564228918978942,0.005564228918978942,0.0065956464013599,0.04594419374642978,0.1435577787644262,-0.030540113727666924,242,0.08245669997850574,6,282.86591999999996,968.7999999999935,False,2.1827872842550278e-11
BASE,REARM_RIDGE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,REARM_RIDGE,2024,0.1218367072650262,0.1218367072650262,0.11954203616770898,0.09686982356110256,1.2340482492187619,-0.0543217387596014,242,0.17333881970422654,10,477.951,1434.4999999999336,False,3.467448550509289e-11
BASE,REARM_RIDGE,2025,0.043433752310383086,0.043251201900084364,0.04252989175750224,0.019248083910717417,2.2095649600644878,-0.006472401543509693,243,0.11908657514392554,5,266.23614,718.6999999999464,False,5.3006488087703474e-11
BASE,REARM_RIDGE,2026,0.031191641085198025,0.05115148488384302,0.054400753112433725,0.09528675232391584,0.570916226922132,-0.06698872331367774,149,0.2409997104615736,11,621.2326800000001,1922.6999999999175,False,5.275069270282984e-11
BASE,REARM_TREE,2020,0.12707219129999997,0.12651749622711086,0.12287849136633809,0.08794633073430311,1.3971986135222563,-0.03717813441626062,243,0.03699831691770797,6,258.66174,786.6000000000454,False,2.461320036672987e-11
BASE,REARM_TREE,2021,-0.07909763091321814,-0.07878530014273953,-0.07539403981851664,0.11525800236759218,-0.6541328000641772,-0.1746571038434694,243,0.30268535049159745,10,427.3480400000001,1269.0000000000105,False,3.1235458664014004e-11
BASE,REARM_TREE,2022,-0.006513158550214568,-0.006513158550214568,-0.0061336866582794025,0.028454153142924196,-0.21556384502009648,-0.025667122533714885,242,0.02475905531025527,6,246.43200000000002,793.0000000000223,False,2.5636381906224415e-11
BASE,REARM_TREE,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
BASE,REARM_TREE,2024,0.06711812638924597,0.06711812638924597,0.06647528241245115,0.05563762693981128,1.1947900381222951,-0.028501155396776213,242,0.06593751206385173,14,588.15038,1703.2000000000544,False,2.55226950685028e-11
BASE,REARM_TREE,2025,0.02798340881051241,0.027866660944703595,0.027607039007855296,0.015540904764663889,1.7764113110471382,-0.006466684842385739,243,0.06158166135981401,7,310.66228,819.6999999999805,False,2.2041035663278308e-11
BASE,REARM_TREE,2026,-0.06160412447925926,-0.09811624835469701,-0.09751635157161896,0.10718661339867941,-0.909781067612501,-0.09763142933013359,149,0.3933966101815159,9,392.5887000000001,1227.3000000000466,False,2.6716406864579767e-11
BASE,D60_INTRA__RIDGE,2020,0.0961014899999993,0.09568766675199447,0.10266768249653276,0.15111886689816786,0.6793836177035117,-0.16562996490833645,243,0.3986639601504039,16,674.1020000000001,2027.7000000000612,False,2.8194335754960775e-11
BASE,D60_INTRA__RIDGE,2021,-0.07481210822913786,-0.07451600668625076,-0.07055169996747937,0.11720097403271941,-0.6019719592755535,-0.15067107336838098,243,0.4021005375003313,15,636.23266,1848.5999999999963,False,2.927436071331613e-11
