period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,RUNS_OPPORTUNITY_CAPPED_SUM,-16805.042500000447,-13331.499999999985,-3463.999999999999,-1.8574999999998454,11.400000000041473,-0.12016748590953608
evaluation,BASE,TREND_NOISE_REFERENCE_BLEND,42323.06127999973,43593.8,2106.6,808.0387200000002,2569.3000000000648,0.17778642739136363
evaluation,BASE,RETURN_RUNS_STATE,63893.23895999993,68376.4,457.1999999999998,1234.8610400000002,3705.4999999999873,0.4613842007964406
evaluation,BASE,RETURN_SIGN_BALANCE,129685.17981999984,130884.30000000005,-744.1999999999998,137.52017999999998,317.4000000001115,1.6491070938356358
evaluation,BASE,BUY_HOLD,55474.06967999981,81427.99999999997,-18971.2,1726.9303200000002,5255.800000000007,1.18087872505118
evaluation,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,-16753.92623999971,-13249.999999999985,-3457.8999999999996,-6.973760000000311,52.99999999998727,-0.1258743469448036
evaluation,STRESS,TREND_NOISE_REFERENCE_BLEND,38590.13428000023,42656.8,2046.5,1582.66572,4530.499999999975,0.15820650676559755
evaluation,STRESS,RETURN_RUNS_STATE,58707.117680000054,67363.0,382.40000000000055,2402.5823200000004,6635.7000000000135,0.4266062162151323
evaluation,STRESS,RETURN_SIGN_BALANCE,127493.54272000023,129265.90000000005,-732.1000000000004,289.65728000000036,750.5999999999858,1.6284888578273338
evaluation,STRESS,BUY_HOLD,48368.240000000136,80206.99999999997,-19052.4,3378.26,9408.10000000001,1.1031468509682947
earlier_diagnostic,BASE,RUNS_OPPORTUNITY_CAPPED_SUM,3563.52892000007,3403.5999999999913,0.0,-40.92892000000006,-118.9999999999527,0.04369072245152106
earlier_diagnostic,BASE,TREND_NOISE_REFERENCE_BLEND,35696.289280000085,38519.09999999997,574.0000000000001,839.01072,2557.800000000024,0.05826901983321919
earlier_diagnostic,BASE,RETURN_RUNS_STATE,66274.48346000002,68453.89999999998,574.0000000000001,695.5165400000001,2057.900000000066,0.46855790520157026
earlier_diagnostic,BASE,RETURN_SIGN_BALANCE,42171.80026000002,44860.69999999997,-1873.1999999999996,205.39974000000007,610.3000000000493,0.4870639819195923
earlier_diagnostic,BASE,BUY_HOLD,52048.56790000005,73077.59999999995,-15845.199999999997,1300.8321,3883.000000000057,0.8016697135232513
earlier_diagnostic,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,3800.6580399997183,3488.5,0.0,-79.75803999999971,-232.40000000000146,0.045206432282639986
earlier_diagnostic,STRESS,TREND_NOISE_REFERENCE_BLEND,33032.07091999997,38844.99999999996,574.0000000000001,1665.82908,4721.09999999994,0.02806949051719898
earlier_diagnostic,STRESS,RETURN_RUNS_STATE,69224.2017999999,73993.0,574.0000000000001,1389.8981999999999,3952.899999999995,0.5188909656578515
earlier_diagnostic,STRESS,RETURN_SIGN_BALANCE,47378.52931999994,50820.39999999999,-1840.9999999999998,430.77067999999963,1170.0999999999794,0.5290849610961922
earlier_diagnostic,STRESS,BUY_HOLD,52236.34343999994,77999.79999999996,-15845.199999999997,2584.05656,7334.199999999954,0.7941516191693496
