period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,VINTAGE_REFERENCE_RISK,4013.1213399998087,12271.09999999997,-10314.899999999998,-489.8213400000001,-1567.100000000049,0.5366430707132082
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,DOWNSIDE_REFERENCE_RISK,-18872.228180000093,-9368.600000000035,-12457.599999999999,-706.7718200000003,-2247.2000000000094,0.4404168400872649
evaluation,STRESS,VINTAGE_REFERENCE_RISK,5949.768559999793,12281.99999999997,-10165.599999999999,-1016.0685599999997,-2817.300000000041,0.5394364750692542
evaluation,STRESS,JOINT_DOWNSIDE_REFERENCE_PAIR,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,STRESS,DOWNSIDE_REFERENCE_RISK,-16007.145079999871,-9201.800000000017,-12250.3,-1443.15492,-4001.8000000000447,0.4376521615766771
earlier_diagnostic,BASE,VINTAGE_REFERENCE_RISK,-6630.677319999842,-6355.599999999991,0.0,69.87732,205.20000000002665,-0.0661864738754705
earlier_diagnostic,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,4413.079900000215,3808.699999999997,-143.5,-179.2799,-568.5999999999783,0.20246812616620535
earlier_diagnostic,BASE,DOWNSIDE_REFERENCE_RISK,-17501.596139999863,-17843.500000000015,-262.5,-158.20385999999996,-446.20000000000596,0.04863417068595122
earlier_diagnostic,STRESS,VINTAGE_REFERENCE_RISK,-4337.046680000116,-3829.0999999999913,0.0,139.7466800000002,368.20000000001755,-0.04964273874628966
earlier_diagnostic,STRESS,JOINT_DOWNSIDE_REFERENCE_PAIR,5351.965439999971,4123.199999999997,-143.5,-356.86544000000004,-1015.4000000000055,0.2103925262816171
earlier_diagnostic,STRESS,DOWNSIDE_REFERENCE_RISK,-17209.57028000013,-18142.800000000003,-262.5,-315.6297199999999,-880.099999999999,0.057116468920263785
