date,static_profit,mechanical_increment,state_policy_increment,full_profit
2024-06-25,-2707.102039999998,0.0,7294.428019999992,4587.325979999994
2024-06-26,-2551.7020400000038,0.0,7363.72802000001,4812.025980000006
2024-06-27,-2692.3020400000096,0.0,7301.028019999998,4608.725979999988
2024-06-28,-2640.502040000021,0.0,7324.128019999975,4683.625979999953
2024-07-01,-2536.9020400000154,0.0,7370.328019999986,4833.425979999971
2024-07-02,-2573.9020400000154,0.0,7353.828019999986,4779.925979999971
2024-07-03,-2618.3020400000096,0.0,7334.028019999998,4715.725979999988
2024-07-04,-2729.3020400000096,0.0,7284.528019999998,4555.225979999988
2024-07-05,-2855.102039999998,0.0,7228.428019999992,4373.325979999994
2024-07-08,-3032.7020400000038,0.0,7149.22802000001,4116.525980000006
2024-07-09,-2758.9020400000154,0.0,7271.328020000015,4512.42598
2024-07-10,-2818.102039999998,0.0,7244.928019999992,4426.825979999994
2024-07-11,-2477.7020400000038,0.0,7396.728019999951,4919.025979999948
2024-07-12,-2403.7020400000038,0.0,7429.72802000001,5026.025980000006
2024-07-15,-2351.9020400000154,0.0,7452.828019999986,5100.925979999971
2024-07-16,-2166.9020400000154,0.0,7535.328020000015,5368.42598
2024-07-17,-2129.9020400000154,0.0,7551.828019999986,5421.925979999971
