period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
evaluation,BASE,ACCOUNT_VOLATILITY_EXPOSURE,24098.645140000095,44288.00000000012,2151.2999999999993,5519.55486,16821.100000000053,-0.22660342819680412
evaluation,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,-19171.99490000005,-31363.5,-248.20000000000255,-3058.3051000000014,-9381.39999999998,0.10655247713728866
evaluation,BASE,BUY_HOLD,139454.8573200001,184081.70000000007,-8525.400000000003,8904.54268,27196.89999999997,0.791933959526683
evaluation,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,4058.9260799998883,40846.60000000009,1532.0,10297.27392,28022.400000000292,-0.2862605589446299
evaluation,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,-7482.838919999893,-28682.899999999936,77.19999999999891,-5532.76108,-15590.099999999795,0.11662088951532545
evaluation,STRESS,BUY_HOLD,105028.01747999995,177698.6000000001,-9413.700000000003,16902.48252,46354.4000000003,0.6495137896845347
earlier_diagnostic,BASE,ACCOUNT_VOLATILITY_EXPOSURE,-23663.599379999738,-11893.599999999948,0.0,2997.0993800000006,8772.899999999998,-0.33759151557586153
earlier_diagnostic,BASE,IDLE_MONTH_EDGE_OPPORTUNITY,46955.37126000025,47366.50000000009,0.0,122.72874000000047,288.4000000000651,0.3759966051579109
earlier_diagnostic,BASE,BUY_HOLD,55419.42098000008,89906.39999999998,-15845.199999999997,4723.979020000001,13917.800000000032,0.4524536558239234
earlier_diagnostic,STRESS,ACCOUNT_VOLATILITY_EXPOSURE,-47483.780960000004,-26355.399999999994,0.0,5447.98096,15680.39999999995,-0.47063345077916896
earlier_diagnostic,STRESS,IDLE_MONTH_EDGE_OPPORTUNITY,44471.620840000076,45375.10000000009,0.0,229.67915999999968,673.8000000000393,0.3404614826761435
earlier_diagnostic,STRESS,BUY_HOLD,31189.53248000008,81372.19999999997,-15845.199999999997,8879.46752,25457.999999999894,0.30738669738957786
