period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,CONFIRMED_MONTH_EDGE_IDLE,619,94,98,0,0,0.30720369810616777
evaluation,STRESS,CONFIRMED_MONTH_EDGE_IDLE,619,94,98,0,0,0.30738816186848317
earlier_diagnostic,BASE,CONFIRMED_MONTH_EDGE_IDLE,580,60,63,0,0,0.38019932491663416
earlier_diagnostic,STRESS,CONFIRMED_MONTH_EDGE_IDLE,581,60,62,0,0,0.38021442413113987
