period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,1.0798333501818764,64,619,229183.50000000012,36477.57843999998,192705.9215600001
evaluation,STRESS,0.9364222199947623,64,619,221912.10000000012,63912.3540400003,157999.74595999997
earlier_diagnostic,BASE,0.7311756419764754,43,580,116885.4,19003.784780000027,97881.6152200001
earlier_diagnostic,STRESS,0.5850944715703024,42,581,108351.19999999998,35006.07903999989,73345.12096000009
