拟合收盘,因子,训练均值,训练标准差,标准化系数,截距
2017-03-01,持仓时间对数,2.683029251596902,1.1166354306899884,-0.011200795353119979,0.02074629519537236
2017-03-01,含分红浮盈浮亏,0.06806240259819438,0.11115419140940028,-0.061842586415036246,0.02074629519537236
2017-03-01,持仓回撤,-0.019530351028669003,0.01975320420366477,0.0017685596310894277,0.02074629519537236
2017-03-01,入场模式,1.0,1.0,-3.9306498181085215e-18,0.02074629519537236
2017-03-01,五日涨跌,0.0010979532150495615,0.048091068914891795,-0.0005801808288961848,0.02074629519537236
2017-03-01,二十日涨跌,0.03555551928624752,0.0728356195582691,-0.016810960273649322,0.02074629519537236
2017-03-01,一百二十日均线偏离,0.10851232127477688,0.1474305920699039,-0.022368626175867892,0.02074629519537236
2017-03-01,二十日波动,0.25265925293704133,0.12240290324156698,-0.0033078450729609205,0.02074629519537236
2017-04-05,持仓时间对数,2.683029251596902,1.1166354306899884,-0.011200795353119979,0.02074629519537236
2017-04-05,含分红浮盈浮亏,0.06806240259819438,0.11115419140940028,-0.061842586415036246,0.02074629519537236
2017-04-05,持仓回撤,-0.019530351028669003,0.01975320420366477,0.0017685596310894277,0.02074629519537236
2017-04-05,入场模式,1.0,1.0,-3.9306498181085215e-18,0.02074629519537236
2017-04-05,五日涨跌,0.0010979532150495615,0.048091068914891795,-0.0005801808288961848,0.02074629519537236
2017-04-05,二十日涨跌,0.03555551928624752,0.0728356195582691,-0.016810960273649322,0.02074629519537236
2017-04-05,一百二十日均线偏离,0.10851232127477688,0.1474305920699039,-0.022368626175867892,0.02074629519537236
2017-04-05,二十日波动,0.25265925293704133,0.12240290324156698,-0.0033078450729609205,0.02074629519537236
2017-05-02,持仓时间对数,2.683029251596902,1.1166354306899884,-0.011200795353119979,0.02074629519537236
2017-05-02,含分红浮盈浮亏,0.06806240259819438,0.11115419140940028,-0.061842586415036246,0.02074629519537236
2017-05-02,持仓回撤,-0.019530351028669003,0.01975320420366477,0.0017685596310894277,0.02074629519537236
2017-05-02,入场模式,1.0,1.0,-3.9306498181085215e-18,0.02074629519537236
2017-05-02,五日涨跌,0.0010979532150495615,0.048091068914891795,-0.0005801808288961848,0.02074629519537236
2017-05-02,二十日涨跌,0.03555551928624752,0.0728356195582691,-0.016810960273649322,0.02074629519537236
2017-05-02,一百二十日均线偏离,0.10851232127477688,0.1474305920699039,-0.022368626175867892,0.02074629519537236
2017-05-02,二十日波动,0.25265925293704133,0.12240290324156698,-0.0033078450729609205,0.02074629519537236
2017-06-01,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.00978999496143258,0.015678196546856506
2017-06-01,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,-0.06109267411476027,0.015678196546856506
2017-06-01,持仓回撤,-0.01884990529950695,0.019260300564195212,0.001962414757504455,0.015678196546856506
2017-06-01,入场模式,1.0,1.0,5.331484383114922e-18,0.015678196546856506
2017-06-01,五日涨跌,0.0009775255752508109,0.04598855844173999,-0.0005313089874167375,0.015678196546856506
2017-06-01,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.016169751122416625,0.015678196546856506
2017-06-01,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.021875394002114867,0.015678196546856506
2017-06-01,二十日波动,0.23782635816521894,0.12583680944702452,-0.002815023795222785,0.015678196546856506
2017-07-03,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.00978999496143258,0.015678196546856506
2017-07-03,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,-0.06109267411476027,0.015678196546856506
2017-07-03,持仓回撤,-0.01884990529950695,0.019260300564195212,0.001962414757504455,0.015678196546856506
2017-07-03,入场模式,1.0,1.0,5.331484383114922e-18,0.015678196546856506
2017-07-03,五日涨跌,0.0009775255752508109,0.04598855844173999,-0.0005313089874167375,0.015678196546856506
2017-07-03,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.016169751122416625,0.015678196546856506
2017-07-03,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.021875394002114867,0.015678196546856506
2017-07-03,二十日波动,0.23782635816521894,0.12583680944702452,-0.002815023795222785,0.015678196546856506
2017-08-01,持仓时间对数,2.7297618364650904,1.1016544011039644,-0.00978999496143258,0.015678196546856506
2017-08-01,含分红浮盈浮亏,0.0628268933408663,0.10731223765710536,-0.06109267411476027,0.015678196546856506
2017-08-01,持仓回撤,-0.01884990529950695,0.019260300564195212,0.001962414757504455,0.015678196546856506
2017-08-01,入场模式,1.0,1.0,5.331484383114922e-18,0.015678196546856506
2017-08-01,五日涨跌,0.0009775255752508109,0.04598855844173999,-0.0005313089874167375,0.015678196546856506
2017-08-01,二十日涨跌,0.033069529984418804,0.07015135777363184,-0.016169751122416625,0.015678196546856506
2017-08-01,一百二十日均线偏离,0.1002087790822308,0.14305289416462635,-0.021875394002114867,0.015678196546856506
2017-08-01,二十日波动,0.23782635816521894,0.12583680944702452,-0.002815023795222785,0.015678196546856506
2017-09-01,持仓时间对数,2.768705657188581,1.087479792099638,-0.009230206761892767,0.015816763392372046
2017-09-01,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,-0.060202793740896474,0.015816763392372046
2017-09-01,持仓回撤,-0.017644083010476635,0.018925482570084213,0.001917389658577715,0.015816763392372046
2017-09-01,入场模式,1.0,1.0,-1.6912841376773756e-17,0.015816763392372046
2017-09-01,五日涨跌,0.0016471682817893157,0.04426292549376218,-0.0003976344839549214,0.015816763392372046
2017-09-01,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.014955238914039472,0.015816763392372046
2017-09-01,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.021159845917046626,0.015816763392372046
2017-09-01,二十日波动,0.22749212793213258,0.1252999022542777,-0.0025108210640008496,0.015816763392372046
2017-10-09,持仓时间对数,2.768705657188581,1.087479792099638,-0.009230206761892767,0.015816763392372046
2017-10-09,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,-0.060202793740896474,0.015816763392372046
2017-10-09,持仓回撤,-0.017644083010476635,0.018925482570084213,0.001917389658577715,0.015816763392372046
2017-10-09,入场模式,1.0,1.0,-1.6912841376773756e-17,0.015816763392372046
2017-10-09,五日涨跌,0.0016471682817893157,0.04426292549376218,-0.0003976344839549214,0.015816763392372046
2017-10-09,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.014955238914039472,0.015816763392372046
2017-10-09,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.021159845917046626,0.015816763392372046
2017-10-09,二十日波动,0.22749212793213258,0.1252999022542777,-0.0025108210640008496,0.015816763392372046
2017-11-01,持仓时间对数,2.768705657188581,1.087479792099638,-0.009230206761892767,0.015816763392372046
2017-11-01,含分红浮盈浮亏,0.06353548520068625,0.10330921959978705,-0.060202793740896474,0.015816763392372046
2017-11-01,持仓回撤,-0.017644083010476635,0.018925482570084213,0.001917389658577715,0.015816763392372046
2017-11-01,入场模式,1.0,1.0,-1.6912841376773756e-17,0.015816763392372046
2017-11-01,五日涨跌,0.0016471682817893157,0.04426292549376218,-0.0003976344839549214,0.015816763392372046
2017-11-01,二十日涨跌,0.03320702016506116,0.06742584875926003,-0.014955238914039472,0.015816763392372046
2017-11-01,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,-0.021159845917046626,0.015816763392372046
2017-11-01,二十日波动,0.22749212793213258,0.1252999022542777,-0.0025108210640008496,0.015816763392372046
2017-12-01,持仓时间对数,2.801658120877688,1.0742378144917912,-0.008710176837139042,0.018009625821604036
2017-12-01,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,-0.059169144745102834,0.018009625821604036
2017-12-01,持仓回撤,-0.01652727765209776,0.018611377106140584,0.001942594052229118,0.018009625821604036
2017-12-01,入场模式,1.0,1.0,-3.605451249763933e-18,0.018009625821604036
2017-12-01,五日涨跌,0.0021983720656263326,0.04266491856209668,-0.0003934579361124862,0.018009625821604036
2017-12-01,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.014066041086553998,0.018009625821604036
2017-12-01,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.020411098221029933,0.018009625821604036
2017-12-01,二十日波动,0.21612589190475612,0.12684677158422175,-0.0021402507869162837,0.018009625821604036
2018-01-02,持仓时间对数,2.801658120877688,1.0742378144917912,-0.008710176837139042,0.018009625821604036
2018-01-02,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,-0.059169144745102834,0.018009625821604036
2018-01-02,持仓回撤,-0.01652727765209776,0.018611377106140584,0.001942594052229118,0.018009625821604036
2018-01-02,入场模式,1.0,1.0,-3.605451249763933e-18,0.018009625821604036
2018-01-02,五日涨跌,0.0021983720656263326,0.04266491856209668,-0.0003934579361124862,0.018009625821604036
2018-01-02,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.014066041086553998,0.018009625821604036
2018-01-02,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.020411098221029933,0.018009625821604036
2018-01-02,二十日波动,0.21612589190475612,0.12684677158422175,-0.0021402507869162837,0.018009625821604036
2018-02-01,持仓时间对数,2.801658120877688,1.0742378144917912,-0.008710176837139042,0.018009625821604036
2018-02-01,含分红浮盈浮亏,0.0626047146083327,0.09958743007669409,-0.059169144745102834,0.018009625821604036
2018-02-01,持仓回撤,-0.01652727765209776,0.018611377106140584,0.001942594052229118,0.018009625821604036
2018-02-01,入场模式,1.0,1.0,-3.605451249763933e-18,0.018009625821604036
2018-02-01,五日涨跌,0.0021983720656263326,0.04266491856209668,-0.0003934579361124862,0.018009625821604036
2018-02-01,二十日涨跌,0.032620774771346436,0.0649519457295434,-0.014066041086553998,0.018009625821604036
2018-02-01,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,-0.020411098221029933,0.018009625821604036
2018-02-01,二十日波动,0.21612589190475612,0.12684677158422175,-0.0021402507869162837,0.018009625821604036
2018-03-01,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-03-01,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-03-01,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-03-01,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-03-01,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-03-01,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-03-01,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-03-01,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-04-02,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-04-02,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-04-02,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-04-02,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-04-02,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-04-02,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-04-02,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-04-02,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-05-02,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-05-02,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-05-02,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-05-02,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-05-02,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-05-02,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-05-02,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-05-02,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-06-01,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-06-01,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-06-01,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-06-01,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-06-01,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-06-01,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-06-01,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-06-01,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-07-02,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-07-02,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-07-02,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-07-02,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-07-02,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-07-02,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-07-02,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-07-02,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-08-01,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-08-01,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-08-01,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-08-01,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-08-01,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-08-01,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-08-01,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-08-01,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-09-03,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
2018-09-03,含分红浮盈浮亏,0.057870295298786255,0.09778083538729239,-0.05852890270173596,0.012829110380296957
2018-09-03,持仓回撤,-0.017617511704944078,0.019231283211702834,0.002215645997939257,0.012829110380296957
2018-09-03,入场模式,1.0,1.0,2.6795612570440445e-18,0.012829110380296957
2018-09-03,五日涨跌,0.0021490437479977286,0.041537822374907656,-0.0003613736629718906,0.012829110380296957
2018-09-03,二十日涨跌,0.031554642663615316,0.06346520008512066,-0.01354983940571549,0.012829110380296957
2018-09-03,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,-0.020364184170313084,0.012829110380296957
2018-09-03,二十日波动,0.21110887739806566,0.12382882508316785,-0.0020102302616127176,0.012829110380296957
2018-10-08,持仓时间对数,2.826534388272901,1.0605299754995186,-0.008046542423588097,0.012829110380296957
