拟合收盘,成熟参考周期,状态行数,周期目标平均值,周期截距,新周期使用的平均截距
2017-09-01,1,59,0.02092881846220858,0.003120577665451346,0.015816763392372046
2017-09-01,2,52,0.09501125267143296,0.23538195085787908,0.015816763392372046
2017-09-01,3,6,-0.03344760127158214,-0.05919874753349236,0.015816763392372046
2017-09-01,4,59,0.17983739018447756,0.30114924296745976,0.015816763392372046
2017-09-01,5,25,-0.08038605495456558,-0.03394597317386452,0.015816763392372046
2017-09-01,6,59,0.024250487101779742,0.05367519632308322,0.015816763392372046
2017-09-01,8,1,-0.025405979073243636,-0.1421735245862939,0.015816763392372046
2017-09-01,9,59,0.027753862878604908,-0.028245284305489844,0.015816763392372046
2017-09-01,10,59,0.008058596622428638,-0.017036501521913737,0.015816763392372046
2017-09-01,11,59,-0.009137820667817292,-0.05522975698102623,0.015816763392372046
2017-09-01,12,59,-0.035002789938302165,-0.08332919682864381,0.015816763392372046
2017-09-01,13,59,0.01734099869304303,0.015633177825315484,0.015816763392372046
2017-10-09,1,59,0.02092881846220858,0.003120577665451346,0.015816763392372046
2017-10-09,2,52,0.09501125267143296,0.23538195085787908,0.015816763392372046
2017-10-09,3,6,-0.03344760127158214,-0.05919874753349236,0.015816763392372046
2017-10-09,4,59,0.17983739018447756,0.30114924296745976,0.015816763392372046
2017-10-09,5,25,-0.08038605495456558,-0.03394597317386452,0.015816763392372046
2017-10-09,6,59,0.024250487101779742,0.05367519632308322,0.015816763392372046
2017-10-09,8,1,-0.025405979073243636,-0.1421735245862939,0.015816763392372046
2017-10-09,9,59,0.027753862878604908,-0.028245284305489844,0.015816763392372046
2017-10-09,10,59,0.008058596622428638,-0.017036501521913737,0.015816763392372046
2017-10-09,11,59,-0.009137820667817292,-0.05522975698102623,0.015816763392372046
2017-10-09,12,59,-0.035002789938302165,-0.08332919682864381,0.015816763392372046
2017-10-09,13,59,0.01734099869304303,0.015633177825315484,0.015816763392372046
2017-11-01,1,59,0.02092881846220858,0.003120577665451346,0.015816763392372046
2017-11-01,2,52,0.09501125267143296,0.23538195085787908,0.015816763392372046
2017-11-01,3,6,-0.03344760127158214,-0.05919874753349236,0.015816763392372046
2017-11-01,4,59,0.17983739018447756,0.30114924296745976,0.015816763392372046
2017-11-01,5,25,-0.08038605495456558,-0.03394597317386452,0.015816763392372046
2017-11-01,6,59,0.024250487101779742,0.05367519632308322,0.015816763392372046
2017-11-01,8,1,-0.025405979073243636,-0.1421735245862939,0.015816763392372046
2017-11-01,9,59,0.027753862878604908,-0.028245284305489844,0.015816763392372046
2017-11-01,10,59,0.008058596622428638,-0.017036501521913737,0.015816763392372046
2017-11-01,11,59,-0.009137820667817292,-0.05522975698102623,0.015816763392372046
2017-11-01,12,59,-0.035002789938302165,-0.08332919682864381,0.015816763392372046
2017-11-01,13,59,0.01734099869304303,0.015633177825315484,0.015816763392372046
2017-12-01,1,59,0.02092881846220858,0.0037253257392725787,0.018009625821604036
2017-12-01,2,52,0.09501125267143296,0.23733899113940307,0.018009625821604036
2017-12-01,3,6,-0.03344760127158214,-0.059333141443782836,0.018009625821604036
2017-12-01,4,59,0.17983739018447756,0.3031239941693431,0.018009625821604036
2017-12-01,5,25,-0.08038605495456558,-0.03328872235645456,0.018009625821604036
2017-12-01,6,59,0.024250487101779742,0.054994453057055796,0.018009625821604036
2017-12-01,8,1,-0.025405979073243636,-0.14129551687828912,0.018009625821604036
2017-12-01,9,59,0.027753862878604908,-0.027857869582717305,0.018009625821604036
2017-12-01,10,59,0.008058596622428638,-0.01611188805810037,0.018009625821604036
2017-12-01,11,59,-0.009137820667817292,-0.054514311364452145,0.018009625821604036
2017-12-01,12,59,-0.035002789938302165,-0.08265995502822363,0.018009625821604036
2017-12-01,13,59,0.01734099869304303,0.01677620076422879,0.018009625821604036
2017-12-01,14,59,0.04432397497238787,0.03322757552356914,0.018009625821604036
2018-01-02,1,59,0.02092881846220858,0.0037253257392725787,0.018009625821604036
2018-01-02,2,52,0.09501125267143296,0.23733899113940307,0.018009625821604036
2018-01-02,3,6,-0.03344760127158214,-0.059333141443782836,0.018009625821604036
2018-01-02,4,59,0.17983739018447756,0.3031239941693431,0.018009625821604036
2018-01-02,5,25,-0.08038605495456558,-0.03328872235645456,0.018009625821604036
2018-01-02,6,59,0.024250487101779742,0.054994453057055796,0.018009625821604036
2018-01-02,8,1,-0.025405979073243636,-0.14129551687828912,0.018009625821604036
2018-01-02,9,59,0.027753862878604908,-0.027857869582717305,0.018009625821604036
2018-01-02,10,59,0.008058596622428638,-0.01611188805810037,0.018009625821604036
2018-01-02,11,59,-0.009137820667817292,-0.054514311364452145,0.018009625821604036
2018-01-02,12,59,-0.035002789938302165,-0.08265995502822363,0.018009625821604036
2018-01-02,13,59,0.01734099869304303,0.01677620076422879,0.018009625821604036
2018-01-02,14,59,0.04432397497238787,0.03322757552356914,0.018009625821604036
2018-02-01,1,59,0.02092881846220858,0.0037253257392725787,0.018009625821604036
2018-02-01,2,52,0.09501125267143296,0.23733899113940307,0.018009625821604036
2018-02-01,3,6,-0.03344760127158214,-0.059333141443782836,0.018009625821604036
2018-02-01,4,59,0.17983739018447756,0.3031239941693431,0.018009625821604036
2018-02-01,5,25,-0.08038605495456558,-0.03328872235645456,0.018009625821604036
2018-02-01,6,59,0.024250487101779742,0.054994453057055796,0.018009625821604036
2018-02-01,8,1,-0.025405979073243636,-0.14129551687828912,0.018009625821604036
2018-02-01,9,59,0.027753862878604908,-0.027857869582717305,0.018009625821604036
2018-02-01,10,59,0.008058596622428638,-0.01611188805810037,0.018009625821604036
2018-02-01,11,59,-0.009137820667817292,-0.054514311364452145,0.018009625821604036
2018-02-01,12,59,-0.035002789938302165,-0.08265995502822363,0.018009625821604036
2018-02-01,13,59,0.01734099869304303,0.01677620076422879,0.018009625821604036
2018-02-01,14,59,0.04432397497238787,0.03322757552356914,0.018009625821604036
2018-03-01,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-03-01,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-03-01,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-03-01,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-03-01,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-03-01,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-03-01,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-03-01,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-03-01,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-03-01,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-03-01,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-03-01,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-03-01,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-03-01,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-04-02,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-04-02,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-04-02,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-04-02,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-04-02,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-04-02,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-04-02,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-04-02,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-04-02,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-04-02,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-04-02,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-04-02,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-04-02,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-04-02,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-05-02,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-05-02,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-05-02,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-05-02,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-05-02,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-05-02,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-05-02,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-05-02,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-05-02,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-05-02,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-05-02,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-05-02,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-05-02,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-05-02,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-06-01,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-06-01,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-06-01,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-06-01,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-06-01,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-06-01,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-06-01,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-06-01,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-06-01,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-06-01,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-06-01,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-06-01,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-06-01,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-06-01,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-07-02,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-07-02,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-07-02,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-07-02,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-07-02,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-07-02,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-07-02,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-07-02,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-07-02,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-07-02,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-07-02,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-07-02,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-07-02,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-07-02,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-08-01,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-08-01,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-08-01,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-08-01,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-08-01,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-08-01,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-08-01,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-08-01,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-08-01,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-08-01,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-08-01,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-08-01,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-08-01,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-08-01,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-09-03,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-09-03,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-09-03,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-09-03,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-09-03,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-09-03,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-09-03,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-09-03,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-09-03,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-09-03,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-09-03,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-09-03,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-09-03,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-09-03,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-10-08,1,59,0.02092881846220858,0.006567837035111906,0.012829110380296957
2018-10-08,2,52,0.09501125267143296,0.24144776277330465,0.012829110380296957
2018-10-08,3,6,-0.03344760127158214,-0.0550042303053313,0.012829110380296957
2018-10-08,4,59,0.17983739018447756,0.30727420269125727,0.012829110380296957
2018-10-08,5,25,-0.08038605495456558,-0.029102538987478388,0.012829110380296957
2018-10-08,6,59,0.024250487101779742,0.057547540167625505,0.012829110380296957
2018-10-08,8,1,-0.025405979073243636,-0.13777827970508755,0.012829110380296957
2018-10-08,9,59,0.027753862878604908,-0.025417595175610402,0.012829110380296957
2018-10-08,10,59,0.008058596622428638,-0.013272398289324833,0.012829110380296957
2018-10-08,11,59,-0.009137820667817292,-0.051621699079444756,0.012829110380296957
2018-10-08,12,59,-0.035002789938302165,-0.08013190738619858,0.012829110380296957
2018-10-08,13,59,0.01734099869304303,0.01956216493854679,0.012829110380296957
2018-10-08,14,59,0.04432397497238787,0.03608663335541678,0.012829110380296957
2018-10-08,15,56,-0.054517590356695164,-0.09654994670862976,0.012829110380296957
2018-11-01,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2018-11-01,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2018-11-01,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2018-11-01,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2018-11-01,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2018-11-01,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2018-11-01,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2018-11-01,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2018-11-01,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2018-11-01,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2018-11-01,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2018-11-01,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2018-11-01,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2018-11-01,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2018-11-01,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2018-12-03,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2018-12-03,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2018-12-03,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2018-12-03,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2018-12-03,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2018-12-03,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2018-12-03,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2018-12-03,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2018-12-03,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2018-12-03,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2018-12-03,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2018-12-03,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2018-12-03,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2018-12-03,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2018-12-03,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2019-01-02,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2019-01-02,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2019-01-02,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2019-01-02,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2019-01-02,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2019-01-02,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2019-01-02,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2019-01-02,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2019-01-02,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2019-01-02,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2019-01-02,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2019-01-02,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2019-01-02,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2019-01-02,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2019-01-02,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2019-02-01,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2019-02-01,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2019-02-01,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2019-02-01,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2019-02-01,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2019-02-01,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2019-02-01,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2019-02-01,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2019-02-01,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2019-02-01,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2019-02-01,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2019-02-01,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2019-02-01,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2019-02-01,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2019-02-01,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2019-03-01,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2019-03-01,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2019-03-01,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2019-03-01,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2019-03-01,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2019-03-01,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2019-03-01,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2019-03-01,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2019-03-01,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2019-03-01,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2019-03-01,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2019-03-01,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2019-03-01,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2019-03-01,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2019-03-01,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2019-04-01,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2019-04-01,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2019-04-01,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2019-04-01,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2019-04-01,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2019-04-01,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2019-04-01,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2019-04-01,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2019-04-01,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2019-04-01,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2019-04-01,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2019-04-01,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2019-04-01,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2019-04-01,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2019-04-01,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2019-05-06,1,59,0.02092881846220858,0.013388999199667889,0.009225416556969037
2019-05-06,2,52,0.09501125267143296,0.2482662474674959,0.009225416556969037
2019-05-06,3,6,-0.03344760127158214,-0.04953248656602949,0.009225416556969037
2019-05-06,4,59,0.17983739018447756,0.31386709885009045,0.009225416556969037
2019-05-06,5,25,-0.08038605495456558,-0.023416772003984267,0.009225416556969037
2019-05-06,6,59,0.024250487101779742,0.06615099788841677,0.009225416556969037
2019-05-06,8,1,-0.025405979073243636,-0.12918656147044602,0.009225416556969037
2019-05-06,9,59,0.027753862878604908,-0.018162538266669824,0.009225416556969037
2019-05-06,10,59,0.008058596622428638,-0.006091342404235757,0.009225416556969037
2019-05-06,11,59,-0.009137820667817292,-0.04474380324304209,0.009225416556969037
2019-05-06,12,59,-0.035002789938302165,-0.07284739991139472,0.009225416556969037
2019-05-06,13,59,0.01734099869304303,0.027039678724601356,0.009225416556969037
2019-05-06,14,59,0.04432397497238787,0.043267857478157416,0.009225416556969037
2019-05-06,15,56,-0.054517590356695164,-0.08991358598699303,0.009225416556969037
2019-05-06,16,7,-0.04122629696962168,-0.13970514140109905,0.009225416556969037
2019-06-03,1,59,0.02092881846220858,0.011862139088204916,0.005682071057997923
