model,period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
TARGET_BAND_EDGE,evaluation,BASE,1,2020-01-02,2019-12-31,170726.33844000002,1781.6000000000058,73.00084000000001,248.4000000000094,0.0,13,1,2,2020-01-21,2020-01-20,False,1460.1991599999965,0.008552864035757248
TARGET_BAND_EDGE,evaluation,BASE,2,2020-02-05,2020-02-04,123069.609,8547.400000000012,50.89640000000001,155.4000000000086,0.0,18,1,3,2020-03-02,2020-02-28,False,8341.103600000004,0.06777549443583594
TARGET_BAND_EDGE,evaluation,BASE,3,2020-07-01,2020-06-30,188214.73542,26973.29999999999,80.61198000000002,267.5999999999705,0.0,4,2,1,2020-07-07,2020-07-06,False,26625.088020000017,0.14146123023038712
TARGET_BAND_EDGE,evaluation,BASE,4,2020-08-19,2020-08-18,136482.56474,-3647.0999999999767,74.40353999999999,170.40000000000646,0.0,30,6,2,2020-09-30,2020-09-29,False,-3891.903539999983,-0.028515756187715843
TARGET_BAND_EDGE,evaluation,BASE,5,2020-12-15,2020-12-14,232092.80928000002,24292.599999999984,103.95372000000002,278.4000000000064,1958.3999999999999,26,1,5,2021-01-21,2021-01-20,False,25868.64627999998,0.1114581979521463
TARGET_BAND_EDGE,evaluation,BASE,6,2021-02-03,2021-02-02,45059.81015999999,469.70000000000437,19.01016,49.200000000001864,0.0,12,1,2,2021-02-26,2021-02-25,False,401.4898400000025,0.00891015382830904
TARGET_BAND_EDGE,evaluation,BASE,7,2021-06-08,2021-06-07,454522.28406,-4647.799999999937,213.32513999999998,518.4000000000148,0.0,30,5,10,2021-07-21,2021-07-20,False,-5379.525139999952,-0.011835558626405694
TARGET_BAND_EDGE,evaluation,BASE,8,2021-07-29,2021-07-28,252993.78864,10268.399999999994,103.16904000000001,309.60000000001173,0.0,9,1,1,2021-08-11,2021-08-10,False,9855.630959999982,0.03895601948561729
TARGET_BAND_EDGE,evaluation,BASE,9,2021-10-29,2021-10-28,293549.20029999997,10396.700000000012,147.5026,355.20000000001346,0.0,31,10,3,2021-12-13,2021-12-10,False,9893.997399999998,0.03370473293706329
TARGET_BAND_EDGE,evaluation,BASE,10,2022-05-13,2022-05-12,442409.06412,4906.5,177.79180000000002,588.6999999999678,0.0,19,3,2,2022-06-10,2022-06-09,False,4140.008200000032,0.00935787382257857
