拟合收盘,成熟参考周期,状态行数,周期目标平均值,周期截距,新周期使用的平均截距
2017-03-01,1,59,0.02092881846220858,-0.0006917085157405987,0.020746295195372362
2017-03-01,2,52,0.09501125267143296,0.22995386585712152,0.020746295195372362
2017-03-01,3,6,-0.03344760127158214,-0.06063983735033066,0.020746295195372362
2017-03-01,4,59,0.17983739018447756,0.2944906684110494,0.020746295195372362
2017-03-01,5,25,-0.08038605495456558,-0.03972763647465236,0.020746295195372362
2017-03-01,6,59,0.024250487101779742,0.04758346725446967,0.020746295195372362
2017-03-01,8,1,-0.025405979073243636,-0.1474902164129744,0.020746295195372362
2017-03-01,9,59,0.027753862878604908,-0.03237187472675561,0.020746295195372362
2017-03-01,10,59,0.008058596622428638,-0.022371789847183958,0.020746295195372362
2017-03-01,11,59,-0.009137820667817292,-0.061271986241279365,0.020746295195372362
2017-04-05,1,59,0.02092881846220858,-0.0006917085157405987,0.020746295195372362
2017-04-05,2,52,0.09501125267143296,0.22995386585712152,0.020746295195372362
2017-04-05,3,6,-0.03344760127158214,-0.06063983735033066,0.020746295195372362
2017-04-05,4,59,0.17983739018447756,0.2944906684110494,0.020746295195372362
2017-04-05,5,25,-0.08038605495456558,-0.03972763647465236,0.020746295195372362
2017-04-05,6,59,0.024250487101779742,0.04758346725446967,0.020746295195372362
2017-04-05,8,1,-0.025405979073243636,-0.1474902164129744,0.020746295195372362
2017-04-05,9,59,0.027753862878604908,-0.03237187472675561,0.020746295195372362
2017-04-05,10,59,0.008058596622428638,-0.022371789847183958,0.020746295195372362
2017-04-05,11,59,-0.009137820667817292,-0.061271986241279365,0.020746295195372362
2017-05-02,1,59,0.02092881846220858,-0.0006917085157405987,0.020746295195372362
2017-05-02,2,52,0.09501125267143296,0.22995386585712152,0.020746295195372362
2017-05-02,3,6,-0.03344760127158214,-0.06063983735033066,0.020746295195372362
2017-05-02,4,59,0.17983739018447756,0.2944906684110494,0.020746295195372362
2017-05-02,5,25,-0.08038605495456558,-0.03972763647465236,0.020746295195372362
2017-05-02,6,59,0.024250487101779742,0.04758346725446967,0.020746295195372362
2017-05-02,8,1,-0.025405979073243636,-0.1474902164129744,0.020746295195372362
2017-05-02,9,59,0.027753862878604908,-0.03237187472675561,0.020746295195372362
2017-05-02,10,59,0.008058596622428638,-0.022371789847183958,0.020746295195372362
2017-05-02,11,59,-0.009137820667817292,-0.061271986241279365,0.020746295195372362
2017-06-01,1,59,0.02092881846220858,0.00344607990161935,0.015678196546856503
2017-06-01,2,52,0.09501125267143296,0.23582103931470264,0.015678196546856503
2017-06-01,3,6,-0.03344760127158214,-0.0566094254487772,0.015678196546856503
2017-06-01,4,59,0.17983739018447756,0.30044761582352547,0.015678196546856503
2017-06-01,5,25,-0.08038605495456558,-0.03434359799980997,0.015678196546856503
2017-06-01,6,59,0.024250487101779742,0.05244603497130933,0.015678196546856503
2017-06-01,8,1,-0.025405979073243636,-0.14209111044642206,0.015678196546856503
2017-06-01,9,59,0.027753862878604908,-0.028449509755976626,0.015678196546856503
2017-06-01,10,59,0.008058596622428638,-0.017745090279438866,0.015678196546856503
2017-06-01,11,59,-0.009137820667817292,-0.056421771153210495,0.015678196546856503
2017-06-01,12,59,-0.035002789938302165,-0.08404010291210001,0.015678196546856503
2017-07-03,1,59,0.02092881846220858,0.00344607990161935,0.015678196546856503
2017-07-03,2,52,0.09501125267143296,0.23582103931470264,0.015678196546856503
2017-07-03,3,6,-0.03344760127158214,-0.0566094254487772,0.015678196546856503
2017-07-03,4,59,0.17983739018447756,0.30044761582352547,0.015678196546856503
2017-07-03,5,25,-0.08038605495456558,-0.03434359799980997,0.015678196546856503
2017-07-03,6,59,0.024250487101779742,0.05244603497130933,0.015678196546856503
2017-07-03,8,1,-0.025405979073243636,-0.14209111044642206,0.015678196546856503
2017-07-03,9,59,0.027753862878604908,-0.028449509755976626,0.015678196546856503
2017-07-03,10,59,0.008058596622428638,-0.017745090279438866,0.015678196546856503
2017-07-03,11,59,-0.009137820667817292,-0.056421771153210495,0.015678196546856503
2017-07-03,12,59,-0.035002789938302165,-0.08404010291210001,0.015678196546856503
2017-08-01,1,59,0.02092881846220858,0.00344607990161935,0.015678196546856503
2017-08-01,2,52,0.09501125267143296,0.23582103931470264,0.015678196546856503
2017-08-01,3,6,-0.03344760127158214,-0.0566094254487772,0.015678196546856503
2017-08-01,4,59,0.17983739018447756,0.30044761582352547,0.015678196546856503
2017-08-01,5,25,-0.08038605495456558,-0.03434359799980997,0.015678196546856503
2017-08-01,6,59,0.024250487101779742,0.05244603497130933,0.015678196546856503
2017-08-01,8,1,-0.025405979073243636,-0.14209111044642206,0.015678196546856503
2017-08-01,9,59,0.027753862878604908,-0.028449509755976626,0.015678196546856503
2017-08-01,10,59,0.008058596622428638,-0.017745090279438866,0.015678196546856503
2017-08-01,11,59,-0.009137820667817292,-0.056421771153210495,0.015678196546856503
2017-08-01,12,59,-0.035002789938302165,-0.08404010291210001,0.015678196546856503
2017-09-01,1,59,0.02092881846220858,0.003228523368860304,0.015816763392372046
2017-09-01,2,52,0.09501125267143296,0.23726276912055952,0.015816763392372046
2017-09-01,3,6,-0.03344760127158214,-0.0570892602402948,0.015816763392372046
2017-09-01,4,59,0.17983739018447756,0.3018588805346396,0.015816763392372046
2017-09-01,5,25,-0.08038605495456558,-0.03439115659523926,0.015816763392372046
2017-09-01,6,59,0.024250487101779742,0.05309193640248573,0.015816763392372046
2017-09-01,8,1,-0.025405979073243636,-0.14124574128537007,0.015816763392372046
