cycle_id,sale_index,blocked
1,529,False
1,530,False
1,531,False
1,532,False
1,533,False
1,534,False
1,535,False
1,536,False
1,537,False
1,538,False
1,539,False
1,540,False
1,541,False
1,542,False
1,543,False
1,544,False
1,545,False
1,546,False
1,547,False
1,548,False
1,549,False
1,550,False
1,551,False
1,552,False
1,553,False
1,554,False
1,555,False
1,556,False
1,557,False
1,558,False
1,559,False
1,560,False
1,561,False
1,562,False
1,563,False
1,564,False
1,565,False
1,566,False
1,567,False
1,568,False
1,569,False
1,570,False
1,571,False
1,572,False
1,573,False
1,574,False
1,575,False
1,576,False
1,577,False
1,578,False
1,579,False
1,580,False
1,581,False
1,582,False
1,583,False
1,584,False
1,585,False
1,586,False
1,587,False
1,588,False
2,592,False
2,593,False
2,594,False
2,595,False
2,596,False
2,597,False
2,598,False
2,599,False
2,600,False
2,601,False
2,602,False
2,603,False
2,604,False
2,605,False
2,606,False
2,607,False
2,608,False
2,609,False
2,610,False
2,611,False
2,612,False
2,613,False
2,614,False
2,615,False
2,616,False
2,617,False
2,618,False
2,619,False
2,620,False
2,621,False
2,622,False
2,623,False
2,624,False
2,625,False
2,626,False
2,627,False
2,628,False
2,629,False
2,630,False
2,631,False
2,632,False
2,633,False
2,634,False
2,635,False
2,636,False
2,637,False
2,638,False
2,639,False
2,640,False
2,641,False
2,642,False
2,643,False
2,644,False
3,648,False
3,649,False
3,650,False
3,651,False
3,652,False
3,653,False
3,654,False
4,658,False
4,659,False
4,660,False
4,661,False
4,662,False
4,663,False
4,664,False
4,665,False
4,666,False
4,667,False
4,668,False
4,669,False
4,670,False
4,671,False
4,672,False
4,673,False
4,674,False
4,675,False
4,676,False
4,677,False
4,678,False
4,679,False
4,680,False
4,681,False
4,682,False
4,683,False
4,684,False
4,685,False
4,686,False
4,687,False
4,688,False
4,689,False
4,690,False
4,691,False
4,692,False
4,693,False
4,694,False
4,695,False
4,696,False
4,697,False
4,698,False
4,699,False
4,700,False
4,701,False
4,702,False
4,703,False
4,704,False
4,705,False
4,706,False
4,707,False
4,708,False
4,709,False
4,710,False
4,711,False
4,712,False
4,713,False
4,714,False
4,715,False
4,716,False
4,717,False
5,721,False
5,722,False
5,723,False
5,724,False
5,725,False
5,726,False
5,727,False
5,728,False
5,729,False
5,730,False
5,731,False
5,732,False
5,733,False
5,734,False
5,735,False
5,736,False
5,737,False
5,738,False
5,739,False
5,740,False
5,741,False
5,742,False
5,743,False
5,744,False
5,745,False
5,746,False
6,815,False
6,816,False
6,817,False
6,818,False
6,819,False
6,820,False
6,821,False
6,822,False
6,823,False
6,824,False
6,825,False
6,826,False
6,827,False
6,828,False
6,829,False
6,830,False
6,831,False
6,832,False
6,833,False
6,834,False
6,835,False
6,836,False
6,837,False
6,838,False
6,839,False
6,840,False
6,841,False
6,842,False
6,843,False
6,844,False
6,845,False
6,846,False
6,847,False
6,848,False
6,849,False
6,850,False
6,851,False
6,852,False
6,853,False
6,854,False
6,855,False
6,856,False
6,857,False
6,858,False
6,859,False
6,860,False
6,861,False
6,862,False
6,863,False
6,864,False
6,865,False
6,866,False
6,867,False
6,868,False
6,869,False
6,870,False
6,871,False
6,872,False
6,873,False
6,874,False
8,882,False
8,883,False
9,957,False
9,958,False
9,959,False
9,960,False
9,961,False
9,962,False
9,963,False
9,964,False
9,965,False
9,966,False
9,967,False
9,968,False
9,969,False
9,970,False
9,971,False
9,972,False
9,973,False
9,974,False
9,975,False
9,976,False
9,977,False
9,978,False
9,979,False
9,980,False
9,981,False
9,982,False
9,983,False
9,984,False
9,985,False
9,986,False
9,987,False
9,988,False
9,989,False
9,990,False
9,991,False
9,992,False
9,993,False
9,994,False
9,995,False
9,996,False
9,997,False
9,998,False
9,999,False
9,1000,False
9,1001,False
9,1002,False
9,1003,False
9,1004,False
9,1005,False
9,1006,False
9,1007,False
9,1008,False
9,1009,False
9,1010,False
9,1011,False
9,1012,False
9,1013,False
9,1014,False
9,1015,False
9,1016,False
10,1020,False
10,1021,False
10,1022,False
10,1023,False
10,1024,False
10,1025,False
10,1026,False
10,1027,False
10,1028,False
10,1029,False
10,1030,False
10,1031,False
10,1032,False
10,1033,False
10,1034,False
10,1035,False
10,1036,False
10,1037,False
10,1038,False
10,1039,False
10,1040,False
10,1041,False
10,1042,False
10,1043,False
10,1044,False
10,1045,False
10,1046,False
10,1047,False
10,1048,False
10,1049,False
10,1050,False
10,1051,False
10,1052,False
10,1053,False
10,1054,False
10,1055,False
10,1056,False
10,1057,False
10,1058,False
10,1059,False
10,1060,False
10,1061,False
10,1062,False
10,1063,False
10,1064,False
10,1065,False
10,1066,False
10,1067,False
10,1068,False
10,1069,False
10,1070,False
10,1071,False
10,1072,False
10,1073,False
10,1074,False
10,1075,False
10,1076,False
10,1077,False
10,1078,False
10,1079,False
11,1083,False
11,1084,False
11,1085,False
11,1086,False
11,1087,False
11,1088,False
11,1089,False
11,1090,False
11,1091,False
11,1092,False
11,1093,False
11,1094,False
11,1095,False
11,1096,False
11,1097,False
11,1098,False
11,1099,False
11,1100,False
11,1101,False
11,1102,False
11,1103,False
11,1104,False
11,1105,False
11,1106,False
11,1107,False
11,1108,False
11,1109,False
11,1110,False
11,1111,False
11,1112,False
11,1113,False
11,1114,False
11,1115,False
11,1116,False
11,1117,False
11,1118,False
11,1119,False
11,1120,False
11,1121,False
11,1122,False
11,1123,False
11,1124,False
11,1125,False
11,1126,False
11,1127,False
11,1128,False
11,1129,False
11,1130,False
11,1131,False
11,1132,False
11,1133,False
11,1134,False
11,1135,False
11,1136,False
11,1137,False
11,1138,False
11,1139,False
11,1140,False
11,1141,False
11,1142,False
12,1146,False
12,1147,False
12,1148,False
12,1149,False
12,1150,False
12,1151,False
12,1152,False
12,1153,False
12,1154,False
12,1155,False
12,1156,False
12,1157,False
12,1158,False
12,1159,False
12,1160,False
12,1161,False
12,1162,False
12,1163,False
12,1164,False
12,1165,False
12,1166,False
12,1167,False
12,1168,False
12,1169,False
12,1170,False
12,1171,False
12,1172,False
12,1173,False
12,1174,False
12,1175,False
12,1176,False
12,1177,False
12,1178,False
12,1179,False
12,1180,False
12,1181,False
12,1182,False
12,1183,False
12,1184,False
12,1185,False
12,1186,False
12,1187,False
12,1188,False
12,1189,False
12,1190,False
12,1191,False
12,1192,False
12,1193,False
12,1194,False
12,1195,False
12,1196,False
12,1197,False
12,1198,False
12,1199,False
12,1200,False
12,1201,False
12,1202,False
12,1203,False
12,1204,False
12,1205,False
13,1211,False
13,1212,False
13,1213,False
13,1214,False
13,1215,False
13,1216,False
13,1217,False
13,1218,False
13,1219,False
13,1220,False
13,1221,False
13,1222,False
13,1223,False
13,1224,False
13,1225,False
13,1226,False
13,1227,False
13,1228,False
13,1229,False
13,1230,False
13,1231,False
13,1232,False
13,1233,False
13,1234,False
13,1235,False
13,1236,False
13,1237,False
13,1238,False
13,1239,False
13,1240,False
13,1241,False
13,1242,False
13,1243,False
13,1244,False
13,1245,False
13,1246,False
13,1247,False
13,1248,False
13,1249,False
13,1250,False
13,1251,False
13,1252,False
13,1253,False
13,1254,False
13,1255,False
13,1256,False
13,1257,False
13,1258,False
13,1259,False
13,1260,False
13,1261,False
13,1262,False
13,1263,False
13,1264,False
13,1265,False
13,1266,False
13,1267,False
13,1268,False
13,1269,False
13,1270,False
14,1274,False
14,1275,False
14,1276,False
14,1277,False
14,1278,False
14,1279,False
14,1280,False
14,1281,False
14,1282,False
14,1283,False
14,1284,False
14,1285,False
14,1286,False
14,1287,False
14,1288,False
14,1289,False
14,1290,False
14,1291,False
14,1292,False
14,1293,False
14,1294,False
14,1295,False
14,1296,False
14,1297,False
14,1298,False
14,1299,False
14,1300,False
14,1301,False
14,1302,False
14,1303,False
14,1304,False
14,1305,False
14,1306,False
14,1307,False
14,1308,False
14,1309,False
14,1310,False
14,1311,False
14,1312,False
14,1313,False
14,1314,False
14,1315,False
14,1316,False
14,1317,False
14,1318,False
14,1319,False
14,1320,False
14,1321,False
14,1322,False
14,1323,False
14,1324,False
14,1325,False
14,1326,False
14,1327,False
14,1328,False
14,1329,False
14,1330,False
14,1331,False
14,1332,False
14,1333,False
15,1337,False
15,1338,False
15,1339,False
15,1340,False
15,1341,False
15,1342,False
15,1343,False
15,1344,False
15,1345,False
15,1346,False
15,1347,False
15,1348,False
15,1349,False
15,1350,False
15,1351,False
15,1352,False
15,1353,False
15,1354,False
15,1355,False
15,1356,False
15,1357,False
15,1358,False
15,1359,False
15,1360,False
15,1361,False
15,1362,False
15,1363,False
15,1364,False
15,1365,False
15,1366,False
15,1367,False
15,1368,False
15,1369,False
15,1370,False
15,1371,False
15,1372,False
15,1373,False
15,1374,False
15,1375,False
15,1376,False
15,1377,False
15,1378,False
15,1379,False
15,1380,False
15,1381,False
15,1382,False
15,1383,False
15,1384,False
15,1385,False
15,1386,False
15,1387,False
15,1388,False
15,1389,False
15,1390,False
15,1391,False
15,1392,False
15,1393,False
16,1550,False
16,1551,False
16,1552,False
16,1553,False
16,1554,False
16,1555,False
16,1556,False
16,1557,False
17,1645,False
17,1646,False
17,1647,False
17,1648,False
17,1649,False
17,1650,False
17,1651,False
17,1652,False
17,1653,False
17,1654,False
17,1655,False
17,1656,False
17,1657,False
17,1658,False
17,1659,False
17,1660,False
17,1661,False
17,1662,False
17,1663,False
17,1664,False
17,1665,False
17,1666,False
17,1667,False
17,1668,False
17,1669,False
17,1670,False
17,1671,False
17,1672,False
17,1673,False
17,1674,False
17,1675,False
17,1676,False
17,1677,False
17,1678,False
17,1679,False
17,1680,False
17,1681,False
17,1682,False
17,1683,False
17,1684,False
17,1685,False
17,1686,False
17,1687,False
17,1688,False
18,1692,False
18,1693,False
18,1694,False
18,1695,False
18,1696,False
18,1697,False
18,1698,False
18,1699,False
18,1700,False
18,1701,False
18,1702,False
18,1703,False
18,1704,False
18,1705,False
18,1706,False
18,1707,False
18,1708,False
18,1709,False
18,1710,False
18,1711,False
18,1712,False
18,1713,False
18,1714,False
18,1715,False
18,1716,False
18,1717,False
18,1718,False
18,1719,False
18,1720,False
18,1721,False
18,1722,False
18,1723,False
18,1724,False
18,1725,False
18,1726,False
18,1727,False
18,1728,False
18,1729,False
18,1730,False
19,1871,False
19,1872,False
19,1873,False
19,1874,False
19,1875,False
19,1876,False
19,1877,False
19,1878,False
19,1879,False
19,1880,False
19,1881,False
19,1882,False
19,1883,False
19,1884,False
19,1885,False
19,1886,False
19,1887,False
19,1888,False
19,1889,False
19,1890,False
19,1891,False
19,1892,False
19,1893,False
19,1894,False
19,1895,False
19,1896,False
19,1897,False
19,1898,False
19,1899,False
20,1903,False
20,1904,False
20,1905,False
20,1906,False
20,1907,False
20,1908,False
20,1909,False
20,1910,False
20,1911,False
20,1912,False
20,1913,False
20,1914,False
20,1915,False
20,1916,False
20,1917,False
20,1918,False
20,1919,False
20,1920,False
20,1921,False
20,1922,False
20,1923,False
20,1924,False
20,1925,False
20,1926,False
20,1927,False
20,1928,False
20,1929,False
20,1930,False
20,1931,False
20,1932,False
20,1933,False
20,1934,False
20,1935,False
20,1936,False
20,1937,False
20,1938,False
20,1939,False
20,1940,False
20,1941,False
20,1942,False
20,1943,False
20,1944,False
20,1945,False
21,1970,False
21,1971,False
21,1972,False
21,1973,False
21,1974,False
21,1975,False
21,1976,False
21,1977,False
21,1978,False
21,1979,False
21,1980,False
21,1981,False
21,1982,False
21,1983,False
21,1984,False
21,1985,False
21,1986,False
21,1987,False
21,1988,False
21,1989,False
21,1990,False
21,1991,False
21,1992,False
21,1993,False
21,1994,False
21,1995,False
21,1996,False
21,1997,False
21,1998,False
21,1999,False
21,2000,False
21,2001,False
21,2002,False
21,2003,False
21,2004,False
21,2005,False
21,2006,False
21,2007,False
21,2008,False
21,2009,False
21,2010,False
21,2011,False
21,2012,False
21,2013,False
21,2014,False
21,2015,False
21,2016,False
21,2017,False
21,2018,False
21,2019,False
21,2020,False
21,2021,False
21,2022,False
21,2023,False
21,2024,False
21,2025,False
21,2026,False
21,2027,False
21,2028,False
21,2029,False
22,2097,False
22,2098,False
22,2099,False
22,2100,False
22,2101,False
22,2102,False
22,2103,False
22,2104,False
22,2105,False
22,2106,False
22,2107,False
22,2108,False
22,2109,False
22,2110,False
22,2111,False
22,2112,False
22,2113,False
22,2114,False
22,2115,False
22,2116,False
22,2117,False
22,2118,False
22,2119,False
22,2120,False
22,2121,False
22,2122,False
22,2123,False
22,2124,False
22,2125,False
22,2126,False
22,2127,False
22,2128,False
22,2129,False
22,2130,False
23,2198,False
23,2199,False
23,2200,False
23,2201,False
23,2202,False
23,2203,False
23,2204,False
23,2205,False
23,2206,False
23,2207,False
23,2208,False
23,2209,False
23,2210,False
23,2211,False
23,2212,False
23,2213,False
23,2214,False
23,2215,False
23,2216,False
23,2217,False
23,2218,False
23,2219,False
23,2220,False
23,2221,False
23,2222,False
23,2223,False
23,2224,False
23,2225,False
23,2226,False
23,2227,False
23,2228,False
23,2229,False
23,2230,False
23,2231,False
23,2232,False
24,2293,False
24,2294,False
24,2295,False
24,2296,False
24,2297,False
24,2298,False
24,2299,False
24,2300,False
24,2301,False
24,2302,False
24,2303,False
24,2304,False
24,2305,False
24,2306,False
24,2307,False
24,2308,False
24,2309,False
24,2310,False
24,2311,False
24,2312,False
24,2313,False
24,2314,False
24,2315,False
24,2316,False
24,2317,False
24,2318,False
24,2319,False
24,2320,False
24,2321,False
24,2322,False
24,2323,False
24,2324,False
24,2325,False
24,2326,False
24,2327,False
24,2328,False
24,2329,False
24,2330,False
24,2331,False
24,2332,False
24,2333,False
24,2334,False
24,2335,False
24,2336,False
24,2337,False
24,2338,False
24,2339,False
24,2340,False
24,2341,False
24,2342,False
24,2343,False
24,2344,False
24,2345,False
24,2346,False
24,2347,False
25,2422,False
25,2423,False
25,2424,False
25,2425,False
25,2426,False
25,2427,False
25,2428,False
25,2429,False
25,2430,False
25,2431,False
25,2432,False
25,2433,False
25,2434,False
25,2435,False
25,2436,False
25,2437,False
25,2438,False
25,2439,False
25,2440,False
25,2441,False
25,2442,False
25,2443,False
25,2444,False
25,2445,False
25,2446,False
25,2447,False
25,2448,False
25,2449,False
25,2450,False
25,2451,False
25,2452,False
25,2453,False
25,2454,False
25,2455,False
25,2456,False
25,2457,False
25,2458,False
25,2459,False
25,2460,False
25,2461,False
25,2462,False
25,2463,False
25,2464,False
25,2465,False
25,2466,False
25,2467,False
25,2468,False
25,2469,False
25,2470,False
25,2471,False
25,2472,False
25,2473,False
25,2474,False
25,2475,False
25,2476,False
25,2477,False
25,2478,False
25,2479,False
26,2484,False
26,2485,False
26,2486,False
26,2487,False
26,2488,False
26,2489,False
26,2490,False
26,2491,False
26,2492,False
