fit_index,fit_origin,holding_age,cycles,status,failure
1687,2019-05-06,12,12,FIT_COMPLETE,
1687,2019-05-06,11,12,FIT_COMPLETE,
1687,2019-05-06,10,12,FIT_COMPLETE,
1687,2019-05-06,9,12,FIT_COMPLETE,
1687,2019-05-06,8,12,FIT_COMPLETE,
1687,2019-05-06,7,13,FIT_COMPLETE,
1687,2019-05-06,6,14,FIT_COMPLETE,
1687,2019-05-06,5,14,FIT_COMPLETE,
1687,2019-05-06,4,14,FIT_COMPLETE,
1687,2019-05-06,3,14,FIT_COMPLETE,
1687,2019-05-06,2,14,FIT_COMPLETE,
1687,2019-05-06,1,15,FIT_COMPLETE,
1707,2019-06-03,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1707,2019-06-03,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1707,2019-06-03,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1707,2019-06-03,56,10,FIT_COMPLETE,
1707,2019-06-03,55,10,FIT_COMPLETE,
1707,2019-06-03,54,10,FIT_COMPLETE,
1707,2019-06-03,53,10,FIT_COMPLETE,
1707,2019-06-03,52,11,FIT_COMPLETE,
1707,2019-06-03,51,11,FIT_COMPLETE,
1707,2019-06-03,50,11,FIT_COMPLETE,
1707,2019-06-03,49,11,FIT_COMPLETE,
1707,2019-06-03,48,11,FIT_COMPLETE,
1707,2019-06-03,47,11,FIT_COMPLETE,
1707,2019-06-03,46,11,FIT_COMPLETE,
1707,2019-06-03,45,11,FIT_COMPLETE,
1707,2019-06-03,44,11,FIT_COMPLETE,
1707,2019-06-03,43,12,FIT_COMPLETE,
1707,2019-06-03,42,12,FIT_COMPLETE,
1707,2019-06-03,41,12,FIT_COMPLETE,
1707,2019-06-03,40,12,FIT_COMPLETE,
1707,2019-06-03,39,12,FIT_COMPLETE,
1707,2019-06-03,38,12,FIT_COMPLETE,
1707,2019-06-03,37,12,FIT_COMPLETE,
1707,2019-06-03,36,12,FIT_COMPLETE,
1707,2019-06-03,35,12,FIT_COMPLETE,
1707,2019-06-03,34,12,FIT_COMPLETE,
1707,2019-06-03,33,12,FIT_COMPLETE,
1707,2019-06-03,32,12,FIT_COMPLETE,
1707,2019-06-03,31,12,FIT_COMPLETE,
1707,2019-06-03,30,12,FIT_COMPLETE,
1707,2019-06-03,29,12,FIT_COMPLETE,
1707,2019-06-03,28,12,FIT_COMPLETE,
1707,2019-06-03,27,12,FIT_COMPLETE,
1707,2019-06-03,26,12,FIT_COMPLETE,
1707,2019-06-03,25,13,FIT_COMPLETE,
1707,2019-06-03,24,13,FIT_COMPLETE,
1707,2019-06-03,23,13,FIT_COMPLETE,
1707,2019-06-03,22,13,FIT_COMPLETE,
1707,2019-06-03,21,13,FIT_COMPLETE,
1707,2019-06-03,20,13,FIT_COMPLETE,
1707,2019-06-03,19,13,FIT_COMPLETE,
1707,2019-06-03,18,13,FIT_COMPLETE,
1707,2019-06-03,17,13,FIT_COMPLETE,
1707,2019-06-03,16,13,FIT_COMPLETE,
1707,2019-06-03,15,13,FIT_COMPLETE,
1707,2019-06-03,14,13,FIT_COMPLETE,
1707,2019-06-03,13,13,FIT_COMPLETE,
1707,2019-06-03,12,13,FIT_COMPLETE,
1707,2019-06-03,11,13,FIT_COMPLETE,
1707,2019-06-03,10,13,FIT_COMPLETE,
1707,2019-06-03,9,13,FIT_COMPLETE,
1707,2019-06-03,8,13,FIT_COMPLETE,
1707,2019-06-03,7,14,FIT_COMPLETE,
1707,2019-06-03,6,15,FIT_COMPLETE,
1707,2019-06-03,5,15,FIT_COMPLETE,
1707,2019-06-03,4,15,FIT_COMPLETE,
1707,2019-06-03,3,15,FIT_COMPLETE,
1707,2019-06-03,2,15,FIT_COMPLETE,
1707,2019-06-03,1,16,FIT_COMPLETE,
1726,2019-07-01,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1726,2019-07-01,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1726,2019-07-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1726,2019-07-01,56,10,FIT_COMPLETE,
1726,2019-07-01,55,10,FIT_COMPLETE,
1726,2019-07-01,54,10,FIT_COMPLETE,
1726,2019-07-01,53,10,FIT_COMPLETE,
1726,2019-07-01,52,11,FIT_COMPLETE,
1726,2019-07-01,51,11,FIT_COMPLETE,
1726,2019-07-01,50,11,FIT_COMPLETE,
1726,2019-07-01,49,11,FIT_COMPLETE,
1726,2019-07-01,48,11,FIT_COMPLETE,
1726,2019-07-01,47,11,FIT_COMPLETE,
1726,2019-07-01,46,11,FIT_COMPLETE,
1726,2019-07-01,45,11,FIT_COMPLETE,
1726,2019-07-01,44,11,FIT_COMPLETE,
1726,2019-07-01,43,12,FIT_COMPLETE,
1726,2019-07-01,42,12,FIT_COMPLETE,
1726,2019-07-01,41,12,FIT_COMPLETE,
1726,2019-07-01,40,12,FIT_COMPLETE,
1726,2019-07-01,39,12,FIT_COMPLETE,
1726,2019-07-01,38,12,FIT_COMPLETE,
1726,2019-07-01,37,12,FIT_COMPLETE,
1726,2019-07-01,36,12,FIT_COMPLETE,
1726,2019-07-01,35,12,FIT_COMPLETE,
1726,2019-07-01,34,12,FIT_COMPLETE,
1726,2019-07-01,33,12,FIT_COMPLETE,
1726,2019-07-01,32,12,FIT_COMPLETE,
1726,2019-07-01,31,12,FIT_COMPLETE,
1726,2019-07-01,30,12,FIT_COMPLETE,
1726,2019-07-01,29,12,FIT_COMPLETE,
1726,2019-07-01,28,12,FIT_COMPLETE,
1726,2019-07-01,27,12,FIT_COMPLETE,
1726,2019-07-01,26,12,FIT_COMPLETE,
1726,2019-07-01,25,13,FIT_COMPLETE,
1726,2019-07-01,24,13,FIT_COMPLETE,
1726,2019-07-01,23,13,FIT_COMPLETE,
1726,2019-07-01,22,13,FIT_COMPLETE,
1726,2019-07-01,21,13,FIT_COMPLETE,
1726,2019-07-01,20,13,FIT_COMPLETE,
1726,2019-07-01,19,13,FIT_COMPLETE,
1726,2019-07-01,18,13,FIT_COMPLETE,
1726,2019-07-01,17,13,FIT_COMPLETE,
1726,2019-07-01,16,13,FIT_COMPLETE,
1726,2019-07-01,15,13,FIT_COMPLETE,
1726,2019-07-01,14,13,FIT_COMPLETE,
1726,2019-07-01,13,13,FIT_COMPLETE,
1726,2019-07-01,12,13,FIT_COMPLETE,
1726,2019-07-01,11,13,FIT_COMPLETE,
1726,2019-07-01,10,13,FIT_COMPLETE,
1726,2019-07-01,9,13,FIT_COMPLETE,
1726,2019-07-01,8,13,FIT_COMPLETE,
1726,2019-07-01,7,14,FIT_COMPLETE,
1726,2019-07-01,6,15,FIT_COMPLETE,
1726,2019-07-01,5,15,FIT_COMPLETE,
1726,2019-07-01,4,15,FIT_COMPLETE,
1726,2019-07-01,3,15,FIT_COMPLETE,
1726,2019-07-01,2,15,FIT_COMPLETE,
1726,2019-07-01,1,16,FIT_COMPLETE,
1749,2019-08-01,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1749,2019-08-01,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1749,2019-08-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1749,2019-08-01,56,10,FIT_COMPLETE,
1749,2019-08-01,55,10,FIT_COMPLETE,
1749,2019-08-01,54,10,FIT_COMPLETE,
1749,2019-08-01,53,10,FIT_COMPLETE,
1749,2019-08-01,52,11,FIT_COMPLETE,
1749,2019-08-01,51,11,FIT_COMPLETE,
1749,2019-08-01,50,11,FIT_COMPLETE,
1749,2019-08-01,49,11,FIT_COMPLETE,
1749,2019-08-01,48,11,FIT_COMPLETE,
1749,2019-08-01,47,11,FIT_COMPLETE,
1749,2019-08-01,46,11,FIT_COMPLETE,
1749,2019-08-01,45,11,FIT_COMPLETE,
1749,2019-08-01,44,11,FIT_COMPLETE,
1749,2019-08-01,43,12,FIT_COMPLETE,
1749,2019-08-01,42,12,FIT_COMPLETE,
1749,2019-08-01,41,12,FIT_COMPLETE,
1749,2019-08-01,40,12,FIT_COMPLETE,
1749,2019-08-01,39,12,FIT_COMPLETE,
1749,2019-08-01,38,13,FIT_COMPLETE,
1749,2019-08-01,37,13,FIT_COMPLETE,
1749,2019-08-01,36,13,FIT_COMPLETE,
1749,2019-08-01,35,13,FIT_COMPLETE,
1749,2019-08-01,34,13,FIT_COMPLETE,
1749,2019-08-01,33,13,FIT_COMPLETE,
1749,2019-08-01,32,13,FIT_COMPLETE,
1749,2019-08-01,31,13,FIT_COMPLETE,
1749,2019-08-01,30,13,FIT_COMPLETE,
1749,2019-08-01,29,13,FIT_COMPLETE,
1749,2019-08-01,28,13,FIT_COMPLETE,
1749,2019-08-01,27,13,FIT_COMPLETE,
1749,2019-08-01,26,13,FIT_COMPLETE,
1749,2019-08-01,25,14,FIT_COMPLETE,
1749,2019-08-01,24,14,FIT_COMPLETE,
1749,2019-08-01,23,14,FIT_COMPLETE,
1749,2019-08-01,22,14,FIT_COMPLETE,
1749,2019-08-01,21,14,FIT_COMPLETE,
1749,2019-08-01,20,14,FIT_COMPLETE,
1749,2019-08-01,19,14,FIT_COMPLETE,
1749,2019-08-01,18,14,FIT_COMPLETE,
1749,2019-08-01,17,14,FIT_COMPLETE,
1749,2019-08-01,16,14,FIT_COMPLETE,
1749,2019-08-01,15,14,FIT_COMPLETE,
1749,2019-08-01,14,14,FIT_COMPLETE,
1749,2019-08-01,13,14,FIT_COMPLETE,
1749,2019-08-01,12,14,FIT_COMPLETE,
1749,2019-08-01,11,14,FIT_COMPLETE,
1749,2019-08-01,10,14,FIT_COMPLETE,
1749,2019-08-01,9,14,FIT_COMPLETE,
1749,2019-08-01,8,14,FIT_COMPLETE,
1749,2019-08-01,7,15,FIT_COMPLETE,
1749,2019-08-01,6,16,FIT_COMPLETE,
1749,2019-08-01,5,16,FIT_COMPLETE,
1749,2019-08-01,4,16,FIT_COMPLETE,
1749,2019-08-01,3,16,FIT_COMPLETE,
1749,2019-08-01,2,16,FIT_COMPLETE,
1749,2019-08-01,1,17,FIT_COMPLETE,
1771,2019-09-02,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1771,2019-09-02,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1771,2019-09-02,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1771,2019-09-02,56,10,FIT_COMPLETE,
1771,2019-09-02,55,10,FIT_COMPLETE,
1771,2019-09-02,54,10,FIT_COMPLETE,
1771,2019-09-02,53,10,FIT_COMPLETE,
1771,2019-09-02,52,11,FIT_COMPLETE,
1771,2019-09-02,51,11,FIT_COMPLETE,
1771,2019-09-02,50,11,FIT_COMPLETE,
1771,2019-09-02,49,11,FIT_COMPLETE,
1771,2019-09-02,48,11,FIT_COMPLETE,
1771,2019-09-02,47,11,FIT_COMPLETE,
1771,2019-09-02,46,11,FIT_COMPLETE,
1771,2019-09-02,45,11,FIT_COMPLETE,
1771,2019-09-02,44,11,FIT_COMPLETE,
1771,2019-09-02,43,12,FIT_COMPLETE,
1771,2019-09-02,42,12,FIT_COMPLETE,
1771,2019-09-02,41,12,FIT_COMPLETE,
1771,2019-09-02,40,12,FIT_COMPLETE,
1771,2019-09-02,39,12,FIT_COMPLETE,
1771,2019-09-02,38,13,FIT_COMPLETE,
1771,2019-09-02,37,13,FIT_COMPLETE,
1771,2019-09-02,36,13,FIT_COMPLETE,
1771,2019-09-02,35,13,FIT_COMPLETE,
1771,2019-09-02,34,13,FIT_COMPLETE,
1771,2019-09-02,33,13,FIT_COMPLETE,
1771,2019-09-02,32,13,FIT_COMPLETE,
1771,2019-09-02,31,13,FIT_COMPLETE,
1771,2019-09-02,30,13,FIT_COMPLETE,
1771,2019-09-02,29,13,FIT_COMPLETE,
1771,2019-09-02,28,13,FIT_COMPLETE,
1771,2019-09-02,27,13,FIT_COMPLETE,
1771,2019-09-02,26,13,FIT_COMPLETE,
1771,2019-09-02,25,14,FIT_COMPLETE,
1771,2019-09-02,24,14,FIT_COMPLETE,
1771,2019-09-02,23,14,FIT_COMPLETE,
1771,2019-09-02,22,14,FIT_COMPLETE,
1771,2019-09-02,21,14,FIT_COMPLETE,
1771,2019-09-02,20,14,FIT_COMPLETE,
1771,2019-09-02,19,14,FIT_COMPLETE,
1771,2019-09-02,18,14,FIT_COMPLETE,
1771,2019-09-02,17,14,FIT_COMPLETE,
1771,2019-09-02,16,14,FIT_COMPLETE,
1771,2019-09-02,15,14,FIT_COMPLETE,
1771,2019-09-02,14,14,FIT_COMPLETE,
1771,2019-09-02,13,14,FIT_COMPLETE,
1771,2019-09-02,12,14,FIT_COMPLETE,
1771,2019-09-02,11,14,FIT_COMPLETE,
1771,2019-09-02,10,14,FIT_COMPLETE,
1771,2019-09-02,9,14,FIT_COMPLETE,
1771,2019-09-02,8,14,FIT_COMPLETE,
1771,2019-09-02,7,15,FIT_COMPLETE,
1771,2019-09-02,6,16,FIT_COMPLETE,
1771,2019-09-02,5,16,FIT_COMPLETE,
1771,2019-09-02,4,16,FIT_COMPLETE,
1771,2019-09-02,3,16,FIT_COMPLETE,
1771,2019-09-02,2,16,FIT_COMPLETE,
1771,2019-09-02,1,17,FIT_COMPLETE,
1791,2019-10-08,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1791,2019-10-08,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1791,2019-10-08,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1791,2019-10-08,56,10,FIT_COMPLETE,
1791,2019-10-08,55,10,FIT_COMPLETE,
1791,2019-10-08,54,10,FIT_COMPLETE,
1791,2019-10-08,53,10,FIT_COMPLETE,
1791,2019-10-08,52,11,FIT_COMPLETE,
1791,2019-10-08,51,11,FIT_COMPLETE,
1791,2019-10-08,50,11,FIT_COMPLETE,
1791,2019-10-08,49,11,FIT_COMPLETE,
1791,2019-10-08,48,11,FIT_COMPLETE,
1791,2019-10-08,47,11,FIT_COMPLETE,
1791,2019-10-08,46,11,FIT_COMPLETE,
1791,2019-10-08,45,11,FIT_COMPLETE,
1791,2019-10-08,44,11,FIT_COMPLETE,
1791,2019-10-08,43,12,FIT_COMPLETE,
1791,2019-10-08,42,12,FIT_COMPLETE,
1791,2019-10-08,41,12,FIT_COMPLETE,
1791,2019-10-08,40,12,FIT_COMPLETE,
1791,2019-10-08,39,12,FIT_COMPLETE,
1791,2019-10-08,38,13,FIT_COMPLETE,
1791,2019-10-08,37,13,FIT_COMPLETE,
1791,2019-10-08,36,13,FIT_COMPLETE,
1791,2019-10-08,35,13,FIT_COMPLETE,
1791,2019-10-08,34,13,FIT_COMPLETE,
1791,2019-10-08,33,13,FIT_COMPLETE,
1791,2019-10-08,32,13,FIT_COMPLETE,
1791,2019-10-08,31,13,FIT_COMPLETE,
1791,2019-10-08,30,13,FIT_COMPLETE,
1791,2019-10-08,29,13,FIT_COMPLETE,
1791,2019-10-08,28,13,FIT_COMPLETE,
1791,2019-10-08,27,13,FIT_COMPLETE,
1791,2019-10-08,26,13,FIT_COMPLETE,
1791,2019-10-08,25,14,FIT_COMPLETE,
1791,2019-10-08,24,14,FIT_COMPLETE,
1791,2019-10-08,23,14,FIT_COMPLETE,
1791,2019-10-08,22,14,FIT_COMPLETE,
1791,2019-10-08,21,14,FIT_COMPLETE,
1791,2019-10-08,20,14,FIT_COMPLETE,
1791,2019-10-08,19,14,FIT_COMPLETE,
1791,2019-10-08,18,14,FIT_COMPLETE,
1791,2019-10-08,17,14,FIT_COMPLETE,
1791,2019-10-08,16,14,FIT_COMPLETE,
1791,2019-10-08,15,14,FIT_COMPLETE,
1791,2019-10-08,14,14,FIT_COMPLETE,
1791,2019-10-08,13,14,FIT_COMPLETE,
1791,2019-10-08,12,14,FIT_COMPLETE,
1791,2019-10-08,11,14,FIT_COMPLETE,
1791,2019-10-08,10,14,FIT_COMPLETE,
1791,2019-10-08,9,14,FIT_COMPLETE,
1791,2019-10-08,8,14,FIT_COMPLETE,
1791,2019-10-08,7,15,FIT_COMPLETE,
1791,2019-10-08,6,16,FIT_COMPLETE,
1791,2019-10-08,5,16,FIT_COMPLETE,
1791,2019-10-08,4,16,FIT_COMPLETE,
1791,2019-10-08,3,16,FIT_COMPLETE,
1791,2019-10-08,2,16,FIT_COMPLETE,
1791,2019-10-08,1,17,FIT_COMPLETE,
1809,2019-11-01,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1809,2019-11-01,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1809,2019-11-01,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1809,2019-11-01,56,10,FIT_COMPLETE,
1809,2019-11-01,55,10,FIT_COMPLETE,
1809,2019-11-01,54,10,FIT_COMPLETE,
1809,2019-11-01,53,10,FIT_COMPLETE,
1809,2019-11-01,52,11,FIT_COMPLETE,
1809,2019-11-01,51,11,FIT_COMPLETE,
1809,2019-11-01,50,11,FIT_COMPLETE,
1809,2019-11-01,49,11,FIT_COMPLETE,
1809,2019-11-01,48,11,FIT_COMPLETE,
1809,2019-11-01,47,11,FIT_COMPLETE,
1809,2019-11-01,46,11,FIT_COMPLETE,
1809,2019-11-01,45,11,FIT_COMPLETE,
1809,2019-11-01,44,11,FIT_COMPLETE,
1809,2019-11-01,43,12,FIT_COMPLETE,
1809,2019-11-01,42,12,FIT_COMPLETE,
1809,2019-11-01,41,12,FIT_COMPLETE,
1809,2019-11-01,40,12,FIT_COMPLETE,
1809,2019-11-01,39,12,FIT_COMPLETE,
1809,2019-11-01,38,13,FIT_COMPLETE,
1809,2019-11-01,37,13,FIT_COMPLETE,
1809,2019-11-01,36,13,FIT_COMPLETE,
1809,2019-11-01,35,13,FIT_COMPLETE,
1809,2019-11-01,34,13,FIT_COMPLETE,
1809,2019-11-01,33,13,FIT_COMPLETE,
1809,2019-11-01,32,13,FIT_COMPLETE,
1809,2019-11-01,31,13,FIT_COMPLETE,
1809,2019-11-01,30,13,FIT_COMPLETE,
1809,2019-11-01,29,13,FIT_COMPLETE,
1809,2019-11-01,28,13,FIT_COMPLETE,
1809,2019-11-01,27,13,FIT_COMPLETE,
1809,2019-11-01,26,13,FIT_COMPLETE,
1809,2019-11-01,25,14,FIT_COMPLETE,
1809,2019-11-01,24,14,FIT_COMPLETE,
1809,2019-11-01,23,14,FIT_COMPLETE,
1809,2019-11-01,22,14,FIT_COMPLETE,
1809,2019-11-01,21,14,FIT_COMPLETE,
1809,2019-11-01,20,14,FIT_COMPLETE,
1809,2019-11-01,19,14,FIT_COMPLETE,
1809,2019-11-01,18,14,FIT_COMPLETE,
1809,2019-11-01,17,14,FIT_COMPLETE,
1809,2019-11-01,16,14,FIT_COMPLETE,
1809,2019-11-01,15,14,FIT_COMPLETE,
1809,2019-11-01,14,14,FIT_COMPLETE,
1809,2019-11-01,13,14,FIT_COMPLETE,
1809,2019-11-01,12,14,FIT_COMPLETE,
1809,2019-11-01,11,14,FIT_COMPLETE,
1809,2019-11-01,10,14,FIT_COMPLETE,
1809,2019-11-01,9,14,FIT_COMPLETE,
1809,2019-11-01,8,14,FIT_COMPLETE,
1809,2019-11-01,7,15,FIT_COMPLETE,
1809,2019-11-01,6,16,FIT_COMPLETE,
1809,2019-11-01,5,16,FIT_COMPLETE,
1809,2019-11-01,4,16,FIT_COMPLETE,
1809,2019-11-01,3,16,FIT_COMPLETE,
1809,2019-11-01,2,16,FIT_COMPLETE,
1809,2019-11-01,1,17,FIT_COMPLETE,
1830,2019-12-02,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1830,2019-12-02,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1830,2019-12-02,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1830,2019-12-02,56,10,FIT_COMPLETE,
1830,2019-12-02,55,10,FIT_COMPLETE,
1830,2019-12-02,54,10,FIT_COMPLETE,
1830,2019-12-02,53,10,FIT_COMPLETE,
1830,2019-12-02,52,11,FIT_COMPLETE,
1830,2019-12-02,51,11,FIT_COMPLETE,
1830,2019-12-02,50,11,FIT_COMPLETE,
1830,2019-12-02,49,11,FIT_COMPLETE,
1830,2019-12-02,48,11,FIT_COMPLETE,
1830,2019-12-02,47,11,FIT_COMPLETE,
1830,2019-12-02,46,11,FIT_COMPLETE,
1830,2019-12-02,45,11,FIT_COMPLETE,
1830,2019-12-02,44,11,FIT_COMPLETE,
1830,2019-12-02,43,12,FIT_COMPLETE,
1830,2019-12-02,42,12,FIT_COMPLETE,
1830,2019-12-02,41,12,FIT_COMPLETE,
1830,2019-12-02,40,12,FIT_COMPLETE,
1830,2019-12-02,39,12,FIT_COMPLETE,
1830,2019-12-02,38,13,FIT_COMPLETE,
1830,2019-12-02,37,13,FIT_COMPLETE,
1830,2019-12-02,36,13,FIT_COMPLETE,
1830,2019-12-02,35,13,FIT_COMPLETE,
1830,2019-12-02,34,13,FIT_COMPLETE,
1830,2019-12-02,33,13,FIT_COMPLETE,
1830,2019-12-02,32,13,FIT_COMPLETE,
1830,2019-12-02,31,13,FIT_COMPLETE,
1830,2019-12-02,30,13,FIT_COMPLETE,
1830,2019-12-02,29,13,FIT_COMPLETE,
1830,2019-12-02,28,13,FIT_COMPLETE,
1830,2019-12-02,27,13,FIT_COMPLETE,
1830,2019-12-02,26,13,FIT_COMPLETE,
1830,2019-12-02,25,14,FIT_COMPLETE,
1830,2019-12-02,24,14,FIT_COMPLETE,
1830,2019-12-02,23,14,FIT_COMPLETE,
1830,2019-12-02,22,14,FIT_COMPLETE,
1830,2019-12-02,21,14,FIT_COMPLETE,
1830,2019-12-02,20,14,FIT_COMPLETE,
1830,2019-12-02,19,14,FIT_COMPLETE,
1830,2019-12-02,18,14,FIT_COMPLETE,
1830,2019-12-02,17,14,FIT_COMPLETE,
1830,2019-12-02,16,14,FIT_COMPLETE,
1830,2019-12-02,15,14,FIT_COMPLETE,
1830,2019-12-02,14,14,FIT_COMPLETE,
1830,2019-12-02,13,14,FIT_COMPLETE,
1830,2019-12-02,12,14,FIT_COMPLETE,
1830,2019-12-02,11,14,FIT_COMPLETE,
1830,2019-12-02,10,14,FIT_COMPLETE,
1830,2019-12-02,9,14,FIT_COMPLETE,
1830,2019-12-02,8,14,FIT_COMPLETE,
1830,2019-12-02,7,15,FIT_COMPLETE,
1830,2019-12-02,6,16,FIT_COMPLETE,
1830,2019-12-02,5,16,FIT_COMPLETE,
1830,2019-12-02,4,16,FIT_COMPLETE,
1830,2019-12-02,3,16,FIT_COMPLETE,
1830,2019-12-02,2,16,FIT_COMPLETE,
1830,2019-12-02,1,17,FIT_COMPLETE,
1852,2020-01-02,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1852,2020-01-02,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1852,2020-01-02,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1852,2020-01-02,56,10,FIT_COMPLETE,
1852,2020-01-02,55,10,FIT_COMPLETE,
1852,2020-01-02,54,10,FIT_COMPLETE,
1852,2020-01-02,53,10,FIT_COMPLETE,
1852,2020-01-02,52,11,FIT_COMPLETE,
1852,2020-01-02,51,11,FIT_COMPLETE,
1852,2020-01-02,50,11,FIT_COMPLETE,
1852,2020-01-02,49,11,FIT_COMPLETE,
1852,2020-01-02,48,11,FIT_COMPLETE,
1852,2020-01-02,47,11,FIT_COMPLETE,
1852,2020-01-02,46,11,FIT_COMPLETE,
1852,2020-01-02,45,11,FIT_COMPLETE,
1852,2020-01-02,44,11,FIT_COMPLETE,
1852,2020-01-02,43,12,FIT_COMPLETE,
1852,2020-01-02,42,12,FIT_COMPLETE,
1852,2020-01-02,41,12,FIT_COMPLETE,
1852,2020-01-02,40,12,FIT_COMPLETE,
1852,2020-01-02,39,12,FIT_COMPLETE,
1852,2020-01-02,38,13,FIT_COMPLETE,
1852,2020-01-02,37,13,FIT_COMPLETE,
1852,2020-01-02,36,13,FIT_COMPLETE,
1852,2020-01-02,35,13,FIT_COMPLETE,
1852,2020-01-02,34,13,FIT_COMPLETE,
1852,2020-01-02,33,13,FIT_COMPLETE,
1852,2020-01-02,32,13,FIT_COMPLETE,
1852,2020-01-02,31,13,FIT_COMPLETE,
1852,2020-01-02,30,13,FIT_COMPLETE,
1852,2020-01-02,29,13,FIT_COMPLETE,
1852,2020-01-02,28,13,FIT_COMPLETE,
1852,2020-01-02,27,13,FIT_COMPLETE,
1852,2020-01-02,26,13,FIT_COMPLETE,
1852,2020-01-02,25,14,FIT_COMPLETE,
1852,2020-01-02,24,14,FIT_COMPLETE,
1852,2020-01-02,23,14,FIT_COMPLETE,
1852,2020-01-02,22,14,FIT_COMPLETE,
1852,2020-01-02,21,14,FIT_COMPLETE,
1852,2020-01-02,20,14,FIT_COMPLETE,
1852,2020-01-02,19,14,FIT_COMPLETE,
1852,2020-01-02,18,14,FIT_COMPLETE,
1852,2020-01-02,17,14,FIT_COMPLETE,
1852,2020-01-02,16,14,FIT_COMPLETE,
1852,2020-01-02,15,14,FIT_COMPLETE,
1852,2020-01-02,14,14,FIT_COMPLETE,
1852,2020-01-02,13,14,FIT_COMPLETE,
1852,2020-01-02,12,14,FIT_COMPLETE,
1852,2020-01-02,11,14,FIT_COMPLETE,
1852,2020-01-02,10,14,FIT_COMPLETE,
1852,2020-01-02,9,14,FIT_COMPLETE,
1852,2020-01-02,8,14,FIT_COMPLETE,
1852,2020-01-02,7,15,FIT_COMPLETE,
1852,2020-01-02,6,16,FIT_COMPLETE,
1852,2020-01-02,5,16,FIT_COMPLETE,
1852,2020-01-02,4,16,FIT_COMPLETE,
1852,2020-01-02,3,16,FIT_COMPLETE,
1852,2020-01-02,2,16,FIT_COMPLETE,
1852,2020-01-02,1,17,FIT_COMPLETE,
1868,2020-02-03,59,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1868,2020-02-03,58,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1868,2020-02-03,57,9,NO_VIEW_MINIMUM_AGE_CYCLES,
1868,2020-02-03,56,10,FIT_COMPLETE,
1868,2020-02-03,55,10,FIT_COMPLETE,
1868,2020-02-03,54,10,FIT_COMPLETE,
1868,2020-02-03,53,10,FIT_COMPLETE,
1868,2020-02-03,52,11,FIT_COMPLETE,
1868,2020-02-03,51,11,FIT_COMPLETE,
1868,2020-02-03,50,11,FIT_COMPLETE,
1868,2020-02-03,49,11,FIT_COMPLETE,
1868,2020-02-03,48,11,FIT_COMPLETE,
1868,2020-02-03,47,11,FIT_COMPLETE,
1868,2020-02-03,46,11,FIT_COMPLETE,
1868,2020-02-03,45,11,FIT_COMPLETE,
1868,2020-02-03,44,11,FIT_COMPLETE,
1868,2020-02-03,43,12,FIT_COMPLETE,
1868,2020-02-03,42,12,FIT_COMPLETE,
1868,2020-02-03,41,12,FIT_COMPLETE,
1868,2020-02-03,40,12,FIT_COMPLETE,
1868,2020-02-03,39,12,FIT_COMPLETE,
1868,2020-02-03,38,13,FIT_COMPLETE,
1868,2020-02-03,37,13,FIT_COMPLETE,
1868,2020-02-03,36,13,FIT_COMPLETE,
1868,2020-02-03,35,13,FIT_COMPLETE,
1868,2020-02-03,34,13,FIT_COMPLETE,
1868,2020-02-03,33,13,FIT_COMPLETE,
1868,2020-02-03,32,13,FIT_COMPLETE,
1868,2020-02-03,31,13,FIT_COMPLETE,
1868,2020-02-03,30,13,FIT_COMPLETE,
1868,2020-02-03,29,13,FIT_COMPLETE,
1868,2020-02-03,28,13,FIT_COMPLETE,
1868,2020-02-03,27,13,FIT_COMPLETE,
1868,2020-02-03,26,13,FIT_COMPLETE,
1868,2020-02-03,25,14,FIT_COMPLETE,
1868,2020-02-03,24,14,FIT_COMPLETE,
1868,2020-02-03,23,14,FIT_COMPLETE,
1868,2020-02-03,22,14,FIT_COMPLETE,
