period,cost,model,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,AGE_BACKWARD_EXIT,15,2024-08-28,2024-08-27,211129.41744,-1314.5999999999767,84.12188,250.4000000000002,0.0,1,1,1,2024-08-29,2024-08-28,False,-1649.121879999977,-0.007810952637467653
evaluation,BASE,AGE_BACKWARD_EXIT,16,2024-09-03,2024-09-02,209624.71656,46546.00000000003,93.07942,314.4999999999933,0.0,20,1,1,2024-10-10,2024-10-09,False,46138.420580000035,0.2201000976275335
evaluation,BASE,AGE_BACKWARD_EXIT,17,2025-04-10,2025-04-09,255924.1746,8576.0,104.01080000000002,267.9999999999705,0.0,32,1,1,2025-05-29,2025-05-28,False,8203.989200000029,0.03205632767136032
evaluation,BASE,AGE_BACKWARD_EXIT,18,2025-06-04,2025-06-03,264251.53974000004,10872.099999999977,107.78720000000001,333.5000000000225,5869.599999999999,43,1,1,2025-08-04,2025-08-01,False,16300.412799999955,0.06168521408063737
evaluation,BASE,AGE_BACKWARD_EXIT,19,2025-12-19,2025-12-18,280567.80234,-1677.2000000000116,111.79736,359.4000000000136,7367.7,31,1,1,2026-02-04,2026-02-03,False,5219.302639999975,0.018602642913655064
evaluation,BASE,AGE_BACKWARD_EXIT,20,2026-05-06,2026-04-30,285380.46468,-5977.199999999953,112.8636,351.6000000000133,0.0,24,1,1,2026-06-09,2026-06-08,False,-6441.663599999966,-0.02257219535760119
evaluation,BASE,AGE_BACKWARD_EXIT,21,2026-06-23,2026-06-22,278549.29871999996,-9973.599999999977,109.33696,328.80000000001246,0.0,4,1,1,2026-06-29,2026-06-26,False,-10411.73695999999,-0.03737843537156398
evaluation,BASE,AGE_BACKWARD_EXIT,22,2026-07-23,2026-07-22,268521.09348000004,-8430.0,105.63352,337.19999999996287,0.0,4,1,1,2026-07-29,2026-07-28,False,-8872.833519999962,-0.03304333899809933
evaluation,BASE,AGE_BACKWARD_EXIT,23,2026-08-07,2026-08-06,259517.79318000004,1708.0999999999767,104.06186000000001,330.6000000000125,0.0,5,1,1,2026-08-14,2026-08-13,True,1273.4381399999643,0.004906939614412931
evaluation,BASE,AGE_NATURAL_TARGET,1,2020-02-05,2020-02-04,199940.78016,17899.20000000004,83.48736,264.00000000001785,0.0,13,1,1,2020-02-24,2020-02-21,False,17551.712640000023,0.08778455613684459
evaluation,BASE,AGE_NATURAL_TARGET,2,2020-07-01,2020-06-30,217504.49220000004,4307.699999999953,87.78366000000003,311.3999999999657,0.0,1,1,1,2020-07-02,2020-07-01,False,3908.516339999988,0.017969818924043295
evaluation,BASE,AGE_NATURAL_TARGET,3,2020-08-19,2020-08-18,221142.2196,-7264.0,86.93191999999999,272.4000000000103,0.0,18,1,1,2020-09-14,2020-09-11,False,-7623.3319200000105,-0.034472530545225706
evaluation,BASE,AGE_NATURAL_TARGET,4,2021-01-05,2021-01-04,213002.592,10040.0,87.144,240.0000000000091,0.0,4,1,1,2021-01-11,2021-01-08,False,9712.85599999999,0.04559970800730909
evaluation,BASE,AGE_NATURAL_TARGET,5,2021-02-03,2021-02-02,223101.01128,-405.9999999999709,89.09264,243.60000000000923,0.0,11,1,1,2021-02-25,2021-02-24,False,-738.6926399999802,-0.0033110232704095352
evaluation,BASE,AGE_NATURAL_TARGET,6,2021-06-08,2021-06-07,222308.4528,-2352.000000000029,88.38480000000001,251.99999999997226,0.0,1,1,1,2021-06-09,2021-06-08,False,-2692.384800000001,-0.012111032064184296
evaluation,BASE,AGE_NATURAL_TARGET,7,2021-07-07,2021-07-06,218666.12448000003,-10657.20000000004,85.26616000000001,256.80000000000973,0.0,18,1,1,2021-08-02,2021-07-30,False,-10999.26616000005,-0.05030164679671762
evaluation,BASE,AGE_NATURAL_TARGET,8,2021-10-29,2021-10-28,208889.56955999997,464.20000000001164,83.58132,253.2000000000096,0.0,1,1,1,2021-11-01,2021-10-29,False,127.41868000000204,0.0006099810549104665
evaluation,BASE,AGE_NATURAL_TARGET,9,2021-11-25,2021-11-24,209083.60836,-4096.399999999994,82.74728000000002,250.8000000000095,0.0,2,1,1,2021-11-29,2021-11-26,False,-4429.947280000003,-0.021187444174832315
evaluation,BASE,AGE_NATURAL_TARGET,10,2021-12-02,2021-12-01,204345.3609,581.0,81.7882,249.00000000000944,0.0,1,1,1,2021-12-03,2021-12-02,False,250.21179999999055,0.0012244554948445151
evaluation,BASE,AGE_NATURAL_TARGET,11,2022-05-13,2022-05-12,204727.9374,-256.5,81.78246,205.20000000002295,0.0,9,1,1,2022-05-26,2022-05-25,False,-543.4824600000229,-0.0026546570385172206
evaluation,BASE,AGE_NATURAL_TARGET,12,2022-06-08,2022-06-07,204415.27487999998,1464.000000000029,81.984,292.8000000000111,0.0,1,1,1,2022-06-09,2022-06-08,False,1089.216000000018,0.005328447204541988
evaluation,BASE,AGE_NATURAL_TARGET,13,2022-08-10,2022-08-09,204824.4567,-2386.3000000000175,81.3777,292.1999999999678,0.0,11,1,1,2022-08-25,2022-08-24,False,-2759.8776999999855,-0.013474356258355868
evaluation,BASE,AGE_NATURAL_TARGET,14,2024-02-19,2024-02-08,202600.512,3660.0,81.708,239.99999999997357,0.0,6,1,1,2024-02-27,2024-02-26,False,3338.2920000000263,0.016477214035865943
evaluation,BASE,AGE_NATURAL_TARGET,15,2024-06-18,2024-06-17,205999.1916,-2204.0,81.896,232.00000000002598,0.0,18,1,1,2024-07-12,2024-07-11,False,-2517.896000000026,-0.012222844082267875
evaluation,BASE,AGE_NATURAL_TARGET,16,2024-08-02,2024-08-01,202221.23616000003,-1693.6000000000058,80.48688000000001,233.6000000000002,0.0,1,1,1,2024-08-05,2024-08-02,False,-2007.6868800000059,-0.009928170345133774
evaluation,BASE,AGE_NATURAL_TARGET,17,2024-08-28,2024-08-27,201011.39424,-3337.600000000006,79.67328,238.39999999997374,0.0,17,1,1,2024-09-24,2024-09-23,False,-3655.6732799999795,-0.018186398307527007
evaluation,BASE,AGE_NATURAL_TARGET,18,2024-09-30,2024-09-27,197732.5386,3105.9000000000233,79.63922000000001,295.8000000000112,0.0,3,1,1,2024-10-10,2024-10-09,False,2730.460780000012,0.013808859175795826
evaluation,BASE,AGE_NATURAL_TARGET,19,2025-04-10,2025-04-09,200537.5995,2205.0,80.598,209.99999999997686,0.0,2,1,1,2025-04-14,2025-04-11,False,1914.4020000000232,0.00954634943658046
evaluation,BASE,AGE_NATURAL_TARGET,20,2025-06-03,2025-05-30,201783.14856,664.2999999999884,80.7891,204.3999999999775,0.0,1,1,1,2025-06-04,2025-06-03,False,379.11090000001093,0.0018788035705929265
evaluation,BASE,AGE_NATURAL_TARGET,21,2025-06-13,2025-06-12,202440.48,-1214.3999999999942,80.67664,202.40000000000018,0.0,1,1,1,2025-06-16,2025-06-13,False,-1497.4766399999942,-0.007397120575884794
evaluation,BASE,AGE_NATURAL_TARGET,22,2025-06-19,2025-06-18,200890.17,-1339.0,80.031,205.99999999997732,0.0,1,1,1,2025-06-20,2025-06-19,False,-1625.0309999999772,-0.00808915140048902
evaluation,BASE,AGE_NATURAL_TARGET,23,2025-12-19,2025-12-18,199535.69916,7540.200000000012,81.25524,255.6000000000097,0.0,13,1,1,2026-01-09,2026-01-08,False,7203.344760000002,0.03610053133511672
evaluation,BASE,AGE_NATURAL_TARGET,24,2026-01-16,2026-01-15,206668.12536,-7072.799999999988,81.18564,252.60000000000957,5178.3,1,1,1,2026-01-19,2026-01-16,False,-2228.285639999998,-0.010781951189224247
evaluation,BASE,AGE_NATURAL_TARGET,25,2026-05-06,2026-04-30,204538.8996,1638.0,82.0764,252.00000000000955,0.0,1,1,1,2026-05-07,2026-05-06,False,1303.9235999999905,0.006374941893937863
evaluation,BASE,AGE_NATURAL_TARGET,26,2026-05-13,2026-05-12,205175.52690000003,4025.499999999971,82.8091,249.00000000000944,0.0,1,1,1,2026-05-14,2026-05-13,False,3693.6908999999614,0.01800259005451571
evaluation,BASE,AGE_NATURAL_TARGET,27,2026-06-05,2026-06-04,208801.752,-6077.5,82.23750000000001,255.00000000000966,0.0,4,1,1,2026-06-11,2026-06-10,False,-6414.73750000001,-0.03072166511323147
evaluation,BASE,AGE_NATURAL_TARGET,28,2026-06-23,2026-06-22,202812.35436,-7261.799999999959,79.60848000000001,239.40000000000907,0.0,4,1,1,2026-06-29,2026-06-26,False,-7580.808479999968,-0.03737843537156386
evaluation,BASE,AGE_NATURAL_TARGET,29,2026-07-23,2026-07-22,195418.37586000003,-6135.000000000029,76.87564,245.39999999997298,0.0,4,1,1,2026-07-29,2026-07-28,False,-6457.275640000003,-0.03304333899809949
evaluation,BASE,AGE_NATURAL_TARGET,30,2026-08-07,2026-08-06,188868.66618000003,1243.1000000000058,75.73286000000002,240.60000000000912,0.0,5,1,1,2026-08-14,2026-08-13,True,926.7671399999966,0.004906939614413052
evaluation,STRESS,AGE_BACKWARD_EXIT,1,2020-02-05,2020-02-04,199707.45104,17865.300000000017,166.65848,474.300000000018,0.0,13,1,1,2020-02-24,2020-02-21,False,17224.34152,0.08624786621782121
evaluation,STRESS,AGE_BACKWARD_EXIT,2,2020-07-01,2020-06-30,216813.09056,4291.099999999948,174.89076,516.999999999989,0.0,1,1,1,2020-07-02,2020-07-01,False,3599.2092399999583,0.016600516282036612
evaluation,STRESS,AGE_BACKWARD_EXIT,3,2020-08-19,2020-08-18,220302.48575999998,-8768.799999999988,172.4832,451.99999999999034,0.0,30,1,1,2020-09-30,2020-09-29,False,-9393.28319999998,-0.04263811716692625
evaluation,STRESS,AGE_BACKWARD_EXIT,4,2021-01-05,2021-01-04,210500.6666,3397.0,169.50240000000002,474.00000000001796,2844.0,18,1,1,2021-01-29,2021-01-28,False,5597.4975999999815,0.026591353321633527
evaluation,STRESS,AGE_BACKWARD_EXIT,5,2021-02-03,2021-02-02,216668.43271999998,-4333.999999999971,171.34272,472.8000000000179,0.0,13,1,1,2021-03-01,2021-02-26,False,-4978.142719999989,-0.022975856046520762
evaluation,STRESS,AGE_BACKWARD_EXIT,6,2021-06-08,2021-06-07,211884.72,-2240.0,168.352,479.99999999998266,0.0,1,1,1,2021-06-09,2021-06-08,False,-2888.3519999999826,-0.013631714453028904
evaluation,STRESS,AGE_BACKWARD_EXIT,7,2021-07-07,2021-07-06,208100.90707999998,3418.7999999999593,167.58632,488.39999999998236,0.0,1,1,1,2021-07-08,2021-07-07,False,2762.813679999977,0.013276317334541324
evaluation,STRESS,AGE_BACKWARD_EXIT,8,2021-10-29,2021-10-28,211492.26308,469.70000000001164,169.14324000000002,427.0000000000288,0.0,1,1,1,2021-11-01,2021-10-29,False,-126.44324000001717,-0.0005978622487584248
evaluation,STRESS,AGE_BACKWARD_EXIT,9,2021-11-25,2021-11-24,211711.55075999998,-2791.8000000000175,168.0156,422.99999999999096,0.0,3,1,1,2021-11-30,2021-11-29,False,-3382.8156000000085,-0.01597841774743235
evaluation,STRESS,AGE_BACKWARD_EXIT,10,2022-05-13,2022-05-12,208066.39328000002,1667.1999999999825,166.86588,468.89999999999463,0.0,5,1,1,2022-05-20,2022-05-19,False,1031.4341199999878,0.004957235542656626
evaluation,STRESS,AGE_BACKWARD_EXIT,11,2022-06-08,2022-06-07,209164.63240000003,1497.000000000029,167.66400000000002,499.00000000003365,0.0,1,1,1,2022-06-09,2022-06-08,False,830.3359999999955,0.003969772472872404
evaluation,STRESS,AGE_BACKWARD_EXIT,12,2022-08-10,2022-08-09,209592.40344,-2440.2000000000407,166.4316,497.99999999998937,0.0,11,1,1,2022-08-25,2022-08-24,False,-3104.63160000003,-0.014812710523112031
evaluation,STRESS,AGE_BACKWARD_EXIT,13,2024-02-19,2024-02-08,207154.22856,12995.599999999977,170.6592,490.3999999999732,0.0,21,1,1,2024-03-19,2024-03-18,False,12334.540800000004,0.05954279034389799
evaluation,STRESS,AGE_BACKWARD_EXIT,14,2024-06-18,2024-06-17,219307.78804,-11352.799999999988,170.63752,493.6000000000004,0.0,42,1,1,2024-08-15,2024-08-14,False,-12017.037519999989,-0.05479530675767965
evaluation,STRESS,AGE_BACKWARD_EXIT,15,2024-08-28,2024-08-27,206908.93048,-1287.2999999999884,164.74988000000002,490.40000000000043,0.0,1,1,1,2024-08-29,2024-08-28,False,-1942.4498799999888,-0.009387946066386668
evaluation,STRESS,AGE_BACKWARD_EXIT,16,2024-09-03,2024-09-02,205123.0164,45510.00000000003,182.0154,553.4999999999936,0.0,20,1,1,2024-10-10,2024-10-09,False,44774.48460000004,0.21828113385719516
evaluation,STRESS,AGE_BACKWARD_EXIT,17,2025-04-10,2025-04-09,249993.35736000002,8371.199999999983,203.05392,523.1999999999714,0.0,32,1,1,2025-05-29,2025-05-28,False,7644.946080000011,0.030580596863583838
evaluation,STRESS,AGE_BACKWARD_EXIT,18,2025-06-04,2025-06-03,257698.038,10595.0,210.08,584.9999999999933,5720.0,43,1,1,2025-08-04,2025-08-01,False,15519.920000000007,0.06022521599485366
evaluation,STRESS,AGE_BACKWARD_EXIT,19,2025-12-19,2025-12-18,273244.7542,-1632.399999999965,217.62224000000003,583.0000000000393,7170.9,31,1,1,2026-02-04,2026-02-03,False,4737.877759999996,0.017339318274824524
evaluation,STRESS,AGE_BACKWARD_EXIT,20,2026-05-06,2026-04-30,277758.0588,-5814.0,219.56400000000002,570.0000000000384,0.0,24,1,1,2026-06-09,2026-06-08,False,-6603.5640000000385,-0.0237745181130998
evaluation,STRESS,AGE_BACKWARD_EXIT,21,2026-06-23,2026-06-22,270630.2088,-9682.399999999965,212.31056,585.2000000000064,0.0,4,1,1,2026-06-29,2026-06-26,False,-10479.910559999971,-0.03872409738169618
evaluation,STRESS,AGE_BACKWARD_EXIT,22,2026-07-23,2026-07-22,261037.77336,-8190.0,205.25232,545.9999999999884,0.0,4,1,1,2026-07-29,2026-07-28,False,-8941.252319999989,-0.034252714482317516
evaluation,STRESS,AGE_BACKWARD_EXIT,23,2026-08-07,2026-08-06,251668.02696000002,1655.3999999999942,201.70248000000004,533.9999999999886,0.0,5,1,1,2026-08-14,2026-08-13,True,919.6975200000056,0.0036544074792074477
evaluation,STRESS,AGE_NATURAL_TARGET,1,2020-02-05,2020-02-04,199707.45104,17865.300000000017,166.65848,474.300000000018,0.0,13,1,1,2020-02-24,2020-02-21,False,17224.34152,0.08624786621782121
evaluation,STRESS,AGE_NATURAL_TARGET,2,2020-07-01,2020-06-30,216813.09056,4291.099999999948,174.89076,516.999999999989,0.0,1,1,1,2020-07-02,2020-07-01,False,3599.2092399999583,0.016600516282036612
evaluation,STRESS,AGE_NATURAL_TARGET,3,2020-08-19,2020-08-18,220302.48575999998,-7232.0,173.09792000000002,451.99999999999034,0.0,18,1,1,2020-09-14,2020-09-11,False,-7857.09791999999,-0.035665044327096704
evaluation,STRESS,AGE_NATURAL_TARGET,4,2021-01-05,2021-01-04,212099.40584,9989.800000000017,173.41656,477.6000000000181,0.0,4,1,1,2021-01-11,2021-01-08,False,9338.78344,0.04403021971237786
evaluation,STRESS,AGE_NATURAL_TARGET,5,2021-02-03,2021-02-02,222167.63152,-404.0,177.30752,484.7999999999825,0.0,11,1,1,2021-02-25,2021-02-24,False,-1066.1075199999825,-0.004798662670642052
evaluation,STRESS,AGE_NATURAL_TARGET,6,2021-06-08,2021-06-07,220889.8206,-2335.2000000000116,175.50696,500.3999999999819,0.0,1,1,1,2021-06-09,2021-06-08,False,-3011.1069599999937,-0.013631714453028958
evaluation,STRESS,AGE_NATURAL_TARGET,7,2021-07-07,2021-07-06,216793.08255999998,-10557.600000000035,168.95551999999998,466.39999999996746,0.0,18,1,1,2021-08-02,2021-07-30,False,-11192.955520000001,-0.05162967096471919
evaluation,STRESS,AGE_NATURAL_TARGET,8,2021-10-29,2021-10-28,206539.28268,458.70000000001164,165.18204000000003,417.0000000000282,0.0,1,1,1,2021-11-01,2021-10-29,False,-123.48204000001658,-0.0005978622487584238
evaluation,STRESS,AGE_NATURAL_TARGET,9,2021-11-25,2021-11-24,206706.54955999998,-4047.399999999994,163.51496000000003,412.9999999999912,0.0,2,1,1,2021-11-29,2021-11-26,False,-4623.9149599999855,-0.02236946516616213
evaluation,STRESS,AGE_NATURAL_TARGET,10,2021-12-02,2021-12-01,202005.77,574.0,161.6056,409.99999999999125,0.0,1,1,1,2021-12-03,2021-12-02,False,2.3944000000087726,1.1853126769640158e-05
evaluation,STRESS,AGE_NATURAL_TARGET,11,2022-05-13,2022-05-12,202075.99808000002,-252.9999999999709,161.33304,404.80000000000035,0.0,9,1,1,2022-05-26,2022-05-25,False,-819.1330399999713,-0.004053588985247442
evaluation,STRESS,AGE_NATURAL_TARGET,12,2022-06-08,2022-06-07,201200.44800000003,1440.000000000029,161.28000000000003,480.0000000000324,0.0,1,1,1,2022-06-09,2022-06-08,False,798.7199999999967,0.0039697724728724095
evaluation,STRESS,AGE_NATURAL_TARGET,13,2022-08-10,2022-08-09,201595.90612,-2347.100000000006,160.0818,478.99999999998977,0.0,11,1,1,2022-08-25,2022-08-24,False,-2986.1817999999957,-0.014812710523111866
evaluation,STRESS,AGE_NATURAL_TARGET,14,2024-02-19,2024-02-08,199043.78568,3592.899999999994,160.42004000000003,471.20000000000044,0.0,6,1,1,2024-02-27,2024-02-26,False,2961.279959999994,0.014877530337776048
evaluation,STRESS,AGE_NATURAL_TARGET,15,2024-06-18,2024-06-17,201891.12416,-2158.399999999965,160.4032,454.40000000000043,0.0,18,1,1,2024-07-12,2024-07-11,False,-2773.203199999966,-0.013736132341321674
evaluation,STRESS,AGE_NATURAL_TARGET,16,2024-08-02,2024-08-01,197873.51776,-1655.8999999999942,157.39044,456.8000000000004,0.0,1,1,1,2024-08-05,2024-08-02,False,-2270.0904399999945,-0.011472431812494374
evaluation,STRESS,AGE_NATURAL_TARGET,17,2024-08-28,2024-08-27,196782.88168000002,-3264.7999999999884,155.87088,466.40000000000043,0.0,17,1,1,2024-09-24,2024-09-23,False,-3887.070879999989,-0.019753094612777237
evaluation,STRESS,AGE_NATURAL_TARGET,18,2024-09-30,2024-09-27,193054.39088000002,3030.3000000000175,155.40148000000002,481.0000000000325,0.0,3,1,1,2024-10-10,2024-10-09,False,2393.898519999985,0.01240012469588428
evaluation,STRESS,AGE_NATURAL_TARGET,19,2025-04-10,2025-04-09,195331.20124,2146.1999999999825,156.89744000000002,408.80000000000035,0.0,2,1,1,2025-04-14,2025-04-11,False,1580.5025599999822,0.008091398352985332
evaluation,STRESS,AGE_NATURAL_TARGET,20,2025-06-03,2025-05-30,196393.526,646.1000000000058,157.15140000000002,397.60000000000036,0.0,1,1,1,2025-06-04,2025-06-03,False,91.34860000000543,0.00046513040353481625
evaluation,STRESS,AGE_NATURAL_TARGET,21,2025-06-13,2025-06-12,196576.79927999998,-1178.3999999999942,156.57008,392.7999999999786,0.0,1,1,1,2025-06-16,2025-06-13,False,-1727.7700799999727,-0.008789287883047543
evaluation,STRESS,AGE_NATURAL_TARGET,22,2025-06-19,2025-06-18,195178.04,-1300.0,155.4,400.00000000000034,0.0,1,1,1,2025-06-20,2025-06-19,False,-1855.4000000000005,-0.00950619239746439
evaluation,STRESS,AGE_NATURAL_TARGET,23,2025-12-19,2025-12-18,193567.89620000002,7310.100000000006,157.55124,413.00000000002785,0.0,13,1,1,2026-01-09,2026-01-08,False,6739.548759999978,0.03481749242672183
evaluation,STRESS,AGE_NATURAL_TARGET,24,2026-01-16,2026-01-15,200408.1312,-6854.399999999994,157.35744,407.9999999999913,5018.4,1,1,1,2026-01-19,2026-01-16,False,-2401.3574399999857,-0.011982335375422062
evaluation,STRESS,AGE_NATURAL_TARGET,25,2026-05-06,2026-04-30,197841.70504,1583.4000000000233,158.68104,406.0000000000274,0.0,1,1,1,2026-05-07,2026-05-06,False,1018.718959999996,0.005149161850349144
evaluation,STRESS,AGE_NATURAL_TARGET,26,2026-05-13,2026-05-12,197879.12,3879.999999999971,159.616,440.00000000000483,0.0,1,1,1,2026-05-14,2026-05-13,False,3280.383999999966,0.016577716739391027
evaluation,STRESS,AGE_NATURAL_TARGET,27,2026-06-05,2026-06-04,201554.5896,-5863.0,158.67000000000002,409.99999999999125,0.0,4,1,1,2026-06-11,2026-06-10,False,-6431.669999999991,-0.031910312797957696
evaluation,STRESS,AGE_NATURAL_TARGET,28,2026-06-23,2026-06-22,195342.1056,-6988.799999999959,153.24672000000004,422.40000000000464,0.0,4,1,1,2026-06-29,2026-06-26,False,-7564.4467199999635,-0.0387240973816961
evaluation,STRESS,AGE_NATURAL_TARGET,29,2026-07-23,2026-07-22,188367.91704,-5910.000000000029,148.11248,393.9999999999916,0.0,4,1,1,2026-07-29,2026-07-28,False,-6452.112480000021,-0.03425271448231767
evaluation,STRESS,AGE_NATURAL_TARGET,30,2026-08-07,2026-08-06,181446.0494,1193.499999999971,145.4222,384.9999999999918,0.0,5,1,1,2026-08-14,2026-08-13,True,663.0777999999791,0.0036544074792073107
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,1,2015-01-05,2014-12-31,199812.35447999998,-16287.600000000006,76.60712000000001,221.59999999997558,1939.0000000000002,11,1,1,2015-01-20,2015-01-19,False,-14646.807119999981,-0.07330281031979952
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,2,2015-02-11,2015-02-10,185269.0464,68816.0,87.80160000000001,272.00000000001836,0.0,60,1,1,2015-05-15,2015-05-14,False,68456.19839999998,0.3694961448238986
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,3,2015-06-03,2015-06-02,253357.56138,-26514.0,95.96104,294.59999999996757,0.0,13,1,1,2015-06-23,2015-06-19,False,-26904.561039999964,-0.10619205873886267
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,4,2015-09-29,2015-09-28,224251.8414,38016.5,97.2305,277.99999999996936,0.0,60,1,1,2015-12-29,2015-12-28,False,37641.26950000003,0.1678526662925321
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,5,2016-05-03,2016-04-29,264461.18166000006,7365.599999999977,107.16948000000001,334.80000000003747,0.0,60,1,1,2016-07-28,2016-07-27,False,6923.63051999994,0.02618013909089004
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,6,2017-05-18,2017-05-17,270433.5759,24009.0,112.89000000000001,318.0000000000003,0.0,60,1,1,2017-08-14,2017-08-11,False,23578.11,0.08718632633367476
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,7,2018-10-09,2018-10-08,294858.96,-22704.0,113.3088,352.00000000000034,0.0,8,1,1,2018-10-19,2018-10-18,False,-23169.3088,-0.07857759791325317
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,8,2019-02-28,2019-02-27,271708.3308,1554.0,108.9132,296.0000000000002,0.0,1,1,1,2019-03-01,2019-02-28,False,1149.0867999999998,0.0042291187635532
earlier_diagnostic,BASE,AGE_BACKWARD_EXIT,9,2019-05-31,2019-05-30,272261.24136,15911.100000000035,112.00518000000001,298.8000000000003,0.0,15,1,1,2019-06-24,2019-06-21,False,15500.294820000034,0.0569316981828663
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,1,2015-01-05,2014-12-31,199812.35447999998,-16287.600000000006,76.60712000000001,221.59999999997558,1939.0000000000002,11,1,1,2015-01-20,2015-01-19,False,-14646.807119999981,-0.07330281031979952
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,2,2015-02-11,2015-02-10,185269.0464,68816.0,87.80160000000001,272.00000000001836,0.0,60,1,1,2015-05-15,2015-05-14,False,68456.19839999998,0.3694961448238986
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,3,2015-06-03,2015-06-02,253357.56138,-26514.0,95.96104,294.59999999996757,0.0,13,1,1,2015-06-23,2015-06-19,False,-26904.561039999964,-0.10619205873886267
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,4,2015-09-29,2015-09-28,224251.8414,38016.5,97.2305,277.99999999996936,0.0,60,1,1,2015-12-29,2015-12-28,False,37641.26950000003,0.1678526662925321
earlier_diagnostic,BASE,AGE_NATURAL_TARGET,5,2016-05-03,2016-04-29,264461.18166000006,7365.599999999977,107.16948000000001,334.80000000003747,0.0,60,1,1,2016-07-28,2016-07-27,False,6923.63051999994,0.02618013909089004
