period,cost,model,name,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target,joint_point_pass
evaluation,BASE,RISK_DAILY_30_10,30日风险、10%预算、每日调整,0.8099162047999999,0.09363816923615309,0.09213355413011809,0.07273121953181155,1.2667676236312833,-0.06716879599134913,1604,0.20076460747621572,111,3576.45904,10964.599999999959,False,1.0459189070388675e-10,0.057380697590536114,True,False
evaluation,STRESS,RISK_DAILY_30_10,30日风险、10%预算、每日调整,0.7349393667999984,0.08667955657137925,0.08574177860361261,0.07263887683794773,1.1803841460117361,-0.07069480641025068,1604,0.2008161323063213,111,6979.726640000001,19350.599999999995,False,1.0095391189679503e-10,0.05059461205763661,False,False
earlier_diagnostic,BASE,RISK_DAILY_30_10,30日风险、10%预算、每日调整,0.47582176360000017,0.08033185797076957,0.08095160210347765,0.08557595993356307,0.9459619520052649,-0.08698968393029896,1219,0.24888753968274582,73,1771.8472800000004,5295.500000000029,False,1.020907802740112e-10,0.041370629774125645,False,False
earlier_diagnostic,STRESS,RISK_DAILY_30_10,30日风险、10%预算、每日调整,0.4706094684000003,0.07957331624541154,0.08031199746424769,0.08631604634745484,0.9304411040904426,-0.08943883748018407,1219,0.2534366420892628,74,3513.50632,10030.699999999946,False,7.44648787076585e-11,0.04087304415972487,False,False
evaluation,BASE,RISK_DAILY_30_12,30日风险、12%预算、每日调整,0.8289389686999982,0.0953646829900309,0.09391973238252656,0.07557464652785412,1.2427412723380862,-0.06722315656683472,1604,0.20837213679656616,110,3636.3062600000003,11148.299999999936,False,1.0368239600211382e-10,0.05910721134441392,True,False
evaluation,STRESS,RISK_DAILY_30_12,30日风险、12%预算、每日调整,0.7556638148000028,0.08862814077346068,0.08774152714821878,0.0754785141758997,1.1624702487351648,-0.07308152839685388,1604,0.2083149664246667,110,7082.937040000001,19636.199999999983,False,8.876099855115172e-11,0.05254319625971803,False,False
earlier_diagnostic,BASE,RISK_DAILY_30_12,30日风险、12%预算、每日调整,0.5254855263000004,0.08745374739756417,0.08794968328678539,0.09044113094690683,0.9724522721682457,-0.08909324254286173,1219,0.26614248748737923,69,1819.99474,5434.300000000032,False,1.1368683772161603e-10,0.04849251920092025,False,False
earlier_diagnostic,STRESS,RISK_DAILY_30_12,30日风险、12%预算、每日调整,0.5234563278000006,0.0871664243099972,0.08776701593153445,0.09134787966093612,0.9607997061049137,-0.09160002216919103,1219,0.2712644766711448,69,3608.83444,10282.099999999948,False,9.049472282640636e-11,0.04846615222431053,False,False
evaluation,BASE,RISK_DAILY_30_15,30日风险、15%预算、每日调整,0.8573844634000007,0.09791817277030884,0.09651032751560266,0.07903242972952185,1.2211484304088416,-0.06956227269994146,1604,0.21652894208382878,105,3655.4073200000003,11240.699999999897,False,1.000444171950221e-10,0.061660701124691866,True,False
evaluation,STRESS,RISK_DAILY_30_15,30日风险、15%预算、每日调整,0.7768743945999994,0.090602312527744,0.08980845028997643,0.07885304088548403,1.13893452023496,-0.07304007748117036,1604,0.21607378886827475,105,7101.021080000001,19715.099999999962,False,9.055156624526717e-11,0.05451736801400136,False,False
earlier_diagnostic,BASE,RISK_DAILY_30_15,30日风险、15%预算、每日调整,0.5532996728000019,0.09136152436262694,0.092370809325526,0.09921361772801464,0.9310295445404723,-0.0931453438635206,1219,0.2882605557208421,69,1868.1654400000002,5572.600000000025,False,9.367795428261161e-11,0.05240029616598302,False,False
earlier_diagnostic,STRESS,RISK_DAILY_30_15,30日风险、15%预算、每日调整,0.5520352606000003,0.09118510126530659,0.09229367641818789,0.10007055757809682,0.9222860215019816,-0.09567263857113467,1219,0.29341595497446465,69,3705.6478800000004,10534.699999999953,False,9.254108590539545e-11,0.05248482917961991,False,False
evaluation,BASE,RISK_DAILY_120_10,120日风险、10%预算、每日调整,0.7410291543000043,0.0872541809437135,0.0857918283650128,0.06551802374029543,1.3094385860153532,-0.058217259634256745,1604,0.17925498927516464,101,3068.06914,9469.899999999972,False,7.509015631512739e-11,0.05099670929809652,True,False
evaluation,STRESS,RISK_DAILY_120_10,120日风险、10%预算、每日调整,0.6778883794000032,0.08121145238973054,0.08021204641954952,0.06544044021317282,1.2257259602511545,-0.061262853134290966,1604,0.17950566589387273,101,6013.224120000001,16586.19999999998,False,6.411937647499144e-11,0.0451265078759879,True,False
earlier_diagnostic,BASE,RISK_DAILY_120_10,120日风险、10%预算、每日调整,0.5788161575999946,0.09489746959239774,0.09503127081720042,0.0932059739004485,1.019583475611783,-0.09504771860286865,1219,0.28726807281052336,59,1770.0684800000001,5276.30000000005,False,9.549694368615746e-11,0.055936241395753816,False,False
earlier_diagnostic,STRESS,RISK_DAILY_120_10,120日风险、10%预算、每日调整,0.5812491945999987,0.09523223010684892,0.09542367277259138,0.09413908101751982,1.0136456797876803,-0.1002120070527406,1219,0.2924554745314797,59,3515.6610800000003,9969.899999999952,False,7.293010639841668e-11,0.056531958021162246,False,False
evaluation,BASE,RISK_DAILY_120_12,120日风险、12%预算、每日调整,0.7714452665000004,0.09009891062624506,0.08865267089844395,0.06921851590231853,1.2807652655187085,-0.06125400813107409,1604,0.1912490401485252,100,3242.6467000000002,9983.599999999971,False,7.73070496506989e-11,0.053841438980628084,True,False
evaluation,STRESS,RISK_DAILY_120_12,120日风险、12%预算、每日调整,0.7039706337999947,0.0837306099063447,0.08278627223295318,0.06913472265945883,1.1974629975842765,-0.06415296186369847,1604,0.19147128887521045,100,6341.67324,17502.99999999996,False,1.035687091643922e-10,0.04764566539260206,False,False
earlier_diagnostic,BASE,RISK_DAILY_120_12,120日风险、12%预算、每日调整,0.5978156409000019,0.09750069020954771,0.09789066063976203,0.09826441820114361,0.996196409969919,-0.09762995766935126,1219,0.3008617413061848,58,1830.4718200000002,5454.000000000051,False,8.412825991399586e-11,0.05853946201290379,False,False
earlier_diagnostic,STRESS,RISK_DAILY_120_12,120日风险、12%预算、每日调整,0.599703569199999,0.09775800796219208,0.098210832955921,0.09914055322639533,0.9906222000965516,-0.10302776868167508,1219,0.3059279737316049,58,3634.68616,10294.799999999956,False,1.0766143532237038e-10,0.05905773587650541,False,False
