path_id,episode_id,entry_origin_index,entry_origin,status,entry_index,exit_index,resolution_index,natural_exit,mom5,mom20,sma120,vol20,vol_ratio,z20,rsi2,close_location,d60_factor,origin_features_complete,group_mature_index,group_mature_date,maturity_status,reference_left_truncated
527,1,527,2014-07-29,自然退出已成交,528.0,588.0,588.0,True,0.0634719741224386,0.08525141938647833,0.08823372118785877,0.1398304321697596,1.0908554087662712,2.4880127107453704,100.0,0.5172413793103506,1.0820667790931262,True,644.0,2015-01-20,整组自然成熟,False
528,1,528,2014-07-30,自然退出已成交,529.0,589.0,589.0,True,0.05830272103713044,0.07729922172778542,0.0838420046038093,0.14234607823414888,1.108269150473602,1.9737587770661114,42.85714285714314,0.1428571428571489,1.1591246422143981,True,644.0,2015-01-20,整组自然成熟,False
529,1,529,2014-07-31,自然退出已成交,530.0,590.0,590.0,True,0.050459613638973284,0.08708720062389283,0.09769216097654043,0.1462071153450091,1.12890798186372,2.0352224064967346,80.00000000000014,0.9736842105263186,1.3948943789978745,True,644.0,2015-01-20,整组自然成熟,False
530,1,530,2014-08-01,自然退出已成交,531.0,591.0,591.0,True,0.0269535033297812,0.07492006919521878,0.08400381315538641,0.15653532781149757,1.1826785840235852,1.4616909002161738,52.45901639344275,0.019230769230775636,1.2447927708203117,True,644.0,2015-01-20,整组自然成熟,False
531,1,531,2014-08-04,自然退出已成交,532.0,592.0,592.0,True,0.021721823146835732,0.09713001652131062,0.10674949502648756,0.16704098085770522,1.210019041978025,1.7983001533431215,63.74999999999999,0.9545454545454495,1.5553032643543303,True,644.0,2015-01-20,整组自然成熟,False
532,1,532,2014-08-05,自然退出已成交,533.0,593.0,593.0,True,0.016294490455418323,0.09286807507027049,0.10300587766980684,0.16884303100454096,1.2657378981555947,1.5135742972707031,87.9310344827586,0.6153846153846101,1.378831156644582,True,644.0,2015-01-20,整组自然成熟,False
533,1,533,2014-08-06,自然退出已成交,534.0,594.0,594.0,True,0.013434291049127505,0.09944716570916773,0.0956483995141626,0.16163611987509058,1.2057188178169966,1.2184897383849957,0.0,0.638888888888892,1.5516743140989433,True,644.0,2015-01-20,整组自然成熟,False
534,1,534,2014-08-07,自然退出已成交,535.0,595.0,595.0,True,-0.010901575469843595,0.08946724929074147,0.08341421638595503,0.1697724225866478,1.2448134548222725,0.8494969049611791,0.0,0.07692307692306904,1.2339253965936507,True,644.0,2015-01-20,整组自然成熟,False
535,1,535,2014-08-08,自然退出已成交,536.0,596.0,596.0,True,0.0016870522769781172,0.08712631291297905,0.08357813665352642,0.17027949644943158,1.2712786260006415,0.7774200593440083,3.7037037037055023,0.4000000000000089,1.4140285058983078,True,644.0,2015-01-20,整组自然成熟,False
536,1,536,2014-08-11,自然退出已成交,537.0,597.0,597.0,True,-0.005801922616107758,0.08723810865367775,0.098099472477152,0.1703593808836862,1.2520864747515092,1.046922339531566,100.0,0.8235294117647113,1.4786593959542826,True,644.0,2015-01-20,整组自然成熟,False
