model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
ABLATE_100_NO_EPISODE,evaluation,BASE,ADD_GATE_EXPOSURE_105,-14749.478520000353,-14200.99999999997,-531.0,-2.921479999999974,20.40000000001055,0.01045187360584321
ABLATE_100_NO_EPISODE,evaluation,BASE,ADD_GATE_BAND20_LOWER01,2257.022500000021,2643.3000000000175,287.60000000000036,153.47749999999996,520.3999999999924,1.1418451304923138e-05
ABLATE_100_NO_EPISODE,evaluation,BASE,INTENT_MIX_BAND_00,341.38102000008803,3150.999999999971,-4236.1,-630.1810199999995,-796.2999999999847,0.0042618164951577775
ABLATE_100_NO_EPISODE,evaluation,BASE,INTENT_MIX_BAND_20,-814.2560199999134,1293.7999999999884,-2755.2000000000007,-204.44398,-442.69999999998436,0.021837301647992247
ABLATE_100_NO_EPISODE,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,-2918.5718000001507,314.1000000000058,-4578.9000000000015,-286.9282000000003,-1059.2999999999683,0.014339227974848434
ABLATE_100_NO_EPISODE,evaluation,BASE,BUY_HOLD,133802.77204000016,160421.0,-14349.500000000002,3051.6279600000003,9217.099999999833,0.956863807851899
ABLATE_100_NO_EPISODE,evaluation,STRESS,ADD_GATE_EXPOSURE_105,-17656.195759999915,-17078.199999999953,-649.3000000000011,-29.30423999999948,-41.99999999997817,0.0023528095329292675
ABLATE_100_NO_EPISODE,evaluation,STRESS,ADD_GATE_BAND20_LOWER01,-1354.2364800002542,-418.79999999998836,153.5,276.6364799999992,812.3000000000284,-0.005254260861359938
ABLATE_100_NO_EPISODE,evaluation,STRESS,INTENT_MIX_BAND_00,-1036.9472000001697,698.5999999999767,-4180.300000000001,-837.2528000000002,-1607.4999999999782,0.00812317116405592
ABLATE_100_NO_EPISODE,evaluation,STRESS,INTENT_MIX_BAND_20,-2390.964640000253,-986.3000000000175,-2794.2999999999993,-411.03535999999986,-978.5999999999876,0.023371051341713356
ABLATE_100_NO_EPISODE,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-3507.459440000064,-1783.5999999999767,-4512.600000000002,-728.6405599999998,-2060.099999999984,0.019793609377531052
ABLATE_100_NO_EPISODE,evaluation,STRESS,BUY_HOLD,118136.6237599999,154464.7,-14573.300000000003,5784.27624,15970.500000000065,0.8940133421783654
ABLATE_100_NO_EPISODE,earlier_diagnostic,BASE,ADD_GATE_EXPOSURE_105,5108.4482399998815,5521.0,-233.69999999999982,41.951759999999695,136.90000000001055,0.04084723655285316
ABLATE_100_NO_EPISODE,earlier_diagnostic,BASE,ADD_GATE_BAND20_LOWER01,8219.070740000054,8684.600000000006,-53.20000000000027,100.0292599999998,312.30000000000655,0.02519742791173063
ABLATE_100_NO_EPISODE,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,3209.407939999888,2665.600000000006,-336.5,-432.00793999999996,-448.29999999998654,0.082230756541396
ABLATE_100_NO_EPISODE,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-4351.42467999988,-4176.999999999971,-187.0999999999999,-3.9753199999997832,-8.699999999998909,0.015281266675155392
ABLATE_100_NO_EPISODE,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-3097.248959999997,-3515.899999999965,-261.0,-124.55104000000028,-555.0999999999931,0.08358236528924845
ABLATE_100_NO_EPISODE,earlier_diagnostic,BASE,BUY_HOLD,95947.21247999996,116095.8,-13714.199999999997,1666.68752,4767.700000000097,0.9875151760952658
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,ADD_GATE_EXPOSURE_105,4092.1111200001324,4828.700000000012,-229.0999999999999,132.5888799999998,374.8999999999942,0.027267174331592203
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,ADD_GATE_BAND20_LOWER01,10185.609920000075,10992.0,-53.20000000000027,194.39008000000013,558.7999999999975,0.03604328419189429
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,3040.784480000206,2076.5,-330.8000000000002,-460.2844799999998,-834.7999999999956,0.07964458874188929
ABLATE_100_NO_EPISODE,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-2269.116079999949,-2153.1999999999825,-182.5,-12.383919999999307,-54.20000000000255,0.026898751455346037
