period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,199940.78016,11536.800000000017,82.22016,237.600000000009,0.0,18,1,2,2020-03-02,2020-02-28,False,11216.979840000007,0.056101510812470404
evaluation,BASE,2,2020-07-01,2020-06-30,105609.11760000001,16959.600000000006,45.596880000000006,151.20000000000573,0.0,10,1,1,2020-07-15,2020-07-14,False,16762.80312,0.15872496145162374
evaluation,BASE,3,2020-08-19,2020-08-18,113980.7916,-5545.800000000003,44.44596,140.40000000000532,0.0,17,1,1,2020-09-11,2020-09-10,False,-5730.645960000008,-0.050277295670229476
evaluation,BASE,4,2021-07-29,2021-07-28,222105.01212,9014.699999999983,90.57282000000001,271.8000000000103,0.0,9,1,1,2021-08-11,2021-08-10,False,8652.327179999973,0.038956019485617235
evaluation,BASE,5,2025-04-09,2025-04-08,228890.06886000003,12194.299999999988,93.92706000000001,247.60000000000022,0.0,10,1,1,2025-04-23,2025-04-22,False,11852.772939999988,0.0517836924906065
evaluation,STRESS,1,2020-02-05,2020-02-04,199707.45104,11520.400000000009,164.13104000000004,448.00000000002086,0.0,18,1,2,2020-03-02,2020-02-28,False,10908.268959999989,0.05462124173732075
evaluation,STRESS,2,2020-07-01,2020-06-30,105680.65536,16959.600000000006,91.19376000000001,251.99999999999463,0.0,10,1,1,2020-07-15,2020-07-14,False,16616.40624000001,0.15723224069150976
evaluation,STRESS,3,2020-08-19,2020-08-18,113563.00704,-5522.100000000006,88.51204000000001,232.99999999999503,0.0,17,1,1,2020-09-11,2020-09-10,False,-5843.612040000001,-0.05145700340553435
evaluation,STRESS,4,2021-07-29,2021-07-28,221258.86815999998,8974.899999999994,180.32784,496.09999999996535,0.0,9,1,1,2021-08-11,2021-08-10,False,8298.472160000028,0.03750571549520498
evaluation,STRESS,5,2025-04-09,2025-04-08,227949.54336,12135.199999999983,186.94368000000003,492.8000000000278,0.0,10,1,1,2025-04-23,2025-04-22,False,11455.456319999954,0.05025435081441856
earlier_diagnostic,BASE,1,2015-01-05,2014-12-31,100627.52148,-8202.600000000006,38.58012,111.59999999998772,976.5000000000001,11,1,1,2015-01-20,2015-01-19,False,-7376.280119999993,-0.07330281031979953
earlier_diagnostic,BASE,2,2015-02-11,2015-02-10,96380.7723,35799.5,45.6762,141.50000000000955,0.0,60,1,1,2015-05-15,2015-05-14,False,35612.32379999999,0.3694961448238986
earlier_diagnostic,BASE,3,2015-06-03,2015-06-02,114036.70277999999,-11934.0,43.19224,132.5999999999854,0.0,13,1,1,2015-06-23,2015-06-19,False,-12109.792239999986,-0.1061920587388627
earlier_diagnostic,BASE,4,2015-06-24,2015-06-23,108343.46436,-7842.200000000012,41.733160000000005,135.59999999998507,0.0,3,1,1,2015-06-29,2015-06-26,False,-8019.533159999996,-0.07401953784081486
