first_fit_index,first_fit_origin,source_input_identity,feature,factor_chinese,mean,scale,weighted_covariance,direction,direction_chinese,constant_reason_chinese,weight,weighted_mse,original_support_points,saved_knots
2357,2022-02-07,840abf90fe3ff1db2ea4d15e7a6ab7c007ec95115f327f042a58529fb5624c20,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.004826266810260414,1,1
2357,2022-02-07,840abf90fe3ff1db2ea4d15e7a6ab7c007ec95115f327f042a58529fb5624c20,mom5,五日涨跌,-0.0016394476733186942,0.03861283671250381,0.004242069267688223,1,不下降,按成熟协方差方向拟合,0.125,0.004774472669604418,892,19
2357,2022-02-07,840abf90fe3ff1db2ea4d15e7a6ab7c007ec95115f327f042a58529fb5624c20,mom20,二十日涨跌,0.01786219381509234,0.06005224488634742,-0.005879334814204361,-1,不上升,按成熟协方差方向拟合,0.125,0.0046735767092359074,892,24
2357,2022-02-07,840abf90fe3ff1db2ea4d15e7a6ab7c007ec95115f327f042a58529fb5624c20,sma120,一百二十日均线偏离,0.05251343613559079,0.10614215697024809,0.002374376337918249,1,不下降,按成熟协方差方向拟合,0.125,0.004721535195439076,892,9
2357,2022-02-07,840abf90fe3ff1db2ea4d15e7a6ab7c007ec95115f327f042a58529fb5624c20,vol20,二十日波动,0.20636719628954125,0.09808346025704169,-0.0008957497091895869,-1,不上升,按成熟协方差方向拟合,0.125,0.00472063623645393,892,21
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,log_holding_days,持仓时间对数,2.8110704398316755,0.9724223300768199,-0.0030308365224387063,-1,不上升,按成熟协方差方向拟合,0.125,0.0020812573679569973,59,7
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,cycle_return,含分红浮盈浮亏,0.038108845005691956,0.055073032874735355,-0.006505839346659656,-1,不上升,按成熟协方差方向拟合,0.125,0.001966988810027584,815,20
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,cycle_drawdown,持仓回撤,-0.019307995808157088,0.01959317024684575,-0.0034607640054147098,-1,不上升,按成熟协方差方向拟合,0.125,0.0020735621503393227,658,14
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.002102211977536245,1,1
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,mom5,五日涨跌,-0.002578725735368973,0.03775718581028246,-0.0017713563647324012,-1,不上升,按成熟协方差方向拟合,0.125,0.002022350847755846,890,16
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,mom20,二十日涨跌,0.014541379217192637,0.056166393296668324,-0.012435651615419586,-1,不上升,按成熟协方差方向拟合,0.125,0.0018070036642478687,890,37
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,sma120,一百二十日均线偏离,0.03788439778010362,0.09507124946491063,-0.015406454526777285,-1,不上升,按成熟协方差方向拟合,0.125,0.001578865242958609,890,43
2499,2022-09-01,1cf899d5426ee662242c85dced789c95b7e30c839b49d094c60d88f226959cb2,vol20,二十日波动,0.20267774157370005,0.09688115896122748,-0.00696602479816491,-1,不上升,按成熟协方差方向拟合,0.125,0.0018694211890105139,890,28
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,log_holding_days,持仓时间对数,2.8019973835558636,0.9753590671222689,-0.0027745959370713176,-1,不上升,按成熟协方差方向拟合,0.125,0.0017787262862370805,59,8
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,cycle_return,含分红浮盈浮亏,0.03402262204394627,0.054206029186210196,-0.002655216718405019,-1,不上升,按成熟协方差方向拟合,0.125,0.001763429242967899,811,14
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,cycle_drawdown,持仓回撤,-0.01946042430844188,0.019176247731051674,-0.0027600968157798903,-1,不上升,按成熟协方差方向拟合,0.125,0.0017858648832969782,659,16
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.001813608722669916,1,1
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,mom5,五日涨跌,-0.0037233246220401755,0.03622666990363359,0.000848530419513344,1,不下降,按成熟协方差方向拟合,0.125,0.0017957152005572004,885,11
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,mom20,二十日涨跌,0.009764358260961472,0.05376157759212489,-0.007526168492163282,-1,不上升,按成熟协方差方向拟合,0.125,0.0016325436824268784,885,31
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,sma120,一百二十日均线偏离,0.02317778015460124,0.07558202437275137,-0.007635404901787957,-1,不上升,按成熟协方差方向拟合,0.125,0.0015499532532254354,885,37
2520,2022-10-10,04b8921e132376ba9a1130a4546c251adae6ea73102d27a63cdd25436fa97fe6,vol20,二十日波动,0.1924379142481183,0.09037717633565118,-0.0013334835624252638,-1,不上升,按成熟协方差方向拟合,0.125,0.001741684123436587,885,25
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,log_holding_days,持仓时间对数,2.8019973835558636,0.9753590671222689,-0.00139372572479553,-1,不上升,按成熟协方差方向拟合,0.125,0.0017757933177973834,59,8
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,cycle_return,含分红浮盈浮亏,0.02930275286826529,0.04696487729765452,-0.004343753089297008,-1,不上升,按成熟协方差方向拟合,0.125,0.0016749972610400406,807,13
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,cycle_drawdown,持仓回撤,-0.01890788827483454,0.018873890605531154,-0.0014487063199916024,-1,不上升,按成熟协方差方向拟合,0.125,0.0017790865502151372,652,16
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.0017937101229100916,1,1
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,mom5,五日涨跌,-0.004003019188379859,0.035369339537239856,0.001409258021067088,1,不下降,按成熟协方差方向拟合,0.125,0.0017639428044972315,885,10
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,mom20,二十日涨跌,0.009236105662133835,0.052759559856358836,-0.007197806072082062,-1,不上升,按成熟协方差方向拟合,0.125,0.0016146054147288427,885,28
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,sma120,一百二十日均线偏离,0.0276392759306723,0.07106202448724018,-0.003892016219863237,-1,不上升,按成熟协方差方向拟合,0.125,0.0016776126241438178,885,23
2920,2024-06-03,9e7a71ca71166641e18ae792f12359a1c2112cd470d8b1dd13dafd20240beeff,vol20,二十日波动,0.18430972302749984,0.0870619311835755,-0.005698142157675055,-1,不上升,按成熟协方差方向拟合,0.125,0.001665448138004314,885,28
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,log_holding_days,持仓时间对数,2.8988851204248265,0.8642039448516767,-0.0023350640871652624,-1,不上升,按成熟协方差方向拟合,0.125,0.001799816735998325,59,8
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,cycle_return,含分红浮盈浮亏,0.0287296488236361,0.04776698699048159,-0.003874047662039548,-1,不上升,按成熟协方差方向拟合,0.125,0.001700592701471383,835,13
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,cycle_drawdown,持仓回撤,-0.019480992319463743,0.019415191636656462,-0.0012990655992106087,-1,不上升,按成熟协方差方向拟合,0.125,0.0018017253998215746,680,16
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.0018155443763166108,1,1
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,mom5,五日涨跌,0.0007323292098889194,0.027233037704561813,-0.0002355186875738319,-1,不上升,按成熟协方差方向拟合,0.125,0.0017773854347442458,915,14
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,mom20,二十日涨跌,0.01213935288488223,0.04970534816567777,-0.00842357905956537,-1,不上升,按成熟协方差方向拟合,0.125,0.0016061636958450889,915,33
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,sma120,一百二十日均线偏离,0.03241498346778047,0.06728774489058909,-0.005143615760237817,-1,不上升,按成熟协方差方向拟合,0.125,0.0016921457912649409,915,25
2962,2024-08-01,333bb954896275cebd115cddc65ed17e8c514ea7b7d12a114d2d5544d4384244,vol20,二十日波动,0.17209561131642667,0.0825054358273005,-0.003950829746010557,-1,不上升,按成熟协方差方向拟合,0.125,0.0017033015607352444,915,24
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,log_holding_days,持仓时间对数,2.881573500894304,0.8593909451047652,-0.0016194133790105613,-1,不上升,按成熟协方差方向拟合,0.125,0.0017251760679642962,59,8
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,cycle_return,含分红浮盈浮亏,0.02753800073285421,0.04857341082239771,-0.0009468326855925618,-1,不上升,按成熟协方差方向拟合,0.125,0.001652658754941181,822,13
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,cycle_drawdown,持仓回撤,-0.020572027247504836,0.02046407995330228,0.000535931163428712,1,不下降,按成熟协方差方向拟合,0.125,0.001728509105393103,664,10
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.001734756152863308,1,1
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,mom5,五日涨跌,0.0003319519472616706,0.02709478058726249,3.457620058499363e-05,1,不下降,按成熟协方差方向拟合,0.125,0.0017139559344976913,896,8
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,mom20,二十日涨跌,0.0109448330974595,0.0496453558387808,-0.006901966756992677,-1,不上升,按成熟协方差方向拟合,0.125,0.0015253573043482033,896,27
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,sma120,一百二十日均线偏离,0.031550653776671,0.0673907753372235,-0.0022827657072597525,-1,不上升,按成熟协方差方向拟合,0.125,0.0016383543842531031,896,23
3003,2024-10-08,5f3cff8b771304d6127a84505b35660807cdfc1b34d430565d38eda04f4ac19a,vol20,二十日波动,0.17029876411203032,0.08323333032319842,-0.002823174285547269,-1,不上升,按成熟协方差方向拟合,0.125,0.0016271539130608887,896,26
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.007014346825778665,-1,不上升,按成熟协方差方向拟合,0.125,0.002185182513909865,59,10
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,cycle_return,含分红浮盈浮亏,0.031764116797345594,0.05742212371188423,-0.006120107342724896,-1,不上升,按成熟协方差方向拟合,0.125,0.0021382802263609692,776,16
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,cycle_drawdown,持仓回撤,-0.019682559770508652,0.020693932603031626,0.001974474543952931,1,不下降,按成熟协方差方向拟合,0.125,0.002303689921585613,622,14
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.002327974255241928,1,1
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,mom5,五日涨跌,0.008677888550658817,0.0487246591772024,-0.0010309856630050728,-1,不上升,按成熟协方差方向拟合,0.125,0.002221555731032137,841,3
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,mom20,二十日涨跌,0.017815004497361554,0.061129416389435316,-0.008556858216782866,-1,不上升,按成熟协方差方向拟合,0.125,0.0020347446022871804,842,29
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,sma120,一百二十日均线偏离,0.03539820608637643,0.07352506113509295,-0.006352126130140306,-1,不上升,按成熟协方差方向拟合,0.125,0.0021202061159057706,842,27
3021,2024-11-01,adfa705c8759fa6ec481c981a73d935e2ab4386c276f8b9d992dc7521496de4a,vol20,二十日波动,0.18084018398509003,0.09223600156593233,-0.004024840955631277,-1,不上升,按成熟协方差方向拟合,0.125,0.0021210421788747805,842,24
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474392,-0.007023038767396272,-1,不上升,按成熟协方差方向拟合,0.125,0.002347716635349508,59,11
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,cycle_return,含分红浮盈浮亏,0.033270742856920124,0.05713408389489534,-0.005651455500792072,-1,不上升,按成熟协方差方向拟合,0.125,0.0022685539059089837,776,22
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,cycle_drawdown,持仓回撤,-0.01803455973250085,0.01923550308309154,0.005530594324740505,1,不下降,按成熟协方差方向拟合,0.125,0.0024351972956499117,616,16
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.002487362740214398,1,1
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,mom5,五日涨跌,0.008951908423531923,0.048637756932286974,-0.0010680301222880668,-1,不上升,按成熟协方差方向拟合,0.125,0.00237312997911296,841,3
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,mom20,二十日涨跌,0.01795157854703559,0.06098885052075135,-0.009037321589144786,-1,不上升,按成熟协方差方向拟合,0.125,0.002181894138706603,842,29
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,sma120,一百二十日均线偏离,0.03387706336810885,0.07378676113836476,-0.0075799756708219545,-1,不上升,按成熟协方差方向拟合,0.125,0.0022571849387545495,842,27
3204,2025-08-01,0fa3597da4889c8a63c4373aed6bed909e96177bffae8e1ae1ca0deb7bb4cc61,vol20,二十日波动,0.18207244210244755,0.09288514186964222,-0.004772666176331274,-1,不上升,按成熟协方差方向拟合,0.125,0.0022584511651033293,842,29
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.006578484919579161,-1,不上升,按成熟协方差方向拟合,0.125,0.0028226327916462,59,11
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,cycle_return,含分红浮盈浮亏,0.03676452455880867,0.05892733292334895,-0.00495840116072896,-1,不上升,按成熟协方差方向拟合,0.125,0.0027139890386260832,786,19
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,cycle_drawdown,持仓回撤,-0.017752934596375107,0.019274844017127063,0.008721813241808176,1,不下降,按成熟协方差方向拟合,0.125,0.0028409078604136615,606,16
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.0029531493469904524,1,1
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,mom5,五日涨跌,0.009621394184000574,0.048684815408255894,-0.001102619310549008,-1,不上升,按成熟协方差方向拟合,0.125,0.0027928738930695146,842,4
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,mom20,二十日涨跌,0.0201660073173823,0.06144099725953821,-0.007021653376191749,-1,不上升,按成熟协方差方向拟合,0.125,0.0026541384191024475,842,31
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,sma120,一百二十日均线偏离,0.038202156408054695,0.07558492218819722,-0.00504318929647909,-1,不上升,按成熟协方差方向拟合,0.125,0.002683581836913626,842,23
3264,2025-11-03,13e17e71f1555e2842ca456c747a411a463c11bf5d143a23d60c489a7f711b62,vol20,二十日波动,0.1843366960516119,0.09167704430036233,-0.00947461271982747,-1,不上升,按成熟协方差方向拟合,0.125,0.0026123811664946024,842,29
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,log_holding_days,持仓时间对数,2.7875116287570565,0.9070687898474391,-0.004617220436528195,-1,不上升,按成熟协方差方向拟合,0.125,0.002882845373319362,59,9
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,cycle_return,含分红浮盈浮亏,0.033299011109670505,0.05838572735256841,-0.006283247341326488,-1,不上升,按成熟协方差方向拟合,0.125,0.0027297938534499864,792,19
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,cycle_drawdown,持仓回撤,-0.01879450312219978,0.019397023578370417,0.0062043628333275595,1,不下降,按成熟协方差方向拟合,0.125,0.00293124105534106,625,22
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.0029934299006987887,1,1
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,mom5,五日涨跌,0.009335142466634635,0.04876925934791162,-0.001643184921069621,-1,不上升,按成熟协方差方向拟合,0.125,0.0028292136705295582,842,4
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,mom20,二十日涨跌,0.01874912152897491,0.06153163490075147,-0.007921583697971872,-1,不上升,按成熟协方差方向拟合,0.125,0.0026927628037252704,842,31
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,sma120,一百二十日均线偏离,0.03942501491181353,0.076119052325976,-0.0035993701009747804,-1,不上升,按成熟协方差方向拟合,0.125,0.0027132077598198403,842,21
3327,2026-02-02,7f737179ad6aa3566b79e6bd008f5c78e0e0e611b1285d2a3ce3bc118b8f9220,vol20,二十日波动,0.18584775718412952,0.0908490755649887,-0.009530483602762211,-1,不上升,按成熟协方差方向拟合,0.125,0.0026742630360502132,842,25
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,log_holding_days,持仓时间对数,2.7216245938877224,0.9137501886818886,-0.0045193213795657146,-1,不上升,按成熟协方差方向拟合,0.125,0.0027242170984180013,59,9
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,cycle_return,含分红浮盈浮亏,0.030008504817299442,0.05884114419201808,-0.006345317146769594,-1,不上升,按成熟协方差方向拟合,0.125,0.002587328240847499,751,17
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,cycle_drawdown,持仓回撤,-0.019356955371988765,0.019161871552551234,0.003958561644598368,1,不下降,按成熟协方差方向拟合,0.125,0.0027937132821568064,603,16
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.0028263074325378078,1,1
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,mom5,五日涨跌,0.008626665471722916,0.04884912871183229,-0.0014924016128404064,-1,不上升,按成熟协方差方向拟合,0.125,0.002671519520328687,795,4
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,mom20,二十日涨跌,0.01841726314050842,0.061522068932452434,-0.008064291277060917,-1,不上升,按成熟协方差方向拟合,0.125,0.0025283028402061586,795,31
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,sma120,一百二十日均线偏离,0.037602045844273915,0.07559987010478565,-0.004934209982228049,-1,不上升,按成熟协方差方向拟合,0.125,0.0025720470042072336,795,21
3341,2026-03-02,8f3f27387fb94f53ed0abbd119a600c0da0a810dea5f3507452593ba5dc0eb92,vol20,二十日波动,0.18728714727168377,0.08920957430028857,-0.00651943400719508,-1,不上升,按成熟协方差方向拟合,0.125,0.00257045848116724,795,20
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,log_holding_days,持仓时间对数,2.7174232382192267,0.911490644059086,-0.00360725349240104,-1,不上升,按成熟协方差方向拟合,0.125,0.002690437449976398,59,5
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,cycle_return,含分红浮盈浮亏,0.030462593191325972,0.058362817151860195,-0.0063056284036523205,-1,不上升,按成熟协方差方向拟合,0.125,0.0025549238920092544,748,21
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,cycle_drawdown,持仓回撤,-0.019148706605852047,0.018893378497482724,0.004218902373500347,1,不下降,按成熟协方差方向拟合,0.125,0.0027570211373552493,603,12
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,entry_mode,入场模式,1.0,1.0,0.0,0,常数,因素恒定,0.125,0.0027931943347039266,1,1
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,mom5,五日涨跌,0.008555632861787994,0.04891287064496006,-0.0014581029655882705,-1,不上升,按成熟协方差方向拟合,0.125,0.0026381443848417408,790,4
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,mom20,二十日涨跌,0.018389313906384326,0.06145665228590086,-0.007580493324659284,-1,不上升,按成熟协方差方向拟合,0.125,0.0024960956043762915,790,31
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,sma120,一百二十日均线偏离,0.03657210845006346,0.07538097393978355,-0.004158196884395283,-1,不上升,按成熟协方差方向拟合,0.125,0.002538230308954089,790,21
3446,2026-08-03,e0984b1466edb65f52451c39e76f1b4a59636405944ecb2dec661485690c0c16,vol20,二十日波动,0.18939442930039957,0.0891869963911701,-0.007905110851062292,-1,不上升,按成熟协方差方向拟合,0.125,0.002527257774300397,789,20
