period,cost,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,0.3077804883000005,0.041314562065005785,0.041504350092114006,0.045287774908315974,0.9164581429787305,-0.05699281411161059,1604,0.09329402510583483,52,1377.40234,4154.099999999899,False,4.5787373892380856e-11
evaluation,STRESS,0.2815810357999988,0.038140068430784435,0.038449568364705526,0.04526238672465986,0.8494816810832785,-0.05772986744653962,1604,0.09334920272740956,52,2727.6928400000006,7489.000000000024,False,4.1154635255225e-11
earlier_diagnostic,BASE,0.2097498252000007,0.03852511493861743,0.04017451211669505,0.0687760189947298,0.5841354690764169,-0.10914156948647938,1219,0.13770182727160424,32,704.03496,2135.399999999967,False,3.9392489270539954e-11
earlier_diagnostic,STRESS,0.19535837740000295,0.036060676886234835,0.03779492168566954,0.06872355939043825,0.5499558233144728,-0.11048797688158445,1219,0.13772677469815334,32,1400.22452,4021.8999999999987,False,4.3428372009657323e-11
