period,cost,origin,actual_cycle,fit_origin,neighbor_cycle,neighbor_origin_index,squared_distance,target
evaluation,BASE,2020-08-11,2,2020-08-03,19,1894,2.4370122823304605,-0.07796380578715056
evaluation,BASE,2020-08-11,2,2020-08-03,6,863,2.447929510584211,0.0002651989389920133
evaluation,BASE,2020-08-11,2,2020-08-03,1,565,3.7325429833196155,0.027233512174989614
evaluation,BASE,2020-08-12,2,2020-08-03,17,1683,1.852324143967358,-0.05893181934166887
evaluation,BASE,2020-08-12,2,2020-08-03,4,672,1.8605414661348163,0.3615244172494173
evaluation,BASE,2020-08-12,2,2020-08-03,19,1895,2.0312480790132463,-0.05385280644349358
evaluation,BASE,2020-08-12,2,2020-08-03,6,863,2.686622817217522,0.0002651989389920133
evaluation,BASE,2020-08-12,2,2020-08-03,1,565,3.4009038781124463,0.027233512174989614
evaluation,BASE,2020-08-13,2,2020-08-03,17,1683,0.5933924089599131,-0.05893181934166887
evaluation,BASE,2020-08-13,2,2020-08-03,4,672,1.5334534083988103,0.3615244172494173
evaluation,BASE,2020-08-13,2,2020-08-03,19,1895,1.8726264863476434,-0.05385280644349358
evaluation,BASE,2020-08-13,2,2020-08-03,1,565,2.412203140922667,0.027233512174989614
evaluation,BASE,2020-08-13,2,2020-08-03,6,855,2.9011405363667833,-0.0031714512291831903
evaluation,BASE,2020-08-14,2,2020-08-03,17,1680,0.4943433359442603,-0.07888559300873904
evaluation,BASE,2020-08-14,2,2020-08-03,4,675,1.411482328855697,0.32073855285472025
evaluation,BASE,2020-08-14,2,2020-08-03,19,1894,1.948703785875825,-0.07796380578715056
evaluation,BASE,2020-08-14,2,2020-08-03,13,1257,2.168723873269185,-0.013590031982942357
evaluation,BASE,2020-08-14,2,2020-08-03,6,871,2.382164321291484,-0.029337760617760587
evaluation,BASE,2020-08-17,2,2020-08-03,17,1678,0.6800068460868887,-0.09203179916318006
evaluation,BASE,2020-08-17,2,2020-08-03,4,686,1.4533179024469027,0.18992890247007896
evaluation,BASE,2020-08-17,2,2020-08-03,13,1253,1.8665778979868466,-0.023735689791611676
evaluation,BASE,2020-08-17,2,2020-08-03,19,1891,2.0485788087075845,-0.09765265178785688
evaluation,BASE,2020-08-17,2,2020-08-03,18,1726,2.12392226049088,-0.013654324734446086
evaluation,BASE,2020-08-18,2,2020-08-03,17,1678,0.789196050168801,-0.09203179916318006
evaluation,BASE,2020-08-18,2,2020-08-03,4,686,1.5526888407525483,0.18992890247007896
evaluation,BASE,2020-08-18,2,2020-08-03,13,1255,1.8588298751521988,-0.02604742105263151
evaluation,BASE,2020-08-18,2,2020-08-03,6,868,2.009878193368011,-0.03996145621181264
evaluation,BASE,2020-08-18,2,2020-08-03,19,1891,2.0241325541970228,-0.09765265178785688
evaluation,BASE,2021-01-05,3,2021-01-04,1,528,0.1678966565047303,0.05197607776838555
evaluation,BASE,2021-01-05,3,2021-01-04,21,1969,0.32044404771016,0.10138487119437938
evaluation,BASE,2021-01-05,3,2021-01-04,15,1337,0.5587402834623257,-0.07640229025473237
evaluation,BASE,2021-01-05,3,2021-01-04,2,591,0.7665182713610109,0.30965105716523117
evaluation,BASE,2021-01-05,3,2021-01-04,14,1274,2.203317857995301,0.08782205222896325
evaluation,BASE,2021-01-06,3,2021-01-04,21,1970,0.20475212474874793,0.07226096671226634
evaluation,BASE,2021-01-06,3,2021-01-04,1,529,0.32461453507255345,0.040543729096989965
evaluation,BASE,2021-01-06,3,2021-01-04,15,1337,0.8336853542100929,-0.07640229025473237
evaluation,BASE,2021-01-06,3,2021-01-04,2,591,1.672308918990221,0.30965105716523117
evaluation,BASE,2021-01-06,3,2021-01-04,10,1028,2.49812391491872,-0.02169077234596476
evaluation,BASE,2021-01-07,3,2021-01-04,21,1971,0.10668080971395354,0.03887006847802079
evaluation,BASE,2021-01-07,3,2021-01-04,1,529,0.9946957333546081,0.040543729096989965
evaluation,BASE,2021-01-07,3,2021-01-04,15,1337,1.9438620826071802,-0.07640229025473237
evaluation,BASE,2021-01-07,3,2021-01-04,2,607,2.4319961765051734,0.20885124683773043
evaluation,BASE,2021-01-07,3,2021-01-04,10,1028,2.9020152972069004,-0.02169077234596476
evaluation,BASE,2021-01-08,3,2021-01-04,21,1971,0.3208255319438025,0.03887006847802079
evaluation,BASE,2021-01-08,3,2021-01-04,1,529,0.661689855234053,0.040543729096989965
evaluation,BASE,2021-01-08,3,2021-01-04,2,597,1.2037924713332258,0.2713280881793996
evaluation,BASE,2021-01-08,3,2021-01-04,15,1337,1.2181088272028575,-0.07640229025473237
evaluation,BASE,2021-01-08,3,2021-01-04,10,1028,1.8965615076905604,-0.02169077234596476
evaluation,BASE,2021-01-11,3,2021-01-04,1,533,0.48954072966780726,0.034920249480249514
evaluation,BASE,2021-01-11,3,2021-01-04,2,598,1.2186452264924705,0.2815555555555556
evaluation,BASE,2021-01-11,3,2021-01-04,21,1970,1.6040472134201693,0.07226096671226634
evaluation,BASE,2021-01-11,3,2021-01-04,15,1337,1.8559107699775148,-0.07640229025473237
evaluation,BASE,2021-01-11,3,2021-01-04,10,1030,2.0881531970639498,-0.015426317321688613
evaluation,BASE,2021-01-12,3,2021-01-04,2,605,0.754644667570293,0.24022150537634426
evaluation,BASE,2021-01-12,3,2021-01-04,21,1971,0.7997552883349264,0.03887006847802079
evaluation,BASE,2021-01-12,3,2021-01-04,1,531,0.9329265274641125,0.02808194960760019
evaluation,BASE,2021-01-12,3,2021-01-04,4,677,1.7685673614655706,0.29082580110497247
evaluation,BASE,2021-01-12,3,2021-01-04,10,1028,2.187278917194273,-0.02169077234596476
evaluation,BASE,2021-01-13,3,2021-01-04,2,605,0.5368141101536501,0.24022150537634426
evaluation,BASE,2021-01-13,3,2021-01-04,1,532,0.697749674189019,0.038806928213689466
evaluation,BASE,2021-01-13,3,2021-01-04,21,1971,1.4592299685406487,0.03887006847802079
evaluation,BASE,2021-01-13,3,2021-01-04,4,677,1.480717050111843,0.29082580110497247
evaluation,BASE,2021-01-13,3,2021-01-04,10,1029,1.85916967515629,-0.014278694258233861
evaluation,BASE,2021-01-14,3,2021-01-04,1,534,0.419526819378757,0.04887349346818377
evaluation,BASE,2021-01-14,3,2021-01-04,2,603,0.8842553520024237,0.29796406674427633
evaluation,BASE,2021-01-14,3,2021-01-04,4,673,1.3833752079551354,0.32711434251633065
evaluation,BASE,2021-01-14,3,2021-01-04,19,1888,1.6890794827892028,-0.08669628370172448
evaluation,BASE,2021-01-14,3,2021-01-04,10,1033,1.747883655527607,-0.004121672555948244
evaluation,BASE,2021-01-15,3,2021-01-04,1,534,0.45340464987732537,0.04887349346818377
evaluation,BASE,2021-01-15,3,2021-01-04,2,603,0.5545782281153191,0.29796406674427633
evaluation,BASE,2021-01-15,3,2021-01-04,4,675,1.1958834719989266,0.32073855285472025
evaluation,BASE,2021-01-15,3,2021-01-04,10,1033,1.3452723421478603,-0.004121672555948244
evaluation,BASE,2021-01-15,3,2021-01-04,19,1889,1.5450832136633053,-0.0750157441574416
evaluation,BASE,2021-01-18,3,2021-01-04,1,540,0.49706613234144287,0.03449019118869501
evaluation,BASE,2021-01-18,3,2021-01-04,2,604,0.794357407999691,0.26221433962264157
evaluation,BASE,2021-01-18,3,2021-01-04,10,1032,1.2955506057691728,-0.011108888888888963
evaluation,BASE,2021-01-18,3,2021-01-04,4,676,1.388767367951342,0.303062632459565
evaluation,BASE,2021-01-18,3,2021-01-04,19,1890,1.530766270515772,-0.09417533124548291
evaluation,BASE,2021-01-19,3,2021-01-04,2,602,0.5183249905916647,0.3035273577552612
evaluation,BASE,2021-01-19,3,2021-01-04,1,534,0.8532823200429375,0.04887349346818377
evaluation,BASE,2021-01-19,3,2021-01-04,4,673,1.2583941695419996,0.32711434251633065
evaluation,BASE,2021-01-19,3,2021-01-04,17,1663,1.2908819037696087,-0.006999138395261241
evaluation,BASE,2021-01-19,3,2021-01-04,10,1033,1.368631511679068,-0.004121672555948244
evaluation,BASE,2021-01-20,3,2021-01-04,2,603,0.5849860657464548,0.29796406674427633
evaluation,BASE,2021-01-20,3,2021-01-04,1,534,0.6051441008593647,0.04887349346818377
evaluation,BASE,2021-01-20,3,2021-01-04,4,673,1.0823315187800935,0.32711434251633065
evaluation,BASE,2021-01-20,3,2021-01-04,19,1889,1.2741292250633665,-0.0750157441574416
evaluation,BASE,2021-01-20,3,2021-01-04,10,1033,1.3268132316245316,-0.004121672555948244
evaluation,BASE,2021-01-21,3,2021-01-04,2,605,0.3421635722051528,0.24022150537634426
evaluation,BASE,2021-01-21,3,2021-01-04,1,540,0.4373810528383717,0.03449019118869501
evaluation,BASE,2021-01-21,3,2021-01-04,4,676,0.7826812794700616,0.303062632459565
evaluation,BASE,2021-01-21,3,2021-01-04,10,1032,1.2956081332617175,-0.011108888888888963
evaluation,BASE,2021-01-21,3,2021-01-04,19,1890,1.3498320046759207,-0.09417533124548291
evaluation,BASE,2021-01-22,3,2021-01-04,2,605,0.2393744730813942,0.24022150537634426
evaluation,BASE,2021-01-22,3,2021-01-04,1,540,0.4711332585952648,0.03449019118869501
evaluation,BASE,2021-01-22,3,2021-01-04,4,676,0.7086065540207933,0.303062632459565
evaluation,BASE,2021-01-22,3,2021-01-04,18,1726,1.205421488456383,-0.013654324734446086
evaluation,BASE,2021-01-22,3,2021-01-04,10,1032,1.288771813589747,-0.011108888888888963
evaluation,BASE,2021-01-25,3,2021-01-04,2,605,0.14185526990673397,0.24022150537634426
evaluation,BASE,2021-01-25,3,2021-01-04,4,677,0.4933865011905002,0.29082580110497247
evaluation,BASE,2021-01-25,3,2021-01-04,1,542,0.8374425084104333,0.03148976377952759
evaluation,BASE,2021-01-25,3,2021-01-04,17,1671,1.0202274635480046,-0.0873155368629391
evaluation,BASE,2021-01-25,3,2021-01-04,18,1726,1.051165472211872,-0.013654324734446086
evaluation,BASE,2021-01-26,3,2021-01-04,1,539,0.6664528049163178,0.046668544995794856
evaluation,BASE,2021-01-26,3,2021-01-04,4,675,0.8247082116327521,0.32073855285472025
evaluation,BASE,2021-01-26,3,2021-01-04,19,1889,1.0248617615308881,-0.0750157441574416
evaluation,BASE,2021-01-26,3,2021-01-04,2,601,1.0993934436773904,0.2964550387596901
evaluation,BASE,2021-01-26,3,2021-01-04,17,1673,1.2132059261920334,-0.07404996233994474
evaluation,BASE,2021-01-27,3,2021-01-04,1,539,0.6743306875713178,0.046668544995794856
evaluation,BASE,2021-01-27,3,2021-01-04,4,675,0.8615965661916349,0.32073855285472025
evaluation,BASE,2021-01-27,3,2021-01-04,19,1889,0.914278463441135,-0.0750157441574416
evaluation,BASE,2021-01-27,3,2021-01-04,17,1673,1.063381531643111,-0.07404996233994474
evaluation,BASE,2021-01-27,3,2021-01-04,2,604,1.080681341877742,0.26221433962264157
evaluation,BASE,2021-01-28,3,2021-01-04,17,1664,0.6468123094806895,-0.00993089932885904
evaluation,BASE,2021-01-28,3,2021-01-04,4,672,0.9906189336345892,0.3615244172494173
evaluation,BASE,2021-01-28,3,2021-01-04,19,1893,1.1750110618240233,-0.0583550601202405
evaluation,BASE,2021-01-28,3,2021-01-04,11,1102,1.6037277519020354,-0.028725120910383976
evaluation,BASE,2021-01-28,3,2021-01-04,2,602,1.716801734648886,0.3035273577552612
evaluation,BASE,2021-01-29,3,2021-01-04,17,1662,0.48997937344821196,-0.005660771097330913
evaluation,BASE,2021-01-29,3,2021-01-04,19,1893,0.9662280370836106,-0.0583550601202405
evaluation,BASE,2021-01-29,3,2021-01-04,18,1710,1.1593518391933055,0.08936759776536307
evaluation,BASE,2021-01-29,3,2021-01-04,11,1106,1.3143912273335927,-0.011002723059096164
evaluation,BASE,2021-01-29,3,2021-01-04,4,672,1.330283871089526,0.3615244172494173
evaluation,BASE,2021-02-01,3,2021-02-01,17,1664,0.2644128686942685,-0.00993089932885904
evaluation,BASE,2021-02-01,3,2021-02-01,4,672,0.597242234055497,0.3615244172494173
evaluation,BASE,2021-02-01,3,2021-02-01,11,1102,1.1444786990488038,-0.028725120910383976
evaluation,BASE,2021-02-01,3,2021-02-01,19,1895,1.2478393262104763,-0.05385280644349358
evaluation,BASE,2021-02-01,3,2021-02-01,1,565,1.3249653238152626,0.027233512174989614
evaluation,BASE,2021-02-02,3,2021-02-01,4,674,0.3667408457013386,0.3312727635327636
evaluation,BASE,2021-02-02,3,2021-02-01,17,1663,0.5831872271878442,-0.006999138395261241
evaluation,BASE,2021-02-02,3,2021-02-01,2,601,0.8761799590669344,0.2964550387596901
evaluation,BASE,2021-02-02,3,2021-02-01,10,1042,0.9162374887236776,0.0020736592592591626
evaluation,BASE,2021-02-02,3,2021-02-01,19,1894,0.9167855178993484,-0.07796380578715056
evaluation,BASE,2021-02-03,3,2021-02-01,17,1663,0.4670559633836001,-0.006999138395261241
evaluation,BASE,2021-02-03,3,2021-02-01,4,674,0.488055403301441,0.3312727635327636
evaluation,BASE,2021-02-03,3,2021-02-01,18,1707,0.8487089356377375,0.07229788287049763
evaluation,BASE,2021-02-03,3,2021-02-01,10,1041,0.9385199911382881,0.009550328358208965
evaluation,BASE,2021-02-03,3,2021-02-01,1,566,0.9440692042822838,0.022172156057494976
evaluation,BASE,2021-02-04,3,2021-02-01,18,1707,0.787216067201706,0.07229788287049763
evaluation,BASE,2021-02-04,3,2021-02-01,4,674,0.8091571087869649,0.3312727635327636
evaluation,BASE,2021-02-04,3,2021-02-01,15,1366,0.9719798058233775,-0.04953092833092839
evaluation,BASE,2021-02-04,3,2021-02-01,1,566,1.0341541710789037,0.022172156057494976
evaluation,BASE,2021-02-04,3,2021-02-01,10,1043,1.1435908594374646,0.0014803079656499536
evaluation,BASE,2021-02-05,3,2021-02-01,4,674,0.845022857304571,0.3312727635327636
evaluation,BASE,2021-02-05,3,2021-02-01,18,1715,0.8753484085022911,0.06439759825327517
evaluation,BASE,2021-02-05,3,2021-02-01,15,1366,0.979272355543151,-0.04953092833092839
evaluation,BASE,2021-02-05,3,2021-02-01,1,566,1.0276473450698318,0.022172156057494976
evaluation,BASE,2021-02-05,3,2021-02-01,10,1043,1.1554223732161182,0.0014803079656499536
evaluation,BASE,2021-02-08,3,2021-02-01,18,1723,0.5527768547592982,0.020938219895287977
evaluation,BASE,2021-02-08,3,2021-02-01,4,674,0.7511099416207395,0.3312727635327636
evaluation,BASE,2021-02-08,3,2021-02-01,1,568,0.8069761525777479,0.0040330778539734696
evaluation,BASE,2021-02-08,3,2021-02-01,10,1046,0.812962351077951,-0.005585474860335234
evaluation,BASE,2021-02-08,3,2021-02-01,15,1370,0.991320691217614,-0.06658819083608877
evaluation,BASE,2021-02-09,3,2021-02-01,18,1719,0.7382897095398218,0.011670817120622552
evaluation,BASE,2021-02-09,3,2021-02-01,1,556,0.8798986268663144,0.004843601130399682
evaluation,BASE,2021-02-09,3,2021-02-01,17,1665,0.8883113716034015,-0.052891319979455564
evaluation,BASE,2021-02-09,3,2021-02-01,4,676,0.8930646584895254,0.303062632459565
evaluation,BASE,2021-02-09,3,2021-02-01,21,2003,1.142672605918114,-0.0336895829052804
evaluation,BASE,2021-02-10,3,2021-02-01,17,1666,0.4678374592854822,-0.07125243011835806
evaluation,BASE,2021-02-10,3,2021-02-01,4,677,0.9637311652553089,0.29082580110497247
evaluation,BASE,2021-02-10,3,2021-02-01,18,1719,1.088000015279213,0.011670817120622552
evaluation,BASE,2021-02-10,3,2021-02-01,21,2003,1.1075155921714879,-0.0336895829052804
evaluation,BASE,2021-02-10,3,2021-02-01,1,555,1.149070117588591,-0.004797121151539389
evaluation,BASE,2021-02-18,3,2021-02-01,17,1666,0.7658806704778456,-0.07125243011835806
evaluation,BASE,2021-02-18,3,2021-02-01,4,677,0.791444279852342,0.29082580110497247
evaluation,BASE,2021-02-18,3,2021-02-01,18,1719,0.8558789810814937,0.011670817120622552
evaluation,BASE,2021-02-18,3,2021-02-01,1,555,0.9460599490080831,-0.004797121151539389
evaluation,BASE,2021-02-18,3,2021-02-01,2,606,1.1840901577967522,0.2238875228686427
evaluation,BASE,2021-02-19,3,2021-02-01,4,677,0.6470483592690299,0.29082580110497247
evaluation,BASE,2021-02-19,3,2021-02-01,17,1666,0.6477476169230508,-0.07125243011835806
evaluation,BASE,2021-02-19,3,2021-02-01,18,1727,0.7306521511249147,-0.012905542900531548
evaluation,BASE,2021-02-19,3,2021-02-01,2,607,0.8819472851766517,0.20885124683773043
evaluation,BASE,2021-02-19,3,2021-02-01,1,555,0.9318303932630403,-0.004797121151539389
evaluation,BASE,2021-02-22,3,2021-02-01,19,1894,0.9405345848597843,-0.07796380578715056
evaluation,BASE,2021-02-22,3,2021-02-01,21,2005,0.9787834197823695,-0.01342294944409483
evaluation,BASE,2021-02-22,3,2021-02-01,17,1663,1.1326862944779081,-0.006999138395261241
evaluation,BASE,2021-02-22,3,2021-02-01,4,674,1.1906590568122952,0.3312727635327636
evaluation,BASE,2021-02-22,3,2021-02-01,1,566,1.5690788175822985,0.022172156057494976
evaluation,BASE,2021-02-23,3,2021-02-01,21,2000,0.5179604749399846,0.0031990187713309896
evaluation,BASE,2021-02-23,3,2021-02-01,17,1683,0.5438887578037591,-0.05893181934166887
evaluation,BASE,2021-02-23,3,2021-02-01,4,672,0.8149957109149523,0.3615244172494173
evaluation,BASE,2021-02-23,3,2021-02-01,19,1895,0.9930615867997229,-0.05385280644349358
evaluation,BASE,2021-02-23,3,2021-02-01,1,565,1.1743297561802861,0.027233512174989614
evaluation,BASE,2021-02-24,3,2021-02-01,19,1896,0.7016903765764512,-0.01930216540568741
evaluation,BASE,2021-02-24,3,2021-02-01,17,1684,1.0068875362047256,-0.05143004115226343
evaluation,BASE,2021-02-24,3,2021-02-01,21,2019,1.5003686892158539,0.004055550811272444
evaluation,BASE,2021-02-24,3,2021-02-01,11,1110,1.6506243806615262,0.005598586156111921
evaluation,BASE,2021-02-24,3,2021-02-01,15,1391,2.461418864123165,-0.03316168316831681
evaluation,BASE,2021-02-25,3,2021-02-01,17,1685,0.6418780667995737,-0.05143004115226343
evaluation,BASE,2021-02-25,3,2021-02-01,19,1896,0.9119668691300742,-0.01930216540568741
evaluation,BASE,2021-02-25,3,2021-02-01,21,2019,0.9120373345771755,0.004055550811272444
evaluation,BASE,2021-02-25,3,2021-02-01,11,1108,1.6059199065676288,-0.0005821428571428374
evaluation,BASE,2021-02-25,3,2021-02-01,15,1390,1.7673781255735868,-0.069986
evaluation,BASE,2021-06-08,4,2021-06-01,10,1019,0.6580585182828761,0.047049411764705784
evaluation,BASE,2021-06-08,4,2021-06-01,11,1082,1.2482179445719872,-0.0046605830903789286
evaluation,BASE,2021-06-08,4,2021-06-01,14,1273,1.4479503631500497,0.09475142022829831
evaluation,BASE,2021-06-08,4,2021-06-01,9,956,1.648047944418805,0.014693746091306978
evaluation,BASE,2021-06-08,4,2021-06-01,2,594,1.7908491344691266,0.31119098392787153
evaluation,BASE,2021-06-09,4,2021-06-01,10,1020,0.5713361239520984,0.04446300185299557
evaluation,BASE,2021-06-09,4,2021-06-01,11,1083,0.8594405802298288,-0.003789436825211572
evaluation,BASE,2021-06-09,4,2021-06-01,2,594,1.0202420692413314,0.31119098392787153
evaluation,BASE,2021-06-09,4,2021-06-01,9,957,1.0916357662817149,0.01501107288082565
evaluation,BASE,2021-06-09,4,2021-06-01,14,1273,1.2625493205180554,0.09475142022829831
evaluation,BASE,2021-06-10,4,2021-06-01,10,1022,0.6215642849579837,0.03677988963825863
evaluation,BASE,2021-06-10,4,2021-06-01,11,1084,0.6790608852156301,-0.010142650043490827
evaluation,BASE,2021-06-10,4,2021-06-01,12,1150,0.9335209039005716,-0.04201807714450199
evaluation,BASE,2021-06-10,4,2021-06-01,2,594,1.0210578166721465,0.31119098392787153
evaluation,BASE,2021-06-10,4,2021-06-01,14,1276,1.0515546918327396,0.08439016565869044
evaluation,BASE,2021-06-11,4,2021-06-01,10,1021,0.473386113601495,0.04060726153846144
evaluation,BASE,2021-06-11,4,2021-06-01,2,594,0.6841512310056705,0.31119098392787153
evaluation,BASE,2021-06-11,4,2021-06-01,12,1149,0.6913418860414948,-0.026325921591573972
evaluation,BASE,2021-06-11,4,2021-06-01,13,1213,0.7043070323414551,0.08373142020497804
evaluation,BASE,2021-06-11,4,2021-06-01,14,1278,0.7203525265242885,0.08753523206751052
evaluation,BASE,2021-06-15,4,2021-06-01,9,959,0.48199930005912983,0.04005608974358974
evaluation,BASE,2021-06-15,4,2021-06-01,15,1339,1.1106755646231334,-0.0453993236714977
evaluation,BASE,2021-06-15,4,2021-06-01,12,1155,1.2783438226276598,-0.03142561117578582
evaluation,BASE,2021-06-15,4,2021-06-01,13,1220,1.3437062758361389,0.06809604617604624
evaluation,BASE,2021-06-15,4,2021-06-01,14,1278,1.5768051354560213,0.08753523206751052
evaluation,BASE,2021-06-16,4,2021-06-01,9,959,0.5941982122550153,0.04005608974358974
evaluation,BASE,2021-06-16,4,2021-06-01,15,1341,1.0419691406094629,-0.03819892917984908
evaluation,BASE,2021-06-16,4,2021-06-01,18,1709,1.5858373789042262,0.08361761600444571
evaluation,BASE,2021-06-16,4,2021-06-01,12,1159,2.373483276190229,-0.0280317757009346
evaluation,BASE,2021-06-16,4,2021-06-01,11,1102,2.5867170940187068,-0.028725120910383976
