拟合收盘,因子,训练均值,训练标准差,固定不同周期邻居数
2017-09-01,二十日涨跌,0.03320702016506116,0.06742584875926003,5
2017-09-01,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,5
2017-09-01,二十日波动,0.22749212793213258,0.1252999022542777,5
2017-10-09,持仓时间对数,2.768705657188581,1.087479792099638,5
2017-10-09,不含已付买入费用的市场涨跌,0.06442781840060542,0.10342296625372333,5
2017-10-09,不含已付买入费用的市场回撤,-0.01755909428679411,0.01892028486561355,5
2017-10-09,入场模式,1.0,1.0,5
2017-10-09,五日涨跌,0.0016471682817893157,0.04426292549376218,5
2017-10-09,二十日涨跌,0.03320702016506116,0.06742584875926003,5
2017-10-09,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,5
2017-10-09,二十日波动,0.22749212793213258,0.1252999022542777,5
2017-11-01,持仓时间对数,2.768705657188581,1.087479792099638,5
2017-11-01,不含已付买入费用的市场涨跌,0.06442781840060542,0.10342296625372333,5
2017-11-01,不含已付买入费用的市场回撤,-0.01755909428679411,0.01892028486561355,5
2017-11-01,入场模式,1.0,1.0,5
2017-11-01,五日涨跌,0.0016471682817893157,0.04426292549376218,5
2017-11-01,二十日涨跌,0.03320702016506116,0.06742584875926003,5
2017-11-01,一百二十日均线偏离,0.09626286281554908,0.1377824192066086,5
2017-11-01,二十日波动,0.22749212793213258,0.1252999022542777,5
2017-12-01,持仓时间对数,2.801658120877688,1.0742378144917912,5
2017-12-01,不含已付买入费用的市场涨跌,0.06348765824352422,0.09969781617527916,5
2017-12-01,不含已付买入费用的市场回撤,-0.016448826522544664,0.018601802651746137,5
2017-12-01,入场模式,1.0,1.0,5
2017-12-01,五日涨跌,0.0021983720656263326,0.04266491856209668,5
2017-12-01,二十日涨跌,0.032620774771346436,0.0649519457295434,5
2017-12-01,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,5
2017-12-01,二十日波动,0.21612589190475612,0.12684677158422175,5
2018-01-02,持仓时间对数,2.801658120877688,1.0742378144917912,5
2018-01-02,不含已付买入费用的市场涨跌,0.06348765824352422,0.09969781617527916,5
2018-01-02,不含已付买入费用的市场回撤,-0.016448826522544664,0.018601802651746137,5
2018-01-02,入场模式,1.0,1.0,5
2018-01-02,五日涨跌,0.0021983720656263326,0.04266491856209668,5
2018-01-02,二十日涨跌,0.032620774771346436,0.0649519457295434,5
2018-01-02,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,5
2018-01-02,二十日波动,0.21612589190475612,0.12684677158422175,5
2018-02-01,持仓时间对数,2.801658120877688,1.0742378144917912,5
2018-02-01,不含已付买入费用的市场涨跌,0.06348765824352422,0.09969781617527916,5
2018-02-01,不含已付买入费用的市场回撤,-0.016448826522544664,0.018601802651746137,5
2018-02-01,入场模式,1.0,1.0,5
2018-02-01,五日涨跌,0.0021983720656263326,0.04266491856209668,5
2018-02-01,二十日涨跌,0.032620774771346436,0.0649519457295434,5
2018-02-01,一百二十日均线偏离,0.09490848778144317,0.13248894011019394,5
2018-02-01,二十日波动,0.21612589190475612,0.12684677158422175,5
2018-03-01,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-03-01,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-03-01,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-03-01,入场模式,1.0,1.0,5
2018-03-01,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-03-01,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-03-01,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-03-01,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-04-02,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-04-02,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-04-02,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-04-02,入场模式,1.0,1.0,5
2018-04-02,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-04-02,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-04-02,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-04-02,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-05-02,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-05-02,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-05-02,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-05-02,入场模式,1.0,1.0,5
2018-05-02,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-05-02,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-05-02,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-05-02,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-06-01,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-06-01,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-06-01,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-06-01,入场模式,1.0,1.0,5
2018-06-01,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-06-01,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-06-01,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-06-01,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-07-02,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-07-02,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-07-02,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-07-02,入场模式,1.0,1.0,5
2018-07-02,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-07-02,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-07-02,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-07-02,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-08-01,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-08-01,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-08-01,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-08-01,入场模式,1.0,1.0,5
2018-08-01,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-08-01,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-08-01,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-08-01,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-09-03,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-09-03,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-09-03,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-09-03,入场模式,1.0,1.0,5
2018-09-03,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-09-03,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-09-03,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-09-03,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-10-08,持仓时间对数,2.826534388272901,1.0605299754995186,5
2018-10-08,不含已付买入费用的市场涨跌,0.05875528402205286,0.09788451235516,5
2018-10-08,不含已付买入费用的市场回撤,-0.017544664227501918,0.0192268213076402,5
2018-10-08,入场模式,1.0,1.0,5
2018-10-08,五日涨跌,0.0021490437479977286,0.041537822374907656,5
2018-10-08,二十日涨跌,0.031554642663615316,0.06346520008512066,5
2018-10-08,一百二十日均线偏离,0.09236467220791256,0.1281545045545615,5
2018-10-08,二十日波动,0.21110887739806566,0.12382882508316785,5
2018-11-01,持仓时间对数,2.739094980509424,1.081961265106954,5
2018-11-01,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2018-11-01,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2018-11-01,入场模式,1.0,1.0,5
2018-11-01,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2018-11-01,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2018-11-01,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2018-11-01,二十日波动,0.21673291407001544,0.12162330667280107,5
2018-12-03,持仓时间对数,2.739094980509424,1.081961265106954,5
2018-12-03,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2018-12-03,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2018-12-03,入场模式,1.0,1.0,5
2018-12-03,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2018-12-03,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2018-12-03,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2018-12-03,二十日波动,0.21673291407001544,0.12162330667280107,5
2019-01-02,持仓时间对数,2.739094980509424,1.081961265106954,5
2019-01-02,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2019-01-02,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2019-01-02,入场模式,1.0,1.0,5
2019-01-02,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2019-01-02,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2019-01-02,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2019-01-02,二十日波动,0.21673291407001544,0.12162330667280107,5
2019-02-01,持仓时间对数,2.739094980509424,1.081961265106954,5
2019-02-01,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2019-02-01,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2019-02-01,入场模式,1.0,1.0,5
2019-02-01,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2019-02-01,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2019-02-01,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2019-02-01,二十日波动,0.21673291407001544,0.12162330667280107,5
2019-03-01,持仓时间对数,2.739094980509424,1.081961265106954,5
2019-03-01,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2019-03-01,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2019-03-01,入场模式,1.0,1.0,5
2019-03-01,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2019-03-01,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2019-03-01,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2019-03-01,二十日波动,0.21673291407001544,0.12162330667280107,5
2019-04-01,持仓时间对数,2.739094980509424,1.081961265106954,5
2019-04-01,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2019-04-01,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2019-04-01,入场模式,1.0,1.0,5
2019-04-01,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2019-04-01,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2019-04-01,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2019-04-01,二十日波动,0.21673291407001544,0.12162330667280107,5
2019-05-06,持仓时间对数,2.739094980509424,1.081961265106954,5
2019-05-06,不含已付买入费用的市场涨跌,0.052539806874812627,0.09755551199524622,5
2019-05-06,不含已付买入费用的市场回撤,-0.01867347815810516,0.019911643129402207,5
2019-05-06,入场模式,1.0,1.0,5
2019-05-06,五日涨跌,-0.0017868754067685755,0.04305534746426981,5
2019-05-06,二十日涨跌,0.027165440260966987,0.06358201580301936,5
2019-05-06,一百二十日均线偏离,0.07987333967365368,0.13242775388402644,5
2019-05-06,二十日波动,0.21673291407001544,0.12162330667280107,5
2019-06-03,持仓时间对数,2.750048740665604,1.0656676263948208,5
2019-06-03,不含已付买入费用的市场涨跌,0.05284165718602372,0.09492346592082786,5
2019-06-03,不含已付买入费用的市场回撤,-0.01859216532980367,0.019802674658781768,5
2019-06-03,入场模式,1.0,1.0,5
2019-06-03,五日涨跌,-0.0010842869616415301,0.04270508833650604,5
2019-06-03,二十日涨跌,0.03048118039022853,0.06411246643839055,5
2019-06-03,一百二十日均线偏离,0.08543126063836476,0.13022428489694168,5
2019-06-03,二十日波动,0.22064726707501262,0.11922722915040437,5
2019-07-01,持仓时间对数,2.750048740665604,1.0656676263948208,5
2019-07-01,不含已付买入费用的市场涨跌,0.05284165718602372,0.09492346592082786,5
2019-07-01,不含已付买入费用的市场回撤,-0.01859216532980367,0.019802674658781768,5
2019-07-01,入场模式,1.0,1.0,5
2019-07-01,五日涨跌,-0.0010842869616415301,0.04270508833650604,5
2019-07-01,二十日涨跌,0.03048118039022853,0.06411246643839055,5
2019-07-01,一百二十日均线偏离,0.08543126063836476,0.13022428489694168,5
2019-07-01,二十日波动,0.22064726707501262,0.11922722915040437,5
2019-08-01,持仓时间对数,2.7533458120515952,1.049675439223375,5
2019-08-01,不含已付买入费用的市场涨跌,0.05096958522180184,0.0926739092841635,5
2019-08-01,不含已付买入费用的市场回撤,-0.01842106312351182,0.019490401521836582,5
2019-08-01,入场模式,1.0,1.0,5
2019-08-01,五日涨跌,-0.0006046006900619636,0.0418500790248099,5
2019-08-01,二十日涨跌,0.02738093522350076,0.06551475601045743,5
2019-08-01,一百二十日均线偏离,0.08329103408050395,0.1267263750968347,5
2019-08-01,二十日波动,0.2213781718191927,0.11652789945768981,5
2019-09-02,持仓时间对数,2.7533458120515952,1.049675439223375,5
2019-09-02,不含已付买入费用的市场涨跌,0.05096958522180184,0.0926739092841635,5
2019-09-02,不含已付买入费用的市场回撤,-0.01842106312351182,0.019490401521836582,5
2019-09-02,入场模式,1.0,1.0,5
2019-09-02,五日涨跌,-0.0006046006900619636,0.0418500790248099,5
2019-09-02,二十日涨跌,0.02738093522350076,0.06551475601045743,5
2019-09-02,一百二十日均线偏离,0.08329103408050395,0.1267263750968347,5
2019-09-02,二十日波动,0.2213781718191927,0.11652789945768981,5
2019-10-08,持仓时间对数,2.7533458120515952,1.049675439223375,5
2019-10-08,不含已付买入费用的市场涨跌,0.05096958522180184,0.0926739092841635,5
2019-10-08,不含已付买入费用的市场回撤,-0.01842106312351182,0.019490401521836582,5
2019-10-08,入场模式,1.0,1.0,5
2019-10-08,五日涨跌,-0.0006046006900619636,0.0418500790248099,5
2019-10-08,二十日涨跌,0.02738093522350076,0.06551475601045743,5
2019-10-08,一百二十日均线偏离,0.08329103408050395,0.1267263750968347,5
2019-10-08,二十日波动,0.2213781718191927,0.11652789945768981,5
2019-11-01,持仓时间对数,2.7533458120515952,1.049675439223375,5
2019-11-01,不含已付买入费用的市场涨跌,0.05096958522180184,0.0926739092841635,5
2019-11-01,不含已付买入费用的市场回撤,-0.01842106312351182,0.019490401521836582,5
2019-11-01,入场模式,1.0,1.0,5
2019-11-01,五日涨跌,-0.0006046006900619636,0.0418500790248099,5
2019-11-01,二十日涨跌,0.02738093522350076,0.06551475601045743,5
2019-11-01,一百二十日均线偏离,0.08329103408050395,0.1267263750968347,5
2019-11-01,二十日波动,0.2213781718191927,0.11652789945768981,5
2019-12-02,持仓时间对数,2.7533458120515952,1.049675439223375,5
2019-12-02,不含已付买入费用的市场涨跌,0.05096958522180184,0.0926739092841635,5
2019-12-02,不含已付买入费用的市场回撤,-0.01842106312351182,0.019490401521836582,5
2019-12-02,入场模式,1.0,1.0,5
2019-12-02,五日涨跌,-0.0006046006900619636,0.0418500790248099,5
2019-12-02,二十日涨跌,0.02738093522350076,0.06551475601045743,5
2019-12-02,一百二十日均线偏离,0.08329103408050395,0.1267263750968347,5
2019-12-02,二十日波动,0.2213781718191927,0.11652789945768981,5
2020-01-02,持仓时间对数,2.7533458120515952,1.049675439223375,5
