period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,-0.1803289781292623,29,678,-14056.100000000048,6903.945899999906,-20960.045900000026
evaluation,STRESS,-0.2384335765488115,29,678,-13752.000000000045,12401.574240000013,-26153.574240000074
earlier_diagnostic,BASE,0.5933277177562111,13,647,57069.09999999999,4730.138120000001,52338.961880000046
earlier_diagnostic,STRESS,0.542774432253882,13,647,55999.39999999999,8985.99739999997,47013.4026
