period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,RETURN_SIGN_BALANCE,678,56,54,0,0,0.2722593080011859
evaluation,STRESS,RETURN_SIGN_BALANCE,678,56,54,0,0,0.2720367546657482
earlier_diagnostic,BASE,RETURN_SIGN_BALANCE,647,38,36,0,0,0.361511497915118
earlier_diagnostic,STRESS,RETURN_SIGN_BALANCE,647,38,36,0,0,0.3616414981644204
