period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-01-02,2019-12-31,191090.83844000002,-16163.499999999993,74.49048,236.9999999999969,0.0,18,2,4,2020-02-05,2020-02-04,False,-16474.99047999999,-0.08621549109573308
evaluation,BASE,2,2020-02-14,2020-02-13,72801.92538,-4331.199999999997,28.700860000000002,78.29999999999946,0.0,22,2,1,2020-03-17,2020-03-16,False,-4438.200859999996,-0.060962685215180445
evaluation,BASE,3,2020-04-30,2020-04-29,153266.82762000003,933.2000000000116,62.32972000000001,157.9999999999849,0.0,9,2,1,2020-05-18,2020-05-15,False,712.8702800000268,0.00465117136610586
evaluation,BASE,4,2020-06-11,2020-06-10,181484.28156,20664.999999999985,77.803,256.7999999999961,0.0,77,3,3,2020-09-30,2020-09-29,False,20330.39699999999,0.11202290812870544
evaluation,BASE,5,2020-10-14,2020-10-13,141134.97842,2923.100000000006,58.049620000000004,172.80000000000655,0.0,44,3,1,2020-12-15,2020-12-14,False,2692.2503799999995,0.019075713264986655
evaluation,BASE,6,2020-12-21,2020-12-18,167466.4866,5313.299999999988,67.99626,198.0000000000075,1576.8,52,2,4,2021-03-11,2021-03-10,False,6624.103739999981,0.03955480212480902
evaluation,BASE,7,2021-03-15,2021-03-12,65049.70734,-2692.4000000000087,25.460960000000004,76.1999999999916,0.0,8,1,1,2021-03-25,2021-03-24,False,-2794.0609600000003,-0.04295270608053746
evaluation,BASE,8,2021-04-01,2021-03-31,79442.18526,1287.3999999999942,32.00916,94.20000000000357,0.0,3,1,1,2021-04-07,2021-04-06,False,1161.1908399999907,0.014616803858046222
evaluation,BASE,9,2021-06-08,2021-06-07,207353.26236,-4314.799999999988,82.37236,237.00000000000506,0.0,19,2,3,2021-07-06,2021-07-05,False,-4634.172359999994,-0.022349165415851018
evaluation,BASE,10,2021-07-08,2021-07-07,137096.21376,-9222.400000000009,52.95136,158.400000000006,0.0,14,1,2,2021-07-28,2021-07-27,False,-9433.751360000013,-0.06881117356395192
evaluation,BASE,11,2022-06-28,2022-06-27,151300.91762000002,-9682.000000000015,58.894360000000006,204.59999999998342,0.0,46,2,2,2022-08-31,2022-08-30,False,-9945.494359999999,-0.06573320582878826
evaluation,BASE,12,2023-01-17,2023-01-16,179736.94019999998,-4483.300000000047,73.88872,231.69999999999078,0.0,35,2,4,2023-03-14,2023-03-13,False,-4788.888720000037,-0.026643875848065858
evaluation,BASE,13,2023-03-24,2023-03-23,138119.41835999998,-857.5,55.030919999999995,171.5000000000116,0.0,4,1,1,2023-03-30,2023-03-29,False,-1084.0309200000115,-0.007848504814685433
evaluation,BASE,14,2023-04-03,2023-03-31,173055.40416,1468.7999999999884,69.45096000000001,255.60000000000383,0.0,6,2,1,2023-04-12,2023-04-11,False,1143.7490399999845,0.006609149512271345
evaluation,BASE,15,2024-03-05,2024-03-04,178150.22292000003,-528.4000000000233,72.93072,202.00000000000335,0.0,35,3,3,2024-04-25,2024-04-24,False,-803.3307200000265,-0.004509288323263954
evaluation,BASE,16,2024-04-29,2024-04-26,147088.41090000002,829.0,59.9555,164.00000000000014,0.0,17,2,1,2024-05-27,2024-05-24,False,605.0444999999999,0.004113474993018636
evaluation,BASE,17,2024-10-10,2024-10-09,31775.75388,-1092.0000000000036,12.48156,39.00000000000263,0.0,5,1,1,2024-10-17,2024-10-16,False,-1143.4815600000063,-0.035985977368729744
evaluation,BASE,18,2024-11-06,2024-11-05,147351.8675,-2087.4000000000233,63.17024000000001,216.59999999997615,0.0,40,6,1,2025-01-02,2024-12-31,False,-2367.1702399999995,-0.016064745429846688
evaluation,BASE,19,2025-02-27,2025-02-26,146965.18716000003,-1484.2000000000116,58.43404000000001,217.1999999999761,0.0,5,1,1,2025-03-06,2025-03-05,False,-1759.834039999988,-0.011974495960625478
evaluation,BASE,20,2025-03-10,2025-03-07,142236.4416,-457.6000000000058,56.74944,211.200000000008,0.0,3,1,1,2025-03-13,2025-03-12,False,-725.5494400000139,-0.005101009501070181
evaluation,BASE,21,2025-03-20,2025-03-19,120505.69632,-2373.300000000003,47.68282000000001,175.79999999998063,0.0,3,1,1,2025-03-25,2025-03-24,False,-2596.7828199999835,-0.021549046221883892
