period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2020,0.1075465881999991,0.1070811186296756,0.10305689235552767,0.0516555660358697,1.9950781738402559,-0.020489261041765013,243,0.07387862812703992,10,133.98236,417.79999999999785,False,3.5697667044587433e-11
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2021,0.04428894714011118,0.04410272697189618,0.04368501104641675,0.03259775323745587,1.3401233737858125,-0.009123627824782961,243,0.056917063704534865,9,127.48554,323.400000000011,False,3.271338755439501e-11
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2022,0.000497517781795548,0.000497517781795548,0.0005873418092512406,0.013445885568458216,0.04368189854516132,-0.010437887092428082,242,0.02494511568430018,7,71.51432,233.69999999999985,False,2.914646302087931e-11
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2023,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2024,0.04033299297633419,0.04033299297633419,0.04007131058337687,0.032687245314438944,1.2259005063873083,-0.01797826185493992,242,0.06339554531123406,10,158.74112000000002,475.3999999999788,False,4.178701829005149e-11
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2025,0.05359515789974516,0.05336881848476348,0.05220956890861813,0.020627540125108416,2.5310613186042086,-0.005154757554506959,243,0.07196236521301064,6,147.93259999999998,399.99999999999426,False,4.7066350816749036e-11
evaluation,BASE,JOINT_DOWNSIDE_REFERENCE_PAIR,2026,0.02212600547684052,0.03618365703542644,0.03627691155241588,0.03838455792557325,0.9450912948575818,-0.02370179047832091,149,0.09340777135722353,14,228.42220000000003,679.1999999999605,False,5.056222107668873e-11
evaluation,BASE,DOWNSIDE_REFERENCE_RISK,2020,0.1421563361999995,0.14153176162370984,0.1364490547791152,0.09154384265392308,1.4905323047772205,-0.040523341917657704,243,0.10634701644989031,8,178.13276000000002,576.9999999999804,False,2.319211489520967e-11
evaluation,BASE,DOWNSIDE_REFERENCE_RISK,2021,0.04784585031661612,0.047644336228529524,0.0492244581080687,0.07340989078015034,0.6705425874489755,-0.077052222992358,243,0.26282599300594045,14,328.61178,934.2000000000303,False,3.8198777474462986e-11
evaluation,BASE,DOWNSIDE_REFERENCE_RISK,2022,0.011595764287532733,0.011595764287532733,0.012014578600373027,0.031247474406613174,0.384497589918188,-0.031203325312090215,242,0.08998706740965444,7,155.3291,543.3999999999817,False,4.2518877307884395e-11
