origin,member_count,company_rows,vendor_weight_snapshot_available,version_proven_weight_input,eps_report_age_median_days,eps_reports_over_90_days_count,vendor_weight_sum_pct,eps_growth_weight_coverage_diagnostic,eps_growth_count,profit_revision_weight_coverage_diagnostic,profit_revision_count,reported_earnings_yield_weight_coverage_diagnostic,reported_earnings_yield_count,top_ten_eps_covered_count,top_ten_missing_eps_symbols,all_eps_features_valid
2018-10-31,300,165,True,False,62.0,0,100.006,0.006739595624262544,3.0,0.0009199448033118013,1.0,0.006739595624262544,3.0,0.0,"601318.SH,600036.SH,600519.SH,601166.SH,000651.SZ,600016.SH,000333.SZ,601328.SH,601288.SH,600276.SH",False
2018-11-30,300,165,True,False,42.0,1,100.00399999999999,0.006909723611055558,3.0,0.004709811607535699,2.0,0.006909723611055558,3.0,0.0,"601318.SH,600036.SH,600519.SH,601166.SH,000333.SZ,000651.SZ,600016.SH,601328.SH,600887.SH,600276.SH",False
2018-12-28,300,173,True,False,70.0,1,100.0,0.00701,3.0,0.00485,2.0,0.00701,3.0,0.0,"601318.SH,600519.SH,600036.SH,601166.SH,000651.SZ,000333.SZ,601328.SH,600016.SH,600887.SH,601288.SH",False
2019-01-31,300,173,True,False,104.0,3,100.007,0.0071794974351795365,3.0,0.0071794974351795365,3.0,0.0071794974351795365,3.0,0.0,"601318.SH,600519.SH,600036.SH,601166.SH,000333.SZ,000651.SZ,601328.SH,600016.SH,600887.SH,600030.SH",False
2019-02-28,300,173,True,False,125.5,2,100.007,0.006059575829691922,2.0,0.006059575829691922,2.0,0.006059575829691922,2.0,0.0,"601318.SH,600519.SH,600036.SH,601166.SH,000333.SZ,000651.SZ,600030.SH,601328.SH,600887.SH,600016.SH",False
2019-03-29,300,173,True,False,22.0,1,100.001,0.015719842801571984,3.0,0.006609933900660993,2.0,0.015719842801571984,3.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,601166.SH,000333.SZ,600030.SH,000858.SZ,600887.SH,600276.SH",False
2019-04-30,300,173,True,False,44.5,0,99.99100000000001,0.014631316818513663,2.0,0.0049004410396935715,1.0,0.014631316818513663,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,601166.SH,000333.SZ,000858.SZ,600887.SH,600030.SH,600276.SH",False
2019-05-31,300,173,True,False,75.5,0,99.994,0.014230853851231073,2.0,0.00500030001800108,1.0,0.014230853851231073,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,000333.SZ,601166.SH,000858.SZ,600887.SH,600276.SH,601328.SH",False
2019-06-28,300,173,True,False,103.5,2,99.999,0.014300143001430014,2.0,0.014300143001430014,2.0,0.014300143001430014,2.0,0.0,"601318.SH,600519.SH,600036.SH,601166.SH,000651.SZ,000333.SZ,000858.SZ,600276.SH,600887.SH,600030.SH",False
2019-07-31,300,173,True,False,136.5,2,100.009,0.014438700516953475,2.0,0.014438700516953475,2.0,0.014438700516953475,2.0,0.0,"601318.SH,600519.SH,600036.SH,601166.SH,000333.SZ,000651.SZ,000858.SZ,600276.SH,600887.SH,600030.SH",False
2019-08-30,300,173,True,False,157.0,2,100.003,0.018259452216433505,3.0,0.014359569212923612,2.0,0.018259452216433505,3.0,0.0,"601318.SH,600519.SH,600036.SH,000858.SZ,000651.SZ,000333.SZ,601166.SH,600276.SH,600030.SH,600887.SH",False
2019-09-30,300,173,True,False,36.0,0,100.00300000000001,0.008259752207433777,2.0,0.0043398698039058825,1.0,0.008259752207433777,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,601166.SH,000858.SZ,600276.SH,000333.SZ,600030.SH,600887.SH",False
2019-10-31,300,173,True,False,67.0,0,100.00200000000001,0.00845983080338393,2.0,0.0043899122017559645,1.0,0.00845983080338393,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,600276.SH,601166.SH,000333.SZ,000858.SZ,600887.SH,600030.SH",False
2019-11-29,300,173,True,False,65.0,1,99.99600000000001,0.009120364814592583,2.0,0.009120364814592583,2.0,0.009120364814592583,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,601166.SH,600276.SH,000333.SZ,000858.SZ,600887.SH,600030.SH",False
2019-12-31,300,175,True,False,97.0,1,99.99600000000001,0.008030321212848513,2.0,0.008030321212848513,2.0,0.008030321212848513,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,601166.SH,000333.SZ,600276.SH,000858.SZ,600030.SH,600887.SH",False
2020-01-23,300,175,True,False,120.0,1,99.99100000000001,0.007170645358082226,2.0,0.007170645358082226,2.0,0.007170645358082226,2.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,600276.SH,601166.SH,000333.SZ,000858.SZ,600030.SH,600887.SH",False
2020-02-28,300,175,True,False,71.5,1,99.99700000000001,0.012740382211466342,2.0,0.005180155404662139,1.0,0.005180155404662139,1.0,0.0,"601318.SH,600519.SH,600036.SH,000651.SZ,600276.SH,000333.SZ,601166.SH,000858.SZ,600030.SH,600887.SH",False
2020-03-31,300,175,True,False,55.0,1,99.995,0.038501925096254816,3.0,0.004610230511525576,1.0,0.031371568578428925,2.0,1.0,"601318.SH,600519.SH,600276.SH,000651.SZ,000333.SZ,601166.SH,000858.SZ,600030.SH,600887.SH",False
2020-04-30,300,175,True,False,44.0,0,100.005,0.036848157592120394,3.0,0.0,0.0,0.029528523573821307,2.0,1.0,"601318.SH,600519.SH,600276.SH,000651.SZ,000858.SZ,000333.SZ,601166.SH,600030.SH,600887.SH",False
2020-05-29,300,175,True,False,73.0,1,100.009,0.035556799888010075,3.0,0.0068093871551560365,1.0,0.02874741273285404,2.0,1.0,"601318.SH,600519.SH,600276.SH,000858.SZ,000333.SZ,000651.SZ,601166.SH,600030.SH,600887.SH",False
2020-06-30,300,190,True,False,84.0,2,100.006,0.031508109513429194,4.0,0.029338239705617664,3.0,0.026498410095394276,3.0,1.0,"601318.SH,600519.SH,600276.SH,000858.SZ,000333.SZ,000651.SZ,002475.SZ,600030.SH,601166.SH",False
2020-07-31,300,190,True,False,115.0,3,100.007,0.029367944243902922,4.0,0.02706810523263371,3.0,0.024558280920335573,3.0,1.0,"600519.SH,601318.SH,000858.SZ,000333.SZ,600276.SH,000651.SZ,600030.SH,002475.SZ,601888.SH",False
2020-08-31,300,190,True,False,121.0,3,100.001,0.027939720602793972,4.0,0.02340976590234098,2.0,0.027939720602793972,4.0,1.0,"600519.SH,601318.SH,000858.SZ,600276.SH,000333.SZ,600030.SH,000651.SZ,600887.SH,002475.SZ",False
2020-09-30,300,190,True,False,30.0,1,99.994,0.00820049202952177,4.0,0.0007400444026641599,1.0,0.00820049202952177,4.0,0.0,"600519.SH,601318.SH,000858.SZ,600036.SH,000333.SZ,600276.SH,000651.SZ,600030.SH,002475.SZ,600887.SH",False
2020-10-30,300,190,True,False,55.5,0,100.00200000000001,0.05607887842243154,4.0,0.000739985200295994,1.0,0.05607887842243154,4.0,1.0,"601318.SH,000858.SZ,600036.SH,000333.SZ,600276.SH,000651.SZ,600030.SH,600887.SH,002475.SZ",False
2020-11-30,300,190,True,False,27.0,0,99.993,0.09776684367905754,8.0,0.002650185512985909,2.0,0.09776684367905754,8.0,2.0,"601318.SH,600036.SH,000333.SZ,000651.SZ,600276.SH,601166.SH,600030.SH,600887.SH",False
2020-12-31,300,196,True,False,58.0,1,100.006,0.05475671459712417,6.0,0.008589484630922144,2.0,0.05475671459712417,6.0,1.0,"600519.SH,601318.SH,600036.SH,000333.SZ,600276.SH,601166.SH,000651.SZ,601888.SH,600887.SH",False
2021-01-29,300,196,True,False,87.0,1,100.001,0.04370956290437095,5.0,0.008179918200817992,2.0,0.04370956290437095,5.0,1.0,"600519.SH,601318.SH,600036.SH,000333.SZ,600276.SH,601166.SH,601888.SH,601012.SH,000651.SZ",False
2021-02-26,300,196,True,False,115.0,4,100.00099999999999,0.04088959110408897,5.0,0.04088959110408897,5.0,0.04088959110408897,5.0,1.0,"600519.SH,601318.SH,600036.SH,000333.SZ,600276.SH,601166.SH,601888.SH,000651.SZ,601012.SH",False
2021-03-31,300,196,True,False,148.0,3,100.006,0.040977541347519145,5.0,0.03993760374377537,4.0,0.040977541347519145,5.0,1.0,"600519.SH,601318.SH,600036.SH,000333.SZ,601166.SH,600276.SH,000651.SZ,601888.SH,600887.SH",False
2021-04-30,300,196,True,False,5.0,2,99.999,0.10537105371053711,9.0,0.04473044730447304,5.0,0.10537105371053711,9.0,2.0,"601318.SH,600036.SH,000333.SZ,601166.SH,600276.SH,601888.SH,000651.SZ,601012.SH",False
2021-05-31,300,196,True,False,32.0,0,99.99900000000001,0.1128711287112871,8.0,0.03986039860398604,3.0,0.1128711287112871,8.0,2.0,"601318.SH,600036.SH,000333.SZ,601166.SH,601888.SH,600276.SH,000651.SZ,601012.SH",False
2021-06-30,300,209,True,False,62.5,0,99.993,0.08389587271108978,6.0,0.009850689548268378,2.0,0.08389587271108978,6.0,1.0,"601318.SH,600036.SH,000858.SZ,601012.SH,000333.SZ,600276.SH,002415.SZ,601166.SH,601888.SH",False
2021-07-30,300,209,True,False,92.5,3,99.998,0.06089121782435648,4.0,0.06089121782435648,4.0,0.06089121782435648,4.0,1.0,"601318.SH,600036.SH,000858.SZ,601012.SH,000333.SZ,002415.SZ,603259.SH,601166.SH,300059.SZ",False
2021-08-31,300,209,True,False,124.0,4,100.006,0.06735595864248146,5.0,0.05728656280623163,4.0,0.06735595864248146,5.0,1.0,"600036.SH,601318.SH,000858.SZ,601012.SH,000333.SZ,601166.SH,300059.SZ,002594.SZ,002415.SZ",False
2021-09-30,300,209,True,False,154.0,3,99.993,0.07467522726590863,5.0,0.0652945706199434,4.0,0.07467522726590863,5.0,1.0,"600036.SH,601318.SH,000858.SZ,601012.SH,000333.SZ,300059.SZ,603259.SH,601166.SH,002415.SZ",False
2021-10-29,300,209,True,False,61.0,0,100.00699999999999,0.011739178257521975,2.0,0.002939794214404992,1.0,0.011739178257521975,2.0,0.0,"600519.SH,600036.SH,601318.SH,601012.SH,000858.SZ,000333.SZ,002594.SZ,300059.SZ,601166.SH,601888.SH",False
2021-11-30,300,209,True,False,93.0,1,100.001,0.011209887901120989,2.0,0.011209887901120989,2.0,0.011209887901120989,2.0,0.0,"600519.SH,600036.SH,601318.SH,000858.SZ,601012.SH,000333.SZ,300059.SZ,002594.SZ,601166.SH,603259.SH",False
2021-12-31,300,223,True,False,124.0,2,99.98800000000001,0.010401248149777971,2.0,0.010401248149777971,2.0,0.010401248149777971,2.0,0.0,"600519.SH,300750.SZ,600036.SH,601318.SH,000858.SZ,601012.SH,000333.SZ,300059.SZ,601166.SH,600900.SH",False
2022-01-28,300,223,True,False,152.0,2,100.007,0.011709180357374983,2.0,0.011709180357374983,2.0,0.011709180357374983,2.0,0.0,"600519.SH,300750.SZ,600036.SH,601318.SH,000858.SZ,000333.SZ,601012.SH,601166.SH,300059.SZ,600900.SH",False
2022-02-28,300,223,True,False,180.0,1,99.995,0.0029501475073753685,1.0,0.0029501475073753685,1.0,0.0029501475073753685,1.0,0.0,"600519.SH,300750.SZ,600036.SH,601318.SH,000858.SZ,601012.SH,000333.SZ,601166.SH,600900.SH,600030.SH",False
2022-03-31,300,223,True,False,4.5,0,100.0,0.17327,32.0,0.0,0.0,0.14567000000000002,31.0,3.0,"600519.SH,300750.SZ,601012.SH,000858.SZ,000333.SZ,600900.SH,603259.SH",False
2022-04-29,300,223,True,False,14.0,0,99.99799999999999,0.4144782895657914,91.0,0.0032500650013000264,1.0,0.3864377287545751,89.0,5.0,"300750.SZ,000858.SZ,601012.SH,000333.SZ,600900.SH",False
2022-05-31,300,223,True,False,33.0,0,99.994,0.5193011580694842,117.0,0.0,0.0,0.4920495229713783,115.0,5.0,"601012.SH,000858.SZ,600900.SH,002594.SZ,000333.SZ",False
2022-06-30,300,235,True,False,63.0,7,99.99799999999999,0.502680053601072,117.0,0.19271385427708557,43.0,0.4772995459909199,115.0,6.0,"601012.SH,000858.SZ,002594.SZ,000333.SZ",True
2022-07-29,300,235,True,False,91.0,62,99.996,0.451548061922477,114.0,0.32772310892435697,86.0,0.42692707708308336,112.0,4.0,"600519.SH,601012.SH,000858.SZ,002594.SZ,600900.SH,000333.SZ",True
2022-08-31,300,235,True,False,18.5,49,100.00500000000001,0.5801809909504524,136.0,0.5012949352532373,118.0,0.5540622968851556,134.0,6.0,"601012.SH,600900.SH,002594.SZ,000333.SZ",True
2022-09-30,300,235,True,False,35.0,18,100.0,0.61613,139.0,0.45797000000000004,105.0,0.5896,137.0,7.0,"601012.SH,600900.SH,601166.SH",True
2022-10-31,300,235,True,False,61.0,16,100.00399999999999,0.5380784768609257,133.0,0.40217391304347827,100.0,0.5130594776208952,131.0,6.0,"600519.SH,601012.SH,600900.SH,601166.SH",True
2022-11-30,300,235,True,False,90.0,51,99.994,0.4587775266515991,114.0,0.39430365821949315,99.0,0.4317959077544653,113.0,4.0,"600519.SH,600036.SH,601012.SH,601166.SH,600900.SH,002594.SZ",True
2022-12-30,300,237,True,False,119.0,69,99.99799999999999,0.5306806136122723,115.0,0.495079901598032,106.0,0.5033800676013521,114.0,6.0,"600036.SH,601166.SH,600900.SH,002594.SZ",True
2023-01-31,300,237,True,False,147.0,85,100.008,0.5404067674586035,111.0,0.4449544036477082,103.0,0.5128289736821056,110.0,9.0,002594.SZ,True
2023-02-28,300,237,True,False,117.0,47,100.006,0.4007159570425774,77.0,0.27754334739915604,68.0,0.4007159570425774,77.0,6.0,"601318.SH,000858.SZ,600900.SH,002594.SZ",True
2023-03-31,300,237,True,False,28.0,23,99.99900000000001,0.3876538765387653,83.0,0.29226292262922615,61.0,0.3876538765387653,83.0,5.0,"601318.SH,000858.SZ,000333.SZ,600900.SH,002594.SZ",True
2023-04-28,300,237,True,False,24.0,13,100.005,0.5411729413529325,135.0,0.375991200439978,82.0,0.5411729413529325,135.0,4.0,"601318.SH,000858.SZ,000333.SZ,600900.SH,002594.SZ,600276.SH",True
2023-05-31,300,237,True,False,35.0,5,100.001,0.6192238077619223,156.0,0.3244167558324416,59.0,0.6192238077619223,156.0,6.0,"601318.SH,000858.SZ,002594.SZ,600276.SH",True
2023-06-30,300,239,True,False,65.0,23,99.989,0.6199381932012522,153.0,0.4211663282961125,89.0,0.618318014981648,152.0,6.0,"601318.SH,000858.SZ,002594.SZ,600276.SH",True
2023-07-31,300,239,True,False,95.0,96,99.997,0.6090182705481164,153.0,0.5041651249537485,126.0,0.6070982129463884,152.0,7.0,"601318.SH,000858.SZ,002594.SZ",True
2023-08-31,300,239,True,False,56.0,78,99.997,0.6365190955728672,163.0,0.5837075112253368,146.0,0.631498944968349,161.0,7.0,"601318.SH,000858.SZ,002594.SZ",True
2023-09-28,300,239,True,False,31.0,26,100.00200000000001,0.6382372352552949,160.0,0.5597688046239075,140.0,0.628737425251495,157.0,7.0,"601318.SH,601166.SH,002594.SZ",True
2023-10-31,300,239,True,False,58.0,16,99.997,0.6161084832544977,150.0,0.5342160264807945,129.0,0.6066581997459926,147.0,6.0,"601318.SH,601166.SH,002594.SZ,600276.SH",True
2023-11-30,300,239,True,False,32.0,35,99.994,0.5483629017741065,147.0,0.4894493669620177,135.0,0.5425725543532612,145.0,6.0,"600519.SH,601318.SH,600276.SH,601166.SH",True
2023-12-29,300,242,True,False,61.0,45,100.00999999999999,0.5195380461953805,143.0,0.46878312168783126,129.0,0.5139186081391862,141.0,5.0,"600519.SH,601318.SH,000858.SZ,601166.SH,600276.SH",True
2024-01-31,300,242,True,False,93.5,110,100.003,0.5632431027069189,140.0,0.46035618931432054,127.0,0.5521034368968931,137.0,7.0,"601318.SH,000858.SZ,601166.SH",True
2024-02-29,300,242,True,False,121.0,89,99.998,0.495909918198364,111.0,0.3891577831556631,100.0,0.4852597051941039,108.0,7.0,"601318.SH,000858.SZ,601166.SH",True
2024-03-29,300,242,True,False,139.0,61,100.00399999999999,0.4348326066957322,110.0,0.31942722291108355,83.0,0.4250229990800368,107.0,5.0,"600519.SH,601318.SH,000858.SZ,601166.SH,600276.SH",True
2024-04-30,300,242,True,False,23.0,11,100.003,0.5619731408057758,128.0,0.3321600351989441,74.0,0.5490535283941481,124.0,7.0,"601318.SH,000858.SZ,600276.SH",True
2024-05-31,300,242,True,False,33.0,2,100.00300000000001,0.6424507264782056,150.0,0.3463496095117146,72.0,0.6288311350659479,146.0,9.0,601318.SH,True
2024-06-28,300,243,True,False,63.0,21,100.002,0.6053478930421392,155.0,0.4100417991640168,97.0,0.5920881582368354,151.0,8.0,"600519.SH,601318.SH",True
2024-07-31,300,243,True,False,95.0,96,99.99799999999999,0.5436008720174403,144.0,0.46552931058621166,118.0,0.5294705894117883,140.0,7.0,"600519.SH,601318.SH,000858.SZ",True
2024-08-30,300,243,True,False,34.5,73,99.989,0.647571232835612,156.0,0.5848943383772215,139.0,0.6329596255588115,152.0,9.0,601318.SH,True
2024-09-30,300,243,True,False,32.0,16,99.999,0.6155461554615547,157.0,0.5427254272542725,135.0,0.6036160361603615,154.0,8.0,"600519.SH,601318.SH",True
2024-10-31,300,243,True,False,60.0,11,100.005,0.6629968501574921,158.0,0.48920553972301384,123.0,0.6511774411279436,155.0,9.0,601318.SH,True
2024-11-29,300,243,True,False,30.0,33,100.00200000000001,0.6492470150596987,159.0,0.5814383712325752,140.0,0.6380172396552068,156.0,8.0,"601318.SH,600900.SH",True
2024-12-31,300,240,True,False,62.0,48,100.005,0.5807309634518274,150.0,0.5454927253637318,138.0,0.5696715164241788,147.0,6.0,"600519.SH,601318.SH,600030.SH,000858.SZ",True
2025-01-27,300,240,True,False,89.0,60,100.007,0.6525243232973692,149.0,0.5922385433019688,135.0,0.6142370034097613,145.0,9.0,600030.SH,True
2025-02-28,300,240,True,False,120.0,108,100.0,0.53821,118.0,0.47507,114.0,0.50324,115.0,7.0,"002594.SZ,601166.SH,600030.SH",True
2025-03-31,300,241,True,False,145.0,67,99.998,0.5421008420168403,113.0,0.4104382087641753,100.0,0.5043000860017199,109.0,8.0,"002594.SZ,601166.SH",True
2025-04-30,300,241,True,False,29.0,26,100.002,0.5995180096398073,134.0,0.48140037199256014,108.0,0.5617187656246876,130.0,9.0,002594.SZ,True
2025-05-30,300,241,True,False,31.0,1,100.00200000000001,0.6608067838643227,153.0,0.47551048979020416,96.0,0.6212975740485189,149.0,9.0,002594.SZ,True
2025-06-30,300,239,True,False,62.0,22,100.00100000000002,0.6589434105658942,155.0,0.5067449325506744,101.0,0.6185038149618503,151.0,9.0,002594.SZ,True
2025-07-31,300,239,True,False,93.0,98,99.99700000000001,0.6545796373891215,151.0,0.5662969889096672,120.0,0.6137084112523374,147.0,9.0,002594.SZ,True
2025-08-29,300,239,True,False,108.0,92,100.001,0.6838231617683823,159.0,0.6370636293637063,149.0,0.6457135428645714,155.0,9.0,300502.SZ,True
2025-09-30,300,239,True,False,33.0,27,99.999,0.6996769967699679,158.0,0.6189561895618956,136.0,0.6615066150661506,153.0,9.0,300502.SZ,True
2025-10-31,300,239,True,False,59.0,13,100.004,0.6652333906643735,148.0,0.5847366105355786,123.0,0.625354985800568,143.0,8.0,"300308.SZ,300502.SZ",True
2025-11-28,300,239,True,False,30.0,25,99.992,0.6692235378830305,149.0,0.6091987358988719,131.0,0.6326506120489639,145.0,8.0,"300308.SZ,300502.SZ",True
