period,cost,net_sharpe,cycles,holding_closes,gross_price_dividend_profit,commission_and_slippage,net_profit
evaluation,BASE,0.028747342685000534,38,862,7176.600000000042,8630.86646000006,-1454.2664600000426
evaluation,STRESS,-0.05169584372242245,38,862,5704.000000000031,15811.634400000028,-10107.634399999923
earlier_diagnostic,BASE,0.9115867776731956,20,730,96382.90000000005,6098.0511800000795,90284.84882000007
earlier_diagnostic,STRESS,0.8518634808276234,20,730,94527.10000000006,11535.940200000046,82991.15979999996
