period,cost,cycle,entry_date,entry_origin,buy_debit,gross_price_profit,commission,slippage,dividend_recognized,held_closes,buy_trades,sell_trades,exit_date,exit_origin,terminal_exit,net_profit,cycle_net_return
evaluation,BASE,1,2020-02-05,2020-02-04,199940.78016,8659.200000000012,81.64992000000001,211.2000000000002,0.0,18,1,1,2020-03-02,2020-02-28,False,8366.350080000011,0.04184414041650207
evaluation,BASE,2,2020-07-01,2020-06-30,208284.64860000001,34292.99999999997,90.09616000000001,298.2000000000113,0.0,9,1,1,2020-07-14,2020-07-13,False,33904.70383999996,0.1627806181007233
evaluation,BASE,3,2020-08-19,2020-08-18,242087.4078,-11778.899999999994,94.40018,298.2000000000113,0.0,17,1,1,2020-09-11,2020-09-10,False,-12171.500180000006,-0.050277295670229434
evaluation,BASE,4,2021-01-05,2021-01-04,229510.29288,6982.200000000012,93.13048,258.5999999999715,3103.2,12,1,1,2021-01-21,2021-01-20,False,9733.669520000041,0.042410601275687944
evaluation,BASE,5,2021-02-03,2021-02-02,239586.30768,-435.9999999999709,95.67584,261.6000000000099,0.0,11,1,1,2021-02-25,2021-02-24,False,-793.2758399999808,-0.003311023270409544
evaluation,BASE,6,2021-06-08,2021-06-07,238716.93383999998,-21918.600000000006,91.02984000000001,270.60000000001025,0.0,35,1,1,2021-07-28,2021-07-27,False,-22280.229840000015,-0.09333326078548469
evaluation,BASE,7,2021-10-29,2021-10-28,216314.55425999998,-1573.1999999999825,86.14144,262.20000000000994,0.0,3,1,1,2021-11-03,2021-11-02,False,-1921.5414399999927,-0.008883089011617728
evaluation,BASE,8,2021-11-25,2021-11-24,214585.80858,-3732.3000000000175,85.01922000000002,257.39999999997167,0.0,4,1,1,2021-12-01,2021-11-30,False,-4074.719219999989,-0.018988763734955415
evaluation,BASE,9,2022-05-13,2022-05-12,210714.1344,1689.5999999999767,84.55392,263.9999999999709,0.0,5,1,1,2022-05-20,2022-05-19,False,1341.0460800000058,0.00636429105156415
evaluation,BASE,10,2022-06-08,2022-06-07,211955.18256,-1315.5999999999767,84.44127999999999,303.6000000000115,0.0,2,1,1,2022-06-10,2022-06-09,False,-1703.6412799999882,-0.008037742976715013
evaluation,BASE,11,2022-08-10,2022-08-09,209871.4659,-99.79999999998836,83.85196000000002,299.40000000001135,0.0,8,1,1,2022-08-22,2022-08-19,False,-483.0519599999997,-0.002301656196703583
evaluation,BASE,12,2024-02-19,2024-02-08,209691.52992,6272.100000000006,85.06458,248.4000000000002,0.0,4,1,1,2024-02-23,2024-02-22,False,5938.635420000005,0.028320816879278198
evaluation,BASE,13,2024-06-18,2024-06-17,215588.80914,2792.2000000000116,86.72816,242.80000000002718,0.0,24,1,1,2024-07-22,2024-07-19,False,2462.6718399999845,0.011423004050274075
evaluation,BASE,14,2024-08-02,2024-08-01,216764.54424000002,-2003.2000000000116,86.23776000000001,250.4000000000002,0.0,2,1,1,2024-08-06,2024-08-05,False,-2339.8377600000117,-0.010794374920509886
evaluation,BASE,15,2024-08-28,2024-08-27,215513.89416,-2492.100000000006,85.63878,255.59999999997186,0.0,5,1,1,2024-09-04,2024-09-03,False,-2833.3387799999778,-0.013146896124926751
evaluation,BASE,16,2024-09-25,2024-09-24,212993.5902,12871.0,87.70580000000001,244.0000000000273,0.0,2,1,1,2024-09-27,2024-09-26,False,12539.294199999973,0.0588716974450998
evaluation,BASE,17,2025-04-10,2025-04-09,225366.0642,4425.0,90.9662,235.99999999997402,0.0,9,1,1,2025-04-23,2025-04-22,False,4098.0338000000265,0.018183899224344827
evaluation,BASE,18,2025-06-03,2025-05-30,228634.91784,1621.1999999999825,91.7136,231.6000000000002,0.0,6,1,1,2025-06-11,2025-06-10,False,1297.8863999999824,0.0056766762149089165
evaluation,BASE,19,2025-06-18,2025-06-17,225754.1418,5317.600000000006,91.30088,231.20000000002588,0.0,6,1,1,2025-06-26,2025-06-25,False,4995.09911999998,0.02212627896955811
evaluation,BASE,20,2025-12-19,2025-12-18,236070.40464,10735.199999999983,96.49583999999999,302.40000000001146,0.0,14,1,1,2026-01-12,2026-01-09,False,10336.30415999997,0.043784836882719426
evaluation,BASE,21,2026-01-16,2026-01-15,245939.97816000003,-13276.50000000003,95.64090000000002,300.5999999999669,6162.3,12,1,1,2026-02-03,2026-02-02,False,-7510.440899999996,-0.03053769849127157
evaluation,BASE,22,2026-05-06,2026-04-30,238628.7162,1176.0,95.6088,293.9999999999676,0.0,2,1,1,2026-05-08,2026-05-07,False,786.3912000000324,0.0032954592076040864
evaluation,BASE,23,2026-05-13,2026-05-12,238300.25052000003,-4097.0,94.42380000000001,289.20000000001096,0.0,3,1,1,2026-05-18,2026-05-15,False,-4480.62380000001,-0.018802430086509545
evaluation,BASE,24,2026-06-05,2026-06-04,234349.26048,-5676.299999999988,92.52846,286.20000000001085,0.0,3,1,1,2026-06-10,2026-06-09,False,-6055.028459999999,-0.02583762563448222
evaluation,BASE,25,2026-06-23,2026-06-22,228227.43636,-4759.399999999994,90.26696000000001,269.4000000000102,0.0,2,1,1,2026-06-25,2026-06-24,False,-5119.066960000005,-0.02242967384484538
evaluation,BASE,26,2026-07-23,2026-07-22,223608.31272000002,-6739.200000000012,88.02144,280.80000000001064,0.0,5,1,1,2026-07-30,2026-07-29,False,-7108.021440000022,-0.03178782288340332
evaluation,BASE,27,2026-08-07,2026-08-06,216657.32280000002,1425.999999999971,86.87560000000002,276.00000000001046,0.0,5,1,1,2026-08-14,2026-08-13,True,1063.1243999999604,0.004906939614412886
evaluation,STRESS,1,2020-02-05,2020-02-04,199707.45104,8642.800000000017,162.99056000000002,421.6000000000238,0.0,18,1,1,2020-03-02,2020-02-28,False,8058.209439999993,0.04035006905368788
evaluation,STRESS,2,2020-07-01,2020-06-30,208006.36928,34223.99999999997,179.82976000000002,495.9999999999894,0.0,9,1,1,2020-07-14,2020-07-13,False,33548.17023999998,0.1612843412253418
evaluation,STRESS,3,2020-08-19,2020-08-18,241260.4656,-11731.5,188.0406,494.9999999999894,0.0,17,1,1,2020-09-11,2020-09-10,False,-12414.54059999999,-0.051457003405534295
evaluation,STRESS,4,2021-01-05,2021-01-04,228619.71132,6949.799999999988,185.39664000000002,514.7999999999814,3088.7999999999997,12,1,1,2021-01-21,2021-01-20,False,9338.403360000006,0.040846886325252164
evaluation,STRESS,5,2021-02-03,2021-02-02,238115.30804,-433.0,190.03504000000004,519.5999999999813,0.0,11,1,1,2021-02-25,2021-02-24,False,-1142.6350399999812,-0.004798662670642052
evaluation,STRESS,6,2021-06-08,2021-06-07,237310.8864,-21772.79999999999,180.86656,492.8000000000054,0.0,35,1,1,2021-07-28,2021-07-27,False,-22446.466559999993,-0.09458675453331412
evaluation,STRESS,7,2021-10-29,2021-10-28,214464.05132000003,-1558.7999999999884,170.70592,433.0000000000292,0.0,3,1,1,2021-11-03,2021-11-02,False,-2162.5059200000173,-0.010083302570710839
evaluation,STRESS,8,2021-11-25,2021-11-24,212712.551,-3697.500000000029,168.453,424.99999999999096,0.0,4,1,1,2021-12-01,2021-11-30,False,-4290.95300000002,-0.020172542615973895
evaluation,STRESS,9,2022-05-13,2022-05-12,208465.75295999998,1670.399999999965,167.18615999999997,469.7999999999946,0.0,5,1,1,2022-05-20,2022-05-19,False,1033.4138399999706,0.004957235542656545
evaluation,STRESS,10,2022-06-08,2022-06-07,209164.63240000003,-1297.3999999999942,166.54624,499.00000000003365,0.0,2,1,1,2022-06-10,2022-06-09,False,-1962.946240000028,-0.009384694809427196
evaluation,STRESS,11,2022-08-10,2022-08-09,207067.19376,-98.39999999999418,165.35136,491.99999999998954,0.0,8,1,1,2022-08-22,2022-08-19,False,-755.7513599999837,-0.0036497880049310605
evaluation,STRESS,12,2024-02-19,2024-02-08,206478.35832000003,6171.100000000006,167.38956000000002,488.8000000000004,0.0,4,1,1,2024-02-23,2024-02-22,False,5514.910440000006,0.02670938729304018
evaluation,STRESS,13,2024-06-18,2024-06-17,212198.94564000002,2746.2000000000116,170.59872000000001,477.6000000000004,0.0,24,1,1,2024-07-22,2024-07-19,False,2098.0012800000113,0.009886954309185469
evaluation,STRESS,14,2024-08-02,2024-08-01,212774.67584,-1964.8000000000175,169.16928000000001,491.20000000000044,0.0,2,1,1,2024-08-06,2024-08-05,False,-2625.169280000018,-0.012337790057187369
evaluation,STRESS,15,2024-08-28,2024-08-27,211296.88496,-2441.399999999994,167.79304000000002,500.80000000000047,0.0,5,1,1,2024-09-04,2024-09-03,False,-3109.993039999995,-0.014718593890244708
