period,date,panic_budget,learned_budget,panic_sd,learned_sd,reference_covariance,difference_variance,raw_panic_budget,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_reference_return,learned_reference_return
earlier_diagnostic,2017-03-01,0.6359063890961874,0.36409361090381265,0.0,0.005067231213318216,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-04-05,0.6359063890961874,0.36409361090381265,0.0,0.005067231213318216,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-05-02,0.6359063890961874,0.36409361090381265,0.0,0.0049503049913312246,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-06-01,0.6359063890961874,0.36409361090381265,0.0,0.004083309846520026,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-06-01,2017-02-03,2016-06-01,242,0.0,1.0,0.36409361090381265,0.0,0.0022840681849551903
earlier_diagnostic,2017-07-03,0.6359063890961874,0.36409361090381265,0.0,0.0035159084980802054,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-07-03,2017-02-03,2016-07-05,242,0.0,1.0,0.36409361090381265,0.0,-0.004327221915917834
earlier_diagnostic,2017-08-01,0.6359063890961874,0.36409361090381265,0.0,0.0034900462420073496,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-08-01,2017-02-03,2016-08-03,242,0.0,1.0,0.36409361090381265,0.0,0.007887425596378117
earlier_diagnostic,2017-09-01,0.6359063890961874,0.36409361090381265,0.0,0.003811679736675856,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-09-01,2017-02-03,2016-09-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-10-09,0.6359063890961874,0.36409361090381265,0.0,0.0038116797366758554,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-10-09,2017-02-03,2016-10-13,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-11-01,0.6359063890961874,0.36409361090381265,0.0,0.003811679736675855,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-11-01,2017-02-03,2016-11-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-12-01,0.6359063890961874,0.36409361090381265,0.0,0.0038116797366758545,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-12-01,2017-02-03,2016-12-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-01-02,0.6359063890961874,0.36409361090381265,0.0,0.003811679736675854,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-01-02,2017-02-03,2017-01-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-02-01,0.6359063890961874,0.36409361090381265,0.0,0.0038116797366758537,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-02-01,2017-02-03,2017-02-14,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-03-01,0.7669134071865595,0.23308659281344046,0.0020934078513553393,0.0038116797366758532,-4.796397947485868e-08,1.9007186806051218e-05,0.7669134071865595,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-03-01,2018-03-01,2017-03-07,242,1.0,0.0,0.7669134071865595,0.007199727031230507,0.0
earlier_diagnostic,2018-04-02,0.7523612786811028,0.2476387213188972,0.0021800362918032237,0.003811679736675853,-4.413915381234063e-08,1.936973895618915e-05,0.7523612786811028,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-04-02,2018-04-02,2017-04-10,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-05-02,0.7523612786811026,0.24763872131889741,0.002180036291803224,0.0038116797366758524,-4.413915381234064e-08,1.936973895618915e-05,0.7523612786811026,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-05-02,2018-05-02,2017-05-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-06-01,0.7045538892891814,0.2954461107108186,0.0021800362918032246,0.003371318309433239,-2.3329351525929162e-08,1.6165004080150784e-05,0.7045538892891814,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-06-01,2018-06-01,2017-06-08,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-07-02,0.5920930179825173,0.40790698201748266,0.002180036291803225,0.002626701119657428,-2.2892521840775814e-09,1.1656695509956939e-05,0.5920930179825173,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-07-02,2018-07-02,2017-07-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-08-01,0.25975878885538456,0.7402412111446155,0.002180036291803226,0.001293493312841446,8.319282350873964e-09,6.4090446192429385e-06,0.25975878885538456,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-08-01,2018-08-01,2017-08-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-09-03,0.25975878885538456,0.7402412111446155,0.0021800362918032263,0.0,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-09-03,2018-08-01,2017-09-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-10-08,0.25975878885538456,0.7402412111446155,0.0021800362918032268,0.0,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-10-08,2018-08-01,2017-10-11,242,0.0,1.0,0.7402412111446155,0.0,0.0
earlier_diagnostic,2018-11-01,0.5954628808983318,0.40453711910166823,0.0028942189593289913,0.003517034992056225,-8.400789352436475e-08,2.0914054306936034e-05,0.5954628808983318,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-12-03,0.5954628808983323,0.4045371191016677,0.0028942189593289887,0.0035170349920562263,-8.400789352436477e-08,2.0914054306936034e-05,0.5954628808983323,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-01-02,0.595462880898333,0.404537119101667,0.0028942189593289857,0.003517034992056228,-8.400789352436477e-08,2.091405430693603e-05,0.595462880898333,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-02-01,0.5954628808983333,0.4045371191016667,0.002894218959328982,0.0035170349920562293,-8.400789352436477e-08,2.091405430693603e-05,0.5954628808983333,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-03-01,0.7870996533204222,0.2129003466795778,0.0019400477307257116,0.0037609349884174677,-8.520217461662329e-08,1.807882153382993e-05,0.7870996533204222,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.2129003466795778,0.0,0.02045840352454964
earlier_diagnostic,2019-04-01,0.8552278254163931,0.14477217458360692,0.0018904533808731599,0.004640529286068679,-8.61038625779095e-08,2.5280533765271676e-05,0.8552278254163931,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-04-01,2019-04-01,2018-04-03,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-05-06,0.855227825416395,0.14477217458360503,0.0018904533808731605,0.0046405292860686835,-8.610386257790946e-08,2.528053376527167e-05,0.855227825416395,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-05-06,2019-05-06,2018-05-08,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-06-03,0.8555960576674688,0.14440394233253118,0.001890453380873161,0.004648034473102813,-8.716917069022466e-08,2.535237678978743e-05,0.8555960576674688,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-06-03,2019-06-03,2018-06-05,242,0.0,1.0,0.14440394233253118,0.0,0.002197297844351631
earlier_diagnostic,2019-07-01,0.9072874754554341,0.09271252454456591,0.0018904533808731614,0.005926806903658559,-1.7481382805277038e-08,3.8735816824120076e-05,0.9072874754554341,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-07-01,2019-07-01,2018-07-03,242,0.0,1.0,0.09271252454456591,0.0,0.02456154093237184
earlier_diagnostic,2019-08-01,0.9082477198208289,0.09175228017917114,0.001890453380873162,0.005969785464022816,-2.9382178507748793e-08,3.927091682872826e-05,0.9082477198208289,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-08-01,2019-08-01,2018-08-03,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-09-02,0.9082477198208289,0.09175228017917114,0.0018904533808731627,0.005969785464022817,-2.9382178507748783e-08,3.927091682872827e-05,0.9082477198208289,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-09-02,2019-09-02,2018-09-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-10-08,0.9082518357303324,0.09174816426966759,0.0018904533808731634,0.005969441592734514,-2.8722888277459816e-08,3.926549269087837e-05,0.9082518357303324,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-10-08,2019-10-08,2018-10-10,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-11-01,0.9082518357303324,0.09174816426966759,0.0,0.004813541267773262,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-11-01,2019-10-08,2018-11-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-12-02,0.9082518357303324,0.09174816426966759,0.0,0.004813541267773265,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-12-02,2019-10-08,2018-12-04,242,0.0,0.0,0.0,0.0,0.0
