period,cost,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
evaluation,BASE,0.21788322100000362,0.03018581403042193,0.03010178310491938,0.026985947688687315,1.1154614042899906,-0.024805939823322593,1604,0.04412762307181535,45,746.2558,2216.999999999996,False,4.695266397902742e-11
evaluation,STRESS,0.20454286639999758,0.028475337968514907,0.028438456308377286,0.02693315405480053,1.0558903071847412,-0.02564503548397879,1604,0.044132093646812455,45,1459.9267200000002,3994.0000000000364,False,4.331468517193571e-11
earlier_diagnostic,BASE,0.1614836968000002,0.03016460476231117,0.03241558562119605,0.07338209719894286,0.441736974800756,-0.11074951407131403,1219,0.11464847556328692,35,786.5606400000001,2424.4999999999636,False,5.218225851422176e-11
earlier_diagnostic,STRESS,0.14612996259999955,0.02744671352382217,0.029766942786305865,0.0732831116101492,0.4061910327260633,-0.11216937802319174,1219,0.11469418078412705,35,1563.8074800000002,4523.1,False,4.160938260611147e-11
