cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error
BASE,R01_SMA60,2020,-0.004037120900000076,-0.00402054067664756,0.016017109758666284,0.1999155572089421,0.08011937631209948,-0.22174472756831806,243,0.7391427093768647,21,746.3241800000001,2296.1000000000167,False,3.47313289239537e-11
BASE,R01_SMA60,2021,-0.19667974139459068,-0.19595542906073599,-0.20993343513732182,0.12716925518973266,-1.6508190979345403,-0.27742538560601365,243,0.47096193542825365,36,1278.0443000000002,3795.899999999986,False,3.856825969705824e-11
BASE,R01_SMA60,2022,-0.008424328998740224,-0.008424328998740224,-0.0058994501804151556,0.07170792286853535,-0.08227054897728421,-0.08085139562191608,242,0.26777174072917587,6,188.42264,626.0999999999785,False,2.8194335754960775e-11
BASE,R01_SMA60,2023,-0.04237494572741784,-0.04237494572741784,-0.04039244875671133,0.07643440231237804,-0.5284590123650387,-0.11646974771563004,242,0.30319043608930835,15,476.92284,1476.0000000000148,False,2.920330643974012e-11
BASE,R01_SMA60,2024,0.1899113139202155,0.1899113139202155,0.19342348847974844,0.19858447931517906,0.9740111067429421,-0.12430037259380197,242,0.5899124175288567,5,156.93696,448.60000000003026,False,2.432898327242583e-11
BASE,R01_SMA60,2025,0.11392966674353948,0.11343518257189082,0.11363013765475752,0.11127480677125179,1.021166793741081,-0.07293048140741902,243,0.7059819085817741,14,524.64484,1662.8999999999712,False,2.7284841053187847e-11
BASE,R01_SMA60,2026,-0.017915365400677983,-0.028934386848528896,-0.020367384326552742,0.1343157134934625,-0.15163813523236117,-0.07443021201500592,149,0.633799015269678,11,440.22242000000006,1393.4999999999786,False,2.319211489520967e-11
BASE,R02_SMA120,2020,0.0722281432000004,0.07192046731713253,0.09086743121138222,0.2066469672801942,0.4397230329936291,-0.2122032477467161,243,0.7764388974776817,11,376.47136,1047.9000000000372,False,3.0098590286797844e-11
BASE,R02_SMA120,2021,-0.19300833820904276,-0.1922958722004125,-0.20576361349556913,0.12397518098695855,-1.6597161775243887,-0.27416050629659006,243,0.31887761605363213,21,795.59442,2333.100000000055,False,3.5214497984270565e-11
BASE,R02_SMA120,2022,-0.09450178154184358,-0.09450178154184356,-0.09803883847237538,0.0491932959500017,-1.9929308776549255,-0.1142717935168092,242,0.13612712662440024,12,396.48464,1359.0000000000182,False,2.8705926524708048e-11
BASE,R02_SMA120,2023,-0.05025283802577911,-0.050252838025779116,-0.048535369032258746,0.07786313114251585,-0.6233421173805946,-0.10251759708484788,242,0.3590455371344465,6,185.30764,540.0000000000266,False,2.5579538487363607e-11
BASE,R02_SMA120,2024,0.05284723836123006,0.05284723836123006,0.06872103211776781,0.18636733700132155,0.36873967951412273,-0.12426224720189416,242,0.6270968458946976,9,262.50184,747.8000000000109,False,2.660272002685815e-11
BASE,R02_SMA120,2025,0.1928417376947927,0.19197643896539604,0.18354497251987073,0.12577307508413088,1.4593343797716296,-0.061601226476662344,243,0.8488822097287788,6,183.51542,542.2999999999402,False,2.751221472863108e-11
BASE,R02_SMA120,2026,-0.01792086528631301,-0.02894321930806565,-0.018504441509671555,0.1477227881271724,-0.12526463753000214,-0.09881537444903686,149,0.747782586571613,11,406.46966,1295.4000000000144,False,3.8056668927310966e-11
BASE,R03_SMA200,2020,0.12506778170000063,0.1245223103431121,0.1403799594897455,0.21418594174690567,0.6554116406744681,-0.173407563338267,243,0.828953316754796,7,245.64366,684.199999999965,False,3.0098590286797844e-11
BASE,R03_SMA200,2021,-0.06973954856430278,-0.06946276189094164,-0.06039734391325494,0.15228594053361888,-0.3966048586075583,-0.16329601112788814,243,0.5764460751130235,3,126.84384,377.1000000000143,False,2.808064891723916e-11
BASE,R03_SMA200,2022,0.0,0.0,0.0,0.0,,0.0,242,0.0,0,0.0,0.0,False,0.0
