cost,model,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,mean_exposure,trade_count,commission,slippage_cost,terminal_unliquidated,max_accounting_error,annualized_return_excess_vs_buy_hold,meets_point_target
BASE,R01_SMA60,-0.011049590900000182,-0.0016749573130348861,0.008143117698099086,0.14017978592786126,0.058090527419478746,-0.3138737069171084,1604,0.5242997117083874,108,3811.5181800000005,11699.099999999977,False,3.856825969705824e-11,-0.03793242895865186,False
BASE,R02_SMA120,-0.08220322489999887,-0.012858378801498151,-0.003064821821254079,0.14046495333285478,-0.021819121058556726,-0.39488316356633013,1604,0.5333223918251437,76,2606.34498,7865.500000000102,False,3.8056668927310966e-11,-0.049115850447115125,False
BASE,R03_SMA200,0.1988668771000019,0.027742691088651614,0.038683466549225505,0.150358871167986,0.25727425491248224,-0.26740464835173205,1604,0.5569921785272953,46,1862.62458,5475.000000000017,False,5.4569682106375694e-11,-0.008514780556965362,False
BASE,R04_MOM20,-0.03228190620000004,-0.004938574919192648,0.004459267687560994,0.13726505099007183,0.032486548144607656,-0.23844960250600947,1604,0.5001704594087186,170,6694.881240000001,20340.500000000062,False,3.424815986363683e-11,-0.04119604656480962,False
BASE,R05_MOM60,-0.08409811359999982,-0.013166136301797141,-0.003133896763119369,0.14216305801757737,-0.022044382041443475,-0.30808929939987506,1604,0.5225495288480977,112,4145.32272,12511.699999999948,False,3.304023721284466e-11,-0.049423607947414114,False
BASE,R06_MOM120,-0.004780424300000795,-0.0007227042296016704,0.009578159619975426,0.1434682009718585,0.06676155102728441,-0.34302777950379326,1604,0.5282576444617898,66,2562.08486,7700.4000000001715,False,3.880984422721667e-11,-0.036980175875218645,False
BASE,R07_TREND_VOTE,-0.09216025709999963,-0.01448161996072818,-0.006240073079540414,0.12935703921665526,-0.04823914583487915,-0.3543831787838841,1604,0.5207900248910958,330,4547.551420000001,13928.400000000063,False,6.558309451065725e-11,-0.050739091606345155,False
BASE,R08_BREAKOUT,0.06129964849999982,0.00901646939377115,0.01616728882817625,0.11985696075511068,0.13488819277846473,-0.18765208025761085,1604,0.3081516958276716,30,1257.9703,3895.8999999999983,False,3.0098590286797844e-11,-0.027241002251845826,False
BASE,R09_RSI2,-0.0823980467999963,-0.012889995815814716,-0.0052716935239252374,0.12405216272388105,-0.04249578087291495,-0.35106785972244614,1604,0.42882921846367716,364,12580.20936,38199.69999999978,False,4.2234660213580355e-11,-0.04914746746143169,False
BASE,R10_RSI2_TREND,-0.03942827879999483,-0.006050725039224039,-0.0011551787250658687,0.0986413565959708,-0.0117108965745211,-0.21453430548025096,1604,0.21671851363817862,236,8289.55576,25681.99999999973,False,3.461764208623208e-11,-0.04230819668484102,False
BASE,R11_REGIME,-0.06822838259999811,-0.010605175255145165,-0.0014548271760114605,0.13558350498374575,-0.010730119244120961,-0.27519481168888626,1604,0.3985330743144717,216,8622.47652,26606.900000000074,False,3.930722414224874e-11,-0.04686264690076214,False
BASE,R12_RISK_TREND,-0.018792531599998726,-0.0028581694430608413,0.0026796622213175803,0.10554383221319497,0.025389093470708488,-0.3413872359367714,1604,0.43947816866367795,343,4178.40632,12770.300000000043,False,5.547917680814862e-11,-0.039115641088677815,False
BASE,M_RIDGE_H5_EXPANDING,0.19778470499999828,0.0276026719927141,0.03543376081801554,0.12835110194914004,0.27606900353731595,-0.2659556613485187,1604,0.512065294982038,119,3555.559,10879.500000000011,False,5.491074261954054e-11,-0.008654799652902875,False
BASE,M_RIDGE_H5_ROLL756,-0.11476503920000092,-0.01822362925365045,-0.013796429826843766,0.09574570451086514,-0.14409450426340703,-0.2570232586704746,1604,0.2857653910183701,78,2017.90784,6168.400000000007,False,5.2523319027386606e-11,-0.05448110089926743,False
BASE,M_RIDGE_H20_EXPANDING,0.3627131410000011,0.04779899415086983,0.05629767872032083,0.13881662665317143,0.40555429185711767,-0.29232662019826594,1604,0.5685640924234322,43,1237.3718000000001,3696.500000000041,False,1.0436451702844352e-10,0.011541522505252852,False
BASE,M_RIDGE_H20_ROLL756,-0.09676023979999904,-0.015236640784556905,-0.011259417073595356,0.09035957813017068,-0.12460679107393802,-0.2543637415000057,1604,0.2694629689108256,28,647.5479600000001,1993.499999999976,False,4.956746124662459e-11,-0.05149411243017388,False
BASE,M_HGB_H5_EXPANDING,0.08670958329999766,0.012624766538718604,0.024163272343811486,0.15234788477228575,0.15860589321557242,-0.3452333268730232,1604,0.6096976883304711,113,2803.68334,8369.800000000057,False,5.1514348342607263e-11,-0.023632705106898372,False
BASE,M_HGB_H5_ROLL756,-0.27737099799999876,-0.04783071714166379,-0.04316484975347308,0.10783320686024316,-0.40029273922472447,-0.4548831615686183,1604,0.3389181050134487,108,2646.4996,7909.699999999979,False,5.502442945726216e-11,-0.08408818878728076,False
BASE,M_HGB_H20_EXPANDING,-0.20108936609999903,-0.033304651319240486,-0.025284020622227087,0.13069271744350955,-0.1934615877365609,-0.4912962116350727,1604,0.556152002534296,48,1083.07322,3186.1000000000286,False,4.4781955921280314e-11,-0.06956212296485746,False
BASE,M_HGB_H20_ROLL756,-0.20069377070000058,-0.03323244713289331,-0.028811294647262318,0.09939932631817545,-0.2898540233063339,-0.3131427706409313,1604,0.29285050059187884,35,810.55414,2447.2000000000526,False,3.7118752516107634e-11,-0.0694899187785103,False
BASE,M_ET_H5_EXPANDING,0.05404458329999952,0.00797276739301846,0.018742379069990198,0.14703564665526317,0.12746826702461617,-0.4367799723610986,1604,0.6742703034454908,61,863.5833400000001,2616.9000000000424,False,5.411493475548923e-11,-0.028284704252598516,False
BASE,M_ET_H5_ROLL756,-0.26597446640000016,-0.04558014514979712,-0.04131347374452921,0.10289552813950378,-0.40150893329899817,-0.36807688450598663,1604,0.2873591227943687,62,1085.29328,3301.300000000016,False,4.229150363244116e-11,-0.0818376167954141,False
BASE,M_ET_H20_EXPANDING,-0.1461350841999992,-0.023553415520875125,-0.012908950985199815,0.14761653513036302,-0.0874492208735266,-0.506031281992182,1604,0.7243421468730034,50,699.51684,2107.7000000000244,False,5.468336894409731e-11,-0.059810887166492105,False
BASE,M_ET_H20_ROLL756,-0.2683309022000002,-0.04604304561052226,-0.043110888507683624,0.08916201309741455,-0.48351183435688627,-0.3079307653967578,1604,0.23835185379957458,23,426.08044000000007,1276.7000000000248,False,5.2295945351943374e-11,-0.08230051725613924,False
BASE,BUY_HOLD,0.26625532120000167,0.036257471645616976,0.051838074484355,0.1800562146602094,0.28789939065519343,-0.4095181596707963,1604,0.9526549098848204,2,85.73576,290.400000000011,False,8.185452315956354e-11,0.0,False
BASE,P1_PRIMARY_TOP3_504,-0.19683946740000038,-0.03253054208433821,-0.02707957967521375,0.10894495940990377,-0.2485620245478934,-0.33695019064103743,1604,0.3842394276337546,120,1592.99348,4865.0000000001,False,4.381206508696778e-11,-0.06878801372995519,False
BASE,P2_TOP1_504,-0.15422978080000216,-0.024955666076206407,-0.018388170537468218,0.11703354797935993,-0.15711879930967454,-0.37598635183153367,1604,0.3768536090688514,73,2036.35616,6238.900000000167,False,5.184119800105691e-11,-0.06121313772182338,False
BASE,P3_TOP3_252,-0.2943093773000035,-0.05123201866437724,-0.047992281872943084,0.09549710924104088,-0.5025521950806643,-0.34230659163068383,1604,0.3358129663525474,124,1715.3754600000002,5179.400000000035,False,5.206857167650014e-11,-0.08748949030999421,False
BASE,P4_EQUAL_ALL,0.004674397499999301,0.0007038439386667714,0.005240651137328018,0.09508439948879105,0.055115783088537124,-0.2843178941855979,1604,0.45531019707795084,102,691.7205000000001,2044.600000000015,False,5.10524955643632e-11,-0.035553627706950204,False
STRESS,R01_SMA60,-0.08116285979999874,-0.012689637731264363,-0.002919406615436283,0.14040533372122266,-0.02079270450816931,-0.3408828629946745,1604,0.5246088863903017,108,7346.47196,20202.299999999843,False,4.015987542516086e-11,-0.04877458224500701,False
STRESS,R02_SMA120,-0.13024751320000236,-0.020833705853791577,-0.011164051050215965,0.14055051244184866,-0.07943088115623183,-0.4151870689039066,1604,0.5334240709140285,76,5075.502640000001,14110.200000000015,False,3.441869012021925e-11,-0.056918650367534226,False
STRESS,R03_SMA200,0.16096632380000128,0.02277362274965969,0.033843646283149266,0.150406370026394,0.22501471365348572,-0.28160746473738646,1604,0.5572029632666635,46,3663.4352400000007,9976.299999999988,False,3.637978807091713e-11,-0.013311321764082958,False
STRESS,R04_MOM20,-0.13900909079999982,-0.02232828573350439,-0.013134137002236238,0.1375242922397766,-0.09550412358666484,-0.28341252410924594,1604,0.5002811930152863,170,12631.418160000001,34456.79999999996,False,4.0046188587439246e-11,-0.05841323024724704,False
STRESS,R05_MOM60,-0.15309340060000048,-0.02475812426687994,-0.014922443852931476,0.14235051657957148,-0.10482887039324573,-0.34676703001334674,1604,0.5228930246514367,112,7976.88012,22064.90000000002,False,3.581135388230905e-11,-0.06084306878062259,False
STRESS,R06_MOM120,-0.04940934379999967,-0.0076158402417380155,0.002661318414072797,0.14350112639732907,0.01854562734723127,-0.357253395192243,1604,0.5284478522776361,66,5008.468760000001,13684.200000000084,False,4.069988790433854e-11,-0.043700784755480664,False
STRESS,R07_TREND_VOTE,-0.1705326116000006,-0.027814758304154842,-0.019856622638229977,0.12938521373907902,-0.15346902528037915,-0.3873225093083105,1604,0.5206835388569472,330,8700.422320000001,24072.39999999995,False,5.7411853049416095e-11,-0.06389970281789749,False
STRESS,R08_BREAKOUT,0.04009841240000083,0.005949242394859448,0.013129987343726265,0.11991510172791515,0.1094940266449336,-0.19442291168476758,1604,0.3082581587766867,30,2489.91752,6906.000000000063,False,3.54702933691442e-11,-0.0301357021188832,False
STRESS,R09_RSI2,-0.28662680199999896,-0.049680828858031593,-0.04320302572537228,0.12441902022827277,-0.34723811235699553,-0.4423878068654277,1604,0.4289375792938051,364,22368.860399999998,61438.500000000044,False,3.47313289239537e-11,-0.08576577337177424,False
STRESS,R10_RSI2_TREND,-0.18272018079999763,-0.029983477155064442,-0.025495369383773836,0.09894131394205828,-0.2576817344340541,-0.27640121976066995,1604,0.21676917685046487,236,15278.936160000001,42196.10000000012,False,4.030198397231288e-11,-0.06606842166880708,False
STRESS,R11_REGIME,-0.19887435679999935,-0.03290075737749122,-0.024229864008397196,0.1356899926244935,-0.17856780400490233,-0.34428476289623194,1604,0.39862731837135135,216,16027.771360000002,44736.80000000003,False,3.481659405224491e-11,-0.06898570189123387,False
STRESS,R12_RISK_TREND,-0.09280703240000047,-0.014587582258086755,-0.009152960011174726,0.10553995574284118,-0.08672506963596652,-0.3721754333147012,1604,0.43941730627909326,343,8021.20648,22202.899999999965,False,5.5933924159035087e-11,-0.0506725267718294,False
STRESS,M_RIDGE_H5_EXPANDING,0.12991869939999962,0.018599315380811603,0.026724043500883816,0.1290555729047873,0.20707392094256852,-0.27633290934101346,1604,0.5143728921800528,111,5644.360120000001,15691.100000000002,False,4.7975845518521965e-11,-0.017485629132931044,False
STRESS,M_RIDGE_H5_ROLL756,-0.1419182197999993,-0.0228273911964413,-0.01876032850101485,0.09295734239922344,-0.2018165323664801,-0.2495058931052669,1604,0.2754954382066018,70,3371.84396,9409.400000000016,False,4.069988790433854e-11,-0.05891233571018395,False
STRESS,M_RIDGE_H20_EXPANDING,0.36312503500000115,0.047846770644732535,0.056465878428001076,0.1397034158799019,0.4041839497793154,-0.2983595288566433,1604,0.5682203244594012,39,2381.793,6457.699999999961,False,9.276845958083868e-11,0.011761826130989889,False
STRESS,M_RIDGE_H20_ROLL756,-0.1014821550000011,-0.016015078707203145,-0.012026612205880421,0.09061999098178417,-0.13271478043181367,-0.2543007944957672,1604,0.2725081407139859,29,1242.8310000000001,3376.3999999999924,False,4.860112312599085e-11,-0.05210002322094579,False
STRESS,M_HGB_H5_EXPANDING,0.06257108020000374,0.0091987512681293,0.020901152025787247,0.15317998153090676,0.13644832579882557,-0.3891984369829473,1604,0.6229215953324062,89,4658.08396,12780.500000000055,False,3.979039320256561e-11,-0.026886193245613345,False
STRESS,M_HGB_H5_ROLL756,-0.3158501088000014,-0.05565908535521251,-0.051380469322614204,0.10817101073403575,-0.47499296691370807,-0.4560613918892741,1604,0.338719495104809,96,4557.921760000001,12653.899999999932,False,5.502442945726216e-11,-0.09174402986895516,False
