date,factor_status,price_window_start,raw_typical_price,amount_cny,local_previous_typical_wealth,local_current_typical_wealth,adjusted_price_direction,positive_amount_cny,negative_amount_cny,positive_amount_window_cny,negative_amount_window_cny,up_amount_share,previous_up_amount_share,raw_entry,raw_exit
2012-05-28,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.585,3285755392.0,,,,,,,,,,0,False
2012-05-29,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.635666666666667,1875593344.0,2.585,2.635666666666667,1.0,1875593344.0,0.0,,,,,0,False
2012-05-30,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.6386666666666665,701725760.0,2.635666666666667,2.6386666666666665,1.0,701725760.0,0.0,,,,,0,False
2012-05-31,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.6293333333333333,468193088.0,2.6386666666666665,2.6293333333333333,-1.0,0.0,468193088.0,,,,,0,False
2012-06-01,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.6366666666666667,473477184.0,2.6293333333333333,2.6366666666666667,1.0,473477184.0,0.0,,,,,0,False
2012-06-04,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.5723333333333334,1413413504.0,2.6366666666666667,2.5723333333333334,-1.0,0.0,1413413504.0,,,,,0,False
2012-06-05,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.563,326150592.0,2.5723333333333334,2.563,-1.0,0.0,326150592.0,,,,,0,False
2012-06-06,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.5603333333333333,350839424.0,2.563,2.5603333333333333,-1.0,0.0,350839424.0,,,,,0,False
2012-06-07,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.554,860028352.0,2.5603333333333333,2.554,-1.0,0.0,860028352.0,,,,,0,False
2012-06-08,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.541333333333333,534630016.0,2.554,2.541333333333333,-1.0,0.0,534630016.0,,,,,0,False
2012-06-11,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.5589999999999997,576327104.0,2.541333333333333,2.5589999999999997,1.0,576327104.0,0.0,,,,,0,False
2012-06-12,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.5493333333333332,401878816.0,2.5589999999999997,2.5493333333333332,-1.0,0.0,401878816.0,,,,,0,False
2012-06-13,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.574333333333333,483872800.0,2.5493333333333332,2.574333333333333,1.0,483872800.0,0.0,,,,,0,False
2012-06-14,NO_VIEW_INSUFFICIENT_DIRECTIONAL_WINDOW,,2.581,394044032.0,2.574333333333333,2.581,1.0,394044032.0,0.0,,,,,0,False
2012-06-15,DIRECTIONAL_TURNOVER_AVAILABLE,2012-05-28,2.578333333333333,411542176.0,2.581,2.578333333333333,-1.0,0.0,411542176.0,4505040224.0,4766675968.0,48.58906518177428,,0,False
2012-06-18,DIRECTIONAL_TURNOVER_AVAILABLE,2012-05-29,2.596,342959072.0,2.578333333333333,2.596,1.0,342959072.0,0.0,2972405952.0,4766675968.0,38.407733407220476,48.58906518177428,0,False
2012-06-19,DIRECTIONAL_TURNOVER_AVAILABLE,2012-05-30,2.578333333333333,270933120.0,2.596,2.578333333333333,-1.0,0.0,270933120.0,2270680192.0,5037609088.0,31.06992765343848,38.407733407220476,0,False
2012-06-20,DIRECTIONAL_TURNOVER_AVAILABLE,2012-05-31,2.5756666666666668,307520544.0,2.578333333333333,2.5756666666666668,-1.0,0.0,307520544.0,2270680192.0,4876936544.0,31.768354066375615,31.06992765343848,0,False
2012-06-21,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-01,2.5369999999999995,453655584.0,2.5756666666666668,2.5369999999999995,-1.0,0.0,453655584.0,1797203008.0,5330592128.0,25.214010415688804,31.768354066375615,0,False
2012-06-25,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-04,2.4943333333333335,579443712.0,2.5369999999999995,2.4943333333333335,-1.0,0.0,579443712.0,1797203008.0,4496622336.0,28.555018764753317,25.214010415688804,0,False
2012-06-26,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-05,2.4756666666666667,458451968.0,2.4943333333333335,2.4756666666666667,-1.0,0.0,458451968.0,1797203008.0,4628923712.0,27.967126798271416,28.555018764753317,0,False
2012-06-27,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-06,2.478,375457760.0,2.4756666666666667,2.478,1.0,375457760.0,0.0,2172660768.0,4278084288.0,33.68077251757382,27.967126798271416,0,False
2012-06-28,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-07,2.466,418670240.0,2.478,2.466,-1.0,0.0,418670240.0,2172660768.0,3836726176.0,36.15444950119691,33.68077251757382,0,False
2012-06-29,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-08,2.4736666666666665,486289920.0,2.466,2.4736666666666665,1.0,486289920.0,0.0,2658950688.0,3302096160.0,44.605431827668134,36.15444950119691,0,False
2012-07-02,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-11,2.485333333333333,463059456.0,2.4736666666666665,2.485333333333333,1.0,463059456.0,0.0,2545683040.0,3302096160.0,43.53247537116312,44.605431827668134,0,False
2012-07-03,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-12,2.4956666666666667,367051136.0,2.485333333333333,2.4956666666666667,1.0,367051136.0,0.0,2912734176.0,2900217344.0,50.10766330973976,43.53247537116312,0,True
2012-07-04,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-13,2.4923333333333333,275036928.0,2.4956666666666667,2.4923333333333333,-1.0,0.0,275036928.0,2428861376.0,3175254272.0,43.340671901851515,50.10766330973976,0,False
2012-07-05,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-14,2.464,513592288.0,2.4923333333333333,2.464,-1.0,0.0,513592288.0,2034817344.0,3688846560.0,35.550957885174945,43.340671901851515,0,False
2012-07-06,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-15,2.4883333333333333,436554816.0,2.464,2.4883333333333333,1.0,436554816.0,0.0,2471372160.0,3277304384.0,42.99028030337551,35.550957885174945,0,False
2012-07-09,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-18,2.4659999999999997,408098784.0,2.4883333333333333,2.4659999999999997,-1.0,0.0,408098784.0,2128413088.0,3685403168.0,36.60956924470094,42.99028030337551,0,False
2012-07-10,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-19,2.444,499158624.0,2.4659999999999997,2.444,-1.0,0.0,499158624.0,2128413088.0,3913628672.0,35.2267192539232,36.60956924470094,0,False
2012-07-11,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-20,2.4483333333333337,414092864.0,2.444,2.4483333333333337,1.0,414092864.0,0.0,2542505952.0,3606108128.0,41.35087873330961,35.2267192539232,0,False
2012-07-12,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-21,2.4659999999999997,655043264.0,2.4483333333333337,2.4659999999999997,1.0,655043264.0,0.0,3197549216.0,3152452544.0,50.35509180709266,41.35087873330961,0,True
2012-07-13,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-25,2.481666666666667,441479104.0,2.4659999999999997,2.481666666666667,1.0,441479104.0,0.0,3639028320.0,2573008832.0,58.58027295970686,50.35509180709266,0,True
2012-07-16,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-26,2.4523333333333337,556372736.0,2.481666666666667,2.4523333333333337,-1.0,0.0,556372736.0,3639028320.0,2670929600.0,57.67119790871759,58.58027295970686,0,True
2012-07-17,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-27,2.4410000000000003,630134272.0,2.4523333333333337,2.4410000000000003,-1.0,0.0,630134272.0,3263570560.0,3301063872.0,49.71442955134535,57.67119790871759,0,False
2012-07-18,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-28,2.4333333333333336,766719552.0,2.4410000000000003,2.4333333333333336,-1.0,0.0,766719552.0,3263570560.0,3649113184.0,47.21133905240031,49.71442955134535,0,False
2012-07-19,DIRECTIONAL_TURNOVER_AVAILABLE,2012-06-29,2.453666666666667,830268800.0,2.4333333333333336,2.453666666666667,1.0,830268800.0,0.0,3607549440.0,3649113184.0,49.71361667095742,47.21133905240031,0,False
2012-07-20,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-02,2.437,659710336.0,2.453666666666667,2.437,-1.0,0.0,659710336.0,3144489984.0,4308823520.0,42.18915496191639,49.71361667095742,0,False
2012-07-23,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-03,2.4019999999999997,445845216.0,2.437,2.4019999999999997,-1.0,0.0,445845216.0,2777438848.0,4754668736.0,36.8746571530649,42.18915496191639,0,False
2012-07-24,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-04,2.4086666666666665,554385088.0,2.4019999999999997,2.4086666666666665,1.0,554385088.0,0.0,3331823936.0,4479631808.0,42.65304759051068,36.8746571530649,0,False
2012-07-25,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-05,2.399,333627584.0,2.4086666666666665,2.399,-1.0,0.0,333627584.0,3331823936.0,4299667104.0,43.65888551184095,42.65304759051068,0,False
2012-07-26,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-06,2.389666666666667,610152256.0,2.399,2.389666666666667,-1.0,0.0,610152256.0,2895269120.0,4909819360.0,37.09463547298569,43.65888551184095,0,False
2012-07-27,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-09,2.3859999999999997,888581760.0,2.389666666666667,2.3859999999999997,-1.0,0.0,888581760.0,2895269120.0,5390302336.0,34.94350553097203,37.09463547298569,0,False
2012-07-30,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-10,2.3826666666666667,549167616.0,2.3859999999999997,2.3826666666666667,-1.0,0.0,549167616.0,2895269120.0,5440311328.0,34.73386332315558,34.94350553097203,0,False
2012-07-31,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-11,2.374,1001090752.0,2.3826666666666667,2.374,-1.0,0.0,1001090752.0,2481176256.0,6441402080.0,27.807839422257327,34.73386332315558,0,False
2012-08-01,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-12,2.387333333333333,624664256.0,2.374,2.387333333333333,1.0,624664256.0,0.0,2450797248.0,6441402080.0,27.561204574922908,27.807839422257327,0,False
2012-08-02,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-13,2.3729999999999998,495894112.0,2.387333333333333,2.3729999999999998,-1.0,0.0,495894112.0,2009318144.0,6937296192.0,22.458977983601773,27.561204574922908,0,False
2012-08-03,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-16,2.3796666666666666,412710944.0,2.3729999999999998,2.3796666666666666,1.0,412710944.0,0.0,2422029088.0,6380923456.0,27.513826479171804,22.458977983601773,0,False
2012-08-06,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-17,2.406,755432640.0,2.3796666666666666,2.406,1.0,755432640.0,0.0,3177461728.0,5750789184.0,35.588848916973625,27.513826479171804,0,False
2012-08-07,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-18,2.4173333333333336,624693696.0,2.406,2.4173333333333336,1.0,624693696.0,0.0,3802155424.0,4984069632.0,43.27405000175311,35.588848916973625,0,False
2012-08-08,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-19,2.4243333333333332,564756032.0,2.4173333333333336,2.4243333333333332,1.0,564756032.0,0.0,3536642656.0,4984069632.0,41.506420313953925,43.27405000175311,0,False
2012-08-09,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-20,2.435,488752032.0,2.4243333333333332,2.435,1.0,488752032.0,0.0,4025394688.0,4324359296.0,48.209740020047995,41.506420313953925,0,False
2012-08-10,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-23,2.4393333333333334,273056096.0,2.435,2.4393333333333334,1.0,273056096.0,0.0,4298450784.0,3878514080.0,52.56780303562767,48.209740020047995,0,True
2012-08-13,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-24,2.404,713474304.0,2.4393333333333334,2.404,-1.0,0.0,713474304.0,3744065696.0,4591988384.0,44.91412435750417,52.56780303562767,0,False
2012-08-14,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-25,2.3813333333333335,767577920.0,2.404,2.3813333333333335,-1.0,0.0,767577920.0,3744065696.0,5025938720.0,42.69171962068029,44.91412435750417,0,False
2012-08-15,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-26,2.371,453117696.0,2.3813333333333335,2.371,-1.0,0.0,453117696.0,3744065696.0,4868904160.0,43.47008939537614,42.69171962068029,0,False
2012-08-16,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-27,2.362,290402432.0,2.371,2.362,-1.0,0.0,290402432.0,3744065696.0,4270724832.0,46.71445476859255,43.47008939537614,0,False
2012-08-17,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-30,2.3480000000000003,412189248.0,2.362,2.3480000000000003,-1.0,0.0,412189248.0,3744065696.0,4133746464.0,47.526719601296,46.71445476859255,0,False
2012-08-20,DIRECTIONAL_TURNOVER_AVAILABLE,2012-07-31,2.307,396240928.0,2.3480000000000003,2.307,-1.0,0.0,396240928.0,3744065696.0,3528896640.0,51.47923944920591,47.526719601296,0,True
2012-08-21,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-01,2.348333333333333,552081920.0,2.307,2.348333333333333,1.0,552081920.0,0.0,3671483360.0,3528896640.0,50.990133298520355,51.47923944920591,0,True
2012-08-22,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-02,2.3333333333333335,302900832.0,2.348333333333333,2.3333333333333335,-1.0,0.0,302900832.0,3671483360.0,3335903360.0,52.39447324237302,50.990133298520355,0,True
2012-08-23,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-03,2.3363333333333336,390070496.0,2.3333333333333335,2.3363333333333336,1.0,390070496.0,0.0,3648842912.0,3335903360.0,52.24016406475989,52.39447324237302,0,True
2012-08-24,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-06,2.320333333333333,367720672.0,2.3363333333333336,2.320333333333333,-1.0,0.0,367720672.0,2893410272.0,3703624032.0,43.85925764014338,52.24016406475989,0,False
2012-08-27,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-07,2.28,716814656.0,2.320333333333333,2.28,-1.0,0.0,716814656.0,2268716576.0,4420438688.0,33.91633900635977,43.85925764014338,0,False
2012-08-28,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-08,2.2706666666666666,493740032.0,2.28,2.2706666666666666,-1.0,0.0,493740032.0,1703960544.0,4914178720.0,25.746822120665485,33.91633900635977,0,False
2012-08-29,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-09,2.259,482331424.0,2.2706666666666666,2.259,-1.0,0.0,482331424.0,1215208512.0,5396510144.0,18.379616181901856,25.746822120665485,0,False
2012-08-30,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-10,2.2413333333333334,521648608.0,2.259,2.2413333333333334,-1.0,0.0,521648608.0,942152416.0,5918158752.0,13.733377290445377,18.379616181901856,0,False
2012-08-31,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-13,2.2439999999999998,456087328.0,2.2413333333333334,2.2439999999999998,1.0,456087328.0,0.0,1398239744.0,5204684448.0,21.176068410630634,13.733377290445377,1,False
2012-09-03,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-14,2.2533333333333334,538901312.0,2.2439999999999998,2.2533333333333334,1.0,538901312.0,0.0,1937141056.0,4437106528.0,30.390113193318975,21.176068410630634,0,False
2012-09-04,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-15,2.244,506401984.0,2.2533333333333334,2.244,-1.0,0.0,506401984.0,1937141056.0,4490390816.0,30.13817892430359,30.390113193318975,0,False
2012-09-05,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-16,2.232,486821056.0,2.244,2.232,-1.0,0.0,486821056.0,1937141056.0,4686809440.0,29.2444977837588,30.13817892430359,0,False
2012-09-06,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-17,2.2466666666666666,380480256.0,2.232,2.2466666666666666,1.0,380480256.0,0.0,2317621312.0,4274620192.0,35.15680228938409,29.2444977837588,0,False
2012-09-07,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-20,2.336333333333333,1308147840.0,2.2466666666666666,2.336333333333333,1.0,1308147840.0,0.0,3625769152.0,3878379264.0,48.316863566681356,35.15680228938409,0,False
2012-09-10,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-21,2.362666666666667,564596288.0,2.336333333333333,2.362666666666667,1.0,564596288.0,0.0,3638283520.0,3878379264.0,48.40290996882906,48.316863566681356,0,False
2012-09-11,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-22,2.3426666666666667,670007808.0,2.362666666666667,2.3426666666666667,-1.0,0.0,670007808.0,3638283520.0,4245486240.0,46.14903314984683,48.40290996882906,0,False
2012-09-12,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-23,2.3569999999999998,652823808.0,2.3426666666666667,2.3569999999999998,1.0,652823808.0,0.0,3901036832.0,4245486240.0,47.88591154191971,46.14903314984683,0,False
2012-09-13,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-24,2.344666666666667,483482368.0,2.3569999999999998,2.344666666666667,-1.0,0.0,483482368.0,3901036832.0,4361247936.0,47.21498885040608,47.88591154191971,0,False
2012-09-14,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-27,2.3523333333333336,762010304.0,2.344666666666667,2.3523333333333336,1.0,762010304.0,0.0,4663047136.0,3644433280.0,56.1307027220803,47.21498885040608,0,True
2012-09-17,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-28,2.313333333333333,628467008.0,2.3523333333333336,2.313333333333333,-1.0,0.0,628467008.0,4663047136.0,3779160256.0,55.234927542988274,56.1307027220803,0,True
2012-09-18,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-29,2.2726666666666664,507932000.0,2.313333333333333,2.2726666666666664,-1.0,0.0,507932000.0,4663047136.0,3804760832.0,55.0679367508302,55.234927542988274,0,True
2012-09-19,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-30,2.2746666666666666,632625600.0,2.2726666666666664,2.2746666666666666,1.0,632625600.0,0.0,5295672736.0,3283112224.0,61.72986921448606,55.0679367508302,0,True
2012-09-20,DIRECTIONAL_TURNOVER_AVAILABLE,2012-08-31,2.242666666666667,918380864.0,2.2746666666666666,2.242666666666667,-1.0,0.0,918380864.0,4839585408.0,4201493088.0,53.528850680161156,61.72986921448606,0,True
2012-09-21,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-03,2.232333333333333,618928576.0,2.242666666666667,2.232333333333333,-1.0,0.0,618928576.0,4300684096.0,4820421664.0,47.150907018975296,53.528850680161156,0,False
2012-09-24,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-04,2.2383333333333337,701343616.0,2.232333333333333,2.2383333333333337,1.0,701343616.0,0.0,5002027712.0,4314019680.0,53.692596243074156,47.150907018975296,0,True
2012-09-25,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-05,2.2456666666666667,386972288.0,2.2383333333333337,2.2456666666666667,1.0,386972288.0,0.0,5389000000.0,3827198624.0,58.4731321432944,53.692596243074156,0,True
2012-09-26,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-06,2.2303333333333333,363710528.0,2.2456666666666667,2.2303333333333333,-1.0,0.0,363710528.0,5008519744.0,4190909152.0,54.44381168245947,58.4731321432944,0,True
2012-09-27,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-07,2.2816666666666667,1089681280.0,2.2303333333333333,2.2816666666666667,1.0,1089681280.0,0.0,4790053184.0,4190909152.0,53.33563380840795,54.44381168245947,0,True
2012-09-28,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-10,2.314,1158247552.0,2.2816666666666667,2.314,1.0,1158247552.0,0.0,5383704448.0,4190909152.0,56.228947432406045,53.33563380840795,0,True
2012-10-08,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-11,2.3106666666666666,440638944.0,2.314,2.3106666666666666,-1.0,0.0,440638944.0,5383704448.0,3961540288.0,57.609025767519505,56.228947432406045,0,True
2012-10-09,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-12,2.3463333333333334,866502528.0,2.3106666666666666,2.3463333333333334,1.0,866502528.0,0.0,5597383168.0,3961540288.0,58.55662715330775,57.609025767519505,0,True
2012-10-10,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-13,2.3516666666666666,453337664.0,2.3463333333333334,2.3516666666666666,1.0,453337664.0,0.0,6050720832.0,3478057920.0,63.49943670095196,58.55662715330775,0,True
2012-10-11,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-14,2.3436666666666666,553800256.0,2.3516666666666666,2.3436666666666666,-1.0,0.0,553800256.0,5288710528.0,4031858176.0,56.742358711763,63.49943670095196,0,True
2012-10-12,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-17,2.3423333333333334,665542720.0,2.3436666666666666,2.3423333333333334,-1.0,0.0,665542720.0,5288710528.0,4068933888.0,56.51754109140109,56.742358711763,0,True
2012-10-15,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-18,2.3296666666666668,403148800.0,2.3423333333333334,2.3296666666666668,-1.0,0.0,403148800.0,5288710528.0,3964150688.0,57.15756893505318,56.51754109140109,0,True
2012-10-16,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-19,2.3346666666666667,709483968.0,2.3296666666666668,2.3346666666666667,1.0,709483968.0,0.0,5365568896.0,3964150688.0,57.51050551617522,57.15756893505318,0,True
2012-10-17,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-20,2.335,544501184.0,2.3346666666666667,2.335,1.0,544501184.0,0.0,5910070080.0,3045769824.0,65.99124306990292,57.51050551617522,0,True
2012-10-18,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-21,2.363,667742656.0,2.335,2.363,1.0,667742656.0,0.0,6577812736.0,2426841248.0,73.04903384058782,65.99124306990292,0,True
2012-10-19,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-24,2.3689999999999998,386981344.0,2.363,2.3689999999999998,1.0,386981344.0,0.0,6263450464.0,2426841248.0,72.07411064637918,73.04903384058782,0,True
2012-10-22,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-25,2.3713333333333333,551873088.0,2.3689999999999998,2.3713333333333333,1.0,551873088.0,0.0,6428351264.0,2426841248.0,72.59414468165093,72.07411064637918,0,True
2012-10-23,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-26,2.3596666666666666,618942656.0,2.3713333333333333,2.3596666666666666,-1.0,0.0,618942656.0,6428351264.0,2682073376.0,70.5603911784292,72.59414468165093,0,True
2012-10-24,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-27,2.3493333333333335,505998016.0,2.3596666666666666,2.3493333333333335,-1.0,0.0,505998016.0,5338669984.0,3188071392.0,62.610905486433744,70.5603911784292,0,True
2012-10-25,DIRECTIONAL_TURNOVER_AVAILABLE,2012-09-28,2.3373333333333335,570138496.0,2.3493333333333335,2.3373333333333335,-1.0,0.0,570138496.0,4180422432.0,3758209888.0,52.659227225679096,62.610905486433744,0,True
2012-10-26,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-08,2.292,701313024.0,2.3373333333333335,2.292,-1.0,0.0,701313024.0,4180422432.0,4018883968.0,50.985073956987385,52.659227225679096,0,True
2012-10-29,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-09,2.267333333333333,540850432.0,2.292,2.267333333333333,-1.0,0.0,540850432.0,3313919904.0,4559734400.0,42.088714795574035,50.985073956987385,0,False
2012-10-30,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-10,2.2739999999999996,750876416.0,2.267333333333333,2.2739999999999996,1.0,750876416.0,0.0,3611458656.0,4559734400.0,44.19744621439526,42.088714795574035,0,False
2012-10-31,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-11,2.279666666666667,554099072.0,2.2739999999999996,2.279666666666667,1.0,554099072.0,0.0,4165557728.0,4005934144.0,50.9767101681087,44.19744621439526,0,True
2012-11-01,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-12,2.3216666666666668,785933184.0,2.279666666666667,2.3216666666666668,1.0,785933184.0,0.0,4951490912.0,3340391424.0,59.71492010327533,50.9767101681087,0,True
2012-11-02,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-15,2.3333333333333335,620991744.0,2.3216666666666668,2.3333333333333335,1.0,620991744.0,0.0,5572482656.0,2937242624.0,65.48369627274266,59.71492010327533,0,True
2012-11-05,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-16,2.337666666666667,564524928.0,2.3333333333333335,2.337666666666667,1.0,564524928.0,0.0,5427523616.0,2937242624.0,64.88553846305692,65.48369627274266,0,True
2012-11-06,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-17,2.3183333333333334,721092992.0,2.337666666666667,2.3183333333333334,-1.0,0.0,721092992.0,4883022432.0,3658335616.0,57.169157463705474,64.88553846305692,0,True
2012-11-07,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-18,2.323,719763264.0,2.3183333333333334,2.323,1.0,719763264.0,0.0,4935043040.0,3658335616.0,57.4284369111827,57.169157463705474,0,True
2012-11-08,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-19,2.2896666666666667,805645248.0,2.323,2.2896666666666667,-1.0,0.0,805645248.0,4548061696.0,4463980864.0,50.46649153862851,57.4284369111827,0,True
2012-11-09,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-22,2.2760000000000002,688809216.0,2.2896666666666667,2.2760000000000002,-1.0,0.0,688809216.0,3996188608.0,5152790080.0,43.67906784220066,50.46649153862851,0,False
2012-11-12,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-23,2.2783333333333333,740234176.0,2.2760000000000002,2.2783333333333333,1.0,740234176.0,0.0,4736422784.0,4533847424.0,51.092607634161425,43.67906784220066,0,True
2012-11-13,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-24,2.257,878118528.0,2.2783333333333333,2.257,-1.0,0.0,878118528.0,4736422784.0,4905967936.0,49.12083446458805,51.092607634161425,0,False
2012-11-14,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-25,2.2506666666666666,723166464.0,2.257,2.2506666666666666,-1.0,0.0,723166464.0,4736422784.0,5058995904.0,48.35344904452541,49.12083446458805,0,False
2012-11-15,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-26,2.235,929461184.0,2.2506666666666666,2.235,-1.0,0.0,929461184.0,4736422784.0,5287144064.0,47.252867724876374,48.35344904452541,0,False
2012-11-16,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-29,2.2083333333333335,917425280.0,2.235,2.2083333333333335,-1.0,0.0,917425280.0,4736422784.0,5663718912.0,45.54190627827384,47.252867724876374,0,False
2012-11-19,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-30,2.1983333333333333,744459648.0,2.2083333333333335,2.1983333333333333,-1.0,0.0,744459648.0,3985546368.0,6408178560.0,38.345697963039264,45.54190627827384,0,False
2012-11-20,DIRECTIONAL_TURNOVER_AVAILABLE,2012-10-31,2.203,667054272.0,2.1983333333333333,2.203,1.0,667054272.0,0.0,4098501568.0,6408178560.0,39.008530935262904,38.345697963039264,0,False
2012-11-21,DIRECTIONAL_TURNOVER_AVAILABLE,2012-11-01,2.2136666666666667,1080560512.0,2.203,2.2136666666666667,1.0,1080560512.0,0.0,4393128896.0,6408178560.0,40.672195601280364,39.008530935262904,0,False
