period,cost,model,holding_closes,buy_trades,sell_trades,unknown_target_origins,unfilled_requests,mean_exposure
evaluation,BASE,EXPOSURE_EXPANSION_150,429,42,49,0,0,0.15918693180121518
evaluation,BASE,EXPOSURE_EXPANSION_200,421,45,50,0,0,0.1810170407594737
evaluation,STRESS,EXPOSURE_EXPANSION_150,429,42,49,0,0,0.1591355586251581
evaluation,STRESS,EXPOSURE_EXPANSION_200,421,45,50,0,0,0.18104458211945015
earlier_diagnostic,BASE,EXPOSURE_EXPANSION_150,445,33,30,0,0,0.285568121584491
earlier_diagnostic,BASE,EXPOSURE_EXPANSION_200,445,22,21,0,0,0.31728585271055737
earlier_diagnostic,STRESS,EXPOSURE_EXPANSION_150,451,33,30,0,0,0.29053063003021234
earlier_diagnostic,STRESS,EXPOSURE_EXPANSION_200,451,22,21,0,0,0.3222408268816553
