model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
EXPOSURE_EXPANSION_150,evaluation,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,37521.750919999555,35863.90000000002,4384.300000000001,653.3490799999997,2073.1000000000167,-0.05738443740542798
EXPOSURE_EXPANSION_150,evaluation,BASE,BUY_HOLD,98505.51797999974,122580.29999999997,-14530.300000000001,2332.48202,7211.999999999991,1.1513554007848954
EXPOSURE_EXPANSION_150,evaluation,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,34598.225240000116,35165.5,4276.900000000001,1286.6747599999999,3557.5000000000073,-0.05485960693090952
EXPOSURE_EXPANSION_150,evaluation,STRESS,BUY_HOLD,88763.14451999994,120719.59999999996,-14699.400000000001,4573.55548,12683.500000000004,1.0812122847100412
EXPOSURE_EXPANSION_150,earlier_diagnostic,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,16049.933979999973,16610.49999999997,602.0,295.6660200000001,866.8999999999951,-0.14135874194514442
EXPOSURE_EXPANSION_150,earlier_diagnostic,BASE,BUY_HOLD,70042.7474599999,91657.99999999993,-15243.199999999997,1603.15254,4768.900000000023,0.6780133125340052
EXPOSURE_EXPANSION_150,earlier_diagnostic,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,16720.5269199998,18343.39999999998,602.0,587.9730799999998,1636.9000000000087,-0.1361883884901397
EXPOSURE_EXPANSION_150,earlier_diagnostic,STRESS,BUY_HOLD,70851.58907999992,98286.49999999994,-15243.199999999997,3185.31092,9006.399999999963,0.6752188018680234
EXPOSURE_EXPANSION_200,evaluation,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,48210.867559999926,46440.80000000002,6554.800000000001,1153.9324399999998,3630.7999999999765,-0.17393426115387878
EXPOSURE_EXPANSION_200,evaluation,BASE,BUY_HOLD,109194.63462000011,133157.19999999995,-12359.800000000001,2833.06538,8769.699999999952,1.0348055770364446
EXPOSURE_EXPANSION_200,evaluation,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,43219.14148000011,45361.09999999998,6366.400000000001,2260.7585200000003,6247.599999999995,-0.17290231077474827
EXPOSURE_EXPANSION_200,evaluation,STRESS,BUY_HOLD,97384.06075999993,130915.19999999994,-12609.900000000001,5547.63924,15373.599999999991,0.9631695808662024
EXPOSURE_EXPANSION_200,earlier_diagnostic,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,33734.433480000065,34605.899999999994,581.0,373.2665200000001,1079.1999999999935,-0.12014789478485621
EXPOSURE_EXPANSION_200,earlier_diagnostic,BASE,BUY_HOLD,87727.24695999999,109653.39999999995,-15264.199999999997,1680.75304,4981.200000000023,0.6992241596942934
EXPOSURE_EXPANSION_200,earlier_diagnostic,STRESS,EITHER_CONFIRMED_RUNS_AUXILIARY,34582.31423999998,36802.19999999998,581.0,745.48576,2055.4000000000033,-0.1133955010281571
EXPOSURE_EXPANSION_200,earlier_diagnostic,STRESS,BUY_HOLD,88713.3764000001,116745.29999999994,-15264.199999999997,3342.8236,9424.899999999958,0.6980116893300059
